SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,host,label,status,st_rad,st_mass
46.6425760028535,30.315033998185186,8.0032e-05,5.490294646011737,0.0030919423969684168,2311.445685147221,0.006700715365029823,0.8742563783522025,0.8671385006849402,0.022271017458734412,0.8671181651711771,0.8671588361987034,0.0006478850553168833,0.31889677641465153,19.616527038390906,211.0,8.0,203.0,0.0003014522031450498,0.06299194987598039,-0.014938220208151165,9.101733166665417,130.4720959966207,1142.1585519313812,EPIC_212171851,0,Success,3.27338,
23.46506591123216,22.683694533709595,8.0032e-05,1.5120908904238517,0.002902017421885783,3265.2897814835324,0.01782325881210882,0.9939861458792016,0.9951670382083145,0.0010602775002191889,0.9954533295457288,0.9937355815212423,0.6962261214633927,0.06974026469834818,18.55011447092743,51.0,12.0,39.0,7.164918124148049e-07,0.0036729090010035126,0.0007467387869970477,,55.76904629830681,50.117400884628296,EPIC_211710534,0,Success,1.89113,1.32
12.019725474016175,10.154243781652278,8.0032e-05,0.737366102165446,0.0017318825060422816,2144.668602712369,0.07097190449125768,0.9960968364871803,0.996647559720153,0.0003426281385308748,0.9969679958846085,0.9963154288051701,0.6742703060784486,0.056184370522352096,9.862862979565122,94.0,94.0,0.0,3.199281974226671e-05,0.005165967043675394,0.0021584261910569946,,14.03508675196788,130.26624488830566,EPIC_206267115,0,Success,0.95,
36.316906123296214,35.17278624440646,8.0032e-05,0.715785854313834,0.0006088958872573769,3262.6491813336243,0.03955250626362527,0.9980332531687752,0.9980563015416396,5.739699421488092e-05,0.9980887478942378,0.9980221696642311,0.41113144253749134,0.03988240839960692,32.74074712726558,111.0,100.0,11.0,5.464598640502804e-07,0.0006741793491280831,0.0013377768803619627,0.7002689946563002,25.233122940849473,707.258581161499,EPIC_211524114,0,Success,7.82356,
31.478959565107107,28.275040691299527,8.0032e-05,1.8209216730721884,0.002789535163187251,2061.731966350944,0.030756322452105862,0.9867050555511397,0.9847087193382354,0.0012089731283652513,0.9872090637452267,0.9822083749312442,1.7085344057045606,0.10369323180909992,14.505222845628468,43.0,14.0,29.0,1.7477001326894007e-05,0.00515250710310251,-0.0010250621715641728,0.8757433686760382,32.08137309288682,257.5183570384979,EPIC_203692610,0,Success,0.5139,0.511624
36.358121963971335,36.18559664682283,8.0032e-05,1.148452101405544,0.001938654223998526,2229.442436393594,0.030160046999818082,0.9831253130229901,0.9828136576085477,0.000625222002138148,0.9823132814219749,0.9833340488425837,0.5810296999477251,0.11682210018937661,70.53968174961277,62.0,36.0,26.0,5.159188667948554e-06,0.003069137874447049,0.003958873458238532,13.272632520234458,32.596942339941315,127.89922404289246,EPIC_210513446,0,Success,1.00567,
43.19113476439057,39.84116847626306,8.0032e-05,7.053054021024532,0.010908403752824203,2231.7156009048804,0.061709300336549096,0.9677097191078807,0.972851220574721,0.002456335840178117,0.9708439307330192,0.974858510416423,0.5867985221564062,0.16160063326454344,44.768105464863496,10.0,10.0,0.0,6.662551449648494e-06,0.00641557327987061,-0.0020420483703020853,-0.327596615371762,15.681748356085752,225.5987617969513,EPIC_211093684,0,Success,0.705709,0.815
3.3354141769226247,3.1749819321431687,,2.0911252713883957,0.010766858150109915,1937.2820264062952,0.011743359088068079,0.9996777936741886,0.9995669369811743,8.283789120977e-05,0.9995472934104896,0.9995914914445303,0.18974945273424756,0.01614262574675957,3.723710294456343,17.0,9.0,8.0,1.2109536967648408e-07,0.00024851367362931,2.4431468845786952e-05,,85.12707362324619,12.647324323654175,EPIC_202059377,0,Success,1.93,
29.25495841514702,27.116630917963537,8.0032e-05,1.0796560684909184,0.001214648872895907,3262.4905573762917,0.019055229276200597,0.9834439291201161,0.9903554108274975,0.0025923105779494878,0.9880854526018835,0.9931701590272587,0.6884074243930376,0.11571396771395438,12.335342543237607,192.0,56.0,136.0,4.610202807973672e-05,0.019399076045593853,-0.0014275386739104334,5.699403255853262,51.6101860998549,652.8636431694031,EPIC_211535481,0,Success,,
19.889038838675177,19.84204255054876,8.0032e-05,1.0847080204520163,0.0018507822745199576,3262.7223959375983,0.07333451722429489,0.9367680674639789,0.9428686688573503,0.0010702936853040702,0.9434613866923934,0.9422659049573066,0.3955547790099772,0.22613895161715744,21.4845126380745,74.0,74.0,0.0,0.0015030260052031274,0.009269731982426933,0.04532840690168838,0.879838100357188,12.773903789382802,198.55844974517822,EPIC_212214592,0,Success,1.19162,1.07
