host,status,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,st_rad,st_teff,st_mass,sector,ra,dec,st_rad_err,st_mass_err,predicted_probability
TIC_303994283,Success,9.276615041992365,8.404467474521955,8.0032e-05,11.513243483505972,0.1695304575773111,3107.5453782116356,0.0711104339764265,0.9954402324331152,0.9960318183061752,0.0003439706739443,0.9957093800102106,0.996423350522704,0.7452109438672188,0.060726534725095,11.840084708289286,2.0,2.0,0.0,1.0358703302526854e-05,0.0003569852562466,0.0001267603965294,-0.4159808784581103,13.998511565308526,39.202843917068094,0.826227,5379.0,0.93,104.0,278.597704271306,-60.2480574096508,0.045113,0.114413,0.87559427661635
TIC_424941570,Success,7.174075977371134,6.612500893024529,0.007202881,9.824503379709371,0.0495833194322008,4181.183696346939,0.0555542991681516,0.9984872451185448,0.9986169616866186,0.000246806979184,0.9989394783560488,0.9978580989350188,1.458595488745237,0.0349777144818938,5.991365974016355,3.0,3.0,0.0,6.062085354741097e-06,0.0005846512700281,2.1467257500185077e-05,0.8927902109158813,17.97317687504841,52.300811833003536,0.731653,5037.21,0.84,104.0,293.488632387239,-53.4817339608387,0.0495276,0.0987059,0.8732256373618557
TIC_161313103,Success,6.606035649882137,4.876865270282431,0.018727491,1.522101833582162,0.0031657432545662,1325.581368991152,0.0529039194701526,0.9997563493158116,0.9997865229685032,1.95126739769882e-05,0.9997683068142892,0.9998099260954426,0.7411819152982595,0.0140375386317291,10.627412704095182,19.0,18.0,1.0,2.7134960571295933e-07,0.0001799681167498,-5.969278037198933e-06,-0.7126425895384274,18.897585648259103,109.06447283294985,7.3519,4926.0,,104.0,343.26650547421,-53.9302143456306,,,0.8704001605317
TIC_339260231,Success,8.44039054689249,7.046231692330275,0.000720288,11.178660272010143,0.0520165047571214,3136.444044681165,0.1230154859802286,0.9992772088061304,0.9993913199482898,2.844080399968598e-05,0.9991626136002948,0.9996200262962852,7.140576717101711,0.0241776214306119,33.157959868908456,2.0,2.0,0.0,5.6465703663198434e-08,0.0002287063479952,3.5645871896639036e-05,-0.1109463135398907,8.123182222494629,55.97087308298797,63.4335,3949.0,,104.0,294.544515511771,-63.9154732966391,,,0.870394832318846
TIC_87778118,Success,7.609001648705471,6.964778693582185,0.003201281,10.7099622421822,0.0654928202135236,3832.862065470499,0.0749666319001856,0.9828586868133424,0.9832052647698072,0.0023599047288692,0.9875677318440472,0.972818438402569,2.0925047349251096,0.1177413990052326,7.654026544893283,3.0,3.0,0.0,0.0006825506357075,0.0087199624040718,0.0016056405652223,-0.4637335535315935,13.110615508536782,78.91194037499372,0.460988,3113.0,0.458214,104.0,273.342671475109,-43.6711304462787,0.0142124,0.0206679,0.8691337089058562
TIC_200671353,Success,6.304044024700099,5.888847175159376,0.032733093,2.1567129243479073,0.0070238305828933,1355.2370033191005,0.0267480939618672,0.9995425507130428,0.9995807646357564,7.95911282424832e-05,0.999626778631212,0.9995420803032936,0.3734263175488405,0.0192343991542952,5.1173846461492305,12.0,11.0,1.0,1.3945957617031207e-06,0.0001849156799675,3.291248515169265e-06,10.784142753790077,37.368739325426866,37.887638750020415,0.869427,5389.0,0.94,104.0,3.46653982781505,-50.838821804862,0.046593,0.119357,0.8644455710449463
TIC_341293863,Success,6.747308607170351,5.7986055571217525,0.014565826,9.405001187294094,0.0395012598771113,1658.2658443308876,0.0500331081176911,0.9995163148921544,0.9995847610037722,5.369017785183695e-05,0.9997175558608477,0.9993229654283944,2.7219876869111244,0.0197782792722246,6.966127495543849,3.0,3.0,0.0,3.6880709435690625e-07,0.0002021666012787,-3.876118048751209e-08,-0.7683685281559277,19.977098215466192,74.45950116706081,24.3802,4364.0,,104.0,315.527373375527,-62.846047059737,,,0.8628201434805586
TIC_120401211,Success,9.523738476676495,8.479437476580607,8.0032e-05,11.00414653174277,0.0530942603818749,4153.366168924951,0.0552058625105077,0.8804071779971057,0.8925536002261534,0.0130151685201773,0.9123664250588952,0.8430215381442987,1.766355514527983,0.3109995093160771,7.970780362112232,3.0,3.0,0.0,0.0202184988515806,0.0467241052489,0.0024235384920133,-0.166999508403493,15.947711673366763,67.09820029092953,0.573054,3600.0,0.565526,104.0,281.100214162196,-57.1541683741525,0.0241234,0.0250454,0.8623693183441212
TIC_271503364,Success,9.214905644071388,6.831686145871627,8.0032e-05,11.117917504822646,0.0672991864362799,1336.336517581522,0.120348293346169,0.999556448013732,0.999602572858043,4.0801500404280666e-05,0.9997759462213088,0.9993705192795184,3.756463889532102,0.018939975419581,11.452333114195012,2.0,2.0,0.0,1.8190941007948258e-07,0.0002027134708951,-3.088185665989229e-05,-5.355626141695225,8.305530724383555,121.57932874991091,18.1547,4472.0,,104.0,7.72286214149398,-63.2751347649557,,,0.8620889580525681
TIC_161265291,Success,6.735940627541453,4.273835947401565,0.014805922,8.196944348626724,0.0523588783125203,1332.9675365904188,0.0801972300684506,0.9996025081018424,0.9995969217997523,4.689594585482144e-05,0.9994762921893158,0.9998298617371476,3.023535209364767,0.0179296283462592,9.257327442272432,3.0,3.0,0.0,3.221284340429728e-07,0.0004510142451196,1.1864900637315046e-05,-7.667410232213124,12.464302161666335,96.20207358407788,35.3687,4092.0,,104.0,341.500699790764,-48.46623845806,,,0.858941577113279
TIC_33465112,Success,5.966119412974401,5.2035836456817215,0.06042417,1.1798506600059266,0.0062025628352501,1386.8555704520163,0.0839621640861745,0.999693597091033,0.9997076078945027,1.861277780512324e-05,0.9997088527961732,0.9997061902552806,0.0508643624742483,0.015741770949517,15.989627356500153,17.0,15.0,2.0,2.9899725840496944e-07,0.000245979471862,0.0002361390059828,1.1540599398755682,11.906477256410373,99.22226179100107,10.4064,4811.0,,104.0,25.3284013645089,-26.1067941316568,,,0.8564482179719798
TIC_7220124,Success,6.165435022796363,4.987518769285724,0.041856743,0.2941047100583811,0.0005157136327358,1386.0671734668008,0.0035351774174964,0.9993713160583428,0.9988611164092812,0.0002968838021777,0.9989165127129732,0.998798597723686,0.1400565581803451,0.0225487945978342,3.862322514624734,69.0,59.0,10.0,1.295283336766102e-05,0.0022283475750532,0.0003663745597441,4.199904793228467,282.6933978227563,63.858607834088616,0.311517,3454.0,0.2898,104.0,32.17947354009,-42.2409010864593,0.00947083,0.0202829,0.8546805234977741
TIC_62182085,Success,7.638378504346805,7.3903497277348675,0.002961184,0.7385364547653813,0.0045945695328478,3775.455455135573,0.0639026535515474,0.9764474300565554,0.978368357747704,0.0008331228684497,0.9787760822575876,0.977990099042736,0.3336770410643205,0.1380150025966771,24.08233102658504,34.0,25.0,9.0,0.0008968907068437,0.0091926474997407,0.0202030295438779,0.8960165980926597,15.28023291347204,44.64029733301141,0.643251,3042.0,0.622044,104.0,274.290853329841,-33.2917675827678,0.0210586,0.0213563,0.8526330062865533
TIC_49617121,Success,6.174978497740729,4.937537755176023,0.041216487,1.232545305580318,0.0065746255991265,1387.0368714487477,0.0969627524671392,0.9997706408058266,0.999794815367104,1.8116388201214583e-05,0.9997981660666692,0.9997909948787334,0.1394846787297615,0.0136196273182407,11.310172617675413,16.0,15.0,1.0,3.436485417322414e-07,0.0001078309018413,0.0001764118374072,1.9935546045636816,10.31087314837364,46.71587766590528,11.2872,4754.9,,104.0,37.7785734592491,-40.9715895805156,,,0.846474602398987
TIC_33542596,Success,7.36134431326104,6.8615171060593045,0.004961985,6.554626871104898,0.0429878241511509,3835.059877490327,0.1022056096814175,0.9965173185749068,0.99687571142604,0.0003836314805869,0.9978608709893196,0.9958186424055874,1.9034100076669465,0.0530718249407747,8.06256570913158,4.0,4.0,0.0,4.239091397872144e-05,0.0014065966626012,0.0004505959814552,-2.1177704065183347,9.750123517496986,59.29316225007642,0.660598,3368.0,0.635011,104.0,266.805005371419,-43.3626916532527,0.0196426,0.0202891,0.846383394883189
TIC_207109256,Success,6.044716082918914,6.718465983836798,0.051460584,0.565330729316391,0.0004841291105051,3936.190558682767,0.0543399122675173,0.9965845533287064,0.9987095094787604,0.0003754534844938,0.998716448089638,0.9987023045672522,0.0133130434775658,0.0525570403981109,3.4774302271430155,93.0,76.0,17.0,0.0001322887197018,0.0044077894421815,0.0012420170496959,2.833179360759757,18.33982632181085,151.77690316690132,0.319997,3291.0,0.299553,104.0,33.479197783948,-48.0630736448844,0.00978255,0.0203347,0.8463065043883542
TIC_97474160,Success,8.061750125413422,6.383717364217086,0.001280512,3.99072458777505,0.031492785322043,1388.7124519088609,0.1209095205353502,0.9997852412169242,0.9997960726425476,2.5554211176340137e-05,0.9997515837213892,0.999867848102017,1.5895707570171629,0.0131790047352793,7.74320617817029,5.0,5.0,0.0,2.718012588213002e-07,0.0001240497005685,1.808790516566461e-05,-0.3061107583781996,8.268871109488996,54.60035420791246,23.777,4417.0,,104.0,24.4701110408634,-28.7875780132904,,,0.8411708464970002
TIC_234998454,Success,6.622565575060745,5.869969651018753,0.018007203,0.202367619437526,0.0001474154975451,1325.4414649566295,0.0007390524531273,0.9957050746891296,0.9900408808375484,0.0034039556749701,0.9949845782166736,0.98523843195497,1.0274040122821473,0.0589365832498501,3.218397342020772,138.0,69.0,69.0,0.0006599102603811,0.0282753794380228,-0.000886591374122,0.5346514332241776,1347.2725386077502,202.27060191705823,0.152283,2863.0,0.124357,104.0,350.767372084625,-63.2424359592335,0.0046186,0.0200386,0.8369849136184013
TIC_229805551,Success,8.845300492731624,7.224973121216747,0.000240096,0.4998767474925122,0.000249098307132,1325.525226535195,0.0111482592769138,0.9977503160469812,0.9979430718508392,0.0003765394448,0.9977248217644368,0.998178024749976,0.4262478226960638,0.0426547992259251,5.64913990492238,56.0,53.0,3.0,5.414729857384171e-05,0.0026605910366676,0.0001899773819203,2.8997580506387663,89.49830563352218,139.9929954999825,0.18,31000.0,0.47,104.0,329.752869565784,-55.6343658667965,0.104,0.03,0.8343129093083703
TIC_320427373,Success,5.789549567635817,4.851626551919763,0.079631853,1.04267469628071,0.0038800346606961,4180.504739673721,0.0237912869154709,0.9994220372598528,0.9995065422967948,0.0001133760779263,0.999526589053045,0.9994867065590312,0.1244158838772696,0.0216200685959629,4.470358248775473,24.0,22.0,2.0,4.620360923339001e-06,0.0004601571484202,3.41307112623479e-05,-0.4614840068199639,42.00790149817204,25.31058870803099,1.27525,6273.4,1.22,104.0,296.103128176475,-55.6653922552375,0.0619347,0.185454,0.8287950499849377
TIC_412565479,Success,7.00435824906689,5.8022650107627625,0.009363745,0.4088093594399349,0.0005078443021693,4179.772218916068,0.0154414828403952,0.9919471754443572,0.9930533195806004,0.0015916568548661,0.9967113463263828,0.9891522770719864,1.6875903593709676,0.0807014365384912,4.242532383375633,61.0,54.0,7.0,0.0015747357593208,0.0112272171529074,0.0018078738321334,0.3235915154413354,64.23911393078139,67.0997789169196,0.41383,3553.0,0.407003,104.0,261.899067670184,-50.7321426504928,0.0126604,0.0205295,0.8268378594948654
TIC_76068281,Success,6.7904152127411885,5.4388016616189585,0.013605442,10.97688784599474,0.0607423106003679,4184.80701106186,0.0770440861407469,0.9991933247343618,0.9992871132143748,7.761821578067855e-05,0.998934107798227,0.999570778280922,3.12441983282563,0.0255420950801781,9.908769451659891,2.0,2.0,0.0,5.205797745129936e-07,0.0003183352413475,2.4936317182810978e-05,-0.8033646812688825,12.969111255457022,93.5537868749816,21.3939,4373.0,,104.0,268.806531410125,-58.428094554134,,,0.8210125998207973
TIC_41841748,Success,6.207170083953022,4.439072393313505,0.038895558,0.3867522265134024,0.0003594480160065,4180.264029879098,0.0135000583523749,0.9434560906104352,0.9778563120244048,0.0137600679463102,0.9847185223890276,0.9711981822654214,0.3474130515440058,0.2138454739264093,1.6029093312783032,63.0,55.0,8.0,0.1017601282900165,0.1064262693667859,-0.0004018085961723,0.8493398463594163,69.88533426927465,125.9686879159417,0.251355,3003.0,0.222329,104.0,19.858288145673,-40.6384094322433,0.0180692,0.0268698,0.8132454115791434
TIC_328796264,Success,6.495428020775277,6.905989879146647,0.02264906,6.529353122523893,0.0393493309792942,4184.509608694355,0.0691307314702957,0.7988662803118054,0.9573047525395018,0.0180656706548131,0.948330105037631,0.9656249986610276,0.3395462643386612,0.4033198430499389,3.3755188709229405,4.0,4.0,0.0,0.0292040109906066,0.0433469662911083,0.0036118550103556,-0.7655515631953534,11.555877730804342,88.14542166609317,0.398566,3304.0,0.389861,104.0,271.443851548071,-36.5761356733753,0.0121606,0.0204798,0.8123622233543539
TIC_360148433,Success,9.209459684141343,5.3697097385504335,8.0032e-05,7.742207055025688,0.0738379022876607,1331.967486993215,0.0969912075005599,0.997529048657694,0.9977261073166296,0.0001311893564722,0.997940811211868,0.997343374285987,1.9275978527523332,0.0447032649600664,24.60293319795737,3.0,3.0,0.0,1.6172687252428127e-06,0.0015098588367814,7.692076218512867e-05,-0.2063034438076633,10.284736878360192,40.856436416041106,0.885779,5594.0,0.99,104.0,353.335541613827,-47.3025632065091,0.0455427,0.124744,0.8116281601226646
TIC_118801697,Success,6.6591830546829565,4.8963141460525375,0.016406563,5.807670998361887,0.0311583918483204,1658.4601673951609,0.1139857620183159,0.9994513106757912,0.9995305003891004,2.8798002884688356e-05,0.9996688878171156,0.9993224947457648,4.349593978444495,0.0210654335572233,15.207113498721478,5.0,5.0,0.0,3.858683003295576e-07,0.0001871772571834,-5.185957080877657e-05,0.3903281405491375,8.76821186241834,108.62153062503783,9.73939,4751.0,,104.0,274.034593955839,-55.1945695275364,,,0.8058297942015777
TIC_100105097,Success,6.53765623763567,5.7196278140240615,0.021048419,2.818792880512708,0.0031519165035329,3937.002608588585,0.0338397447947797,0.9794384272560376,0.980372545050669,0.0038149612013014,0.9865931439508836,0.9742782527271082,1.1462450029053084,0.1289541467215363,5.226411029795396,19.0,16.0,3.0,0.0054936675101406,0.0170692180547884,0.0013053736750353,-0.9158030828819714,28.943434213106972,562.5253942499403,0.394637,3305.0,0.385413,104.0,25.0425415341958,-43.4996187927498,0.0144811,0.0224127,0.8051330220901217
TIC_246692621,Success,6.095846745285493,4.602580754113584,0.046818727,0.3089723041868611,0.0003326449128128,4179.406862724041,0.0138394074656988,0.992098815469407,0.9933107003969311,0.0014971582703336,0.9939670302778506,0.992673935905416,0.3056423712075234,0.0799379946528374,4.404065430884428,82.0,73.0,9.0,0.0016647522797942,0.0127387167493231,0.0019495299865217,-1.3252443920970778,71.68650955095727,91.2938072909601,0.38106,3483.0,0.369951,104.0,283.325066650341,-45.0886643125154,0.0124826,0.0210988,0.8002290218929909
TIC_234497780,Success,7.480997880284988,5.89868489585176,0.004001601,13.582695805523398,0.0733501739567694,1334.9658035680245,0.0821275754894907,0.998920493272753,0.9989416167936978,9.763733910837304e-05,0.999595748176619,0.9979884539214412,11.374034829908965,0.0295474375481361,20.451758641685604,2.0,2.0,0.0,2.255465101592581e-07,0.0008036471275889,9.240179498437584e-06,-1.7897751430565685,12.163034003123313,82.04128933395259,15.9845,4411.0,,104.0,10.7705460109799,-62.7660339601227,,,0.7922109874823838
TIC_140431282,Success,6.118371818582918,4.409473578024949,0.044977991,0.798927031118185,0.0021612278414403,2116.0580926628836,0.0218462943633183,0.9998805738040508,0.9998531992946028,2.0537919164305907e-05,0.999851219856243,0.999855439658928,0.0727397580055838,0.0098278144047386,7.009076512989265,33.0,30.0,3.0,2.046545937383965e-07,0.0001808058245332,8.812137216285265e-05,-0.2059660126087735,45.768886804112995,123.19912912498694,6.45209,5005.0,,104.0,19.9276492641697,-33.7211362586793,,,0.7891752751503012
TIC_397112646,Success,7.898999888199607,7.260878988208677,0.001920768,12.08026516484768,0.049464075277207,4155.781188705801,0.0426841508323441,0.5801051459092104,1.0291875750229282,0.0388131807673095,1.1099044362208952,0.9510744835410244,1.498719728820954,0.5827434797970082,-0.6933591076494392,2.0,2.0,0.0,0.1050066263386955,0.0794149763399353,-0.0067308242042285,-1.0873817243188098,13.590645112931057,108.79681783297563,0.219675,3127.0,0.188828,104.0,268.023021978779,-50.7494820742797,0.0103482,0.021693,0.7880864868946749
TIC_101778771,Success,7.328107439517852,6.127813822973996,0.005282113,1.2641778024806092,0.0048143888328709,4179.668338500973,0.0995827940873894,0.99973521853446,0.9997554531745976,1.881418100557167e-05,0.9997554405199944,0.9997554668678535,0.0004954741660817,0.014633591843958,13.368517359200032,20.0,18.0,2.0,4.18648707593947e-07,0.0002088926842404,0.0002327899069825,-3.0069434138981843,10.039236473492965,82.96634754200932,11.3751,4590.0,,104.0,303.437288309228,-50.1742013580392,,,0.78566843185395
TIC_253668790,Success,5.992673258869156,5.204742818439217,0.057943177,9.790215672668156,0.0415559475733333,1657.754273226109,0.0371426826609886,0.999049056029871,0.9991282063254762,0.000149755950062,0.9991648004658956,0.9990645054143756,0.2793463070235862,0.0277322183721713,8.550501554645836,3.0,3.0,0.0,7.730942368772805e-07,0.0007609353528011,-3.93661326851813e-05,10.09777670813302,26.89760093928765,83.64181779196952,70.2653,3743.0,,104.0,281.664244812887,-39.730917515621,,,0.7852773475318764
TIC_57409304,Success,6.532895372162586,4.704726696569057,0.021448579,4.558816978556209,0.0187808250441601,1659.559502353084,0.0187797756942955,0.9995642142597077,0.9993844551028618,0.0001025434337095,0.9996716825534356,0.999082498039438,2.20732054500168,0.0187734311584624,9.201656551833608,6.0,6.0,0.0,3.580531035657296e-07,0.000761420438192,-1.4907601096902924e-05,-0.0917835414548001,53.225567255488045,107.55025474994908,41.0821,3879.24,,104.0,274.507598892895,-38.9575368874413,,,0.7830063408986444
TIC_91529289,Success,6.313750280425119,5.445771696127897,0.031932773,1.0913037875677123,0.0058575671888722,1386.4535864649044,0.0419530167981224,0.999965466609712,0.9999685543536176,5.3080579790840386e-06,0.9999645075756906,0.9999731622394086,0.5796486416181236,0.0052847780838406,5.997276295877394,19.0,17.0,2.0,1.3972444795626313e-08,2.4367082396468635e-05,1.2273748811408858e-05,3.5514100544496667,23.835364961274085,8.742964625009336,1.80891,8669.0,2.17,104.0,37.0070978502775,-33.8110383963877,0.0751885,0.329504,0.7822577187299913
TIC_166746526,Success,6.65078153505108,6.019564631599182,0.016726691,0.9123910550260252,0.002922394459947,1354.2609102815418,0.0210764838250778,0.9998416787302996,0.9998517801172552,3.188736947004042e-05,0.9998727819291068,0.999829873921161,0.4764357541897456,0.011315578945423,4.68553559175956,30.0,29.0,1.0,4.270259512411608e-07,0.0001728428639097,2.4642307951960873e-05,1.9339848116060327,47.43873252428553,30.120386000024155,1.21267,5796.0,1.04,104.0,37.3021811093007,-49.5187683167319,0.0554924,0.129462,0.7813797422264642
TIC_160226187,Success,9.534648202439012,7.912857991201478,8.0032e-05,12.018646927098574,0.0338231809300362,3942.285048912925,0.0426441614227976,0.9931449437690512,0.9934072676775086,0.0020978262898852,1.000206758656474,0.9816970332137344,3.547767164069076,0.0744582213511703,5.383406625378085,4.0,4.0,0.0,7.350585424311634e-05,0.0101763122613272,-0.0002241591554186,0.2877937040706534,23.28911885316413,89.93966312496923,0.788598,4986.0,0.82,104.0,28.2358811261478,-44.8281057999774,0.0505779,0.0959695,0.7770591043546626
TIC_404664076,Success,10.170998767122285,7.334973484240008,8.0032e-05,12.550510540661936,0.0434591803661028,1657.1374785736425,0.1297190315314369,0.999206393269856,0.9993114702307944,4.8247096776645814e-05,0.998914969173204,1.000104472345975,12.247959792829183,0.0253343530212241,21.709681609876657,3.0,3.0,0.0,2.6820668188302213e-07,0.0005627330711073,3.016292202617787e-05,0.4159478032713885,7.702851165888499,68.68421000009403,71.744,3907.0,,104.0,282.755648218438,-47.2384938756723,,,0.7700247110710008
TIC_123267854,Success,8.098614298370972,7.723898267011534,0.00120048,0.8901624922631424,0.0008161405691705,2116.4692096389854,0.0177220792917185,0.999928034133008,0.9999403178125688,1.887359006912401e-05,0.999962140122084,0.999916378413325,0.8567757956184456,0.0076290494119364,3.3230322674066524,30.0,27.0,3.0,9.111520091305018e-08,6.643146916464339e-05,-6.389350065028054e-06,0.4194957555214295,56.42272657025467,49.713583833072335,9.00607,4921.0,,104.0,28.4614402348543,-30.3022038365767,,,0.769938387035643
TIC_409787089,Success,10.581231916351586,8.521202048865014,8.0032e-05,7.829782333035744,0.0464052054000334,1660.819232658324,0.0805595914976032,0.99962293971701,0.9996723963683344,5.115232577471712e-05,0.9997421597363622,0.9995043300726312,1.529565380876016,0.0174627461720133,6.490537447606297,3.0,3.0,0.0,3.8234791059625706e-07,0.0001401760681182,4.816712867239392e-05,-3.9656814728381775,12.408490672979028,64.78301487502176,35.144,4288.0,,104.0,292.402019108162,-64.0014424094833,,,0.7696541725568039
TIC_144285638,Success,5.866111899220666,5.387437623753538,0.070268107,1.858159155180917,0.0095779548885296,1355.4955405001242,0.028776640423972,0.9999360578713145,0.9999471642089652,1.1848076283482878e-05,0.999939739774528,0.9999566134891584,0.5061064321580057,0.007191188815101,4.377796227342889,15.0,14.0,1.0,4.0083524551017594e-08,4.505492606077054e-05,6.460333491831172e-06,0.1222808694239108,34.74818613775109,19.333238875027742,1.87542,7865.0,1.88,104.0,354.141819961585,-44.8928358146519,0.0461733,0.2984,0.7678767013034771
TIC_381049631,Success,6.853226348162374,6.041416973889294,0.012084834,0.7029137303908461,0.0030477788332699,4074.706613916225,0.0693425536672304,0.9911786384066568,0.9931643425232738,0.0011635522577292,0.9918648512947138,0.9944986556848768,0.8005612724567973,0.0844646446071747,5.716371235721389,36.0,34.0,2.0,0.0023560448033409,0.0056494201515554,0.0075529837047443,0.7908217835997421,14.29394485763024,77.67188574990723,0.304607,3189.0,0.281881,104.0,270.87768430167,-62.6080753123309,0.0108848,0.0212987,0.7582581466932949
TIC_349237367,Success,6.91187014681916,7.872049391541793,0.010884354,11.398274781107176,0.0264343516216376,4154.672272631052,0.0318037864755076,0.9991461940926134,0.9992971227262076,0.0002613712918412,0.9997302077114606,0.9980644962297182,2.4104370866409957,0.0262776621410449,5.030600216893044,3.0,3.0,0.0,9.803010618842786e-07,0.0008079376330653,1.421839376847256e-05,0.3819411706145166,31.415950891950043,125.78406179195736,93.7689,3539.0,,104.0,254.782933938268,-52.7215457213566,,,0.7543121172662943
TIC_61186487,Success,8.157995088344643,7.554998595581743,0.001120448,0.6205285378640308,0.0042382636785454,4179.255664000939,0.0670229217086236,0.9971083262472712,0.9973959490502704,0.0003423878675333,0.99744871019291,0.997341158632914,0.1110328195132785,0.0483594990412372,7.575804803772739,41.0,38.0,3.0,0.000213747546197,0.0020304403386488,0.0024801392339491,0.7016983982271123,14.877124136457574,66.78900229197461,0.714901,4845.0,0.79,104.0,273.94417869953,-32.8997111639861,0.0495478,0.0916753,0.7528114155715565
TIC_406274238,Success,9.870979634896576,6.879510834527025,8.0032e-05,9.536001831187637,0.0639085324706432,1328.9293928188729,0.0729243329378278,0.9990320703357934,0.99905728116223,8.460363127526819e-05,0.99933604538287,0.9986207258733036,3.371741210823061,0.0279787976140336,15.436270960072331,3.0,3.0,0.0,5.045873934611819e-07,0.0006646954146927,2.535871375197729e-05,-0.007461124514493,13.69957091259958,102.20372083294204,33.1343,4289.0,,104.0,325.417750492181,-60.6134789535721,,,0.7514530355026416
TIC_253588489,Success,6.679327243375863,5.859218145926338,0.016006403,0.6331449594572126,0.0007321451755608,4179.27498259667,0.0197169408069056,0.9667252475187575,0.970589084295782,0.0067747248971413,0.9769916784587316,0.9638145552022046,0.6877849296973092,0.1640455914348348,4.3141256663097955,40.0,35.0,5.0,0.023079348983928,0.0359904330308569,0.0114203248311592,-0.2486937893074729,49.03018460045152,94.3686117080506,0.293434,3372.0,0.269143,104.0,280.877650320539,-38.1411081006846,0.0155443,0.0248765,0.749096568939186
TIC_212461524,Success,6.97407722612899,5.021804243410971,0.010164066,2.4217481585362672,0.032034730001456,1631.340669686155,0.1995847166171077,0.9975005527210464,0.9976697769928644,0.0001029890171405,0.9982848932622124,0.9970479135615126,4.335114865286356,0.0449602934471484,32.02239818985885,9.0,8.0,1.0,6.2372809232187e-06,0.0017440914650576,0.00177709480149,1.1139110869913824,4.997880447102049,15.400533042033205,1.55363,4417.0,,104.0,256.097791371634,-48.2526133939308,,,0.7445567405733565
TIC_412823807,Success,7.442055490239719,7.531527454500767,0.004321729,0.4360389727646779,0.0006635407385426,4179.500795876896,0.0147560434848067,0.9964035754381636,0.9965647175690698,0.0006382944129564,0.9972111600310158,0.995915915828066,0.7184824100335704,0.053931515502396,5.220746958593011,58.0,52.0,6.0,0.0002371496702981,0.004079099015178,0.0013240273728344,1.422609679763308,67.52511785859721,66.10572104202583,0.544859,3589.0,0.540607,104.0,263.089430525314,-51.360112075433,0.0165578,0.0205338,0.7369416437520842
TIC_304369934,Success,12.86510419465584,9.089903995958728,8.0032e-05,2.387966841386598,0.0117472581569235,3097.7777392694775,0.0899966634887446,0.9993635524444516,0.9993594789097476,2.306526236055343e-05,0.9994781534591608,0.9991538683532064,4.888348443686153,0.0226875948604021,31.519343068579868,11.0,8.0,3.0,1.943141345010267e-07,0.0003581813145376,0.0002420831222478,-1.092819610731339,11.104451139674037,177.35317262494937,53.2781,3853.79,,104.0,279.223276769832,-48.9386072247503,,,0.7356422316184387
TIC_308241590,Success,6.187016280713069,5.258026185215,0.04057623,4.00626350303699,0.0491785484876488,1388.6458935348658,0.1089039601058817,0.9998169884112644,0.9998311527852656,2.069065868665125e-05,0.9998091408675264,0.9998618122421176,0.8909877681449764,0.012165961630302,8.641401940539314,5.0,5.0,0.0,1.2815363387643234e-07,9.774058568251884e-05,2.452386570939158e-05,0.8280777754166511,9.180722054911438,12.33640141703654,1.56062,6705.0,1.42,104.0,42.158507103501,-37.4009995950609,0.0655326,0.246482,0.734333197738076
TIC_96379601,Success,7.183919812511365,5.070212531916705,0.007122849,11.82143569173787,0.0555502120197788,1631.2880846877854,0.0774769886320733,0.9987755390709392,0.9989143576030152,9.780011836034974e-05,0.999535000134714,0.9983712953877788,5.128416311292605,0.0314687587358958,13.086497877968029,2.0,2.0,0.0,7.156828944841055e-07,0.0005818523734676,3.65432021687262e-05,-1.349120395549667,12.89125399302721,66.56050129199866,42.6406,3844.0,,104.0,264.754631206605,-48.0144965149268,,,0.7329333088021379
TIC_231698310,Success,6.751049147112292,5.134029091361787,0.014485794,2.670269423787526,0.0134799824110558,3155.0584901126813,0.0991382037780849,0.999618455674508,0.9996550713493636,2.8607070799276868e-05,0.9996556023897998,0.999654538445628,0.0131494106273146,0.0175662737437888,12.546037526413324,10.0,8.0,2.0,4.324426794959278e-07,0.0002012665398259,5.003456365537673e-05,0.8581678988071113,10.083080160621984,82.36051904200576,10.3555,4793.0,,104.0,330.711113916906,-57.2638220076117,,,0.7238158395208136
TIC_349801741,Success,8.888293913475744,7.198090517525609,0.000240096,10.836687484532565,0.0716477825040646,4187.393844852955,0.0842464058328341,0.9877525713502076,0.9884244035399806,0.00117142273506,0.9896045232087728,0.98703904566792,0.8024650554200605,0.0995244086670177,10.583566691835006,2.0,2.0,0.0,0.0001189649573156,0.0012827387704263,4.867793671348153e-05,-0.0979171634905656,11.724566307435774,49.69958429201506,0.496897,3432.0,0.42,104.0,274.282187530557,-50.0095151115085,,,0.7230919199339174
TIC_253857443,Success,12.136149462694275,12.087094252213957,8.0032e-05,0.5797341658152343,0.0034662038283633,1657.4713112416064,0.0667552930768896,0.988679935208018,0.9902487252749184,0.0001198900353396,0.9903607133171418,0.9901316522423936,0.6755642063454449,0.0956822993061692,60.77097936134422,43.0,41.0,2.0,4.8538472442617744e-05,0.0012033194149084,0.0099040725332271,1.065643606543646,14.81050999310636,151.26276262500323,0.908842,5080.0,0.85,104.0,283.265316287738,-39.6414484286633,0.0596105,0.100394,0.7176126862971183
