host,injected_period,injected_depth_ppm,repeat,baseline_days,r_star,m_star,is_control,injected_duration_hours,n_transits_in_baseline,rp_earth_implied,tls_period_min,tls_period_max,period_in_search_range,recovered_period,recovered_sde,recovered_snr,detected,alias,score,classified_planet,status,elapsed_s
TIC_139285736,6.0,2500,9,27.35358511825325,0.87,1.0,False,2.863424959678736,4.558930853042209,4.7448060000000005,0.4880795168208155,13.624710611304623,True,1.5520392222814694,7.669612030759513,6.423601157336688,False,,0.49108766997669884,True,ok,1.5505138747394085
TIC_73723286,6.0,2500,7,24.155719023899792,1.47641,1.0,False,4.748227971128616,4.025953170649966,8.052044857999999,1.0781153554409082,12.074387301486684,True,6.0129732479923925,12.573901733155234,52.822995609771326,True,exact,0.3215186264431573,True,ok,4.847778791561723
TIC_233390838,6.0,5000,2,26.044581111250636,1.69,1.0,False,5.574348567321463,4.340763518541773,13.034696095734951,1.3205297273827323,13.008054374180569,True,6.022367201155742,11.950547275677915,60.37479066148472,True,exact,0.5872122602335008,True,ok,3.5517022907733917
TIC_437740083,6.0,5000,1,25.749686032062982,1.44,1.0,False,4.749177101237935,4.291614338677164,11.106486614117355,1.037579179369642,12.872759714057098,True,12.019369190160223,9.56835241736143,29.621595697965017,True,double,0.44448243792227304,True,ok,4.7668380830436945
TIC_73723286,6.0,5000,3,24.155719023899792,1.47641,1.0,False,4.272761468677268,4.025953170649966,11.387311043020143,1.0781153554409082,12.074387301486684,True,6.0129732479923925,15.487896485301725,58.68267715887815,True,exact,0.47101451234316755,True,ok,4.869446374941617
TIC_143350972,6.0,2500,8,25.726846969728513,1.02,1.0,False,3.249190038166227,4.287807828288085,5.562876,0.618844568359552,12.860645673958844,True,5.985570681074021,17.515961136820163,66.02652646591022,True,exact,0.5250532101001746,True,ok,9.92892120918259
TIC_59859387,6.0,5000,4,25.839361191215175,1.47,1.0,False,4.263293983919523,4.306560198535863,11.337871751911466,1.067558809874026,12.91568747963992,True,6.024665839611425,10.809924278996936,50.153359357962835,True,exact,0.2752634014659695,False,ok,6.295219583902508
TIC_326470400,6.0,5000,5,22.54741272577121,0.86,1.0,False,2.2698344950756937,3.757902120961868,6.633040616764531,0.47923178411956063,11.270234134340159,True,6.014402868075807,15.561327346164378,24.39138645442516,True,exact,0.4478634293849673,True,ok,6.214273166842759
TIC_131581531,6.0,5000,7,27.770952313296675,1.59,1.0,False,4.330294052232154,4.628492052216113,12.263412303087913,1.2035130098146751,13.880788682077528,True,5.999019024123564,11.96866978147293,27.972207180768084,True,exact,0.8128137715769131,True,ok,6.646901708096266
TIC_257052211,10.0,700,0,25.979635440896118,1.92,1.0,False,6.489286431779531,2.5979635440896116,5.54088902410908,,,,,,,False,,,False,error: ValueError: zero-size array to reduction operation minimum which has no identity,0.003306915983557701
TIC_314338017,6.0,2500,5,27.87979996846616,6.79,1.0,False,22.145395718914667,4.6466333280776935,37.031302000000004,0.601387900215383,13.932955531880665,True,5.9891871539259345,14.225086243099572,60.030134741282524,True,exact,0.08862578811026096,False,ok,27.431035083252937
TIC_219205407,6.0,5000,9,23.689297397618247,1.05,1.0,False,3.451985650876197,3.9482162329363746,8.098479822793905,0.6471980929604,11.842565328514404,True,5.995596796641886,16.446116168628183,46.44387270218481,True,exact,0.592918322075998,True,ok,7.6923683332279325
TIC_367099243,10.0,700,1,24.44059261605753,1.23,1.0,False,4.7839615564349725,2.444059261605753,3.5496320310698795,0.8194866655048039,12.21682403707267,True,1.8311659261738855,14.53025671653984,39.74719584375278,False,,0.2588917654249391,False,ok,6.337106707971543
TIC_172871230,6.0,5000,8,26.70363700488224,1.08,1.0,False,3.3900414597274855,4.450606167480373,8.329864960588017,0.674385320446749,13.34973520818265,True,6.0102708961195415,9.259097409439565,13.71369762312387,True,exact,0.5378924395367295,True,ok,10.63256908301264
TIC_107728509,10.0,700,2,25.7044907325685,1.52,1.0,False,5.856509604857053,2.5704490732568503,4.386537144086355,1.1224974233291212,12.848078684517976,True,9.995145868513106,10.112462515165591,10.094106012154894,True,exact,0.08427301691832208,False,ok,6.004325415939093
TIC_445137888,10.0,700,6,26.513457489617394,2.67713,1.0,False,10.09774756099018,2.6513457489617394,7.725875121413095,2.6186918674790807,13.253256601247799,True,10.056036345031867,6.728687631093482,16.0975899625069,True,exact,0.047651825962959235,False,ok,3.1645973748527467
TIC_260849386,10.0,700,5,27.771187511012613,2.28,1.0,False,8.492105654929606,2.7771187511012614,6.579805716129532,2.0707049183585275,13.880906221723977,True,10.029250155214031,7.264626515963817,11.958394713683356,True,exact,0.2800738765060951,False,ok,3.907850125338882
TIC_437740083,10.0,700,4,25.749686032062982,1.44,1.0,False,4.618030956838604,2.5749686032062984,4.15566676808181,1.037579179369642,12.872759714057098,True,5.59071638353762,12.362474255677043,14.913316625617977,False,,0.15912654526962927,False,ok,5.409620082937181
TIC_51024887,3.0,5000,0,22.90719345132311,0.165066,1.0,False,0.36840158762977976,7.635731150441036,1.2731273051707606,0.04034037033452207,11.449430043551832,True,8.267120609974322,19.624129358741627,10.67885874709268,False,,0.154225567725357,False,ok,88.57251758314669
TIC_267867517,10.0,700,7,27.16294486766901,2.34,1.0,False,7.67490089829942,2.716294486766901,6.752958498132941,2.145523085336587,13.57869461800532,True,9.04389067341924,2.7272404102938497,3.6757597401238575,False,,0.7690119620538575,True,ok,3.5524122500792146
TIC_427352241,10.0,700,9,21.771801881227248,1.87,1.0,False,7.116358259402455,2.177180188122725,5.39659503910624,1.5339550407582832,10.881734398803351,True,9.993354518843026,6.066670887550699,10.018474464196784,True,exact,0.5593136752709522,True,ok,2.6783568328246474
TIC_230075120,10.0,700,8,26.015550126639482,1.53,1.0,False,5.974511860566034,2.6015550126639484,4.415395941086923,1.1339738993989201,13.005691712024133,True,10.024828796636491,7.400529995576379,6.856659990205041,True,exact,0.529665848130606,True,ok,5.031153084244579
TIC_69997672,10.0,1200,2,28.20052003575711,2.2,1.0,False,8.313787762686442,2.820052003575711,8.312707651000846,1.9569241885182105,14.096093295799381,True,9.938914690552396,7.719613061392219,32.97258470819173,True,exact,0.3047798144274357,True,ok,3.420467999763787
TIC_9102327,10.0,1200,4,27.354127520520706,1.13,1.0,False,3.604728563503607,2.7354127520520706,4.269708929832252,0.7225902043235788,13.614564291451178,True,3.2657693148057674,10.822339968326851,10.103979235890746,False,,0.19386857680434605,False,ok,1.0123341670259833
TIC_17129975,10.0,1200,0,27.697062143490257,1.39196,1.0,False,5.0911410933536265,2.769706214349026,5.25952570085779,0.9870221036331887,13.845058847320605,True,1.5116830960992516,12.335184542967639,15.71180070852905,False,,0.04184840854050521,False,ok,7.532234458252788
TIC_259151170,10.0,700,3,27.718515792241305,0.86,1.0,False,3.3593018868163402,2.7718515792241307,2.4818565420488587,0.47967793733810105,13.857174533610754,True,10.00740742090348,10.151545981877323,8.62225904969166,True,exact,0.8018940202724005,True,ok,16.397502458654344
TIC_412014494,10.0,1200,1,23.510486632793345,2.13,1.0,False,8.135773824409812,2.3510486632793346,8.048212407559909,1.8674764680025733,11.754548887753336,True,9.950328916090996,6.648923972971411,35.23060814690815,True,exact,0.3563631675000015,True,ok,10.524612791836262
TIC_284050395,10.0,1200,6,18.0501009312693,0.94,1.0,False,3.410849120381319,1.80501009312693,3.5517932690639977,0.5477238001992693,9.0222726705831,False,1.3574538688954267,12.220394574390419,26.814977718914506,False,,0.31820072248639975,True,ok,4.394761958159506
TIC_61733521,10.0,1200,9,24.979221900188577,0.9,1.0,False,3.1313521114502283,2.4979221900188575,3.4006531299548914,0.5128449645772368,12.429714896367944,True,9.97487934322048,7.240259032707027,6.016960556528773,True,exact,0.8045395820411502,True,ok,1.2683110409416258
TIC_180987952,10.0,1200,8,24.31246316475699,1.84,1.0,False,7.168350783242226,2.431246316475699,6.952446399018888,1.4986107290296578,12.15206495750816,True,10.037255622453479,8.774181185596698,25.671873838125126,True,exact,0.40128724811585725,True,ok,3.0681649167090654
TIC_166697854,10.0,2500,1,27.35451792256208,1.94,1.0,False,6.113545689397865,2.735451792256208,10.580372,1.6165942290810729,13.646008553952118,True,9.942391956547537,10.455899157401994,14.296946050574324,True,exact,0.2569363050153433,False,ok,0.4282326251268387
TIC_166697854,10.0,2500,2,27.35451792256208,1.94,1.0,False,7.573568468695136,2.735451792256208,10.580372,1.6165942290810729,13.646008553952118,True,9.942391956547537,10.474142497174087,13.266741883150587,True,exact,0.29697479991238673,False,ok,0.4409458329901099
TIC_1101909431,10.0,1200,5,28.062184188143874,0.73,1.0,False,2.333907746817894,2.8062184188143875,2.7583075387411893,0.3751461924314299,14.028314309071437,True,3.6958105698011536,5.44239646826152,3.8915096596272485,False,,0.9907210861940978,True,ok,9.193445459008217
TIC_265077027,10.0,1200,7,25.007018174720997,1.3,1.0,False,4.630989092630464,2.5007018174720996,4.912054521045954,0.8912061728375694,12.498300776022909,True,4.784584029865766,11.519369951410207,22.9669503393528,False,,0.10391634678018243,False,ok,7.859637374989688
TIC_372505528,10.0,2500,5,26.437424605750266,1.51,1.0,False,5.794572352802424,2.6437424605750266,8.235238,,,,,,,False,,,False,error: ValueError: zero-size array to reduction operation minimum which has no identity,0.00366479204967618
TIC_97158538,10.0,2500,0,25.839238664321783,2.24201,1.0,False,8.736360864759598,2.5839238664321784,12.227474138,2.0163042459474663,12.91562624026232,True,10.04889411328479,9.075632795265053,57.40506860732528,True,exact,0.43117607070233416,True,ok,3.138203208334744
TIC_311121985,10.0,2500,6,24.95724255637697,1.86,1.0,False,7.04147521006562,2.495724255637697,10.144068,1.5237790919172234,12.474454606344112,True,9.945526930645912,8.975495095108343,45.504209203223745,True,exact,0.324414933698257,True,ok,3.0710354996845126
TIC_230267547,10.0,2500,8,24.440696956433385,1.84,1.0,False,6.807662722855269,2.4440696956433383,10.034992,1.4953699746902405,12.218265108882175,True,9.975426673466895,7.951118768981097,27.947934506875526,True,exact,0.4905400746045516,True,ok,1.8769708331674337
TIC_271167979,10.0,1200,3,26.229437379093724,0.73,1.0,False,2.4389531303081986,2.6229437379093725,2.7583075387411893,0.3750416779534944,13.112635335288573,True,0.6189852945735882,21.25322076655354,19.86039273251241,False,,0.5960103214934991,True,ok,19.414895833004266
TIC_143350972,10.0,2500,3,25.726846969728513,1.02,1.0,False,3.448746484917826,2.572684696972851,5.562876,0.618844568359552,12.860645673958844,True,10.022992460547563,19.826673017271336,58.11439395111125,True,exact,0.6808723213954264,True,ok,9.58560875011608
TIC_332154944,10.0,5000,1,23.603906485056996,1.13,1.0,False,3.6015549711058776,2.3603906485056996,8.715506856911535,0.7205474634121349,11.760287119342475,True,9.70590388873954,4.484170032892903,7.243516694060636,False,,0.5911685354812926,True,ok,0.8140362910926342
TIC_284564230,10.0,2500,9,28.200402907915304,1.66,1.0,False,6.392583956839049,2.8200402907915305,9.053308,1.2841097752686295,14.096729189358477,True,9.983149785214898,12.136313692215957,41.45552723557904,True,exact,0.3664809944162541,True,ok,5.87727175001055
TIC_73723286,10.0,5000,0,24.155719023899792,1.47641,1.0,False,5.750723762713324,2.415571902389979,11.387311043020143,1.0781153554409082,12.074387301486684,True,10.034304477856164,14.17041638705107,56.062586780434486,True,exact,0.48622251019430934,True,ok,4.706391832791269
TIC_349790953,6.0,5000,6,27.88029940968613,12.23,1.0,False,19.97897271627085,4.646716568281022,94.32800784073281,0.6013669048862291,13.937371958999378,True,6.0117424512050945,13.85857548078917,49.25027028506467,True,exact,0.41622004545528934,True,ok,48.44366804184392
TIC_277871306,10.0,5000,2,24.16133836904828,1.04,1.0,False,3.7801133684406363,2.416133836904828,8.021351443529202,0.6377093230706057,12.078585838080917,True,10.006784598277298,16.20307378088854,39.16569572429525,True,exact,0.552482415671077,True,ok,7.904965583235025
TIC_141631253,10.0,5000,3,24.16853297804255,1.2684,1.0,False,4.910301816010604,2.4168532978042547,9.782963625935038,0.8580030035142969,12.081488665470479,True,10.03677691263742,10.777069801207015,40.15395025983452,True,exact,0.33121159334736355,True,ok,6.969895541202277
TIC_277871306,10.0,5000,4,24.16133836904828,1.04,1.0,False,3.319573733029453,2.416133836904828,8.021351443529202,0.6377093230706057,12.078585838080917,True,10.006784598277298,17.388947800953076,43.22054468350329,True,exact,0.4675271233375037,True,ok,8.063587790820748
TIC_230075120,10.0,5000,6,26.015550126639482,1.53,1.0,False,5.983113841875765,2.6015550126639484,11.80064202749969,1.1339738993989201,13.005691712024133,True,10.024828796636491,12.447931909286561,48.044986614980694,True,exact,0.9032073023477809,True,ok,5.728327374905348
TIC_107728509,10.0,5000,7,25.7044907325685,1.52,1.0,False,5.917085723108572,2.5704490732568503,11.723513648234984,1.1224974233291212,12.848078684517976,True,9.995145868513106,14.237087159675195,53.432448040375526,True,exact,0.46314224198946013,True,ok,6.753587166778743
TIC_177722855,10.0,5000,8,25.839287949912432,1.37,1.0,False,4.897405977904097,2.5839287949912433,10.566587959264428,0.9618039563410771,12.915650882068114,True,10.033327689840885,12.851418382267896,43.21275025172807,True,exact,0.9028407126112853,True,ok,6.646710415836424
TIC_155114483,10.0,5000,9,23.262003792538508,1.7,1.0,False,6.617864398464674,2.3262003792538506,13.111824474999654,1.3297382526663881,11.628224180669346,True,10.042325773438463,10.781438022041248,49.90946963398853,True,exact,0.1866722880869736,False,ok,2.810064374934882
TIC_365639282,10.0,5000,5,21.771705731484417,0.488,1.0,False,1.908048504601467,2.177170573148442,3.7638649081175477,0.2049228847336377,10.883075169420966,True,7.150626443402953,7.97318998017014,9.295568886794895,False,,0.8854277319031094,True,ok,17.117935999762267
TIC_144956678,10.0,2500,4,25.06553895443949,2.93328,1.0,False,11.414555418591995,2.506553895443949,15.997522463999998,0.6012048391706589,12.530686124499644,True,10.006424483123219,20.281533287678716,54.598448335809486,True,exact,0.15402511160754245,False,ok,33.5600475827232
TIC_64836837,6.0,1200,7,28.7606415913574,3.37,1.0,False,9.076336403087092,4.793440265226233,12.733556719942204,0.6012727527778077,14.379973576174951,True,6.001304837424522,14.835899526507603,32.56829350680172,True,exact,0.0555865153216879,False,ok,149.14681037515402
TIC_47617038,10.0,2500,7,26.05086159032453,8.71,1.0,False,29.960238938897035,2.605086159032453,47.502598000000006,0.6011315439943649,13.02493890411096,True,10.00741355531589,17.67596971361101,162.82085010286562,True,exact,0.508036056645469,True,ok,100.75330595904961
