host,in_skew,in_kurt,out_skew,out_kurt,skew_diff,kurt_diff,n_in,n_out,wavelet_e1,wavelet_e2,wavelet_e3,status
75_Cet,-0.044032306497529976,-0.4873764179807374,0.10075265914344869,0.3955701104213327,-0.14478496564097867,-0.8829465284020701,797.0,12492.0,0.0646605522652407,0.20827302507492756,0.727063115455842,ok
55_Cnc,0.37501915016217635,0.7742979366126197,0.178900169424859,0.9887152055283361,0.19611898073731734,-0.21441726891571644,1316.0,13367.0,0.09349902830001093,0.2276630930648832,0.6788341156036272,ok
7_CMa,0.16894169625025507,-0.44303338491594024,-0.03900460470901721,0.09285450102787829,0.20794630095927227,-0.5358878859438185,412.0,13356.0,0.16570337882467398,0.2672612067780616,0.5670323189889188,ok
AB_Aur,0.08273106495801368,-0.25934391738001494,0.043360585681897,2.718851577877003,0.03937047927611668,-2.978195495257018,348.0,14561.0,0.2912290061290209,0.5131548741212423,0.19561609244864114,ok
BD+14_4559,-0.14940656048189882,-0.3505493413560554,0.029258615477618165,0.04225140675281036,-0.17866517595951698,-0.3928007481088658,250.0,16458.0,0.5299367111839353,0.3610487001511302,0.10901051120911708,ok
8_UMi,0.21051697312234163,-0.10667859150559478,0.040702551694331804,0.05957162359004764,0.16981442142800984,-0.16625021509564242,1452.0,13280.0,0.059180071123644054,0.17670828417032658,0.764109760967192,ok
BD+05_4868_A,0.2780661387730437,-0.09962816342187786,-0.6159408057515335,1.1904554336118593,0.8940069445245773,-1.2900835970337372,135.0,2027.0,0.15739827991156632,0.2790329705545903,0.5635687057428841,ok
91_Aqr,0.375361906249766,-0.11570031387411062,0.10140223879819035,-0.08426799185620037,0.27395966745157563,-0.03143232201791024,90.0,9167.0,0.1697906837115986,0.5594099179938671,0.27079927014695976,ok
6_Lyn,-0.17556463325304855,-0.8171782966341596,0.09108911505991382,0.25548909844480594,-0.2666537483129624,-1.0726673950789656,71.0,17411.0,0.8388496182042319,0.1363368231386494,0.024811462792668226,ok
AF_Lep,0.28005664268532343,-0.3138972127914177,0.7647435197917155,61.328377829101186,-0.4846868771063921,-61.6422750418926,210.0,16684.0,0.30328141167858047,0.160733226459532,0.5359853521225525,ok
AB_Pic,-1.4399322677552047,0.7002606547324417,13.204270814009236,357.74180033859443,-14.644203081764442,-357.04153968386197,169.0,17750.0,0.18752642904985098,0.31808020634073697,0.4943933048628373,ok
BD+15_2375,0.09264498394796424,0.013246453945515047,0.18739059173895367,0.3784569916206393,-0.09474560779098944,-0.36521053767512424,1598.0,11348.0,0.27089936202293313,0.2946459856445842,0.4344535140006677,ok
BD+20_2457,-1.0358339257268503,0.10994001230154238,0.4193135583187226,1.6129493881852692,-1.455147484045573,-1.5030093758837269,172.0,16007.0,0.218255406527827,0.5892586101910281,0.19248538958055472,ok
BD+20_274,0.012576666804508287,-0.17090275749152495,0.311965727905969,0.944609952494452,-0.2993890611014607,-1.115512709985977,86.0,12444.0,0.6362439352116364,0.2906834168578277,0.073070664426085,ok
AU_Mic,-1.1731254757360545,0.2503054837765455,6.880805849795643,99.71389822327478,-8.053931325531698,-99.46359273949824,279.0,16856.0,0.23617634499456025,0.6429326674539836,0.12089096734085172,ok
BD+15_2940,-0.07651745982245599,-0.2317676523068979,0.21926125260782214,0.5391382240970506,-0.29577871243027815,-0.7709058764039485,85.0,7550.0,0.1224453476807377,0.32457283498572775,0.5529815109948384,ok
BD+20_594,0.4764949174241809,1.2878465026697423,0.10100026442337867,0.18604476281250104,0.3754946530008022,1.1018017398572413,63.0,12011.0,0.5558682775230388,0.3687009750611843,0.07543032994230564,ok
BD+42_2315,0.014502041683750097,-0.01483566260930358,0.04135927032495725,0.07756270279338251,-0.026857228641207154,-0.09239836540268609,96.0,6734.0,0.10245326511992817,0.393051749636416,0.504494904154526,ok
47_UMa,0.15364789315420999,0.5402167986309045,0.05416965738501251,0.1712744849048793,0.09947823576919748,0.36894231372602526,860.0,88992.0,0.7890739042862257,0.15774245050868435,0.053028408091300036,ok
BD+45_564,0.6866539020867387,1.7292176332282843,0.16727796772236012,0.35937985235297276,0.5193759343643786,1.3698377808753115,66.0,14953.0,0.6992215809911141,0.27967340630726817,0.02110126088284013,ok
BD+55_362,0.07082540025673373,-0.6883878394432732,-0.10259278990869979,0.6954383529220136,0.17341819016543353,-1.3838261923652868,77.0,766.0,0.5055621525353927,0.24447974146574056,0.24995703880907919,ok
BD+49_828,0.007299043658101828,-0.061890103218059433,0.08216099313703744,0.1375333763098192,-0.07486194947893561,-0.19942347952787864,1309.0,7715.0,0.3007517027163385,0.272960573446138,0.42628458301855093,ok
BD+48_738,-0.12397872179731553,-0.03633543840468656,0.11512071414373395,0.2155274229998927,-0.2390994359410495,-0.25186286140457925,757.0,9306.0,0.192611187455854,0.19990667689114267,0.607479318588339,ok
2MASS_J22362452+4751425,-0.05143328899110825,0.13805887654363502,0.011107868096582102,0.05804185858635291,-0.06254115708769035,0.08001701795728211,3261.0,97887.0,0.5591479606406924,0.2383692699153075,0.20248255465534307,ok
BD-06_1339,-0.14070804826111474,0.017872870021491405,0.17951790342168328,0.2603269854272816,-0.320225951682798,-0.2424541154057902,108.0,14351.0,0.5484131876126347,0.2551221418604159,0.19645806342969327,ok
51_Peg,-0.2522246100003022,0.5328210510353948,-0.13932391439293826,0.6688000253901039,-0.11290069560736396,-0.13597897435470907,2395.0,104138.0,0.47846281997167434,0.4048467638413126,0.11659582443466916,ok
