host,tic_id,rad,e_rad,mass,e_mass,Teff,logg,e_logg,rho,e_rho,lum,lumclass,priority,contratio,numcont
TIC_373576942,373576942,1.58721,0.0767714,1.21,0.173465,6245.0,4.11958,0.0884598,0.302607,0.0739334,3.45219231,DWARF,2.133161e-05,0.246274337,732
TIC_373614579,373614579,0.824569,0.0476683,0.89,0.111256,5236.07,4.555,0.085797,1.58748,0.38658,0.46043703,DWARF,0.0004999831,0.0251595564,89
TIC_373729723,373729723,0.834311,0.0508116,0.9,0.116516,5268.88,4.54965,0.0847507,1.54974,0.377687,0.483307481,DWARF,0.0006783827,0.009265462,27
TIC_373785851,373785851,2.3559,0.105201,1.5,0.302938,6895.0,3.86985,0.0981174,0.114716,0.0304244,11.3017073,DWARF,6.09573326e-05,0.246937066,839
TIC_374177909,374177909,0.288517,0.00890506,0.263571,0.0203103,3314.0,4.93862,0.00671495,10.9745,0.168894,0.009045811,DWARF,0.000791987637,0.0416751429,206
TIC_374200604,374200604,1.65999,0.100274,1.01,0.126281,5690.18,4.00218,0.0836255,0.220803,0.0542447,2.6026144,DWARF,0.000218979068,0.122245975,30
TIC_374400599,374400599,2.04225,0.0709447,1.72,0.275968,7492.0,4.05338,0.0806343,0.20193,0.0412005,11.8386917,DWARF,8.51125442e-05,0.0698879,689
TIC_374778982,374778982,0.8657,,0.855,,5097.0,4.4953,,1.31784,,0.455709338,DWARF,,,
TIC_374847873,374847873,,,,,,,,,,,DWARF,,,
TIC_375199523,375199523,2.32054,0.139297,0.93,0.119039,5369.0,3.67537,0.0818446,0.0744249,0.0173206,4.03129673,DWARF,0.000172576227,0.367559165,330
TIC_375225453,375225453,2.89089,0.125277,1.36,0.225456,6553.0,3.64954,0.0901127,0.056292,0.0130512,13.88408,DWARF,0.0009094936,0.02127727,270
TIC_37575651,37575651,,,,,,,,,,,DWARF,,,
TIC_376682699,376682699,1.99603,0.063392,2.34,0.338867,9218.0,4.20695,0.0724171,0.294251,0.0568562,25.9163532,DWARF,9.02831744e-05,0.237040266,457
TIC_376740324,376740324,,,,,12581.0,,,,,,,,,
TIC_376838000,376838000,1.99806,0.0950629,2.74,0.417143,10596.0,4.2746,0.0930953,0.3435,0.08333,45.33963,DWARF,0.000123558057,0.0419015549,449
TIC_377024332,377024332,1.35732,0.0532261,1.19,0.171777,6200.0,4.24825,0.0783394,0.475887,0.09828,2.45258212,DWARF,0.0,0.0900988057,46
TIC_377144784,377144784,4.72692,,,,5017.0,,,,,,GIANT,,,
TIC_377165123,377165123,0.841399,0.0512814,0.85,0.106445,5095.0,4.51748,0.0875198,1.42696,0.361146,0.4298091,DWARF,0.00168119138,0.1494899,161
TIC_377290815,377290815,1.83603,0.078294,1.239,0.188028,6306.0,4.00338,0.0842943,0.200186,0.0460358,4.802511,DWARF,0.00301378,0.0110486671,204
TIC_377304435,377304435,2.13841,0.0982411,1.24,0.190396,6314.0,3.87131,0.0891088,0.126808,0.0297985,6.54782,DWARF,0.0010912749,0.156694725,188
TIC_377420580,377420580,,,,,,,,,,,SUBGIANT,,,
TIC_377739433,377739433,3.39694,0.152869,1.34,0.238065,6524.0,3.503,0.0920381,0.0341854,0.00855585,18.83332,DWARF,4.344728e-05,0.0614791252,611
TIC_378355116,378355116,2.08341,1.46121,,,8124.0,,,,,,DWARF,5.37304222e-05,0.39239338,490
TIC_379629854,379629854,1.62437,0.0775528,1.379,0.292712,6603.0,4.15626,0.121777,0.321743,0.0961675,4.51887369,DWARF,8.326767e-05,0.0522793233,297
TIC_379723086,379723086,1.44612,0.0715427,1.05,0.130332,5822.0,4.13885,0.0772315,0.3472,0.074679,2.16466117,DWARF,0.00137488451,0.03469566,795
TIC_379931600,379931600,,,,,,,,,,,GIANT,,,
TIC_380517859,380517859,0.490423,0.0160905,0.488511,0.0214147,3613.0,4.7458,0.00945791,4.14154,0.226384,0.0369239561,DWARF,0.0002279501,0.409361839,1516
TIC_380886535,380886535,1.51595,0.0906633,1.05,0.130085,5829.55,4.09788,0.0849062,0.301391,0.0733123,2.39115357,DWARF,0.0002659943,0.110421106,33
TIC_382188882,382188882,1.58083,0.0739598,1.3,0.211301,6443.0,4.15424,0.0915159,0.32907,0.0795726,3.879871,DWARF,0.002565557,0.00477526,66
TIC_382302241,382302241,0.765346,0.0491457,0.87,0.107354,5144.67,4.60987,0.0888438,1.94065,0.507917,0.369691938,DWARF,0.006222934,0.2480358,87
TIC_382331352,382331352,,,,,,,,,,,,,,
TIC_382437043,382437043,2.04178,0.0960201,1.3,0.205342,6434.0,3.93199,0.0875467,0.152727,0.0356937,6.43631268,DWARF,0.00404881453,0.14162226,218
TIC_382474101,382474101,,,,,,,,,,,DWARF,,,
TIC_383531859,383531859,2.14183,,,,8331.0,,,,,,DWARF,9.683037e-05,0.109263487,1969
TIC_383666033,383666033,1.03079,0.0476458,1.16,0.152744,6138.0,4.47619,0.0783516,1.05913,0.225111,1.35875165,DWARF,0.000150529289,0.108355209,1276
TIC_383723559,383723559,2.18295,0.0984801,1.178,0.170457,6173.0,3.83113,0.0859016,0.113244,0.0259971,6.23398447,DWARF,0.00136691716,0.002489473,214
TIC_384045439,384045439,0.680979,0.0403618,0.86,0.104235,5113.0,4.7063,0.0857508,2.72331,0.654748,0.285539,DWARF,0.000516058761,0.114678673,1065
TIC_384386061,384386061,,,,,,,,,,,,,,
TIC_384549882,384549882,2.51982,0.0942966,3.17,0.422288,11892.0,4.13639,0.0688221,0.19813,0.0327456,114.4074,DWARF,0.000152620531,0.116304494,1806
TIC_384744828,384744828,2.40325,0.107332,1.37,0.226823,6588.0,3.81319,0.0863156,0.0987019,0.0229862,9.801797,DWARF,0.0008529375,0.0804774538,248
TIC_385105624,385105624,1.52868,0.147035,1.2,0.167627,6222.3,4.14862,0.114419,0.335918,0.106725,3.15595269,DWARF,7.52657361e-05,0.545081437,292
TIC_385624852,385624852,3.05175,0.0871231,2.3,0.333768,9081.0,3.8307,0.0688326,0.0809248,0.0137261,57.0593338,DWARF,0.000150473177,0.0163648427,1823
TIC_386297468,386297468,1.59848,0.0708593,1.46,0.246599,6793.0,4.195,0.0867795,0.35746,0.0831123,4.90182638,DWARF,3.63206673e-05,0.562155366,1255
TIC_386435344,386435344,1.88186,0.0818217,1.323,0.207821,6483.0,4.01045,0.0862874,0.198517,0.0445294,5.63603163,DWARF,0.00166968035,0.005796253,247
TIC_38686737,38686737,1.31913,0.0656407,1.42,0.24065,6689.0,4.34978,0.0937684,0.618618,0.151428,3.138462,DWARF,0.000272886071,0.00696181366,35
TIC_387079085,387079085,2.04252,0.0895929,1.35,0.230491,6534.0,3.94807,0.0892669,0.158428,0.0360861,6.85085964,DWARF,0.000144729886,0.110496379,4831
TIC_387413037,387413037,1.52887,0.0640704,1.44,0.247168,6745.0,4.22769,0.0898305,0.402947,0.0920219,4.35878372,DWARF,0.00219194056,0.04793219,233
TIC_387603144,387603144,1.16139,0.0508392,1.201,0.170375,6223.0,4.38766,0.0827407,0.766679,0.169768,1.82241368,DWARF,0.00177303189,0.038396325,272
TIC_387664866,387664866,3.81133,0.170774,1.333,0.27907,6504.0,3.40075,0.107228,0.024077,0.00713578,23.4190464,DWARF,5.76761777e-05,0.547863543,1147
TIC_387834907,387834907,,,,,,,,,,,GIANT,,,
TIC_388076005,388076005,1.00137,0.0470352,1.107,0.143434,6001.0,4.48102,0.0778326,1.10245,0.233405,1.1716069,DWARF,0.0032089008,3.47865248,273
TIC_388130235,388130235,3.00338,,,,5030.6,,,,,,GIANT,,,
TIC_388624270,388624270,0.853898,0.0413895,1.01,0.12676,5690.0,4.57958,0.0795017,1.62219,0.352832,0.688582838,DWARF,0.000462154625,0.102391772,568
TIC_389182138,389182138,0.794852,0.0448844,0.899,0.113743,5256.0,4.59125,0.0839587,1.7902,0.427931,0.4343987,DWARF,0.000292561657,0.140227661,822
TIC_389238529,389238529,1.40974,0.0908719,1.54,0.269981,7000.0,4.32731,0.105069,0.549673,0.159952,4.298971,DWARF,0.000568986,0.126439244,158
TIC_389371332,389371332,0.64011,0.0189905,0.61966,0.0202647,3917.0,4.61771,0.0115687,2.3626,0.133223,0.08689969,DWARF,0.003152231,0.152097508,1985
TIC_389525208,389525208,2.57134,0.125276,1.17,0.165402,6149.0,3.68593,0.0838917,0.0688186,0.0156058,8.515944,DWARF,0.000458845345,0.0611918,110
TIC_389999924,389999924,1.18044,0.0530653,1.2,0.168284,6213.0,4.37316,0.0810375,0.729539,0.158004,1.87063313,DWARF,3.78475961e-05,1.73999047,3388
TIC_39077574,39077574,1.10992,,1.07,,5886.64,4.37687,,0.782548,,1.33274353,DWARF,,,
TIC_391821647,391821647,0.941576,0.0378015,1.52,0.269856,6952.0,4.6722,0.0895348,1.82087,0.412037,1.86571062,DWARF,0.00476284,0.4975726,10403
TIC_392112968,392112968,1.55002,,1.58,,7108.0,4.25605,,0.424273,,5.5253377,DWARF,,,
TIC_393251073,393251073,0.864334,0.0507438,0.906,0.114988,5279.0,4.52183,0.0858811,1.40308,0.33492,0.522714257,DWARF,0.00095694256,0.0174141657,60
TIC_393911494,393911494,0.976212,0.0483266,0.988,0.125293,5590.0,4.45374,0.0788276,1.062,0.229429,0.8383591,DWARF,0.00299932552,0.0392511263,17
TIC_394509844,394509844,1.40929,0.0672161,1.06,0.139153,5855.0,4.16537,0.0825925,0.378711,0.0862288,2.1028142,DWARF,0.00155179622,0.242571563,268
TIC_395773226,395773226,1.69418,0.110452,0.86,0.102923,5115.0,3.91465,0.0900028,0.176856,0.0452778,1.77009141,DWARF,0.000394214963,0.168712869,175
TIC_398733009,398733009,0.18,0.104,0.47,0.03,31000.0,5.59962,0.544746,80.5899,80.5899,26.9579277,DWARF,0.0,0.03582896,21
TIC_398912927,398912927,1.56509,0.0745728,1.06,0.127955,5856.2,4.07429,0.075055,0.276495,0.0578629,2.59559584,DWARF,0.000535667059,0.0041601276,34
TIC_399144800,399144800,0.989667,0.0531859,0.95,0.121383,5448.0,4.42481,0.0823667,0.980068,0.226367,0.7773587,DWARF,0.000215589389,0.144374087,1457
TIC_399444057,399444057,2.46239,0.105965,1.56,0.258149,7047.0,3.84848,0.086106,0.104486,0.0239394,13.4717417,DWARF,2.17717552e-05,0.158509433,728
TIC_399613138,399613138,1.44745,0.0686081,1.33,0.220016,6496.0,4.24071,0.0870579,0.438574,0.104174,3.3611238,DWARF,0.000279585831,0.132120833,282
TIC_399642071,399642071,0.617703,0.0645854,0.62,0.08314,3953.0,4.6489,0.120623,2.63059,0.980576,0.08393843,DWARF,0.0001510333,9.640236,929
TIC_399956873,399956873,1.60904,0.0738191,1.42,0.234928,6692.0,4.17722,0.0891659,0.340867,0.0804583,4.6779356,DWARF,0.000675121846,0.125692084,208
TIC_400323948,400323948,2.62415,,,,4876.0,,,,,,GIANT,,,
TIC_400395395,400395395,1.63839,0.0682236,1.52,0.269458,6947.0,4.19108,0.0903137,0.345616,0.080711,5.632706,DWARF,2.97429e-05,0.591004431,1005
TIC_400476523,400476523,1.65271,0.0797588,1.38,0.233352,6615.0,4.14155,0.0902475,0.305696,0.0738815,4.71201563,DWARF,0.000705924351,0.11201445,233
TIC_400595342,400595342,1.60776,0.0427739,2.51,0.343034,9810.0,4.4253,0.0641468,0.603962,0.0955347,21.56819,DWARF,0.000169383886,0.07248943,800
TIC_400786146,400786146,1.6267,0.0768643,1.16,0.154554,6123.0,4.07991,0.0824875,0.269486,0.0606036,3.350933,DWARF,8.751617e-05,0.368395865,1779
TIC_402848417,402848417,1.53909,0.0750955,1.07,0.137449,5888.0,4.09292,0.0782907,0.293489,0.0626358,2.565041,DWARF,0.000407881918,0.0285669044,145
TIC_403136413,403136413,2.21081,0.112362,1.15,0.158958,6115.77,3.80966,0.0847652,0.106424,0.0251906,6.16032839,DWARF,0.000311384065,0.0745954,75
TIC_403256331,403256331,4.62151,0.15609,2.59,0.340593,10097.0,3.5218,0.0672667,0.0262391,0.00466789,200.0007,DWARF,3.24153225e-05,0.282891452,628
TIC_403287048,403287048,1.25076,0.0565176,1.26,0.191402,6343.0,4.34409,0.0860272,0.643941,0.149162,2.28151512,DWARF,0.000715897942,0.190392584,73
TIC_403308915,403308915,1.75481,0.0585553,2.079,0.305957,8398.0,4.26746,0.0711448,0.38474,0.0693736,13.7992773,DWARF,9.917026e-05,0.018780522,511
TIC_403693875,403693875,0.648244,,0.628,,4016.0,4.61255,,2.30538,,0.09847977,DWARF,,,
TIC_404610583,404610583,1.04244,0.0510854,1.14,0.150742,6084.0,4.45887,0.0815947,1.00637,0.222624,1.34137583,DWARF,0.001300388,0.275037825,73
TIC_405484221,405484221,0.289034,0.010993,0.264156,0.0215732,3090.0,4.93803,0.00249581,10.9399,0.353062,0.00686161732,DWARF,0.0,0.0206162278,80
TIC_405794804,405794804,1.6499,0.0513568,1.934,0.333972,8009.0,4.28961,0.0843395,0.430608,0.0916965,10.09076,DWARF,0.000192028558,0.0486659557,434
TIC_405862830,405862830,0.73404,0.0411332,0.86,0.106524,5107.77,4.64113,0.0812615,2.1744,0.497182,0.33041507,DWARF,0.002478288,0.07519895,1004
TIC_405904232,405904232,1.85543,0.0830301,1.26,0.192838,6349.0,4.00155,0.0843599,0.197258,0.0452534,5.039723,DWARF,0.001357987,0.06585844,560
TIC_406190563,406190563,3.07875,0.138329,1.46,0.251227,6802.0,3.62567,0.0953337,0.0500297,0.0128273,18.28063,DWARF,3.627398e-05,0.2626858,1407
TIC_406855039,406855039,2.1806,0.110729,1.007,0.125115,5668.0,3.76394,0.0773866,0.0971178,0.0210101,4.42148066,DWARF,0.003245526,0.09893709,87
TIC_407146536,407146536,2.77296,0.144362,1.08,0.139962,5914.8,3.5856,0.0823309,0.0506514,0.0116012,8.47897,DWARF,0.000249431265,0.815176,296
TIC_407146538,407146538,1.62347,0.0865578,0.98,0.122365,5551.0,4.00841,0.0812454,0.229031,0.0524408,2.25459266,DWARF,0.000334970216,1.78675365,295
TIC_407394748,407394748,1.76629,,,,7205.0,,,,,,DWARF,0.00180444808,0.0138540464,193
TIC_40779013,40779013,,,,,,,,,,,,,,
TIC_408159788,408159788,0.84766,0.0441106,0.982,0.129021,5567.0,4.57374,0.083542,1.6123,0.373187,0.621759951,DWARF,0.00161862373,0.022252012,174
TIC_408203470,408203470,0.38621,0.0118685,0.375832,0.0205222,3446.0,4.83941,0.00296261,6.52414,0.245099,0.018949721,DWARF,0.0016331696,0.117486469,953
TIC_408549705,408549705,1.08695,0.049809,1.11,0.144507,5999.0,4.41098,0.0798359,0.864371,0.188432,1.37855935,DWARF,0.000468710874,0.0331125967,74
TIC_408729765,408729765,1.15751,0.0556356,1.11,0.14784,5999.0,4.35634,0.0802326,0.715723,0.161261,1.56337166,DWARF,0.0003936276,0.0276283268,160
TIC_409183335,409183335,1.75529,,,,7174.0,,,,,,DWARF,9.7365024e-05,0.0735857859,327
TIC_409459226,409459226,102.025,,,,3435.0,,,,,,GIANT,,,
TIC_409520860,409520860,1.40108,0.0640251,1.148,0.152774,6104.0,4.20508,0.0794897,0.417398,0.0894782,2.45516586,DWARF,0.00105225644,0.0196727384,108
TIC_40954422,40954422,2.58839,0.114573,1.396,0.248221,6640.0,3.75689,0.0936033,0.0805004,0.0203517,11.7334423,DWARF,5.82169378e-05,0.6929274,2536
TIC_410245915,410245915,1.50132,,,,6547.0,,,,,,DWARF,0.00104161713,0.010578718,175
TIC_410528770,410528770,2.40645,0.126915,1.002,0.128522,5647.0,3.67618,0.0827264,0.0719018,0.016551,5.305397,DWARF,6.45526e-05,0.165349916,966
TIC_412014494,412014494,2.12948,0.0836181,1.64,0.269953,7262.0,3.99636,0.0830033,0.169833,0.0371625,11.3623266,DWARF,0.00106774876,0.003949623,269
TIC_412257781,412257781,1.50465,0.0721105,1.35,0.225947,6550.0,4.21353,0.0911817,0.396302,0.0960763,3.75432324,DWARF,2.19448975e-05,0.2166403,753
TIC_412259468,412259468,1.70185,0.0645226,1.94,0.310962,8037.0,4.26402,0.0793857,0.393582,0.0805134,10.8871746,DWARF,5.5284956e-05,0.0834108442,753
TIC_41227743,41227743,,,,,,,,,,,DWARF,,,
TIC_412961700,412961700,5.78884,,,,10817.0,,,,,,GIANT,,,
TIC_41330864,41330864,1.49567,0.0701181,1.199,0.176391,6220.0,4.16722,0.0861008,0.358354,0.0850701,3.01666975,DWARF,0.000119749406,0.226780862,2850
TIC_41422753,41422753,0.973537,0.0462864,1.152,0.15946,6114.0,4.52282,0.0823447,1.24852,0.290945,1.19316638,DWARF,5.92530378e-05,0.408966184,2351
TIC_414870287,414870287,342.27,,,,3686.0,,,,,,GIANT,,,
TIC_415741431,415741431,3.8653,0.152281,2.05,0.313483,8326.0,3.57545,0.0764814,0.0354979,0.00722109,64.68563,DWARF,2.82552246e-05,0.218789235,1168
TIC_415969574,415969574,,,,,,,,,,,DWARF,,,
TIC_416624606,416624606,2.10685,0.10353,1.08,0.15545,5915.0,3.82422,0.0866524,0.115484,0.0274542,4.895326,DWARF,8.93286851e-05,0.165651664,816
TIC_416987878,416987878,2.6541,0.0904445,2.06,0.32162,8342.0,3.9041,0.0763056,0.110183,0.0212784,30.7334251,DWARF,5.40322071e-05,0.08214841,937
TIC_417705690,417705690,1.03718,0.0524774,0.944,0.119611,5420.0,4.38133,0.0771435,0.846067,0.186854,0.836379647,DWARF,0.003180286,0.06055664,217
TIC_41865539,41865539,0.984744,0.0477588,1.2,0.171697,6222.07,4.5306,0.0872877,1.25664,0.294026,1.30942619,DWARF,0.000547866337,0.00440921029,33
TIC_418866096,418866096,1.17565,0.0820629,0.941,0.123657,5410.07,4.2711,0.0913145,0.579108,0.155423,1.06674254,DWARF,0.00033085703,0.00599603355,69
TIC_418959198,418959198,0.799965,0.0529221,0.71,0.0819022,4528.99,4.48318,0.0859122,1.3869,0.356365,0.242573053,DWARF,0.00232720724,0.0346216336,135
TIC_418971787,418971787,0.726149,,0.82,,4963.0,4.62983,,2.14159,,0.288219422,DWARF,,,
TIC_418987806,418987806,4.27296,0.169425,1.509,0.265816,6919.0,3.3553,0.0879709,0.019342,0.00433521,37.69866,DWARF,4.73244072e-05,0.0253345855,900
TIC_419419534,419419534,2.35492,0.107487,1.2,0.17055,6221.0,3.7733,0.0850857,0.0918863,0.0214074,7.483229,DWARF,4.06274157e-05,0.2952121,977
TIC_419858461,419858461,1.12503,,1.44,,6748.0,4.4941,,1.01128,,2.364406,DWARF,,,
TIC_420112587,420112587,0.254522,0.00770836,0.225771,0.020157,3212.0,4.98029,0.0125638,13.6928,0.0358842,0.00621223,DWARF,0.0116671538,1.1061362,117
TIC_42015200,42015200,2.86583,,,,4513.0,,,,,,GIANT,,,
TIC_420288086,420288086,2.67471,0.0918192,2.37,0.333724,9324.0,3.95826,0.0721956,0.123857,0.0231247,48.714283,DWARF,4.57252536e-05,0.0708116144,359
TIC_420645189,420645189,1.02867,0.0474372,1.084,0.136359,5937.0,4.44855,0.0775541,0.995875,0.211601,1.18443882,DWARF,0.00250275061,0.028717272,185
TIC_420803693,420803693,0.889108,0.0419548,1.102,0.14026,5987.0,4.58234,0.0795717,1.5679,0.344808,0.9150413,DWARF,0.00156655628,0.06765735,120
TIC_42123111,42123111,6.37474,,,,11348.0,,,,,,GIANT,,,
TIC_421308357,421308357,2.63127,0.116503,1.38,0.229392,6595.0,3.73762,0.0854119,0.0757502,0.0176847,11.8000526,DWARF,0.00141193729,0.0188036151,184
TIC_422653398,422653398,1.66715,0.0800503,1.01,0.121403,5685.09,3.99844,0.0715914,0.217969,0.0440465,2.6157465,DWARF,0.00041907758,0.0112422863,25
TIC_422838133,422838133,1.64957,0.0726407,1.512,0.278628,6927.0,4.18288,0.0975323,0.336851,0.0850365,5.644405,DWARF,0.001640739,0.0197206121,374
TIC_423903685,423903685,1.55239,0.0913417,0.96,0.118695,5489.0,4.03833,0.0850163,0.256605,0.0611641,1.97093165,DWARF,0.0002345062,0.646919847,135
TIC_424699834,424699834,1.50878,0.0740277,1.08,0.130424,5911.0,4.11424,0.0785599,0.314446,0.0670953,2.50374675,DWARF,0.000577135535,0.139050975,238
TIC_424747720,424747720,0.593317,0.0176925,0.582602,0.0203219,3800.0,4.65687,0.0107538,2.78941,0.15246,0.06613063,DWARF,0.0006811178,0.0186643358,259
TIC_425163745,425163745,1.80903,0.096764,1.033,0.131281,5767.2,3.93728,0.0786965,0.174488,0.0382392,3.26170015,DWARF,0.000462533266,0.0228629,28
TIC_425220920,425220920,1.54377,0.087196,1.108,0.141922,6002.6,4.10544,0.086363,0.301158,0.0723819,2.787507,DWARF,0.000842743146,0.0365031,242
TIC_425721385,425721385,1.63378,0.0761307,1.19,0.168039,6209.0,4.08723,0.0835195,0.272875,0.0613744,3.57413173,DWARF,0.00113504706,0.0242158957,391
TIC_426017070,426017070,0.18,0.104,0.47,0.03,31000.0,5.59962,0.544746,80.5899,80.5899,26.9579277,DWARF,0.0,0.171307236,58
TIC_426077080,426077080,3.09235,0.144081,1.5,0.256186,6907.02,3.63358,0.0897186,0.0507253,0.0121789,19.6080856,DWARF,0.000724424142,0.04189697,458
TIC_427279997,427279997,2.68064,0.150807,2.48,0.340801,9714.0,3.97604,0.0779554,0.128747,0.0278792,57.64523,DWARF,4.18472155e-05,0.1298585,697
TIC_427348923,427348923,0.900553,0.0792713,0.692,0.0808524,4421.46,4.36915,0.101486,0.947497,0.285198,0.2792392,DWARF,0.0007317704,0.09196117,128
TIC_427352241,427352241,1.86761,0.079206,1.42,0.258561,6703.0,4.04779,0.0913171,0.217988,0.0536532,6.34369755,DWARF,0.000753445,0.473422229,134
TIC_42755801,42755801,3.82895,0.559158,2.53,0.377302,9900.0,3.67503,0.130629,0.0450692,0.0182883,126.880768,DWARF,4.548955e-05,0.032074254,412
TIC_427654774,427654774,0.275946,0.00848293,0.249431,0.0202596,3453.0,4.95337,0.00864275,11.8707,0.12856,0.009752798,DWARF,0.001328918,0.194001436,416
TIC_428065977,428065977,1.45678,0.0627915,1.51,0.264733,6928.0,4.29026,0.0900467,0.488421,0.115996,4.40468454,DWARF,0.000131824956,0.278245568,917
TIC_428685938,428685938,0.354199,0.0110169,0.339059,0.0205456,3376.0,4.86985,0.000676284,7.63015,0.249232,0.01468247,DWARF,0.000439783616,0.0115542635,73
TIC_429295277,429295277,1.39974,0.0613719,1.11,0.139188,6006.07,4.1913,0.0755892,0.404745,0.0842009,2.29694343,DWARF,0.00132263068,0.0385891162,644
TIC_429414530,429414530,,,,,,,,,,,,,,
TIC_4294779,4294779,0.540483,0.0238973,0.536614,0.0259742,3199.0,4.70217,0.0173915,3.39872,0.28732,0.0275623184,DWARF,6.30564e-05,0.8911906,161
TIC_430528566,430528566,1.35265,,1.338,,6515.0,4.30215,,0.54063,,2.96977139,DWARF,,,
TIC_430677414,430677414,1.80929,0.0532262,2.014,0.311572,8217.0,4.22711,0.0760873,0.340046,0.065147,13.4450426,DWARF,0.00025630265,0.05503841,1264
TIC_431148743,431148743,,,,,,,,,,,,,,
TIC_431156009,431156009,1.5779,0.0677412,1.234,0.190372,6294.0,4.13323,0.0854219,0.314108,0.0720884,3.52013254,DWARF,0.00018343993,0.252582729,743
TIC_431585347,431585347,2.32115,0.0800603,2.34,0.335234,9238.0,4.07588,0.0720364,0.187113,0.0352296,35.3520241,DWARF,0.000676793163,0.07486083,367
TIC_431899140,431899140,3.62341,0.231558,1.92,0.30957,7962.95,3.60313,0.0958818,0.0403596,0.010865,47.55833,DWARF,2.77891049e-05,0.108738683,349
TIC_431999925,431999925,0.437341,0.0218968,0.432904,0.027888,3401.0,4.79282,0.0155086,5.17525,0.445434,0.023054814,DWARF,0.0002810937,0.699985,593
TIC_432008938,432008938,0.35645,0.0107089,0.341657,0.0202832,3362.0,4.86766,0.000374509,7.54387,0.231687,0.0146245593,DWARF,0.0009596236,0.232862,736
TIC_434100688,434100688,2.08681,0.100342,1.23,0.184727,6290.0,3.88901,0.0865755,0.135349,0.0320942,6.1413517,DWARF,0.0006587618,0.01679474,26
TIC_434234955,434234955,3.60317,0.228324,1.54,0.263919,7011.02,3.51222,0.0937005,0.0329205,0.00858934,28.261097,DWARF,9.519672e-05,0.176047146,49
TIC_434718964,434718964,,,,,,,,,,,,,,
TIC_435167167,435167167,2.13963,0.0927588,1.72,0.323354,7471.0,4.01292,0.0961002,0.175595,0.0411911,12.8495159,DWARF,2.34004419e-05,0.179345325,667
TIC_435861696,435861696,,,,,5400.1,,,,,,,,,
TIC_436099179,436099179,1.63817,0.0863367,1.2,0.164309,6211.0,4.08853,0.08341,0.272963,0.0629579,3.597985,DWARF,0.000167210426,0.08244462,294
TIC_437156845,437156845,1.18344,0.0561056,1.13,0.141998,6066.0,4.34485,0.0775194,0.681775,0.144184,1.70842552,DWARF,3.26881964e-05,0.183562279,403
TIC_437740083,437740083,1.43538,0.0845978,1.03,0.129513,5750.58,4.13697,0.0837454,0.348286,0.0825023,2.02990413,DWARF,0.0005529435,0.07112578,57
TIC_437893926,437893926,2.02475,0.148493,1.44,0.236933,6733.4,3.98369,0.100355,0.17348,0.0498995,7.59233141,DWARF,1.20418026e-05,0.181210354,460
TIC_438295981,438295981,1.84078,0.0780906,1.471,0.255432,6822.0,4.07568,0.09106,0.235835,0.0558366,6.612182,DWARF,9.992623e-05,0.0432144962,468
TIC_438490744,438490744,0.244497,0.00748984,0.214929,0.020177,3181.0,4.99382,0.0142745,14.7053,0.0442735,0.005514377,DWARF,0.000809584046,0.125971243,343
