host,crowd_ok,crowd_note,crowd_contratio,crowd_numcont,crowd_flux_ratio_max,crowd_nearest_arcsec,crowd_target_sep_arcsec,crowd_target_tmag,crowd_n_nb_21,crowd_n_nb_42,crowd_n_nb_63
Kepler-1819,1,,,,1.7595434672974617,14.64131606206548,0.1156297484115871,14.8292,4.0,23.0,45.0
Kepler-182,1,,,,0.4100152405066133,16.216846387906656,0.1630770475114454,14.4356,4.0,13.0,22.0
Kepler-1821,1,,,,0.1473262043445379,6.389088774566416,0.0687404436807869,14.1483,3.0,15.0,33.0
Kepler-1823,1,,0.09429337,250.0,0.0121775522032528,20.23287764013958,0.1432363461421028,12.9368,1.0,8.0,24.0
Kepler-1824,1,,,,0.8462135983336074,5.376841168816352,0.16816256565664,14.2415,8.0,30.0,71.0
Kepler-1825,1,,,,0.1034093956473772,5.92763356612082,0.2424565366277689,13.7731,2.0,20.0,44.0
Kepler-1826,1,,0.131615877,387.0,0.2252578839097686,7.454847227123904,0.7736652144100827,14.7093,4.0,10.0,27.0
Kepler-1827,1,,,,0.2796404549398203,4.059171927741131,0.2583449118658527,12.4638,4.0,27.0,68.0
Kepler-1828,1,,,,1.303767047138214,6.801594330451373,0.124530440600765,14.3896,11.0,45.0,96.0
Kepler-1829,1,,,,0.1202707446804662,3.642559214466855,0.2513905105503394,14.4311,3.0,8.0,17.0
Kepler-1831,1,,,,0.9033166182711084,7.466160224017118,0.2261065252671784,14.5551,4.0,17.0,42.0
Kepler-1830,1,,,,0.1171547765405195,14.330628452542566,0.1109815183398159,13.0912,4.0,29.0,79.0
Kepler-1832,1,,,,0.4483322704327336,11.884753301866922,0.4677423045927515,13.7817,5.0,36.0,91.0
Kepler-1833,1,,0.144049779,398.0,0.0782492169140778,12.839385880413904,0.0762669343773432,12.1701,6.0,19.0,42.0
Kepler-1835,1,,,,4.893729949248374,12.156356521169169,0.2468858107379629,14.8784,1.0,9.0,20.0
Kepler-1837,1,,,,0.7429507064565052,5.125840192862154,0.1206137050953125,14.9358,3.0,12.0,35.0
Kepler-1839,1,,,,0.056394921958567,5.590183472954028,0.0223454521372606,14.1375,2.0,12.0,30.0
Kepler-1838,1,,1.03653479,1747.0,0.598797529670684,5.561753331210706,0.562451115774365,11.3596,25.0,69.0,163.0
Kepler-184,1,,,,0.7815558173222709,7.066646673901745,0.3543964379065954,13.8197,6.0,23.0,50.0
Kepler-1841,1,,,,0.3061963433690676,7.368927293960807,0.0801727148126141,13.995,7.0,19.0,33.0
Kepler-1842,1,,,,0.5653533891523143,4.694566012056193,0.13035084632115,14.1959,2.0,13.0,29.0
Kepler-1843,1,,,,0.04192953055024,6.006157335980748,0.328671577729579,12.3805,12.0,29.0,56.0
Kepler-1844,1,,,,6.932342318538528,5.616795588525592,0.0366966224272843,15.1693,14.0,31.0,76.0
Kepler-1845,1,,,,1.521107823348082,4.291895901157912,0.1995477006618412,15.0995,8.0,33.0,73.0
Kepler-1846,1,,,,1.679422626324394,9.116613193383191,0.280310658768561,13.482,4.0,25.0,57.0
Kepler-1848,1,,,,0.0852864426307905,14.4431807528055,0.7323166647269977,13.0408,2.0,22.0,60.0
Kepler-1849,1,,,,0.3032494347329635,15.916154564221664,0.1015702187410789,15.025,2.0,6.0,18.0
Kepler-185,1,,,,0.1379748720507496,12.501139666814783,0.234434993926224,13.8733,3.0,9.0,16.0
Kepler-1850,1,,,,0.0315210009451928,8.275638342805044,0.3384074096572197,13.3448,3.0,10.0,25.0
Kepler-1852,1,,,,0.7992451324160819,9.485156256957556,0.0562175647134769,14.828,2.0,16.0,40.0
Kepler-1851,1,,,,0.6016722754084525,8.269063457426814,0.064511854975126,15.167,4.0,11.0,28.0
Kepler-1853,1,,,,22.26793782348751,1.672803199042491,0.0745343646767561,14.421,6.0,13.0,29.0
Kepler-1854,1,,,,0.1894610762397585,5.211809784883877,0.4530625967992586,13.532,6.0,16.0,35.0
Kepler-1855,1,,0.0808962062,281.0,0.13691152250661,1.290906988490915,0.5841222900688234,14.3443,6.0,9.0,22.0
Kepler-1856,1,,,,1.51453739207296,2.550003459235958,0.2150478995291829,14.7686,3.0,19.0,51.0
Kepler-1857,1,,,,2.435117938695222,2.683274556876016,0.2339862561774751,13.692,20.0,63.0,136.0
Kepler-1858,1,,,,18.59516344462466,3.030566775398743,0.131571966021584,15.0428,3.0,19.0,42.0
Kepler-186,1,,0.0498770773,864.0,0.1246809205155618,10.539303849455727,0.0751009393030224,13.6403,6.0,23.0,74.0
Kepler-1860,1,,0.0888035744,386.0,0.289520953236353,13.863575017178707,0.435768930200472,12.9331,6.0,14.0,34.0
Kepler-1861,1,,,,0.0781915819964443,3.210322620410879,0.0534488219274921,13.2142,7.0,18.0,34.0
Kepler-1862,1,,,,2.07472241965804,8.858877618153011,0.0241671887829775,15.3126,9.0,25.0,44.0
Kepler-1863,1,,,,0.0091352408082713,5.223818844126609,0.177344856630878,13.0197,4.0,9.0,22.0
Kepler-1864,1,,0.103853732,474.0,0.0140851021180216,10.879273428882003,0.1650240225456792,11.608,4.0,17.0,39.0
Kepler-1866,1,,,,0.2411459653103888,16.061840888870716,0.0623117084339027,13.9133,1.0,16.0,31.0
Kepler-1867,1,,0.169476718,672.0,0.1112346262725005,6.184621905863434,0.3155193101516312,12.9574,9.0,33.0,73.0
Kepler-1868,1,,,,0.1635610914661195,4.463828569249657,0.187425871888402,13.1835,8.0,28.0,54.0
Kepler-1869,1,,0.02779237,524.0,0.0174694808897841,8.44421464366134,0.4469720000259614,9.6523,5.0,25.0,53.0
Kepler-187,1,,,,1.058473525660777,12.773735738370895,0.2232866158380752,13.6749,8.0,34.0,85.0
Kepler-1870,1,,0.0607745163,802.0,0.0363680487050575,6.291893049450723,0.1043423284652393,12.9026,4.0,32.0,64.0
Kepler-1871,1,,,,3.6586427107835537,4.980311468245347,0.093338331447361,14.0227,7.0,37.0,88.0
Kepler-1872,1,,,,8.800756397350982,2.379312227659746,0.0808697886719091,15.1718,4.0,9.0,21.0
Kepler-1874,1,,,,1.3374575293719797,22.273693278048366,0.4517086216894136,14.2562,0.0,12.0,23.0
Kepler-1875,1,,,,0.3959861533553478,1.0388131602433377,0.096264542190651,14.5594,6.0,24.0,45.0
Kepler-1876,1,,0.141315088,1467.0,0.052927331718923,8.150468051904022,0.2403497254857269,10.3551,15.0,70.0,152.0
Kepler-1877,1,,0.1511129,501.0,0.0664599484377454,3.737546539295529,0.247851848630588,11.7492,9.0,19.0,49.0
Kepler-1878,1,,,,6.450004238145331,2.4891643519555005,0.1195227780486012,14.8908,11.0,48.0,108.0
Kepler-1879,1,,0.0658226758,411.0,0.0410430852798754,10.208683229965084,0.176056908876277,12.371,2.0,11.0,35.0
Kepler-188,1,,,,76.46804727908189,24.149419144036568,0.2316506853941262,14.1665,0.0,7.0,13.0
Kepler-1880,1,,,,0.5826932671853796,4.845795548843119,0.1666036683979536,15.1754,8.0,22.0,43.0
Kepler-1882,1,,0.7638227,446.0,0.3244292480798794,2.2915183846816376,0.115405604363093,11.9579,4.0,19.0,43.0
Kepler-1884,1,,,,54.145204708035294,5.409670084349752,0.0906790770653576,14.727,7.0,32.0,63.0
Kepler-1885,1,,,,0.7553008961855985,13.66174530906583,0.0900511211210701,14.2713,3.0,13.0,33.0
Kepler-1886,1,,,,1.2495683024171558,2.9519687707443243,0.1050454799910013,14.9377,23.0,58.0,116.0
Kepler-1887,1,,,,1.8115069308904943,19.730041236434506,0.1373235419174953,15.4469,1.0,12.0,33.0
Kepler-1888,1,,0.101096116,486.0,0.0497691243810347,7.475220167625814,0.4810616453283313,11.3796,6.0,24.0,46.0
Kepler-189,1,,,,0.9644506275196166,8.225214888117046,0.296713986289666,14.251,4.0,14.0,32.0
Kepler-1890,1,,0.248731762,709.0,0.401716805062809,4.514012006898124,0.1748290541875454,12.4011,11.0,37.0,75.0
Kepler-1892,1,,,,5.579046741962956,4.434597487987041,0.1340233971541368,14.8333,15.0,66.0,142.0
Kepler-1893,1,,,,1.1980639490358211,6.777441355384683,0.1523466932437821,14.3347,9.0,39.0,74.0
Kepler-1894,1,,,,2.5012666926745974,3.9548316677696898,0.0731127469668393,14.8513,8.0,20.0,43.0
Kepler-1895,1,,,,4.576358093089236,9.105953840285906,0.0602077109851382,14.8623,2.0,12.0,38.0
Kepler-1896,1,,,,4.3873269513253,8.1151675380561,0.039928829649835,15.2283,4.0,17.0,43.0
Kepler-1897,1,,,,1.7500078628829017,3.420419753959727,0.123958071480838,15.3637,10.0,32.0,85.0
Kepler-1898,1,,0.185370564,454.0,0.2032731419416018,10.325755192433055,0.3585261939236605,12.6832,6.0,18.0,41.0
Kepler-1899,1,,,,2.795889480084944,5.508671773226943,0.3622748361759152,15.2634,10.0,50.0,91.0
Kepler-19,1,,0.08607682,787.0,0.0341979442513709,9.405416487438258,0.6165820146673298,11.3992,6.0,23.0,74.0
Kepler-190,1,,,,0.2099519922277587,11.898157023324638,0.1537498910898021,13.5519,5.0,21.0,38.0
Kepler-1900,1,,,,4.624236102264043,3.972436198100436,0.0938524496254076,14.8102,4.0,14.0,36.0
Kepler-1901,1,,,,0.9624097187244464,4.784162945634921,0.0457588884596021,14.4171,5.0,20.0,34.0
Kepler-1902,1,,6.30175924,595.0,31.651915672262646,6.3187572413629685,0.0503440505020639,14.6922,7.0,26.0,67.0
Kepler-1903,1,,,,0.9264031007363992,8.445593170804951,0.0643595687282458,14.9173,3.0,14.0,31.0
Kepler-1904,1,,0.08332752,239.0,0.2230899468399124,12.490320796251815,0.3633541072175255,14.7606,4.0,11.0,19.0
Kepler-1906,1,,,,0.7510001089350081,11.892616337139309,0.0549946055286873,14.4695,8.0,39.0,94.0
Kepler-1907,1,,,,0.1358438557640393,7.086720907198658,0.5157104550941162,13.1513,2.0,6.0,8.0
Kepler-1910,1,,,,1.9541594627486056,6.728721403074101,0.0643925793677375,14.7553,12.0,53.0,96.0
Kepler-1911,1,,0.596095264,1442.0,0.4241895838191954,5.1243697380901585,0.1229452230280703,11.6492,18.0,70.0,145.0
Kepler-1912,1,,0.185318321,189.0,0.2509805114651509,15.587412103918538,0.0976730245576227,11.7892,3.0,8.0,12.0
Kepler-1913,1,,,,6.054523929347532,6.339493170013704,0.2414573974219894,14.2289,6.0,28.0,55.0
Kepler-1914,1,,,,3.7239170625456857,10.522921162886885,0.0361074342289604,15.2009,5.0,32.0,59.0
Kepler-1916,1,,,,0.9510426641573928,2.4437984023889077,0.1735232463195161,15.3597,8.0,22.0,44.0
Kepler-1917,1,,,,16.44523182422469,3.2059474856452654,0.2187331605221572,14.9086,4.0,22.0,47.0
Kepler-1919,1,,,,3.216029323817926,22.434605887668692,0.1282665819642009,15.3217,0.0,5.0,11.0
Kepler-192,1,,,,0.1130628685833355,23.27697008913743,0.0709966363245751,13.6013,0.0,7.0,24.0
Kepler-1921,1,,0.594625652,898.0,0.7257716502674288,4.505305643622714,0.235046162226843,12.5272,7.0,33.0,78.0
Kepler-1922,1,,,,3.645860101972763,3.30416338512107,0.0502074315389689,14.7111,7.0,32.0,79.0
Kepler-1923,1,,,,0.4749851150065434,6.822494708826385,0.1616916610327618,13.7451,20.0,62.0,144.0
Kepler-1924,1,,,,2.980162873323666,3.5214700916144706,0.0936943540335355,14.5995,14.0,30.0,61.0
Kepler-1925,1,,,,0.9717621962124174,7.879691672518545,0.2770173306691828,14.7033,8.0,20.0,35.0
Kepler-1927,1,,0.174894124,953.0,0.1877067974209868,2.483829759206603,0.0358220711042718,12.7874,10.0,32.0,84.0
Kepler-1928,1,,0.3233817,616.0,0.0316839996631088,8.670083861777703,0.0751625044232161,12.1454,9.0,33.0,68.0
Kepler-1929,1,,0.0930209,734.0,0.0110703155435569,6.730973419036482,0.1662675131301853,11.5689,7.0,27.0,68.0
Kepler-193,1,,,,0.1399071790518116,4.1510771706476985,0.045691496915092,14.1656,7.0,21.0,59.0
Kepler-1930,1,,0.5173009,1195.0,0.319330205151868,5.619211140425991,0.1500254672718368,12.7643,7.0,45.0,117.0
Kepler-1931,1,,1.43500221,461.0,2.057027037094896,8.300725384499373,0.1037055271712859,12.1832,4.0,25.0,49.0
Kepler-1932,1,,,,0.1269053701016809,3.616724336715365,0.2479857391971231,14.4589,3.0,14.0,26.0
Kepler-1933,1,,0.0517629646,283.0,0.0211251596624085,1.892892054179564,0.0390269412420361,12.2136,4.0,12.0,26.0
Kepler-1934,1,,0.132347986,667.0,0.1166594702581475,2.36845018033183,0.0522911372870497,12.3439,8.0,27.0,52.0
Kepler-1935,1,,,,1.1513304741558177,2.5661206108094263,0.1654190369670712,13.8362,16.0,64.0,131.0
Kepler-1936,1,,0.472218037,402.0,2.900814783074777,11.654833188740833,0.0189756617215379,12.9679,4.0,16.0,42.0
Kepler-1937,1,,,,0.3170443367903645,10.002972067691305,0.0233423873779131,13.6766,3.0,15.0,40.0
Kepler-1938,1,,,,1.236744535130197,5.085887373441374,0.0427164534814774,14.1468,18.0,58.0,143.0
Kepler-1939,1,,0.0323742852,304.0,0.0560428225443478,10.000305498804831,0.5050698213617401,12.6441,2.0,7.0,23.0
Kepler-194,1,,,,1.9593859970745249,4.475569245223926,0.3919844757415921,14.442,3.0,16.0,38.0
Kepler-1941,1,,,,1.1079495871635234,5.218177510806661,0.0861849238445997,14.2266,8.0,22.0,38.0
Kepler-1942,1,,,,0.5213387424235073,14.545382088579505,0.2482640443947986,14.1689,1.0,22.0,54.0
Kepler-1943,1,,,,10.732972089421832,3.85107302385497,0.0827281051413672,13.2845,12.0,41.0,82.0
Kepler-1944,1,,,,0.9641841767763004,3.5723183237282323,0.1986285719097048,14.7749,17.0,56.0,133.0
Kepler-1945,1,,,,4.567515186397691,10.30529779862214,0.1867662850951752,12.746,4.0,14.0,27.0
Kepler-1946,1,,,,0.11476249989434,4.906738983251067,0.3323300282725888,15.0123,4.0,14.0,22.0
Kepler-1947,1,,0.3152285,868.0,0.214842402362049,5.826641047487117,0.0720866341031024,12.4445,6.0,32.0,70.0
Kepler-1948,1,,,,0.0505033282776966,9.663227585694107,0.4072829698434884,13.0256,6.0,13.0,28.0
Kepler-1949,1,,,,0.8813735232073087,1.366682709930355,0.1877447002615269,14.7334,7.0,30.0,71.0
Kepler-195,1,,,,5.418012466723155,3.167718770990313,0.2707714445842572,14.2589,5.0,13.0,33.0
Kepler-1950,1,,,,0.3520464748894216,6.683892664981833,0.09933967484442,14.0116,4.0,16.0,39.0
Kepler-1952,1,,,,0.2893343523391505,0.7958169922639733,0.0912648634851853,13.4365,6.0,17.0,39.0
Kepler-1953,1,,,,1.0257463966353035,8.720008129541315,0.0768397947275761,14.7954,4.0,10.0,20.0
Kepler-1955,1,,1.4572072,1894.0,1.5064683089379818,2.950944061030572,0.1302658125394675,12.0696,24.0,80.0,190.0
Kepler-1956,1,,,,6.9707579063634375,9.61962991822064,0.3386339100022784,14.7855,4.0,18.0,47.0
Kepler-1957,1,,,,0.5228775553134412,2.7565749602944165,0.2478571807945245,14.138,3.0,17.0,41.0
Kepler-1958,1,,,,0.8608351658810728,3.036361673176461,0.0964490637924515,14.9229,5.0,23.0,46.0
Kepler-1959,1,,,,0.2803367279424097,14.28569826807578,0.0803682840385122,13.9433,6.0,26.0,58.0
Kepler-196,1,,,,0.5972552830343332,22.65267610249738,0.2460273819917041,13.545,0.0,13.0,27.0
Kepler-1960,1,,,,2.41612834315364,16.198012443893727,0.0250112364449465,14.6541,5.0,17.0,38.0
Kepler-1961,1,,,,0.5064773171177696,6.234801957100865,0.1754325209084792,15.121,4.0,19.0,36.0
Kepler-1962,1,,,,2.2130947096056355,4.180407001458573,0.1322128649209898,14.463,7.0,24.0,46.0
Kepler-1963,1,,,,2.5687391214672566,4.15664226606662,0.1832712275832096,13.3905,8.0,29.0,63.0
Kepler-1964,1,,,,81.92944256531729,0.5328494180863418,0.0923598980789923,15.8006,7.0,30.0,48.0
Kepler-1965,1,,,,0.3713299678629614,2.611315285575274,0.1942042744450575,13.1776,8.0,41.0,85.0
Kepler-1966,1,,,,0.2622044149580212,3.754796094804568,0.1900258947538023,14.1873,7.0,31.0,57.0
Kepler-1967,1,,1.58697462,1025.0,0.7755324957585908,7.952324077498532,0.7422475161977953,12.7345,24.0,59.0,105.0
Kepler-1969,1,,,,1.3976550562990344,3.856839058729787,0.1024600317577907,15.1893,7.0,19.0,38.0
Kepler-197,1,,0.589906633,388.0,0.3665388390810155,6.433223181095443,0.8340761508778658,11.4036,7.0,23.0,43.0
Kepler-1972,1,,0.207547367,426.0,0.1240737761334955,11.352558890130194,0.4462693976781071,10.71,3.0,20.0,42.0
Kepler-1976,1,,,,0.0478894666184118,14.707181479718432,0.1986684976428355,14.7897,1.0,8.0,24.0
Kepler-1977,1,,,,1.2214621110790544,4.353161081908692,0.229320174960778,14.9799,9.0,37.0,77.0
Kepler-1978,1,,,,1.3985564483576585,5.832912575425099,0.0785273847279983,14.7856,5.0,22.0,42.0
Kepler-1979,1,,,,0.2527667823326882,3.1399910636896435,0.0517756680362408,14.736,7.0,29.0,54.0
Kepler-198,1,,,,1.4494391912877866,3.9050766478429177,0.0400689775080654,13.092,8.0,41.0,82.0
Kepler-1980,1,,,,20.892961308540407,13.952391172477254,0.0884453584445947,15.0548,9.0,46.0,106.0
Kepler-1981,1,,0.0421820581,447.0,0.076439880598174,10.257595959202124,0.0533764264984895,12.9475,2.0,15.0,42.0
Kepler-1982,1,,0.4624761,362.0,0.9286242059511908,10.336223498496466,0.2817379245086414,12.2536,3.0,12.0,34.0
Kepler-1983,1,,,,0.4515231272406004,6.935019837364285,0.1499915702848334,13.6964,10.0,45.0,94.0
Kepler-1984,1,,,,1.2230381384142914,8.916120616868849,0.1819344224821312,14.9141,9.0,27.0,52.0
Kepler-1987,1,,,,4.748976275730641,6.229690165027826,0.1347791312645963,14.822,7.0,27.0,67.0
Kepler-1988,1,,,,0.5415517954202065,1.4152666115506785,0.0001453264306686,11.6593,14.0,47.0,84.0
Kepler-199,1,,,,3.933326517288049,6.0003888838786335,0.0624837709127999,13.127,15.0,48.0,110.0
Kepler-1990,1,,9.08060551,986.0,11.640188143783336,2.701233293256218,0.1680038465635769,12.1207,11.0,54.0,100.0
Kepler-1991,1,,,,1.5773206897282048,9.756538226294383,0.2342032285391139,14.2222,3.0,14.0,28.0
Kepler-1992,1,,,,1.0068389312885784,7.899252889834615,0.1986443193955494,13.0207,12.0,31.0,59.0
Kepler-1993,1,,,,0.2263810135466903,6.3712610128670955,0.0214819556684851,12.6445,6.0,19.0,44.0
Kepler-1994,1,,0.06881647,668.0,0.0177746067064296,9.221646310023027,0.044008077253842,11.3139,9.0,26.0,58.0
Kepler-1995,1,,,,2.4726349296058014,10.077197022124787,0.0619045664891563,14.5501,2.0,10.0,28.0
Kepler-1996,1,,,,4.97553745634628,6.7758348880050185,0.2745724213537498,14.1718,2.0,14.0,25.0
Kepler-1998,1,,0.7930082,183.0,1.3838212647924637,24.46281741524045,0.2892044755179399,12.1297,0.0,6.0,16.0
Kepler-1999,1,,,,0.3559918045530786,8.025349847861827,0.1938365606346545,15.5613,6.0,9.0,20.0
Kepler-20,1,,1.0296005,350.0,1.3504546356887648,4.094859715038608,0.4223769784260854,11.9623,2.0,14.0,37.0
Kepler-200,1,,,,0.1263339281391692,8.607780561665304,0.1470021723530313,13.4991,3.0,10.0,24.0
Kepler-2000,1,,0.169104472,226.0,0.5361915925617915,4.572362133063342,0.6074843902983766,14.3009,6.0,12.0,25.0
Kepler-2001,1,,,,0.3379714383436898,8.907532060779987,0.1222690549087923,15.1411,2.0,15.0,34.0
Kepler-201,1,,0.07754316,697.0,0.0331009150738347,2.5994039673792755,0.0978699853917715,12.5435,5.0,23.0,62.0
Kepler-202,1,,,,0.116509140919866,17.70214379107268,0.7791131376661674,13.199,1.0,10.0,28.0
Kepler-203,1,,,,0.1138256135636183,13.341428589317124,0.0653153147196753,13.4773,12.0,35.0,88.0
Kepler-204,1,,,,0.3453981443559427,8.303286324531305,0.2902480887393882,13.4265,7.0,13.0,31.0
Kepler-205,1,,0.1881086,298.0,0.5203792849344517,3.547196777992585,1.3806718672379428,12.721,5.0,15.0,33.0
Kepler-206,1,,0.07735931,581.0,0.4225129260741105,10.502466895402556,0.0909955887318297,12.9995,4.0,28.0,59.0
Kepler-207,1,,0.158982739,462.0,0.3688077172261543,8.415479111877378,0.0427580564789458,12.7362,4.0,21.0,48.0
Kepler-208,1,,,,0.0678016089638098,4.1645252140584414,0.1361683043355847,13.1288,5.0,23.0,58.0
Kepler-209,1,,,,0.3530205603766606,7.124417922402787,0.3188909811934802,13.4567,8.0,22.0,39.0
Kepler-21,1,,0.0817871243,425.0,0.0002741725681101,6.302092346080326,0.6197048497508432,7.76486,5.0,17.0,33.0
Kepler-210,1,,,,0.5677014454455634,6.659879558847984,0.2529219396454837,13.0702,6.0,29.0,58.0
Kepler-211,1,,0.05010531,297.0,0.1646796745321408,15.459881918973691,0.1101861153055855,12.7099,1.0,15.0,27.0
Kepler-212,1,,4.995628,379.0,20.316084008506408,15.310027136483466,0.1359685880592044,12.5526,6.0,19.0,43.0
Kepler-213,1,,,,0.0779686473738097,12.51817190722219,0.3581050683366084,13.1409,5.0,20.0,54.0
Kepler-214,1,,,,0.0194070712362926,15.22960764472552,0.0938107880372992,13.5078,1.0,7.0,18.0
Kepler-215,1,,,,0.0688145065474201,15.739217221723065,0.0907211594333756,13.0877,4.0,18.0,47.0
Kepler-216,1,,,,0.2222286254328201,11.316201499604285,0.1198092489110958,13.5496,6.0,22.0,45.0
Kepler-217,1,,0.246844456,465.0,0.2692774586958956,8.819702255152668,0.0308062801065835,12.7978,4.0,15.0,45.0
Kepler-218,1,,,,0.3509457601690882,12.9084199384363,0.3470279897253291,13.4069,8.0,22.0,47.0
Kepler-219,1,,,,0.0737972196750244,5.130163718422896,0.0487185909213364,13.2839,6.0,20.0,37.0
Kepler-22,1,,0.240813434,350.0,0.1375688161597647,5.2268715254317,1.20321135596985,11.1894,8.0,20.0,44.0
Kepler-220,1,,0.941670239,376.0,2.0816130409176385,7.214881596704291,0.6600265431104916,12.1813,7.0,16.0,32.0
Kepler-221,1,,,,0.4202231752393284,3.838683956420072,0.0539996305931901,13.1969,8.0,32.0,59.0
Kepler-222,1,,,,1.869476455727532,7.796605881870279,0.0177775207438799,14.5083,4.0,13.0,28.0
Kepler-223,1,,,,0.5403062608539586,1.9859123782747603,0.1837246212224388,14.8848,6.0,27.0,58.0
Kepler-224,1,,,,0.9684562360627472,11.383160001410978,0.1540166706873055,15.0519,3.0,9.0,30.0
Kepler-225,1,,,,0.708859232208621,12.488314552746306,0.0949774142123824,15.1467,6.0,23.0,39.0
Kepler-226,1,,,,0.5053124516130737,4.062078785587707,0.1582298738222017,14.8691,3.0,14.0,34.0
Kepler-227,1,,,,0.3840608157258118,15.162486533787494,0.077572228978003,14.8192,3.0,17.0,46.0
Kepler-229,1,,,,2.7948596260525536,2.896911730477911,0.0870937650910668,15.2154,5.0,15.0,33.0
Kepler-23,1,,0.0313480534,394.0,0.0726105957435154,4.388421953553941,0.0693362853951123,12.9696,3.0,18.0,41.0
Kepler-230,1,,,,4.914054853326561,11.96221851433126,0.2459930396522136,14.5493,2.0,5.0,16.0
Kepler-231,1,,,,0.2215950220002699,9.789856257837087,0.2107808164035721,14.5736,4.0,16.0,36.0
Kepler-232,1,,,,0.3267683611554823,8.412465736310121,0.0198986080467583,14.8318,1.0,11.0,28.0
Kepler-233,1,,,,0.8202004439081501,7.303237021706756,0.1794634648997085,14.7703,6.0,20.0,49.0
Kepler-234,1,,,,2.0192960697981173,9.809205540833323,0.05435131051988,15.0376,7.0,38.0,86.0
Kepler-235,1,,,,118.86116975787029,7.614761256306847,0.2978965219092706,15.1339,3.0,14.0,28.0
Kepler-236,1,,0.0558503568,305.0,0.2922267714743256,8.64112903767805,0.3644734586860891,14.3966,2.0,18.0,29.0
Kepler-237,1,,,,8.345262462510656,8.0722938910112,0.2187308235015727,14.6368,5.0,15.0,32.0
Kepler-238,1,,,,0.4669603437441432,9.163814638728931,0.0130249329132927,14.538,4.0,9.0,34.0
Kepler-239,1,,,,0.2233160821514801,4.417210336365302,0.3326013045159336,14.6004,9.0,33.0,77.0
Kepler-24,1,,,,0.1833496140035939,2.8989745100174824,0.0446685504820893,14.4278,9.0,31.0,58.0
Kepler-241,1,,,,4.725415483609658,9.32710093434186,0.2093879735409609,14.6815,7.0,27.0,54.0
Kepler-242,1,,,,2.473546049802733,5.451764504186191,0.0340478180275737,14.7169,2.0,10.0,29.0
Kepler-243,1,,,,0.4039801257148452,10.592806648361634,0.0742726902577123,14.4611,5.0,15.0,29.0
Kepler-244,1,,,,3.8929605254300905,7.3663148953883875,0.2189718531257714,15.0348,9.0,22.0,47.0
Kepler-245,1,,,,1.255914284387354,11.020966488869268,0.094936703186342,14.9988,5.0,34.0,56.0
Kepler-246,1,,,,11.546224566825009,9.158227188448937,0.152923494060489,14.429,8.0,38.0,86.0
Kepler-247,1,,,,0.9784080111011506,7.448772565527617,0.2745118445760233,14.4462,6.0,26.0,50.0
Kepler-248,1,,,,0.508815110194349,7.493114153054574,0.0216538792015075,14.6571,9.0,26.0,55.0
Kepler-249,1,,0.06958258,788.0,0.6104920319896938,10.807066941365688,0.5864313440232082,14.1501,4.0,29.0,86.0
Kepler-25,1,,0.128680557,402.0,0.1158670633731295,8.390049974395845,0.095972653448662,10.2768,9.0,23.0,36.0
Kepler-250,1,,,,0.951393105772966,6.630610956060311,0.4413706201165507,14.83,5.0,19.0,32.0
Kepler-251,1,,,,149.4720531375197,4.663911228848931,0.2165923909271937,14.6847,7.0,30.0,74.0
Kepler-252,1,,,,0.4929467413122056,16.850556525888653,0.1635141857504615,14.2831,4.0,24.0,56.0
Kepler-253,1,,,,0.6780160896380972,8.26246802735112,0.1312659154162864,14.9133,5.0,17.0,43.0
Kepler-254,1,,,,2.66661304907242,7.575940732225665,0.2716606100080354,15.3531,3.0,19.0,36.0
Kepler-257,1,,,,21.89575878420059,6.09772005019395,0.048921183290691,14.7942,7.0,25.0,63.0
Kepler-258,1,,,,0.8378378961625936,6.961000308168542,0.4949281359987042,14.5374,5.0,23.0,47.0
Kepler-259,1,,,,0.5900380241148193,7.579206064404317,0.1398532822105338,14.6907,5.0,14.0,29.0
Kepler-26,1,,,,0.6097053417793562,3.562633124004547,0.2619896239704701,14.5837,3.0,14.0,27.0
Kepler-260,1,,,,1.7561434976306347,3.7345324485372,0.2145716933305063,13.6121,8.0,33.0,73.0
Kepler-261,1,,0.44569695,750.0,1.2418810494672,7.126471577958652,0.2382323567170154,12.9452,10.0,38.0,94.0
Kepler-262,1,,,,79.59980429911617,4.301402437488322,0.1480491829341398,13.759,11.0,36.0,79.0
Kepler-263,1,,,,7.28718843787883,3.45214409944793,0.0896976350598082,14.8343,9.0,37.0,88.0
Kepler-264,1,,0.223921552,847.0,0.1287182124648781,7.26384758965838,0.1468358099197841,12.5578,7.0,47.0,95.0
Kepler-265,1,,,,1.4358861285450442,8.14597829969369,0.2252971824951005,14.9117,6.0,25.0,50.0
Kepler-267,1,,0.951341569,731.0,4.164856093407412,7.485789031658567,0.5770888741597008,14.5133,8.0,30.0,64.0
Kepler-268,1,,,,6.055639316598938,13.691640605469532,0.1206398511499848,13.2581,8.0,35.0,75.0
Kepler-269,1,,,,4.220073353956678,8.698710231915676,0.0676114202808059,15.2112,5.0,23.0,51.0
Kepler-27,1,,,,4.555331637601533,2.0059547137145897,0.0351176465043003,15.2427,7.0,25.0,61.0
Kepler-270,1,,,,0.1714904737079889,5.983977247397959,0.0433488528550299,13.4626,6.0,11.0,23.0
Kepler-271,1,,0.0500249863,224.0,0.2478334941798268,9.74529874917961,0.4251013478584722,12.9431,1.0,8.0,18.0
