host,pool,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_354133403,main,1.024,0.0,12.568745,54.900000000000006,6.45706606487326e+18,0.0,0.0
TIC_234288549,main,2.231,0.0,7.337623,17.4,6.404216084275771e+18,0.0,1.0
TIC_616007683,main,1.004,0.0,18.939112,72.42,4.913754023292932e+18,0.0,0.0
TIC_118115269,main,0.844,0.0,8.581385,66.0,5.000661350792936e+18,0.0,0.0
TIC_396909141,main,0.989,0.0,15.278696,5.04,5.945617618363106e+18,0.0,0.0
TIC_2026377510,main,1.021,0.0,18.05361,112.8,6.400669089828558e+18,0.0,0.0
TIC_265592319,main,3.309,0.0,13.735155,111.18,6.411313603631166e+18,0.0,1.0
TIC_217157387,main,,,,,,,
TIC_349237367,main,1.13,0.0,10.041333,6.54,5.935945798735298e+18,0.0,0.0
TIC_213700945,main,0.752,0.0,6.030633,10.5,5.924031078391131e+18,0.0,0.0
TIC_616291914,main,1.009,0.0,18.7894,57.66,4.978001408282294e+18,0.0,0.0
TIC_91596513,main,0.959,0.0,8.883379,43.14,4.952098808413304e+18,0.0,0.0
TIC_219920019,main,1.079,0.0,8.243567,9.78,6.711883936224488e+18,0.0,0.0
TIC_129737651,main,0.995,0.0,17.689795,112.86,4.951018916196321e+18,0.0,0.0
TIC_406094301,main,1.005,0.0,17.378138,3.1799999999999997,6.662021736738954e+18,0.0,0.0
TIC_213547454,main,0.9,0.0,9.878046,4.2,5.926463782236e+18,0.0,0.0
TIC_197951576,main,0.996,0.0,6.135169,41.459999999999994,6.50257031995825e+18,0.0,0.0
TIC_304985492,main,1.083,0.0,8.727997,5.1000000000000005,6.66155495969328e+18,0.0,0.0
TIC_616387609,main,1.014,0.0,18.907375,35.699999999999996,4.987566540968094e+18,0.0,0.0
TIC_33785966,main,0.939,0.0,15.456594,38.94,5.954321146269181e+18,0.0,0.0
TIC_332327376,main,2.251,0.0,15.632066,19.32,4.0374795398481213e+18,0.0,1.0
TIC_328312772,main,0.86,0.0,6.825786,7.56,4.035431287115258e+18,0.0,0.0
TIC_389089927,main,1.027,0.0,8.766039,22.32,6.398240788334509e+18,0.0,0.0
TIC_410397673,main,5.82,1.0,5.95478,16.32,6.42168546861812e+18,1.0,1.0
TIC_79513950,main,0.967,0.0,6.416531,40.260000000000005,6.465367450679356e+18,0.0,0.0
TIC_265527315,main,1.364,2.0,11.944553,41.7,6.403090390528129e+18,1.0,0.0
TIC_139898595,main,0.915,0.0,8.658532,47.34,6.558438807867476e+18,0.0,0.0
TIC_370284932,main,0.99,0.0,8.9827,25.8,6.504098400603222e+18,0.0,0.0
TIC_366987377,main,0.999,0.0,17.921652,9.6,6.444611248127463e+18,0.0,0.0
TIC_315771927,main,1.018,0.0,12.860776,23.04,6.729525359782869e+18,0.0,0.0
TIC_1989079569,main,1.04,0.0,18.117517,47.580000000000005,6.457292942226422e+18,0.0,0.0
TIC_91612834,main,1.213,0.0,10.021294,10.62,4.9537173238894e+18,0.0,0.0
TIC_234988643,main,1.026,0.0,6.415619,99.66,6.490359006380772e+18,0.0,0.0
TIC_327710327,main,,,,,,,
TIC_89968940,main,2.506,1.0,14.268478,27.78,6.70925995172891e+18,1.0,1.0
TIC_2055252119,main,0.913,0.0,18.65919,14.58,6.496484793679872e+18,0.0,0.0
TIC_360148433,main,0.942,0.0,9.760907,120.12,6.528018104266952e+18,0.0,0.0
TIC_118273470,main,1.063,0.0,6.692789,7.86,6.652243779834374e+18,0.0,0.0
TIC_160789600,main,1.768,0.0,10.734751,4.56,6.653742208023747e+18,0.0,1.0
TIC_615797904,main,1.041,0.0,17.969933,36.12,4.708768123452374e+18,0.0,0.0
TIC_1817657887,main,1.009,0.0,18.431494,41.76,6.651753874386353e+18,0.0,0.0
TIC_220491879,main,1.14,0.0,10.236932,40.74,6.493575352770288e+18,0.0,0.0
TIC_61965938,main,1.041,0.0,15.086467,46.26,6.663138531316129e+18,0.0,0.0
TIC_125108479,main,0.758,0.0,6.849056,4.0200000000000005,5.962879263745391e+18,0.0,0.0
TIC_631788021,main,0.989,0.0,19.180054,49.2,4.940785860259073e+18,0.0,0.0
TIC_341117200,main,5.484,0.0,9.051353,26.22,6.45120629066971e+18,0.0,1.0
TIC_32353298,main,1.181,0.0,9.546837,34.199999999999996,5.021567911561888e+18,0.0,0.0
TIC_236505994,main,0.959,0.0,15.851043,8.22,5.943204671389522e+18,0.0,0.0
TIC_382276084,main,1.104,0.0,5.063954,154.5,6.421542154150685e+18,0.0,0.0
TIC_464369466,main,1.047,0.0,13.534997,4.68,6.633020571367683e+18,0.0,0.0
TIC_91641989,main,1.034,0.0,11.188684,25.5,4.952561084333337e+18,0.0,0.0
TIC_651203611,main,1.132,0.0,18.268103,45.06,4.946015691612916e+18,0.0,0.0
TIC_1989642639,main,0.982,0.0,18.015465,15.18,6.476566075391372e+18,0.0,0.0
TIC_616271529,main,0.997,0.0,18.254692,55.080000000000005,4.976474633307768e+18,0.0,0.0
TIC_2055638895,main,1.02,0.0,17.205519,9.42,6.53046970595809e+18,0.0,0.0
TIC_180872883,main,1.026,0.0,6.187652,35.94,4.986519775834708e+18,0.0,0.0
TIC_97013293,main,1.02,0.0,19.258875,13.26,5.946130536234236e+18,0.0,0.0
TIC_2055645192,main,1.036,0.0,19.198032,29.88,6.530977057558823e+18,0.0,0.0
TIC_389086101,main,1.068,0.0,12.122407,91.56,6.398232778219136e+18,0.0,0.0
TIC_139266474,main,1.064,0.0,15.363094,12.6,6.52725146978522e+18,0.0,0.0
TIC_16439077,main,0.985,0.0,15.67247,24.3,5.958833679452435e+18,0.0,0.0
TIC_118322787,main,1.169,0.0,5.77173,25.32,6.647531238638453e+18,0.0,0.0
TIC_469815705,main,1.22,0.0,11.88516,11.16,6.430926760768753e+18,0.0,0.0
TIC_1922365950,main,0.974,0.0,18.014776,37.02,6.421849428990718e+18,0.0,0.0
TIC_201732436,main,0.995,0.0,16.582966,9.84,6.46867684324029e+18,0.0,0.0
TIC_166284611,main,1.133,0.0,6.524343,1.14,6.646122592440987e+18,0.0,0.0
TIC_21365473,main,1.061,0.0,15.999552,32.46,5.956520581864411e+18,0.0,0.0
TIC_62191534,main,1.041,0.0,13.298443,32.04,6.663567134692508e+18,0.0,0.0
TIC_259718515,main,0.899,0.0,9.353642,31.98,6.45219138436822e+18,0.0,0.0
TIC_122505769,main,,,,,,,
TIC_267080591,main,1.035,0.0,13.262395,25.2,6.386850844302988e+18,0.0,0.0
TIC_146249468,main,1.1,0.0,13.804289,33.24,4.969905193066718e+18,0.0,0.0
TIC_321068771,main,0.998,0.0,11.843026,50.34,5.045313102113684e+18,0.0,0.0
TIC_367479174,main,0.953,0.0,17.578623,10.5,5.916306871760141e+18,0.0,0.0
TIC_91638629,main,0.936,0.0,10.891776,8.94,4.953615481624167e+18,0.0,0.0
TIC_229157853,main,,,,,,,
TIC_469638222,main,0.834,0.0,7.139939,107.34,4.035756506416569e+18,0.0,0.0
TIC_1689990900,main,0.93,0.0,17.804459,16.979999999999997,6.636353427331034e+18,0.0,0.0
TIC_147469541,main,0.938,0.0,10.742469,15.18,4.952525552067295e+18,0.0,0.0
TIC_330361507,main,0.809,0.0,9.536036,8.040000000000001,4.035963111508313e+18,0.0,0.0
TIC_615839731,main,0.988,0.0,18.047665,9.84,4.899960031447227e+18,0.0,0.0
TIC_1988709006,main,0.941,0.0,17.170046,73.8,6.44373119214849e+18,0.0,0.0
TIC_218102429,main,0.859,0.0,6.378712,20.22,5.951841369613026e+18,0.0,0.0
TIC_119275819,main,1.067,0.0,8.86939,5.159999999999999,6.64914256863178e+18,0.0,0.0
TIC_1530325664,main,0.892,0.0,20.353825,45.06,5.956401181751074e+18,0.0,0.0
TIC_206528973,main,2.22,0.0,12.96394,41.879999999999995,4.913809724725202e+18,0.0,1.0
TIC_387194885,main,1.067,0.0,16.364473,3.0,6.468743050160279e+18,0.0,0.0
TIC_197936256,main,0.89,0.0,8.712933,46.32,6.511729217457887e+18,0.0,0.0
TIC_79449320,main,0.942,0.0,8.879478,6.0600000000000005,6.465441667714388e+18,0.0,0.0
TIC_63028103,main,0.794,0.0,9.717584,123.3,4.0382797481432945e+18,0.0,0.0
TIC_318570818,main,,,,,,,
TIC_316463600,main,1.217,0.0,8.664057,21.96,6.722454293117149e+18,0.0,0.0
TIC_1820146934,main,0.962,0.0,17.330904,9.9,6.715085091312751e+18,0.0,0.0
TIC_1988363283,main,1.029,0.0,18.704294,82.26,6.424199566375892e+18,0.0,0.0
TIC_124584703,main,0.805,0.0,6.266313,42.96,5.963619647394378e+18,0.0,0.0
TIC_303704858,main,,,,,,,
TIC_161134835,main,1.042,0.0,11.546868,31.26,6.507109168380891e+18,0.0,0.0
TIC_464650717,main,0.949,0.0,7.918398,55.14,6.435417539917359e+18,0.0,0.0
TIC_362656996,main,1.041,0.0,14.011694,15.36,5.946461768421038e+18,0.0,0.0
TIC_259717418,main,1.186,2.0,8.617272,88.08,6.403132756085658e+18,1.0,0.0
TIC_321055264,main,0.992,0.0,11.864793,38.58,5.044443044818644e+18,0.0,0.0
TIC_201641317,main,1.149,0.0,8.335362,40.260000000000005,6.633474669669267e+18,0.0,0.0
TIC_143698510,main,1.017,0.0,15.851961,26.64,6.71246358501077e+18,0.0,0.0
TIC_122557520,main,1.041,0.0,11.219556,15.0,5.062167786436953e+18,0.0,0.0
TIC_1989659303,main,1.049,0.0,18.759207,34.019999999999996,6.477022029118732e+18,0.0,0.0
TIC_32326446,main,0.951,0.0,6.701395,12.6,5.954910415784239e+18,0.0,0.0
TIC_270315405,main,1.142,0.0,11.909411,3.0599999999999996,4.983899154292938e+18,0.0,0.0
TIC_63619196,main,0.951,0.0,12.606314,15.24,4.044515589624339e+18,0.0,0.0
TIC_158441902,main,1.087,2.0,9.432931,10.92,6.656947146978603e+18,1.0,0.0
TIC_138734144,main,0.925,0.0,6.7556,17.099999999999998,4.968185969197783e+18,0.0,0.0
TIC_201723935,main,1.6,0.0,5.041631,29.94,6.443377905319179e+18,0.0,1.0
TIC_2026368416,main,1.065,0.0,17.913118,64.74,6.400413388951495e+18,0.0,0.0
TIC_1923795907,main,1.124,0.0,18.823725,4.140000000000001,6.660132122927989e+18,0.0,0.0
TIC_219309932,main,1.041,0.0,15.971844,21.78,6.453608620496616e+18,0.0,0.0
TIC_1564372072,main,0.883,0.0,13.902701,19.86,4.0421638718107935e+18,0.0,0.0
TIC_33235691,main,0.881,0.0,8.940656,8.52,5.955464359161635e+18,0.0,0.0
TIC_1922730017,main,0.998,0.0,19.800772,46.32,6.442278634209284e+18,0.0,0.0
TIC_79019928,main,1.548,0.0,12.432431,152.16,6.477931531393562e+18,0.0,1.0
TIC_2054943543,main,0.994,0.0,17.634985,15.06,6.391524868232458e+18,0.0,0.0
TIC_360680706,main,1.051,0.0,17.663122,22.62,5.919703018347559e+18,0.0,0.0
TIC_651215635,main,1.079,0.0,18.697523,42.059999999999995,4.948254086832739e+18,0.0,0.0
TIC_1989175422,main,1.06,0.0,18.538738,58.379999999999995,6.466132607691465e+18,0.0,0.0
TIC_234522993,main,0.919,0.0,6.762338,117.9,4.902845257333279e+18,0.0,0.0
TIC_80418008,main,1.251,0.0,5.698623,44.46,4.979682840735232e+18,0.0,0.0
TIC_100794584,main,1.412,0.0,6.219585,29.64,6.480706496881179e+18,0.0,1.0
TIC_1691862279,main,1.003,0.0,16.20287,6.96,6.70166047095413e+18,0.0,0.0
TIC_456571272,main,0.945,0.0,18.646183,24.12,6.636248733208816e+18,0.0,0.0
TIC_419610508,main,48.126,3.0,9.993517,141.48000000000002,6.400160947954198e+18,1.0,1.0
TIC_56486490,main,0.808,0.0,11.049819,15.54,4.0390723929705006e+18,0.0,0.0
TIC_1923059370,main,0.998,0.0,18.300325,16.62,6.44898111965347e+18,0.0,0.0
TIC_31209947,main,0.899,0.0,13.830003,35.82,5.955016449942092e+18,0.0,0.0
TIC_303259852,main,1.012,0.0,15.921269,28.86,5.950001130723926e+18,0.0,0.0
TIC_615761467,main,1.0,0.0,19.119421,41.879999999999995,4.706991175223064e+18,0.0,0.0
TIC_347528090,main,0.821,0.0,12.27933,27.96,5.938515421778276e+18,0.0,0.0
TIC_1922742948,main,0.973,0.0,18.961735,35.16,6.442697715642714e+18,0.0,0.0
TIC_631843498,main,,,,,,,
TIC_1694551633,main,1.06,0.0,17.093042,9.42,6.708579388390423e+18,0.0,0.0
TIC_234422202,main,0.727,0.0,5.957307,3.66,5.943133993408829e+18,0.0,0.0
TIC_129138128,main,1.033,0.0,8.895238,5.94,6.672410506711454e+18,0.0,0.0
TIC_142207011,main,0.901,0.0,11.868258,22.38,4.945504865382723e+18,0.0,0.0
TIC_631913736,main,1.078,0.0,18.600716,43.02,4.956397413545348e+18,0.0,0.0
TIC_631820552,main,0.998,0.0,18.937977,49.919999999999995,4.943820379207959e+18,0.0,0.0
TIC_1988251441,main,0.989,0.0,19.218185,79.25999999999999,6.400960288611374e+18,0.0,0.0
TIC_232062375,main,,,,,,,
TIC_231668062,main,1.008,0.0,9.019755,8.879999999999999,6.462838402136586e+18,0.0,0.0
TIC_1689780419,main,0.928,0.0,18.835678,65.94,6.635134893572423e+18,0.0,0.0
TIC_63599955,main,1.141,0.0,4.342406,36.72,6.722114239093474e+18,0.0,0.0
TIC_146246612,main,1.043,0.0,8.977305,41.76,4.970568542176965e+18,0.0,0.0
TIC_206592567,main,0.925,0.0,8.658753,7.800000000000001,4.910694877003107e+18,0.0,0.0
TIC_322049520,main,0.979,0.0,10.65366,58.98,4.921271010631108e+18,0.0,0.0
TIC_184533570,main,0.998,0.0,6.639666,7.74,4.956622852085106e+18,0.0,0.0
TIC_308240938,main,1.079,0.0,11.878561,74.82000000000001,4.95253016056873e+18,0.0,0.0
TIC_129764950,main,,,,,,,
TIC_2026417872,main,1.054,0.0,19.27348,64.38,6.402587192157483e+18,0.0,0.0
TIC_324895531,main,1.176,0.0,9.105876,3.0,6.656310564106957e+18,0.0,0.0
TIC_61135882,main,1.095,0.0,13.246248,40.92,6.663010713087694e+18,0.0,0.0
TIC_74828497,main,1.117,0.0,6.654193,12.239999999999998,5.918253488360122e+18,0.0,0.0
TIC_2027198493,main,1.031,0.0,18.358442,83.64,6.558117883615093e+18,0.0,0.0
TIC_380870688,main,1.232,0.0,9.483856,4.26,5.963347140284402e+18,0.0,0.0
TIC_101544692,main,0.979,0.0,9.526565,33.660000000000004,6.666179333798783e+18,0.0,0.0
TIC_308226686,main,0.884,0.0,5.775376,23.700000000000003,4.952714947241996e+18,0.0,0.0
TIC_351395074,main,,,,,,,
TIC_234506637,main,,0.0,9.201188,30.84,4.70885000270948e+18,0.0,
TIC_631737193,main,0.991,0.0,19.049826,26.22,4.936218385878318e+18,0.0,0.0
TIC_326691890,main,,,,,,,
TIC_1820267429,main,1.157,0.0,17.623653,31.5,6.715481190373662e+18,0.0,0.0
TIC_616414862,main,1.029,0.0,18.20745,50.94,4.990295460108643e+18,0.0,0.0
TIC_331760101,main,1.053,0.0,18.002123,25.68,4.037497132033831e+18,0.0,0.0
TIC_1988688895,main,0.989,0.0,17.781704,86.82000000000001,6.443217269244831e+18,0.0,0.0
TIC_57999266,main,0.791,0.0,13.502092,2.82,4.039606480780516e+18,0.0,0.0
TIC_1989108137,main,0.967,0.0,18.794384,35.46,6.458028034468826e+18,0.0,0.0
TIC_394126943,main,2.266,0.0,9.828316,49.919999999999995,4.706325730170073e+18,0.0,1.0
TIC_96379601,main,0.844,0.0,9.464713,10.5,5.948474527548428e+18,0.0,0.0
TIC_1922823406,main,1.066,0.0,19.08893,30.84,6.44522315641274e+18,0.0,0.0
TIC_1988005856,main,1.026,0.0,17.271162,47.7,6.371578554778e+18,0.0,0.0
TIC_229141941,main,1.408,0.0,13.492523,165.24,4.913261549459372e+18,0.0,1.0
TIC_394137289,main,5.436,0.0,11.812264,74.52,4.70758144116875e+18,0.0,1.0
TIC_303373299,main,0.864,0.0,8.899851,1.68,5.946248050855386e+18,0.0,0.0
TIC_101944811,main,0.915,0.0,9.523644,22.5,4.981483943860611e+18,0.0,0.0
TIC_101311910,main,1.153,0.0,5.893249,74.64,6.670402626680308e+18,0.0,0.0
TIC_632065839,main,1.019,0.0,18.479872,98.28,5.008013127918001e+18,0.0,0.0
TIC_1407950743,main,,0.0,19.544998,0.48,4.04029845148483e+18,0.0,
TIC_306785653,main,0.895,0.0,12.562062,15.66,5.911515814242497e+18,0.0,0.0
TIC_200254057,main,1.027,0.0,16.34811,5.46,6.642235406520399e+18,0.0,0.0
TIC_123370279,main,0.958,0.0,9.833609,12.18,5.01951704749637e+18,0.0,0.0
TIC_1988693004,main,0.981,0.0,18.661503,85.08,6.443292998108676e+18,0.0,0.0
TIC_155950028,main,,,,,,,
TIC_632233351,main,1.032,0.0,16.873716,28.2,5.037774987831666e+18,0.0,0.0
TIC_219338616,main,0.948,0.0,17.661362,4.5,6.48924252104211e+18,0.0,0.0
TIC_2026183019,main,1.029,0.0,18.69383,13.98,6.385906565677822e+18,0.0,0.0
TIC_411983347,main,1.238,0.0,6.922947,13.98,6.441641364142115e+18,0.0,0.0
TIC_247701325,main,0.944,0.0,7.585533,11.1,5.9398331220415e+18,0.0,0.0
TIC_320591159,main,1.059,0.0,14.343749,4.5,6.64143327842781e+18,0.0,0.0
TIC_316343772,main,0.957,0.0,6.398942,14.16,6.729666956264194e+18,0.0,0.0
TIC_1523161172,main,1.023,0.0,17.135351,12.239999999999998,5.951766808959818e+18,0.0,0.0
TIC_1688926366,main,0.978,0.0,18.726652,30.12,6.436656040980866e+18,0.0,0.0
TIC_372442457,main,0.961,0.0,15.533775,6.42,6.375547555532639e+18,0.0,0.0
TIC_175492350,main,1.769,0.0,10.838318,78.06,5.044491011013596e+18,0.0,1.0
TIC_229092982,main,0.926,0.0,6.237976,57.48,4.984528933937597e+18,0.0,0.0
TIC_365470522,main,0.996,0.0,8.808829,10.38,6.634067851903332e+18,0.0,0.0
TIC_303142114,main,0.878,0.0,10.56597,4.86,5.949495698976903e+18,0.0,0.0
TIC_632033821,main,1.048,0.0,18.92031,56.52,4.969201849222199e+18,0.0,0.0
TIC_465198843,main,1.005,0.0,13.676957,18.96,5.960927424482566e+18,0.0,0.0
TIC_122555956,main,,,,,,,
TIC_214194208,main,0.785,0.0,9.116372,130.92,5.924809910573724e+18,0.0,0.0
TIC_166464277,main,1.106,2.0,9.333905,9.3,6.670046006956265e+18,1.0,0.0
TIC_146652818,main,,0.0,10.927814,14.64,4.947668876064779e+18,0.0,
TIC_212223698,main,0.936,0.0,14.546176,19.92,5.938790132231035e+18,0.0,0.0
TIC_372206004,main,0.993,0.0,16.305496,7.62,6.425111718646781e+18,0.0,0.0
TIC_320427373,main,1.581,0.0,11.541635,34.14,6.64079886021895e+18,0.0,1.0
TIC_1514882411,main,1.081,2.0,13.006165,16.080000000000002,5.923284303812634e+18,1.0,0.0
TIC_615815584,main,0.956,0.0,18.364384,33.42,4.709717719246307e+18,0.0,0.0
TIC_281781140,main,0.836,0.0,11.670418,17.759999999999998,4.907332914042242e+18,0.0,0.0
TIC_220378915,main,0.991,0.0,7.353162,176.82,6.463241922903615e+18,0.0,0.0
TIC_161265291,main,1.051,0.0,9.312958,8.22,6.515888910463176e+18,0.0,0.0
TIC_89412572,main,0.991,0.0,11.091708,21.299999999999997,6.720415527991454e+18,0.0,0.0
TIC_1922759362,main,0.981,0.0,18.759602,14.76,6.443689612568487e+18,0.0,0.0
TIC_165881566,main,1.017,0.0,16.037088,25.38,4.990223996148746e+18,0.0,0.0
TIC_403135040,main,0.945,0.0,10.493893,21.54,6.400458155394912e+18,0.0,0.0
TIC_374347620,main,22.793,0.0,7.491046,29.04,6.422693652057767e+18,0.0,1.0
TIC_425907650,main,0.914,0.0,8.901686,9.36,4.904584100613204e+18,0.0,0.0
TIC_306100488,main,1.457,2.0,11.848257,11.64,5.91235865862771e+18,1.0,1.0
TIC_123322695,main,1.102,0.0,8.811796,62.94,5.020548217605296e+18,0.0,0.0
TIC_220014931,main,9.215,0.0,8.433063,15.6,4.74394545179575e+18,0.0,1.0
TIC_303993393,main,0.957,0.0,9.211207,22.38,6.634614450910977e+18,0.0,0.0
TIC_281779297,main,1.206,0.0,14.512376,104.4,4.903834989597325e+18,0.0,0.0
TIC_1988243562,main,1.086,0.0,17.01319,36.12,6.400752279051191e+18,0.0,0.0
TIC_91642377,main,0.982,0.0,12.211923,47.940000000000005,5.04975262082849e+18,0.0,0.0
TIC_31757325,main,0.919,0.0,6.908925,11.76,5.954960301796903e+18,0.0,0.0
TIC_1689525352,main,1.058,0.0,13.626038,82.38,6.633836237193508e+18,0.0,0.0
TIC_102032659,main,0.979,0.0,10.089083,18.54,4.981658182093607e+18,0.0,0.0
TIC_246745292,main,1.05,0.0,17.383379,19.56,6.715019743386336e+18,0.0,0.0
TIC_79301672,main,,,,,,,
TIC_341293863,main,1.041,0.0,9.604372,2.04,6.450884168122259e+18,0.0,0.0
TIC_100506816,main,1.365,0.0,10.40064,12.36,6.474205428222693e+18,0.0,0.0
TIC_140459480,main,1.199,0.0,6.649974,46.74,5.016173089038424e+18,0.0,0.0
TIC_1515407949,main,1.012,0.0,17.371796,14.46,5.925117975672425e+18,0.0,0.0
TIC_143699381,main,7.388,0.0,14.101977,17.759999999999998,6.715490300005796e+18,0.0,1.0
TIC_631829482,main,1.034,0.0,18.806953,7.800000000000001,4.94471049829549e+18,0.0,0.0
TIC_339260231,main,1.018,0.0,6.725587,5.3999999999999995,6.440683242837352e+18,0.0,0.0
TIC_616165470,main,1.033,0.0,18.712276,4.08,4.92798259710987e+18,0.0,0.0
TIC_314017939,main,,,,,,,
TIC_123366600,main,0.852,0.0,10.783037,30.0,5.019324083206055e+18,0.0,0.0
TIC_96745934,main,1.034,0.0,17.515934,13.2,5.946872092424715e+18,0.0,0.0
TIC_232058719,main,0.941,0.0,8.846251,7.08,6.406854809102996e+18,0.0,0.0
TIC_366957316,main,0.988,0.0,18.040962,12.72,5.923189707158557e+18,0.0,0.0
TIC_120506582,main,1.017,0.0,9.489738,20.94,4.995813638385971e+18,0.0,0.0
TIC_139876330,main,0.84,0.0,9.503899,144.9,6.462371109694673e+18,0.0,0.0
TIC_220020423,main,1.046,0.0,12.292248,37.86,4.937012306288943e+18,0.0,0.0
TIC_406238813,main,0.973,0.0,10.011129,97.74,6.645578368544928e+18,0.0,0.0
TIC_142205248,main,2.08,1.0,12.326558,17.099999999999998,4.945276682360222e+18,1.0,1.0
TIC_101588050,main,0.978,0.0,6.306532,29.22,6.665536390078262e+18,0.0,0.0
TIC_1819385100,main,0.965,0.0,20.291513,8.879999999999999,6.710721546272293e+18,0.0,0.0
TIC_315652389,main,1.11,0.0,9.988602,14.52,6.729614901263104e+18,0.0,0.0
TIC_235041061,main,1.136,0.0,12.615814,80.58,6.390090207420994e+18,0.0,0.0
TIC_330645968,main,0.979,0.0,11.163386,25.62,6.725902778242264e+18,0.0,0.0
TIC_72586907,main,0.867,0.0,4.641025,11.04,5.021010046848176e+18,0.0,0.0
TIC_60068392,main,0.862,0.0,9.927611,50.76,4.045698423617983e+18,0.0,0.0
TIC_389652130,main,1.082,0.0,12.270563,117.42,6.65527602244687e+18,0.0,0.0
TIC_56171885,main,0.885,0.0,10.102939,13.68,4.037618872928514e+18,0.0,0.0
TIC_89058830,main,1.117,0.0,8.810701,8.7,6.721235282631543e+18,0.0,0.0
TIC_615770865,main,0.977,0.0,18.339787,28.38,4.70744069938423e+18,0.0,0.0
TIC_152357273,main,1.117,2.0,11.881494,5.159999999999999,5.048990315673097e+18,1.0,0.0
TIC_219990267,main,1.023,0.0,8.934008,17.939999999999998,4.941074314559198e+18,0.0,0.0
TIC_1988153755,main,0.978,0.0,17.361856,153.84,6.375178978619015e+18,0.0,0.0
TIC_229157718,main,5.669,3.0,8.573436,24.12,4.937150947834022e+18,1.0,1.0
TIC_324141976,main,0.95,0.0,11.937892,18.12,6.726607079815051e+18,0.0,0.0
TIC_2055410049,main,1.005,0.0,18.797508,28.98,6.506487085317623e+18,0.0,0.0
TIC_1989351371,main,0.992,0.0,17.872492,19.56,6.470760276039137e+18,0.0,0.0
TIC_631920720,main,1.041,0.0,18.846771,50.7,4.957100413791917e+18,0.0,0.0
TIC_616377890,main,1.012,0.0,18.269705,21.84,4.986655187563892e+18,0.0,0.0
TIC_156016697,main,,0.0,20.27111,98.04,4.974688412245652e+18,0.0,
TIC_2054891744,main,1.021,0.0,19.03364,91.98,6.389332575191055e+18,0.0,0.0
TIC_138712238,main,1.043,0.0,13.263203,36.36,4.968103368386793e+18,0.0,0.0
TIC_1692564560,main,0.986,0.0,18.585924,3.0,6.703352821205352e+18,0.0,0.0
TIC_372347022,main,1.044,0.0,8.913176,6.78,6.401151917168496e+18,0.0,0.0
TIC_1989388270,main,1.095,0.0,18.43906,3.54,6.471602300084962e+18,0.0,0.0
TIC_1818968298,main,,,,,,,
TIC_292221964,main,0.875,0.0,6.58076,9.24,6.436634050751578e+18,0.0,0.0
TIC_234500678,main,0.979,0.0,6.347081,38.52,4.710044411638656e+18,0.0,0.0
TIC_616314349,main,0.995,0.0,17.013353,16.44,4.979898860410018e+18,0.0,0.0
TIC_215336367,main,0.878,0.0,11.950448,34.379999999999995,5.048811919912064e+18,0.0,0.0
TIC_6669806,main,4.063,1.0,8.702291,19.74,6.656620660745622e+18,1.0,1.0
TIC_382430985,main,3.704,0.0,13.77146,8.52,6.434383831485893e+18,0.0,1.0
TIC_219952292,main,2.602,0.0,9.102571,6.0600000000000005,6.446290889580013e+18,0.0,1.0
TIC_237910557,main,1.174,0.0,14.228707,86.34,4.716574999607065e+18,0.0,0.0
TIC_631750769,main,,,,,,,
TIC_324129509,main,1.015,0.0,9.132286,1.74,5.947658002711292e+18,0.0,0.0
TIC_360226261,main,1.018,0.0,16.578188,0.36,5.919227999266261e+18,0.0,0.0
TIC_350223741,main,1.455,0.0,12.807577,100.8,6.487788245115607e+18,0.0,1.0
TIC_116416387,main,1.31,0.0,14.629596,11.58,4.994221476829344e+18,0.0,0.0
TIC_2055164643,main,1.031,0.0,19.054304,24.0,6.491815751912045e+18,0.0,0.0
TIC_2055095349,main,0.99,0.0,18.234371,131.94,6.48845214398056e+18,0.0,0.0
TIC_89146361,main,0.817,0.0,8.89383,18.48,6.706939771731575e+18,0.0,0.0
TIC_80015851,main,1.069,0.0,5.108287,13.38,6.671409195215967e+18,0.0,0.0
TIC_57122096,main,0.865,0.0,13.356413,6.0,6.727708584308982e+18,0.0,0.0
TIC_234531142,main,0.761,0.0,10.541827,2.34,5.942538710946089e+18,0.0,0.0
TIC_632038483,main,1.008,0.0,17.90713,100.62,4.969729404348447e+18,0.0,0.0
TIC_1517297338,main,0.944,0.0,17.739733,135.6,5.946503240626987e+18,0.0,0.0
TIC_119624569,main,,,,,,,
TIC_330163503,main,0.694,0.0,10.105651,12.36,4.037858188547167e+18,0.0,0.0
TIC_63679737,main,0.791,0.0,12.841639,17.099999999999998,6.709698863028116e+18,0.0,0.0
TIC_1924089866,main,1.017,0.0,20.15182,0.06,6.6656907340269e+18,0.0,0.0
TIC_220013641,main,0.982,0.0,8.494266,45.84,4.938085704516043e+18,0.0,0.0
TIC_231914436,main,1.007,0.0,15.280137,16.560000000000002,4.900807999725863e+18,0.0,0.0
TIC_1816277633,main,1.018,0.0,16.929235,75.6,6.438414366236119e+18,0.0,0.0
TIC_201293664,main,1.047,0.0,7.024891,118.32,4.918476567469051e+18,0.0,0.0
TIC_260756218,main,13.883,0.0,13.205312,21.72,6.391189345387758e+18,0.0,1.0
