host,tic_id,n_sectors_measured,sectors,mean_depth,sector_depth_frac_scatter,sector_depth_chi2red,status
ROXs_42_B,318449007,1.0,91,0.05404692888259888,,,ok
Ross_458,88138162,2.0,"23,50",0.011219322681427002,1.6219852758384248,26591.470501745778,ok
SWEEPS-4,1439006060,,,,,,no ephemeris
Qatar-9,149918151,5.0,"41,48,74,75,14",0.004117602109909057,2.391941960733616,397.0501289271452,ok
SR_12_AB,175629526,1.0,91,-0.009713172912597656,,,ok
Qatar-8,103751498,5.0,"40,41,47,60,74",0.006517398357391358,0.9369441497441738,1050.8784134155476,ok
TIC_139270665,139270665,1.0,47,0.000899195671081543,,,ok
Ross_176,193336820,5.0,"56,75,76,82,83",0.0002175748348236084,1.7851683316078029,14.624132351890653,ok
TIC_117642575,117642575,4.0,"29,2,69,96",7.218867540359497e-05,1.2136140649101026,1.0533797336593917,ok
RR_Cae,219244444,5.0,"3,4,5,30,32",9.151101112365722e-05,12.57629791311446,1.895931077201629,ok
TIC_139702105,139702105,3.0,"5,32,98",-0.00011490782101949056,1.5133711724967966,0.19361913652854573,ok
TAP_26,435907158,5.0,"43,44,70,71,1751",0.060427886247634885,0.1143825435829364,241.54936511215178,ok
TIC_142589416,142589416,5.0,"14,20,21,40,41",-0.00012770295143127441,2.035654509730542,1.0219636800401553,ok
TIC_150070085,150070085,2.0,"47,20",-7.65770673751831e-05,38.29384312996756,20.68689406581123,ok
TIC_147027702,147027702,4.0,"100,99,10,36",6.07222318649292e-05,2.704032811096561,0.34439049121676635,ok
TIC_160113658,160113658,3.0,"4,31,97",0.0003833572069803874,1.791318142484691,6.476919935237181,ok
TIC_153919886,153919886,5.0,"14,21,41,47,48",0.00045014619827270507,1.3128066680603179,2.579110414591182,ok
TIC_154870955,154870955,5.0,"19,20,25,26,40",5.09023666381836e-06,33.39856027490568,0.8795733493853342,ok
TIC_161045582,161045582,5.0,"16,23,49,50,76",-3.2782554626464844e-07,201.08817604586937,0.46841328703536556,ok
TIC_172900988_Aa,172900988,4.0,"44,45,46,47",4.540383815765381e-05,24.679543003177827,21.010566323525108,ok
TIC_188624430,188624430,3.0,"20,24,25",0.0003008246421813965,0.47095418301950487,0.14052020385740557,ok
TIC_178172313,178172313,4.0,"30,31,4,97",0.00010578334331512451,4.202098749068054,5.246998427301876,ok
TIC_18942729,18942729,5.0,"44,45,46,71,72",0.00010713338851928711,5.230273238275008,6.807044517488654,ok
TIC_198190129,198190129,5.0,"15,23,24,14,16",0.00011563301086425781,3.0006472049600044,1.6108927211326558,ok
TIC_241249530,241249530,3.0,"60,20,73",0.00013085206349690756,1.0834077540982552,1.545615975614706,ok
TIC_206466666,206466666,4.0,"3,30,31,97",1.4021992683410645e-05,54.954205550564645,2.8036775594931407,ok
TIC_249022743,249022743,,,,,,error: TypeError
TIC_231949697,231949697,5.0,"87,6,7,32,33",8.240342140197754e-05,1.244140312760176,1.036514296270449,ok
TIC_237913194,237913194,5.0,"29,28,68,69,95",0.00015801787376403808,0.8687734644887891,0.7773613247853788,ok
TIC_245076932,245076932,4.0,"100,102,99,38",0.0020726025104522705,1.7955883954135212,46.866449881424536,ok
TIC_24750448,24750448,5.0,"1,2,27,28,29",0.0002869009971618652,1.8186167946210752,11.705692012781356,ok
TIC_260969020,260969020,5.0,"1,5,8,11,12",5.233287811279297e-06,46.82166089287621,4.368681143565903,ok
TIC_279401253,279401253,2.0,"31,4",0.002401381731033325,1.5303841764360102,82.61236234468291,ok
TIC_290487717,290487717,5.0,"8,61,72,88,99",0.0001348257064819336,17.62770293348514,10.056388807307927,ok
TIC_257060897,257060897,5.0,"40,41,47,56,60",0.0012611150741577148,2.5407834457694314,461.193804741119,ok
TIC_270471727,270471727,5.0,"87,88,89,90,93",-3.21805477142334e-05,7.331816589352146,4.050877351816459,ok
TIC_294329732,294329732,5.0,"1,2,3,4,5",-2.204775810241699e-05,1.747205158806638,0.1305562727543911,ok
TIC_34085383,34085383,2.0,"5,31",0.0005583465099334717,2.5620401665601933,88.33132932371029,ok
TIC_32032563,32032563,1.0,1,0.0001271367073059082,,,ok
TIC_320419023,320419023,5.0,"7,34,44,45,46",1.5157461166381837e-05,5.860652571133869,0.7512052481549156,ok
TIC_349520724,349520724,5.0,"1,2,3,4,5",0.00022533535957336426,2.0980442590528448,3.992957086787997,ok
TIC_365102760,365102760,2.0,"56,41",-0.00018981099128723145,4.8914602866253585,4.4625832390171025,ok
TIC_356227008,356227008,5.0,"14,24,25,26,40",4.747509956359863e-05,7.679044924914301,1.7528390180222657,ok
TIC_38825265,38825265,5.0,"1,3,4,6,7",0.0003621518611907959,1.2036217569373435,3.96687004944091,ok
TIC_38828280,38828280,5.0,"1,4,5,7,10",0.00032454729080200195,3.89340993924408,7.995962676603629,ok
TIC_390586021,390586021,4.0,"10,37,101,102",0.000347234308719635,4.838684870525732,103.29683171822974,ok
TIC_423703298,423703298,3.0,"3,30,97",-0.00019090374310811362,0.9918983575309809,3.949193452125247,ok
TIC_434398831,434398831,5.0,"44,6,33,43,45",-0.0013038575649261474,2.631542918599414,5.25267702700036,ok
TIC_437041147,437041147,5.0,"34,44,45,46,61",-2.6071071624755858e-05,5.980723640724275,0.6159761924081847,ok
TIC_445839811,445839811,4.0,"15,16,22,76",-8.471310138702393e-05,1.632819352391427,0.5307070195874942,ok
TIC_62895484,62895484,4.0,"44,45,46,72",0.0009253546595573425,0.5157410484279007,3.238652846351858,ok
TIC_65612701,65612701,3.0,"41,55,75",4.569689432779948e-07,228.99683837310315,1.7978144957857678,ok
TIC_52059926,52059926,4.0,"68,69,95,96",0.00032416731119155884,1.352539127985114,0.2701228696925939,ok
TIC_67686059,67686059,4.0,"3,29,30,104",-9.96515154838562e-05,5.586227432821021,2.780465481833827,ok
TIC_46432937,46432937,2.0,"98,32",0.012080952525138855,1.518135030554519,1778.484038231658,ok
TIC_77319217,77319217,5.0,"4,5,31,32,98",-6.215572357177734e-05,11.182722056962435,11.023928568488305,ok
TIC_77552382,77552382,4.0,"8,35,62,89",0.0015915706753730774,1.08269777482221,4.837642478602699,ok
TIC_88692598,88692598,2.0,"21,48",0.00028195977210998535,1.1257205726912354,3.7812884298906164,ok
TIC_88785435,88785435,3.0,"11,38,65",0.00021090110143025717,28.309284525737915,79.62673988712037,ok
TIC_87422071,87422071,4.0,"93,104,13,66",0.001162216067314148,2.094195005155078,57.30105199054711,ok
TIC_86380416,86380416,2.0,"47,40",5.701184272766113e-05,1.33141590477467,0.0858002184469493,ok
TIC_9344899,9344899,3.0,"98,5,32",-0.008918444315592447,2.592266685877403,44.202667205046986,ok
TOI-1036,146172354,5.0,"36,63,90,100,9",9.08493995666504e-05,3.2564095385162646,12.633644551278843,ok
TOI-1105,274151135,5.0,"27,39,65,66,67",3.0332803726196288e-05,2.0195916357937236,0.4163003723646315,ok
TOI-1054,366989877,5.0,"13,27,67,94,104",1.3852119445800782e-05,13.170724235932894,13.862973705091674,ok
TOI-1075,351601843,5.0,"13,27,67,94,101",0.0001721322536468506,2.3318239493450488,21.908432229258388,ok
TOI-1062,299799658,5.0,"1,13,27,28,66",0.00033530592918395996,0.5370824442614176,6.897554203778409,ok
TOI-1052,317060587,5.0,"1,13,67,94,95",3.966689109802246e-05,4.558504715331046,10.709999390920773,ok
TOI-1107,394561119,5.0,"38,39,65,66,93",0.00022517442703247071,1.4100467392275122,9.090661774257512,ok
TOI-1135,154872375,5.0,"14,19,20,26,40",0.0010760486125946044,2.6852097147760303,141.72140376084508,ok
TOI-1117,295541511,5.0,"39,100,101,102,103",0.00010170340538024902,1.0502426324043466,1.6251744069976377,ok
TOI-1136,142276270,5.0,"14,15,21,22,41",-0.0018717706203460692,2.677857909323393,283.0984033302228,ok
TOI-1173,232967440,5.0,"14,15,21,22,41",0.005980795621871949,0.5390282953094989,234.7221886865436,ok
TOI-1174,154089169,5.0,"14,15,21,22,41",0.0002577364444732666,1.4662100629587842,10.984680607501987,ok
TOI-1130,254113311,5.0,"27,67,94,104,13",6.096363067626953e-05,4.195509440466111,5.139294875819205,ok
TOI-1181,229510866,5.0,"24,25,26,40,41",0.0034561991691589356,0.9765838904254341,2559.0046335229927,ok
TOI-1180,158002130,5.0,"14,19,20,21,40",0.0005294322967529297,1.2026546122965998,35.885631663682915,ok
TOI-1199,99869022,5.0,"41,48,75,14,21",0.0007345736026763916,2.3233027989730575,283.5601853178241,ok
TOI-1194,147950620,5.0,"14,20,21,40,41",0.0008402466773986816,2.4626633593843916,116.4700490190662,ok
TOI-1203,23434737,5.0,"9,10,36,63,90",-3.702044486999512e-05,1.4144991420909567,1.7246469417688117,ok
TOI-1221,349095149,5.0,"1,2,3,4,5",2.6869773864746094e-05,2.361379414940392,0.9182465527835706,ok
TOI-1226,177115354,5.0,"5,6,7,8,10",2.3245811462402344e-06,118.94080711972067,0.6886628387402439,ok
TOI-1224,299798795,5.0,"1,13,27,28,39",0.0005477309226989746,4.064163267331148,37.77538769102763,ok
TOI-122,231702397,5.0,"1,27,28,67,68",0.0007879853248596192,2.8465991765609213,6.281248623053961,ok
TOI-1227,360156606,5.0,"11,12,38,64,65",-0.0018014490604400634,1.0320945531083625,0.7368527951741157,ok
TOI-1232,364395234,5.0,"9,10,11,13,27",0.0028120458126068117,1.0010370566453848,447.2332024644732,ok
TOI-1230,287156968,5.0,"11,12,13,27,38",-2.2649765014648436e-07,330.12073097907785,1.7737106100418643,ok
TOI-1235,103633434,5.0,"14,20,21,40,41",0.0001579582691192627,2.168371262279229,23.996184041051634,ok
TOI-1243,219698776,5.0,"14,20,40,47,53",0.0002495288848876953,3.2430049913572065,10.946211380156784,ok
TOI-1238,153951307,5.0,"14,15,21,22,41",0.0011226832866668701,0.28195184012152025,5.7433676874470745,ok
TOI-1244,219850915,5.0,"14,15,16,17,19",0.000420534610748291,0.8481788041850705,4.815937101819811,ok
TOI-1249,232976128,5.0,"14,15,21,22,41",2.753734588623047e-05,8.313865880594417,8.601757330008466,ok
TOI-1248,232612416,5.0,"14,15,16,17,18",0.00464286208152771,0.03238046169311566,0.5059999609505316,ok
TOI-1246,230127302,5.0,"14,15,16,17,19",0.00039185285568237304,1.4997889106205893,7.545206872518849,ok
TOI-1259_A,288735205,5.0,"14,17,18,19,20",-5.568861961364746e-05,11.105872006273364,4.627055708670002,ok
TOI-125,52368076,5.0,"1,2,28,68,69",0.00018605589866638184,1.8315390544459436,28.09363437801694,ok
TOI-1268,142394656,5.0,"15,21,22,41,48",0.003436779975891113,1.2696916180512667,524.1217583182033,ok
TOI-1260,355867695,5.0,"14,21,41,47,48",3.3921003341674806e-05,14.376129929489634,18.601770541882182,ok
TOI-1266,467179528,5.0,"14,15,21,22,41",0.0025021255016326903,0.08379608045797264,0.8909713985600914,ok
TOI-1272,417948359,5.0,"15,16,22,49,76",0.000677478313446045,1.5229931444920166,38.65742605285823,ok
TOI-1269,198241702,5.0,"14,15,16,17,18",1.3554096221923828e-05,6.144708893527175,0.33838380855862527,ok
TOI-1273,445859771,5.0,"15,22,23,48,50",0.0013526558876037597,1.3019218040146527,151.84331058840462,ok
TOI-1279,224297258,5.0,"15,21,22,41,48",0.00023266077041625977,0.9780951260691535,1.1965035804053499,ok
TOI-128,391949880,5.0,"1,8,11,12,13",-4.489421844482422e-05,5.697663784252839,42.802029885298396,ok
TOI-1288,365733349,5.0,"15,16,17,18,24",0.0007287085056304932,1.4880221627081498,169.49269038759962,ok
TOI-1296,219854185,5.0,"23,24,25,26,40",0.0036424815654754637,0.8002923306629732,935.827915947064,ok
TOI-1298,237104103,5.0,"23,24,25,26,40",0.0030969977378845215,0.5826466812005535,266.56236559149994,ok
TOI-1294,219015370,5.0,"40,41,47,48,49",0.0003569960594177246,2.1089830382786956,28.577398838708604,ok
TOI-132,89020549,,,,,,error: TypeError
TOI-1278,163539739,5.0,"15,55,56,75,82",0.0016198039054870605,1.1469276218120599,11.356922534782553,ok
TOI-1291,198186769,5.0,"40,41,47,48,49",0.00025283694267272947,1.2187798551520168,4.232481141618939,ok
TOI-1295,219852584,5.0,"23,24,25,26,40",0.002959412336349487,1.3672658473974395,1057.0971208055241,ok
TOI-1301,356867115,1.0,14,-0.0013580918312072754,,,ok
TOI-1333,395171208,3.0,"56,76,16",0.0006572604179382324,2.4149083281441692,168.45950982932595,ok
TOI-1338_A,260128333,5.0,"4,5,6,7,8",-0.00010843873023986816,10.957063179745278,8.649001492406049,ok
TOI-1410,199444169,,,,,,error: TypeError
TOI-1346,219852882,5.0,"14,15,16,17,18",0.0008011162281036377,2.3606818784170827,66.69796677754718,ok
TOI-1416,158025009,,,,,,error: TypeError
TOI-1411,116483514,5.0,"16,23,24,50,51",5.188584327697754e-05,3.0594455059875116,16.027259564515372,ok
TOI-1408,364186197,5.0,"16,17,18,19,24",5.745887756347656e-05,3.8422829024214202,9.610548337806932,ok
TOI-139,62483237,4.0,"1,28,68,95",0.0006394460797309875,0.40044378370570655,5.9250010875661205,ok
TOI-1347,229747848,5.0,"14,15,16,17,19",-4.2939186096191405e-05,2.0352200167727994,0.7701409591335725,ok
TOI-1386,343019899,5.0,"56,57,76,77,83",-7.098913192749023e-05,1.344034705467284,1.2841549608356773,ok
TOI-1422,333473672,4.0,"16,17,57,84",0.0001405477523803711,3.086902635420125,8.979939864448765,ok
TOI-1420,321857016,5.0,"16,24,56,57,58",0.0025857090950012207,2.1877352286523974,127.92752273263113,ok
TOI-1437,198356533,5.0,"14,15,16,17,18",-3.299117088317871e-05,2.2097117018000927,1.674993471634655,ok
TOI-1438,229650439,5.0,"14,15,16,17,18",-3.344416618347168e-05,11.086198079146927,6.486091810352917,ok
TOI-1431,375506058,5.0,"15,16,56,57,55",0.002217519283294678,1.3963025020243258,3906.5819586461657,ok
TOI-1439,232982558,5.0,"14,15,16,17,18",-5.744099617004395e-05,1.142741687806152,0.45725138035169377,ok
TOI-1442,235683377,5.0,"14,15,16,17,18",0.0008292853832244873,0.28920019150144566,1.651224478316205,ok
TOI-1443,237232044,5.0,"14,16,17,18,19",1.506209373474121e-05,5.1353847124290555,0.4717950851300389,ok
TOI-1451,417931607,5.0,"14,15,21,22,41",1.952052116394043e-05,5.50777657683647,1.6156944123296746,ok
TOI-1448,343628284,5.0,"15,16,57,76,77",0.00037252306938171385,3.014612222116253,2.227825181564172,ok
TOI-1444,258514800,5.0,"15,16,17,18,19",2.9146671295166016e-05,3.4810739710113547,1.364356093153021,ok
TOI-1452,420112589,5.0,"14,15,16,17,19",0.0009415566921234131,0.8097350125674311,1.2376543520738137,ok
TOI-1466,237086564,5.0,"17,24,55,56,57",0.00018200278282165527,2.2564388743911277,14.644872389726913,ok
TOI-1468,243185500,5.0,"17,42,43,57,84",0.0008561789989471435,1.5380938664340558,24.06006478683527,ok
TOI-1472,306955329,5.0,"17,57,58,84,85",7.725358009338378e-05,7.64841052633568,143.55677374154754,ok
TOI-1470,284441182,5.0,"17,18,24,58,85",0.00029227137565612793,1.7447129983899656,4.474867457456438,ok
TOI-1478,409794137,5.0,"34,61,88,99,7",-6.611943244934082e-05,4.688741445526852,6.006517486342617,ok
TOI-1601,139375960,,,,,,error: TypeError
TOI-150,271893367,5.0,"9,10,11,12,13",0.0016896963119506837,1.6909942554720863,751.4348505551908,ok
TOI-159,394657039,5.0,"13,28,32,39,62",0.0020690739154815676,2.4510785898486938,964.1343081111012,ok
TOI-157,140691463,4.0,"11,12,13,27",-3.0018389225006104e-05,8.69097562868244,1.9485260324955471,ok
TOI-1516,376637093,5.0,"57,58,77,78,84",0.005602240562438965,1.4097344467291857,3870.4366177922525,ok
TOI-163,179317684,5.0,"9,10,11,12,13",0.0034049689769744874,0.8856130229212952,668.1805221589075,ok
TOI-1630,317597583,5.0,"17,18,24,25,58",-5.8978796005249023e-05,2.300574213583989,1.0138388779874423,ok
TOI-1659,288631580,5.0,"14,18,19,20,24",0.0007262587547302246,1.8849439797621583,155.6339794912202,ok
TOI-1518,427761355,5.0,"57,58,77,84,85",0.001184070110321045,1.3923707557829448,555.1353183718538,ok
TOI-1648,376353509,5.0,"59,52,79,86,18",-8.344650268554687e-08,909.7318720818968,1.5620639788168686,ok
TOI-1669,428679607,5.0,"19,20,25,26,59",3.018975257873535e-05,4.013963455280656,3.4084373527937477,ok
TOI-1670,441739020,5.0,"15,16,18,19,20",5.373358726501465e-05,3.7727120714085625,4.862326138686972,ok
TOI-1694,396740648,,,,,,error: TypeError
TOI-1685,28900646,3.0,"19,59,86",0.00011459986368815105,3.0531462267900054,15.247830852600497,ok
TOI-1693,353475866,5.0,"19,43,44,45,72",0.0001477360725402832,2.976066642000284,17.332201373634454,ok
TOI-1695,422756130,5.0,"18,19,24,25,52",0.00017894506454467772,2.1651697857626946,4.7314632772069585,ok
TOI-1716,14336130,,,,,,error: TypeError
TOI-1696,470381900,2.0,"19,59",0.00362434983253479,1.2801334691744914,14.947239818623409,ok
TOI-1691,268334473,4.0,"20,25,26,40",0.00022183358669281006,1.0322856761059904,17.274703599550172,ok
TOI-1683,58542531,5.0,"19,43,44,70,71",0.00045140385627746583,0.9101773363226536,14.219374713834066,ok
TOI-1722,85242435,,,,,,error: TypeError
TOI-169,183120439,5.0,"13,27,28,67,68",0.0006576955318450927,2.5047778107033483,27.66966364076398,ok
TOI-1732,470987100,3.0,"20,47,60",0.00045363108317057293,1.970945232745304,30.317912027437725,ok
TOI-1710,445805961,5.0,"19,20,26,40,59",0.0003014504909515381,2.15465128200913,42.78380633971153,ok
TOI-1728,285048486,3.0,"20,47,74",0.0016409754753112793,1.647057269077044,315.01175508178716,ok
TOI-172,29857954,5.0,"28,68,92,95,1",-6.151199340820312e-05,3.8032236421322234,2.13532068774468,ok
TOI-1718,257241363,5.0,"20,44,45,46,47",0.00025392770767211913,3.0134777987123007,337.6587549377805,ok
TOI-1723,71431780,5.0,"20,26,47,73,74",-4.3487548828125e-05,7.0839053453400185,4.464977252423451,ok
TOI-1739,159418353,4.0,"14,20,21,25",0.0005119815468788147,1.0927232881696292,15.077182444930093,ok
TOI-1736,408618999,5.0,"18,19,25,52,58",7.691383361816407e-05,2.9334573111080635,7.682537866085648,ok
TOI-1742,219857012,5.0,"15,16,17,18,19",-1.5348196029663086e-05,3.1355297478874107,0.9332672204632478,ok
TOI-1743,219860288,4.0,"16,17,18,19",0.00016254931688308716,1.4528268999732807,0.42313971181504234,ok
TOI-1744,229455001,5.0,"14,15,16,17,18",4.341602325439453e-05,2.1191721154528604,2.72357322319448,ok
TOI-1749,233602827,5.0,"14,15,16,17,18",0.00016131997108459473,3.413217853176788,8.067265904296859,ok
TOI-1750,237099296,5.0,"14,16,17,18,19",3.9565563201904294e-05,4.60670341142387,0.3822547892683491,ok
TOI-1768,137906197,,,,,,error: TypeError
TOI-1751,287080092,5.0,"15,17,18,19,20",8.732080459594727e-05,1.0882738108935863,0.9605414009097173,ok
TOI-1753,289580577,5.0,"14,15,16,18,19",0.00027288198471069335,0.6376102577871624,1.1028600127584616,ok
TOI-1752,287139872,5.0,"14,15,16,17,18",0.0005076169967651367,1.5573261606661115,4.032595631105317,ok
TOI-1776,21535395,,,,,,error: TypeError
TOI-1756,364074068,5.0,"17,18,19,24,40",-0.00014707446098327637,2.0988042744447335,0.5202855931864457,ok
TOI-1772,85293053,2.0,"21,48",0.0002314746379852295,1.8899879976094665,75.74116110004462,ok
TOI-178,251848941,,,,,,error: TypeError
TOI-1775,9348006,2.0,"21,48",0.004309117794036865,1.5270259230371195,1042.356881085692,ok
TOI-1774,4897275,2.0,"21,48",7.411837577819824e-05,0.7824518945819778,2.445697341784467,ok
TOI-1777,29191624,2.0,"21,48",9.207427501678467e-05,1.861433711406438,5.06419803374453,ok
TOI-1758,367858035,5.0,"18,19,24,25,52",0.00010505318641662598,3.890886293259557,15.679454713012625,ok
TOI-1799,8967242,2.0,"22,48",8.411705493927002e-05,3.726058159995579,50.07566995936305,ok
TOI-1801,119584412,2.0,"22,49",0.0007829815149307251,0.5087616132750712,10.261902543547343,ok
TOI-1794,286916251,5.0,"15,16,22,23,49",8.958578109741212e-06,7.19191880506162,0.8465377785135494,ok
TOI-1782,160045097,5.0,"14,20,21,22,40",0.00016245245933532715,3.4368519752230253,4.097775289152973,ok
TOI-1789,172518755,5.0,"44,45,46,48,21",0.0007217228412628174,1.2834406672503353,147.11235718801137,ok
TOI-1806,166648874,2.0,"22,48",-0.00043804943561553955,5.656228853148847,9.606904098729109,ok
TOI-1798,198153540,5.0,"16,22,23,49,50",9.378790855407715e-05,1.3362029480942679,4.759557949008816,ok
TOI-1811,376524552,2.0,"22,49",0.009182289242744446,1.2912608213718888,1346.9015444599181,ok
TOI-1820,393831507,2.0,"49,22",0.0008807629346847534,1.1653318821016394,25.333510877490237,ok
TOI-1807,180695581,4.0,"22,23,49,76",3.125518560409546e-05,11.884356217418771,4.80471417724648,ok
TOI-1803,144401492,2.0,"22,49",0.0012085437774658203,1.1073914346911438,37.125405618798666,ok
TOI-181,76923707,4.0,"2,29,69,96",0.0019149482250213623,1.9186878556578586,626.3281263165503,ok
TOI-1842,404505029,,,,,,error: TypeError
TOI-1839,381714186,3.0,"23,46,50",0.00018258889516194662,2.2318683559514407,13.933496568357006,ok
TOI-1814,160440924,5.0,"40,41,47,48,49",4.056096076965332e-05,6.289885748964182,1.0529287403029943,ok
TOI-1823,142381532,5.0,"14,15,21,22,41",-1.2773275375366212e-05,13.39338142444293,2.7057509214540576,ok
TOI-1853,73540072,,,,,,error: TypeError
TOI-1824,142387023,5.0,"21,22,41,48,49",6.324052810668945e-06,24.009139789855467,5.340253080863936,ok
TOI-1855,81247740,,,,,,error: TypeError
TOI-1846,198385543,5.0,"17,20,23,24,25",0.00022085905075073243,2.5657785996535476,8.186462409988607,ok
TOI-1883,348755728,5.0,"35,61,88,99,8",-4.476308822631836e-05,187.34323843874463,31.08213578332734,ok
TOI-1836,207468071,5.0,"23,24,56,49,50",0.0003921449184417725,2.2208788522166127,48.747799950451906,ok
TOI-1859,229742722,5.0,"14,15,16,17,18",-2.6750564575195313e-05,4.659488200112148,2.0113538967662548,ok
TOI-1898,91987762,5.0,"21,45,46,48,72",0.00010507702827453614,1.5205470170029358,1.1660254793134297,ok
TOI-1899,172370679,5.0,"14,15,41,54,55",0.001117461919784546,0.8392820822116924,2.202042200347636,ok
TOI-1873,328933398,5.0,"20,21,40,41,47",1.1783838272094726e-05,5.642539527506987,0.8561652598452334,ok
TOI-199,309792357,5.0,"1,2,3,4,5",-6.895661354064942e-05,6.854144963088989,9.805350323224985,ok
TOI-1994,445903569,5.0,"36,62,63,89,90",0.0006535768508911133,2.249716780692038,270.48901506308243,ok
TOI-2015,368287008,,,,,,error: TypeError
TOI-1937_A,268301217,5.0,"34,35,36,61,62",0.004814916849136352,0.9153389247735627,151.82520792400217,ok
TOI-2005,147660886,4.0,"36,63,100,99",0.00026930123567581177,1.6774758632078588,9.821333077037451,ok
TOI-2000,371188886,5.0,"36,37,38,63,64",6.52611255645752e-05,3.5347761336443053,6.354601946049992,ok
TOI-201,350618622,5.0,"1,2,3,4,5",-3.528594970703125e-06,16.3903157298386,0.7904854799169817,ok
TOI-2018,357501308,4.0,"24,51,77,78",0.0009903758764266968,0.20600170359907743,4.611790952579034,ok
TOI-2019,159781361,5.0,"23,24,50,77,78",3.3736228942871095e-06,45.69683490624379,2.3898137499917222,ok
TOI-2025,394050135,5.0,"40,47,52,53,58",0.0010407090187072754,2.3430049795873913,219.668850174228,ok
TOI-2031_A,470127886,5.0,"52,53,58,59,60",0.004538446664810181,1.4153122259846274,1249.3211448399536,ok
TOI-2048,159873822,5.0,"16,23,24,50,51",-0.00040007829666137694,4.051646037184752,43.54959871004756,ok
TOI-2046,468574941,5.0,"58,59,78,79,85",0.005724167823791504,1.4492626136602553,2283.37512243105,ok
TOI-2071,198360694,5.0,"14,15,17,18,19",-9.892582893371582e-05,1.1645318115715473,0.28514895892302056,ok
TOI-2068,417931300,5.0,"14,15,21,22,41",7.600784301757813e-05,9.260606675285056,2.6250136520908844,ok
TOI-205,281575427,5.0,"1,2,28,29,68",7.158517837524414e-05,1.453863140006051,1.0212101192778942,ok
TOI-2076,27491137,4.0,"16,23,50,77",0.002420946955680847,0.2500713226801345,3.0613590262629633,ok
TOI-2081,321669174,5.0,"14,17,20,21,24",0.00010167956352233887,2.157363641337067,1.4847683986799096,ok
TOI-2093,402898317,5.0,"15,16,17,18,19",-4.6771764755249026e-05,0.8066789191622135,0.2121169814288233,ok
TOI-2084,441738827,5.0,"16,19,20,21,22",0.00015321969985961914,2.9999200151386987,1.9192870151726202,ok
TOI-2088,441765914,5.0,"14,15,16,17,18",0.00010663866996765136,1.4192083777928954,0.41473367565890695,ok
TOI-2094,356016119,5.0,"14,15,16,17,19",0.0009575963020324707,0.8578108046185448,2.4424249647142644,ok
TOI-2095,235678745,5.0,"14,15,16,17,18",-1.6510486602783203e-06,110.11056960442042,1.5143882650541132,ok
TOI-2096,142748283,5.0,"14,20,21,40,41",0.0006991744041442872,3.0753145526217187,4.5383011651617,ok
TOI-2109,392476080,3.0,"52,79,25",0.0022420287132263184,1.830212302878468,1539.6186512821816,ok
TOI-2141,287256467,,,,,,error: TypeError
TOI-2104,367630162,5.0,"14,19,20,26,40",-6.133913993835449e-05,0.3720674696587791,0.05427190302036966,ok
TOI-2133,39200363,5.0,"25,26,52,53,79",0.0005837619304656982,0.5265467330458059,3.3380521744324843,ok
TOI-2134,75878355,5.0,"26,40,52,53,54",0.00023673176765441893,2.373170752399839,82.42559402652401,ok
TOI-2107,446549906,5.0,"67,93,94,103,104",0.0032816171646118165,2.7849352052921956,331.2343269552175,ok
TOI-2158,342642208,3.0,"40,53,26",0.0012559096018473308,1.7768446472180732,370.8041648126728,ok
TOI-2145,88992642,5.0,"26,40,52,53,79",0.00022766590118408203,3.1631230522916494,385.63478958042134,ok
TOI-2154,428787891,5.0,"40,52,53,59,60",0.0007415115833282471,2.432564275132407,28.320196832503186,ok
TOI-2152,395393265,5.0,"58,59,73,78,79",0.0024105429649353026,1.744861880467706,1789.9873945833394,ok
TOI-2169_A,8516795,5.0,"40,53,54,80,26",0.0004266202449798584,3.387374467874631,110.47602699685278,ok
TOI-216,55652896,5.0,"1,2,3,4,5",0.0007127225399017334,2.500777397896111,6.794629115937823,ok
TOI-2180,298663873,5.0,"14,15,16,18,19",6.625056266784668e-05,1.732803799013692,1.7350256467259282,ok
TOI-2193_A,401604346,5.0,"27,67,94,102,103",0.001165616512298584,2.3192777803760913,93.80252056588702,ok
TOI-2184,176956893,5.0,"29,31,32,27,28",-1.0854005813598632e-05,35.67987276055297,2.5298167034780903,ok
TOI-2200,142105158,5.0,"27,28,29,30,31",0.0036835432052612304,0.6059176897040377,74.00442546459689,ok
TOI-2207,90850770,3.0,"27,67,94",0.001490841309229533,1.7018629870219588,352.9033769445581,ok
TOI-220,150098860,5.0,"1,2,4,5,6",0.00028722286224365235,1.2306480904922183,8.016332243050037,ok
TOI-2196,372172128,5.0,"27,67,94,101,103",0.00014718174934387208,4.014871411408437,14.214447455610745,ok
TOI-2202,358107516,5.0,"29,27,28,36,39",0.0002201080322265625,1.838608091573201,2.6731617205215543,ok
TOI-2227,405425498,5.0,"1,27,28,67,68",6.289482116699219e-05,4.76178994818759,23.775067437472707,ok
TOI-2236,394722182,5.0,"66,67,93,94,12",0.001430290937423706,1.8572337271640773,290.43259291009275,ok
TOI-2257,198485881,5.0,"14,20,21,26,40",6.616115570068359e-07,584.1625705351375,1.5643386661791627,ok
TOI-2260,232568235,5.0,"23,24,25,50,52",-7.467269897460937e-05,28.57214441318368,6.747630978937945,ok
TOI-2211,212253390,4.0,"27,67,92,95",7.227063179016113e-05,1.389942445106466,5.8778793728652055,ok
