host,label,status,elapsed_s,multi_transit_depth_chi2red,n_transits_used,power_ratio_half_period,power_ratio_double_period
Kepler-860,1,Success,46.76498103141785,0.896678136327395,30,,0.4029139165488907
Kepler-862,1,Success,59.63056492805481,0.888528562001686,29,,0.3065785480543705
Kepler-863,1,Success,66.93858695030212,0.9442435876941621,42,,0.5007176327744295
Kepler-865,1,Success,60.39270997047424,0.6628129798214805,42,,0.23606776795812143
Kepler-87,1,Success,29.86312985420227,0.7452619878407718,17,,0.02621006051979229
Kepler-867,1,Success,55.343022108078,1.2128568852519752,35,,0.5531896129867285
Kepler-869,1,Success,56.794341802597046,1.9461681392582242,26,,0.30281897621887854
Kepler-868,1,Success,69.45970892906189,2.281402739913145,24,,0.12151070897405564
Kepler-866,1,Success,74.45622706413269,4.024303583079175,5,0.36975478136042494,0.17851894746170757
Kepler-872,1,Success,52.717801094055176,0.6815117126293587,33,,0.3688180749002946
Kepler-873,1,Success,55.82900309562683,1.050947638169268,14,-0.11225523404442181,0.4264652658039703
Kepler-874,1,Success,51.88337802886963,0.5247705899799097,12,-0.11862408434943167,-0.1536839575910579
Kepler-870,1,Success,83.07938480377197,9.552960169390948,32,,0.4871216320466278
Kepler-875,1,Success,55.22969079017639,1.8990574387619814,3,0.4104945768453982,
Kepler-877,1,Success,64.73458313941956,1.1658991141611743,11,0.49131657739577833,0.3686486345648094
Kepler-880,1,Success,36.98262596130371,1.4791524643412868,8,0.10635381935712683,0.424418203503091
Kepler-881,1,Success,34.95028305053711,1.7210066676531401,18,,0.02799331107759011
Kepler-876,1,Success,75.46045899391174,0.4200636008747887,11,0.35341193643832763,0.4006422303584812
Kepler-878,1,Success,54.68794107437134,1.8701382680651264,8,0.43667931990901127,0.5457814704072146
Kepler-879,1,Success,52.10375475883484,3.0792351707715317,21,,0.4634557253894847
Kepler-882,1,Success,66.64997100830078,0.5559337721674839,16,-0.0030048147799503102,-0.05044824983524443
Kepler-887,1,Success,42.54749393463135,1.1673019494847119,9,0.054851285646087204,0.6667055273088909
Kepler-886,1,Success,45.80645489692688,0.877103874477437,3,-0.14045596205073468,
Kepler-884,1,Success,59.38792014122009,12.116981355935133,3,0.2691587394132862,
Kepler-885,1,Success,55.958592891693115,0.8722187697108037,9,-0.14243066988139966,0.8509724210184628
Kepler-883,1,Success,65.62388515472412,0.8165969025952792,23,,-0.09017857326231099
Kepler-864,1,Success,251.4601378440857,0.3082134023583472,22,,0.09181870409609742
Kepler-888,1,Success,65.65187621116638,4.56301520250002,3,0.26691483226588136,
Kepler-889,1,Success,44.90178203582764,1.3914708742971216,8,-0.1568524455605517,0.2520054815655579
Kepler-890,1,Success,47.11608910560608,0.7794332399592735,5,0.32691286351193855,-0.15950859646691248
Kepler-891,1,Success,49.73392701148987,1.5484549549300737,20,0.32372682649515455,0.2736736663936349
Kepler-893,1,Success,42.29988098144531,30.147516248285843,18,,0.10551005119620262
Kepler-894,1,Success,46.10529184341431,0.6195964866247883,18,,0.23399665790982893
Kepler-897,1,Success,42.47406792640686,0.6649581145422844,12,0.6208401027670096,0.5116836238408905
Kepler-892,1,Success,80.37060189247131,1.0472792614140571,10,0.28855573539858337,-0.1585166844736809
Kepler-896,1,Success,63.105494022369385,1.4679291200349798,16,-0.02638896826930474,0.0925935657278938
Kepler-895,1,Success,70.08595991134644,0.09397991007522197,3,0.6123897269172963,0.40451758712329405
Kepler-9,1,Success,56.94345188140869,1.7004249305618568,38,,0.6061037743447547
Kepler-898,1,Success,62.047714710235596,,1,0.2830834117192138,
Kepler-900,1,Success,72.84454488754272,1.0998492393819925,25,,0.040189334184552776
Kepler-902,1,Success,51.79150700569153,1.3278044649520555,4,-0.33214217361062826,-0.0844448523292053
Kepler-904,1,Success,43.26737570762634,1.1824986963266941,24,,-0.15986713571924174
Kepler-903,1,Success,57.29213500022888,0.9581368913653471,18,0.2589340318094249,0.5753133180003006
Kepler-907,1,Success,50.78376603126526,1.0323701483023502,5,0.06667921052640773,-0.054376121291484975
Kepler-905,1,Success,62.66959571838379,1.7965851864115616,8,0.394920487216809,0.7131512339700586
Kepler-909,1,Success,40.17715406417847,0.7364100810351197,28,,0.5977452568913312
Kepler-901,1,Success,113.24329781532288,24.541885927186236,30,,0.38869370329007075
Kepler-908,1,Success,46.18503665924072,0.8783871683668797,26,,0.48674541120875703
Kepler-906,1,Success,66.2695939540863,1.8020218781888642,19,-0.17919096042867277,0.3801622982332814
Kepler-911,1,Success,24.055347204208374,0.37348291109500525,10,,0.08927163748944196
Kepler-910,1,Success,42.02470922470093,3.4976590473329328,7,0.30141700781264147,0.31178024974552626
Kepler-915,1,Success,43.240678787231445,0.2499853470641403,3,0.4594444783378616,
Kepler-912,1,Success,53.08489394187927,1.4782612449293904,19,0.16324349944409025,-0.017770616366419086
Kepler-916,1,Success,46.24057197570801,1.1576148006181164,38,,0.362142834280624
Kepler-914,1,Success,58.0854070186615,4.076937246325302,27,,0.4650732935443179
Kepler-918,1,Success,54.02419090270996,2.582111735230591,17,0.1563413218134449,0.1426408424771025
Kepler-919,1,Success,52.40244913101196,0.24053793746302934,3,0.09085458533536864,
Kepler-917,1,Success,73.01969408988953,1.1146795290891385,44,,-0.11517544523104759
Kepler-92,1,Success,38.07519197463989,1.0111384060314215,4,0.17748945778022332,0.7755332367922706
Kepler-921,1,Success,49.36707878112793,1.7411940451948227,21,,0.06436310871455843
Kepler-923,1,Success,37.765536308288574,0.4886501562482749,8,0.9921071601438431,0.16715132217107986
Kepler-920,1,Success,60.01161217689514,0.7909866221706722,30,,0.9864032049565871
Kepler-91,1,Success,152.76357102394104,0.9354589832494525,29,,0.2624326532994054
Kepler-926,1,Success,53.88896203041077,0.8860105743534129,39,,0.4075515201693273
Kepler-922,1,Success,79.44366431236267,1.561640510888576,44,,0.35450707296720124
Kepler-927,1,Success,55.805248975753784,2.6990633140954507,39,,0.8873972364231443
Kepler-93,1,Success,34.675066232681274,1.9926779842583615,14,0.1353216351140333,0.41654110932939975
Kepler-925,1,Success,69.41147184371948,1.3289660289581617,25,0.15340413221397114,0.04791152379489326
Kepler-930,1,Success,37.29991912841797,0.8178027956765749,13,0.9073197155718465,0.33447211813837896
Kepler-928,1,Success,68.80126190185547,1.3258821583545033,9,0.24248787269487548,0.4354203582341278
Kepler-933,1,Success,55.80374097824097,0.5568764130921733,5,0.4318791465470866,0.307274886205515
Kepler-932,1,Success,70.30423498153687,1.0253271197619036,32,,0.07787173266311337
Kepler-934,1,Success,72.32320499420166,2.1092901354818574,7,0.10806978085193793,0.3595850987659727
Kepler-938,1,Success,67.97200274467468,1.626886136434644,7,-0.13460175440704117,0.3803880648945164
Kepler-931,1,Success,89.71525287628174,1.3090937166034404,15,0.20529123296034366,0.12559660289474067
Kepler-935,1,Success,78.97334909439087,2.9025423042621874,3,0.060952951633691695,
Kepler-94,1,Success,75.51594877243042,1.6756119429208112,52,,0.7076896001886944
Kepler-95,1,Success,39.6074640750885,0.9718278137201143,13,0.18756715692048606,0.04457990596721438
Kepler-943,1,Success,61.01214098930359,0.8017794222622978,6,-0.07737033187933312,0.4072979621677468
Kepler-942,1,Success,94.27203297615051,1.0915314882082885,13,0.2469921918555341,0.389075442856903
Kepler-946,1,Success,59.92765522003174,0.9340552937918851,30,,0.8448930141947757
Kepler-948,1,Success,54.200106143951416,1.320059383477574,23,,-0.11982686803147145
Kepler-949,1,Success,63.15913391113281,1.1997985236397872,7,0.03420407943808725,0.3913321378531148
Kepler-950,1,Success,54.03332304954529,0.4039450493182766,17,0.20647560452076155,0.2737843019379662
Kepler-952,1,Success,53.946577072143555,1.203192967399796,7,0.21136375468177135,0.9038547630396983
Kepler-951,1,Success,92.35529398918152,1.7096769010854935,18,0.1010276712244441,0.180225429231436
Kepler-955,1,Success,59.740748167037964,0.9473184518869406,47,,0.5704656795503821
Kepler-956,1,Success,56.69210076332092,1.2733792341997914,3,0.02674693219025117,
Kepler-959,1,Success,28.670209169387817,0.35953812330480767,8,0.3330723234987921,0.5740026762751352
Kepler-957,1,Success,62.97766613960266,0.49707083204123875,8,0.15827557666288142,0.1374782109801038
Kepler-958,1,Success,67.14341306686401,1.5056034745962426,40,,-0.026083984558685304
Kepler-96,1,Success,34.520987033843994,7.594147028618904,3,0.4065662434452785,
Kepler-954,1,Success,88.56816530227661,1.0839613882091101,26,0.3984302411321726,0.6351118210899943
Kepler-961,1,Success,61.53162693977356,1.6443761264531238,23,,-0.16500475053555652
Kepler-963,1,Success,58.57335305213928,1.3354523379499723,27,,0.3902207956873164
Kepler-962,1,Success,66.08910202980042,1.599418965929343,13,0.38773933824161483,0.5896869623486543
Kepler-965,1,Success,56.38718819618225,1.1531229299635721,33,,0.2808037295299825
Kepler-966,1,Success,60.49190306663513,0.9177485690597399,33,,0.45683168567004706
Kepler-960,1,Success,101.3037359714508,4.003430200377882,59,,0.011365738503406352
Kepler-964,1,Success,99.31194496154785,16.8264638042403,39,,0.1518602108199476
Kepler-967,1,Success,70.26160311698914,2.6617342698261575,10,0.5743595925009276,0.6774207835652165
Kepler-970,1,Success,49.41830086708069,1.5895471001826371,5,0.34610717631836596,-0.3860889951064641
Kepler-97,1,Success,57.669761180877686,1.0878574073570964,40,,0.21404077220527468
Kepler-969,1,Success,73.74119400978088,2.4514967309473574,14,0.06532593399523466,0.6241894219915695
Kepler-968,1,Success,100.58050298690796,1.1780561247986925,6,0.4119028990053745,0.4937413841201465
Kepler-972,1,Success,62.328469038009644,2.292114864818448,13,0.20705244474679596,0.002050512360316089
Kepler-971,1,Success,81.41247940063477,2.020040200414187,27,,0.4568108335521612
Kepler-953,1,Success,271.59231209754944,0.4395226062863048,34,,-0.13641734803982705
Kepler-973,1,Success,72.22450613975525,4.497833103775543,3,0.36540688578742575,
Kepler-976,1,Success,59.383474826812744,1.3218726097379851,8,0.5241572362122793,0.18576155816901996
Kepler-975,1,Success,78.1162621974945,0.9162781600320792,29,,0.46193724329023184
Kepler-978,1,Success,50.87796998023987,1.2046581817075435,7,0.9730161464932788,0.21036887821207856
Kepler-977,1,Success,78.75385594367981,1.8148755642426486,5,0.6080333795963224,0.34657385304964156
Kepler-982,1,Success,35.89683675765991,0.9223276563086973,9,0.07177595359072157,0.2938595993101509
Kepler-979,1,Success,72.79773807525635,1.1093493227289253,14,-0.031400068072834054,0.19075104299447315
Kepler-981,1,Success,45.42131805419922,0.4453179271183318,11,0.008859423211941896,0.5036750212633418
Kepler-974,1,Success,121.66107487678528,0.5833567766385783,16,0.232075293524781,0.17033826733845456
Kepler-98,1,Success,58.47258114814758,2.087274223146079,12,0.7329213624090289,0.46047238048318595
Kepler-980,1,Success,58.650346994400024,0.9567103538131339,20,0.1691213174779796,0.26701440093227696
Kepler-983,1,Success,38.49462890625,15.55710670286462,5,0.6763645311972907,0.2826698912992961
Kepler-987,1,Success,50.715680837631226,1.1895043223607116,31,,0.5202574215816488
Kepler-984,1,Success,56.007152795791626,0.10583943528818883,7,0.14922110744045403,0.2492701792739796
Kepler-986,1,Success,60.16538095474243,0.6100176397212177,29,,0.3495640487943199
Kepler-985,1,Success,63.23755431175232,0.8222460810212743,4,-0.018763708069018833,0.1254515382772693
Kepler-990,1,Success,59.449702978134155,1.2705068010428453,16,0.3051376326723585,0.46803896260006805
Kepler-99,1,Success,74.81180000305176,0.5803512339891144,2,0.18524213732245567,
Kepler-989,1,Success,79.79399800300598,1.1210197593283124,20,0.3541445787218456,-0.08503664691629444
Kepler-988,1,Success,94.29043221473694,0.9042235838689286,13,0.9341527074206253,0.18129712994610056
Kepler-997,1,Success,34.5601761341095,1.331522470623444,14,,0.1371706087715288
Kepler-992,1,Success,75.62873888015747,0.7538441205028809,43,,0.28218510074880454
Kepler-995,1,Success,62.52033805847168,1.0753108798429478,22,,0.14565498454685025
Kepler-996,1,Success,59.425376892089844,0.7186191253086426,26,,0.2704227547438613
Kepler-991,1,Success,101.42208623886108,0.9538316857907807,35,0.09401050194644418,0.6796949185766452
Kepler-994,1,Success,92.83568120002747,1.6601301245325193,7,0.5859731958315687,0.3967253302001115
Kepler-998,1,Success,59.093852043151855,0.9197034798745182,7,0.1787816950612022,0.8618409553506843
Kepler-999,1,Success,44.2111132144928,0.7609210125862196,14,,0.25027213019838357
Kepler-993,1,Success,119.8944640159607,0.9303997657183591,53,,0.06565246691955504
LHS_1903,1,Success,74.4413070678711,3.636374279392345,3,0.42263789613884384,-0.00947574553820628
LHS_1140,1,Success,100.8443431854248,0.5169724118590489,5,0.5870922251893199,0.3069700408958311
LHS_1815,1,Success,92.36981415748596,0.4780676503975941,6,0.15422568389259234,0.5415922761189146
LHS_1678,1,Success,115.7344970703125,1.555504792254999,24,0.5814023617679475,0.7083887799765919
LHS_1478,1,Success,124.89149689674377,0.8580623126264366,10,0.4345134538994128,0.680159930199044
LHS_475,1,Success,99.87131595611572,1.7207588589981044,10,0.3901934216559404,0.6141523064238625
LP_714-47,1,Success,77.38318371772766,1.9860566055556563,6,0.44301931720611404,0.1712393419832839
LSPM_J21160234,1,Success,88.2952880859375,0.08317290397959243,3,0.5591129135221631,0.3888996774211737
LP_261-75_A,1,Success,124.2031991481781,3.5841836852936058,12,0.21050150807280407,0.2384730060493011
LTT_1445_A,1,Success,106.69862985610962,0.7087324692111577,4,0.4677684380350617,0.3313829618007771
LTT_3780,1,Success,90.75416111946106,0.6838887369259573,28,0.5035937429553726,0.2825799073026782
LHS_3154,1,Success,257.42485094070435,0.6345838068582068,12,0.8609718476870579,0.1713316419736653
LTT_9779,1,Success,65.6252691745758,0.8345430656026341,33,,0.3053796860201726
LHS_3844,1,Success,252.3350419998169,1.396201269775942,57,0.5337262664213104,0.4592034541797222
LP_791-18,1,Success,183.9791841506958,1.4065169714405785,4,0.6259362857349937,0.3413334117407992
L_168-9,1,Success,76.97895407676697,1.2375280982710886,18,0.27682858333290117,0.6258273913249212
LkCa_15,1,Success,27.579851150512695,199.05356613844094,2,0.35581287949397866,
Lupus-TR-3,1,Success,28.355695009231567,2.6465656315430244,3,-0.009846918233345492,
Luhman_16_A,1,Success,32.43284296989441,,0,,
MOA-2007-BLG-192L,1,Success,8.285072088241577,,0,,
MASCARA-4,1,Success,21.207087993621826,3.472698783904932,4,0.8677097919934281,0.7136490267132636
MOA-2008-BLG-310L,1,Success,5.284096002578735,,0,,
MOA-2007-BLG-400L,1,Success,9.42452096939087,,0,,
MOA-2009-BLG-387L,1,Success,3.6597020626068115,,0,,
MOA-2008-BLG-379L,1,Success,6.55720329284668,,0,,
MOA-2009-BLG-319L,1,Success,6.586118221282959,,0,,
MOA-2010-BLG-328L,1,Success,3.1967906951904297,,0,,
MOA-2010-BLG-477L,1,Success,9.597154140472412,,0,,
MOA-2010-BLG-117L,1,Success,12.525405883789062,,0,,
MOA-2011-BLG-262L,1,Success,2.0554349422454834,,0,,
MOA-2011-BLG-291L,1,Success,3.4367258548736572,,0,,
MOA-2011-BLG-028L,1,Success,13.746265172958374,,0,,
MOA-2012-BLG-505L,1,Success,3.637115001678467,,0,,
MOA-2011-BLG-322L,1,Success,8.91140627861023,,0,,
MOA-2010-BLG-353L,1,Success,21.41525387763977,1.2481613864922474,4,0.846300763487925,0.5383884594355751
MOA-2012-BLG-006L,1,Success,11.579431056976318,,0,,
MOA-2016-BLG-227L,1,Success,7.2756853103637695,,0,,
MOA-2016-BLG-319L,1,Success,4.058200836181641,,0,,
MOA-2020-BLG-135L,1,Success,7.30249810218811,,0,,
MOA-2015-BLG-337L,1,Success,15.75114393234253,,0,,
MOA-2013-BLG-605L,1,Success,23.9308979511261,,0,,
MOA-2019-BLG-008L,1,Success,15.676909923553467,,0,,
MOA-bin-1L,1,Success,10.561593055725098,,0,,
NGC_2682_Sand_1429,1,Success,3.3506388664245605,1.3936346765033174,3,0.1576153594013181,
LP_890-9,1,Success,254.79487705230713,1.184534716110576,6,0.08445340178431668,0.11301475529875743
L_363-38,1,Success,135.05352592468262,13.912744852327132,35,,0.431664947511008
MWC_758,1,Success,25.381006956100464,26.195434960693746,7,0.20513218526545815,-0.049396405558779215
MASCARA-1,1,Success,98.31870174407959,17.569499929148623,2,,0.04674636834744748
L_98-59,1,Success,139.12502908706665,0.31848199909527575,6,0.3743799333232087,0.2956795939845441
MOA-bin-29,1,Success,54.87233209609985,0.04995058772426634,4,-0.0034727518927257714,-0.0030798901326046365
MXB_1658-298,1,Success,48.86010694503784,,0,,
NGC_2682_YBP_401,1,Success,38.08864879608154,0.8702945457218405,14,0.49950112086646614,0.27583904373070806
NGC_2682_YBP_1194,1,Success,55.10139179229736,34.427447001076615,3,0.7403318896103978,
NGC_2682_YBP_1514,1,Success,49.74671292304993,0.5791239423236414,12,0.06437698238602757,0.08439277164878242
NGTS-12,1,Success,31.161879062652588,0.41495468784679373,3,-0.02076376181333161,
NGTS-13,1,Success,28.552239894866943,0.0646087993150787,6,0.4010236707188842,0.2684981532812865
NGC_2682_Sand_978,1,Success,113.86344385147095,11.201514134545164,3,0.6811918461567128,
NGTS-14_A,1,Success,56.487329721450806,1.2787213573159701,6,0.7026649250702006,0.3408839872875106
NGTS-18,1,Success,38.4127140045166,0.7329547098535392,8,0.4779078629691143,0.30948173575909055
NGTS-1,1,Success,116.23254728317261,0.6622189515950154,8,0.48097016907812923,0.4073171966295072
NGTS-21,1,Success,55.64115905761719,1.1584381770347003,15,0.3207550886791451,0.47254471907035034
NGTS-24,1,Success,38.71930694580078,0.3354177978144655,8,0.42949693953429613,0.30727597261054646
NGTS-20,1,Success,135.96115589141846,0.30498781778389517,18,,0.12674352575402997
NGTS-27,1,Success,26.216304779052734,0.5192091109830591,7,0.5024703115440214,0.26358532915063343
NGTS-10,1,Success,270.01828813552856,1.1899699574287572,26,,0.13216450406597136
NGTS-2,1,Success,189.48693799972534,0.38345630658507884,4,-0.01735150674164969,-0.10296129982295192
NGTS-11,1,Success,268.941260099411,0.5803574317081984,36,,0.1405030593194114
NGTS-34,1,Success,2.110267162322998,14.637926618203245,3,0.5120385630944977,
NGTS-30,1,Success,62.4893057346344,0.7481247144212739,13,0.03962854671575962,0.6362264100010723
NGTS-33,1,Success,43.58039402961731,28.1069769484772,9,0.5038150795780596,0.11032223959223017
NGTS-35,1,Success,79.09480905532837,,1,0.0402492564859403,
NGTS-26,1,Success,180.35616207122803,0.26919505962517837,15,,0.31226714337190375
NGTS-31,1,Success,106.89281296730042,1.7329505411193762,9,0.16985621439957896,0.08308182443906753
NGTS-4,1,Success,66.92836403846741,0.8083131770778493,18,0.4954001086529801,0.45346308296600546
NGTS-5,1,Success,34.358603954315186,0.04501216062053581,2,0.3492714988237983,-0.005876699183186522
NGTS-9,1,Success,35.1208610534668,2.036815511562811,4,0.4928736573735534,0.42600270113308764
NGTS-8,1,Success,53.674233198165894,1.6259298324117941,9,0.343803140376486,0.5329832966413133
NN_Ser,1,Success,53.807767152786255,0.9447063832745031,12,,-0.018918706316330823
OGLE-2003-BLG-235L,1,Success,11.143373012542725,,0,,
NGTS-6,1,Success,93.22208714485168,1.1033994211493487,28,,0.41773630556190167
OGLE-2005-BLG-071L,1,Success,12.949281930923462,,0,,
OGLE-2005-BLG-169L,1,Success,14.68835997581482,,0,,
OGLE-2006-BLG-109L,1,Success,13.3000648021698,,0,,
OGLE-2007-BLG-349L_A,1,Success,9.91110897064209,,0,,
OGLE-2005-BLG-390L,1,Success,28.771207809448242,3.8839896470739963,13,,-0.03061492760914954
OGLE-2007-BLG-368L,1,Success,10.628231048583984,,0,,
OGLE-2008-BLG-355L,1,Success,7.0055251121521,,0,,
OGLE-2008-BLG-092L,1,Success,15.350395202636719,,0,,
OGLE-2011-BLG-0173L,1,Success,33.71530508995056,0.9296852555122621,7,-0.05373963174137114,-0.05363219186791274
OGLE-2011-BLG-0251L,1,Success,39.04702281951904,0.6265006718147355,2,-0.06373959031405513,
OGLE-2011-BLG-0265L,1,Success,7.789819955825806,,0,,
OGLE-2012-BLG-0358L,1,Success,4.114736080169678,,0,,
OGLE-2012-BLG-0026L,1,Success,14.257027864456177,,0,,
OGLE-2012-BLG-0406L,1,Success,11.420005798339844,,0,,
OGLE-2012-BLG-0563L,1,Success,5.6164000034332275,,0,,
OGLE-2012-BLG-0724L,1,Success,8.087510108947754,,0,,
OGLE-2012-BLG-0838L,1,Success,10.586080074310303,,0,,
OGLE-2013-BLG-0102L,1,Success,4.065306901931763,,0,,
OGLE-2012-BLG-0950L,1,Success,9.601589918136597,,0,,
OGLE-2013-BLG-0341L_B,1,Success,4.170241832733154,,0,,
OGLE-2013-BLG-0911L,1,Success,26.30610418319702,2.7529141096397667,4,-0.013936180463714117,
OGLE-2013-BLG-1721L,1,Success,8.82333517074585,,0,,
OGLE-2013-BLG-0132L,1,Success,44.794119119644165,39.728818827765366,19,,-0.20373974247109544
OGLE-2013-BLG-1761L,1,Success,11.016165733337402,,0,,
OGLE-2014-BLG-0124L,1,Success,8.902769804000854,,0,,
OGLE-2014-BLG-0319L,1,Success,10.657474994659424,,0,,
OGLE-2014-BLG-1722L,1,Success,10.157964944839478,,0,,
OGLE-2015-BLG-0051L,1,Success,5.805168151855469,,0,,
OGLE-2014-BLG-0676L,1,Success,38.011199951171875,4.578059567884675,13,0.009289805773681872,0.009267756793994409
OGLE-2015-BLG-0966L,1,Success,6.036927938461304,,0,,
OGLE-2015-BLG-0954L,1,Success,24.944478034973145,0.173962365744641,4,-0.005443799147549171,
OGLE-2015-BLG-1649L,1,Success,6.046831846237183,,0,,
OGLE-2015-BLG-1771L,1,Success,2.315439224243164,,0,,
OGLE-2016-BLG-0263L,1,Success,5.343077898025513,,0,,
OGLE-2015-BLG-1670L,1,Success,8.626224994659424,,0,,
OGLE-2016-BLG-1067L,1,Success,6.171107292175293,,0,,
OGLE-2016-BLG-1093L,1,Success,7.715768098831177,,0,,
NGTS-17,1,Success,675.8239350318909,0.6589995959837188,30,,-0.15376215533628018
OGLE-2016-BLG-1195L,1,Success,3.894508123397827,,0,,
OGLE-2016-BLG-1190L,1,Success,11.446241855621338,,0,,
OGLE-2016-BLG-1227L,1,Success,4.577877044677734,,0,,
OGLE-2016-BLG-0613L_AB,1,Success,32.85700988769531,2.436113509300082,7,0.17515573232890166,0.649670138082209
OGLE-2017-BLG-0173L,1,Success,8.144558906555176,,0,,
OGLE-2017-BLG-0373L,1,Success,8.115869045257568,,0,,
OGLE-2017-BLG-0482L,1,Success,6.138016939163208,,0,,
OGLE-2017-BLG-0406L,1,Success,9.235345840454102,,0,,
OGLE-2017-BLG-1099L,1,Success,9.620748043060303,,0,,
OGLE-2017-BLG-1522L,1,Success,2.201220989227295,,0,,
OGLE-2017-BLG-1140L,1,Success,6.673006057739258,,0,,
OGLE-2017-BLG-1434L,1,Success,5.992495059967041,,0,,
NGTS-3_A,1,Success,441.38677406311035,0.3626233085513269,15,0.2199390216903149,-0.03625516260714882
OGLE-2018-BLG-0532L,1,Success,5.15378999710083,,0,,
OGLE-2018-BLG-0506L,1,Success,8.47606110572815,,0,,
OGLE-2018-BLG-0516L,1,Success,9.166739225387573,,0,,
OGLE-2017-BLG-1691L,1,Success,12.325304746627808,,0,,
OGLE-2018-BLG-0567L,1,Success,7.441447973251343,,0,,
OGLE-2018-BLG-0596L,1,Success,7.783881187438965,,0,,
OGLE-2018-BLG-0799L,1,Success,4.105409145355225,,0,,
OGLE-2018-BLG-1011L,1,Success,4.24643087387085,,0,,
OGLE-2018-BLG-0740L,1,Success,15.06604814529419,,0,,
OGLE-2018-BLG-0962L,1,Success,12.942162036895752,,0,,
OGLE-2018-BLG-1185L,1,Success,6.67648983001709,,0,,
OGLE-2018-BLG-0677L,1,Success,20.592233896255493,1.3239977945444465,11,,0.7317695777589069
OGLE-2018-BLG-1428L,1,Success,7.316649913787842,,0,,
OGLE-2019-BLG-0299L,1,Success,6.215787172317505,,0,,
OGLE-2018-BLG-1700L,1,Success,8.995228052139282,,0,,
OGLE-2019-BLG-0468L,1,Success,10.961936950683594,,0,,
OGLE-2019-BLG-1053L,1,Success,8.600650787353516,,0,,
OGLE-2019-BLG-1470L_A,1,Success,10.572565078735352,,0,,
OGLE-2019-BLG-1492L,1,Success,14.519057035446167,,0,,
OGLE-2018-BLG-1269L,1,Success,36.853795766830444,0.10025709915482182,5,0.0036282202254184696,0.0035718250815389395
OGLE-2019-BLG-0954L,1,Success,35.20282816886902,0.6887467205360309,7,0.014536396910701493,0.014598122897149539
OGLE-TR-111,1,Success,48.98782706260681,1.6607835005193472,15,0.5558131242783745,0.633011846865742
OGLE-TR-132,1,Success,40.388246059417725,1.5456214124866232,9,0.3355955131825371,0.1390108302877311
OGLE-TR-113,1,Success,81.52012801170349,1.121222269874704,18,0.42360537100122136,0.593627357930752
OGLE-TR-211,1,Success,32.21888089179993,1.4519253849870821,6,0.9847228580655071,0.9882052404542839
OGLE-TR-182,1,Success,43.77070713043213,45.84835954280008,29,,0.030126006021104042
OGLE2-TR-L9,1,Success,34.93080186843872,2.2755295816553764,20,,0.570105949771051
PDS_70,1,Success,29.259507417678833,292.7734690748151,2,0.4081045573193693,
PH1,1,Success,33.97753286361694,0.07092716728130657,2,0.8002632118772641,
OGLE-TR-56,1,Success,75.79624199867249,,0,,
PH2,1,Success,59.64666390419006,0.22929244868467358,5,0.6423437946094168,-0.061354939026222605
POTS-1,1,Success,38.62904906272888,0.8276208515919194,8,0.01089742797614201,0.010951277898352487
OGLE-TR-10,1,Success,197.73463821411133,0.2348238361281613,2,0.9958382357858192,
PZ_Tel,1,Success,47.93605923652649,109.99275496940882,26,,0.561668139576331
NGTS-23,1,Success,915.5728340148926,0.7658606257017138,40,,0.31143181496741174
Pr0201,1,Success,37.094948053359985,0.7209811097114859,7,0.10070098264248048,0.0021412419895488898
NY_Vir,1,Success,628.6814730167389,0.39459717189477606,193,,0.2197536623191741
Pr0211,1,Success,58.8989839553833,2.1134084210330397,8,0.8065288573331777,0.09541925877081069
Qatar-10,1,Success,52.21748208999634,1.1033721758981136,15,0.40356169421852783,0.26811941972729847
NGTS-15,1,Success,1041.0426979064941,0.4826029410315197,63,,0.32695400591344415
Qatar-1,1,Success,58.86458706855774,4.677912969583398,8,0.19788425844662566,0.21105247701138524
Qatar-3,1,Success,44.25108194351196,1.8804265333171604,10,0.3945185757328242,0.46113027601332074
Qatar-5,1,Success,33.37260627746582,0.2501429768574791,6,0.4154801617191646,0.3595195846035277
Qatar-7,1,Success,38.42754769325256,0.8385329592419034,12,0.5554734157450181,0.5540259439966566
Qatar-6,1,Success,60.18332624435425,5.102524637197591,3,0.2947375037556761,0.7219354176730676
Qatar-4,1,Success,81.85045289993286,1.3936080329091636,13,0.4231572666670055,0.5010372162818217
ROXs_12,1,Success,37.98253798484802,32.41469809676113,2,0.5554137514695284,
Qatar-8,1,Success,52.361928939819336,,1,0.14098174032500096,0.22572253505545575
ROXs_42_B,1,Success,30.5632061958313,573.9452716983334,4,0.4064125873162828,-0.08372426048056729
Proxima_Cen,1,Success,168.44993114471436,,0,,0.02071680396708119
Qatar-2,1,Success,150.45863676071167,0.15338445015834207,11,0.6418129627237135,0.20051742216029136
Qatar-9,1,Success,101.73011302947998,2.556747382503077,17,0.324199477937334,0.5925991677607988
SR_12_AB,1,Success,30.07439923286438,37.835643999985265,2,0.4994031981866174,
SWEEPS-11,1,Success,7.748462200164795,,0,,
SWEEPS-4,1,Success,9.890467166900635,,0,,
Ross_458,1,Success,61.5843620300293,620.4182297798051,2,0.4877773316064931,
Ross_176,1,Success,90.14785170555115,0.11784170954854656,5,0.5710371279580091,0.30166468421160025
TIC_117642575,1,Success,31.547851085662842,1.6183650269139938,31,,0.2964839576882308
TIC_142589416,1,Success,5.709872722625732,,0,,0.13753674361600043
TAP_26,1,Success,41.71178197860718,75.35838486867483,15,,0.41737078177938336
