host,tic_id,resolution_status,nearest_sep_arcsec
K2-320,281748980.0,resolved_unique,1.0667607090209041
K2-321,277833995.0,resolved_unique,1.867597657725215
K2-322,277869696.0,resolved_unique,0.25611973968670304
K2-323,392852196.0,resolved_unique,0.319066366568649
K2-324,392817207.0,resolved_unique,0.27893033869752815
K2-325,8918021.0,resolved_unique,0.6546252219908544
K2-326,422487869.0,resolved_unique,0.3513739518786246
K2-329,301258470.0,resolved_unique,0.2916707832922357
K2-33,49040478.0,resolved_unique,0.4012864545077241
K2-330,366484980.0,resolved_unique,0.44285977172134966
K2-331,46296576.0,resolved_unique,0.32391097140127856
K2-332,330621494.0,resolved_unique,0.29116552077545776
K2-333,330690135.0,resolved_unique,0.19267099374655108
K2-334,330687113.0,resolved_unique,0.20579684446469793
K2-335,21247758.0,resolved_unique,0.17264104266329605
K2-336,46382728.0,resolved_unique,0.6444294102416727
K2-337,20484888.0,resolved_unique,0.38694606306223506
K2-338,186814470.0,resolved_unique,0.91588036332332
K2-339,175241633.0,resolved_unique,0.05138036679379796
K2-34,178217113.0,resolved_unique,0.22072414998375578
K2-340,178246831.0,resolved_unique,0.2974147086389052
K2-341,175290685.0,resolved_unique,0.23410008785015562
K2-342,197215129.0,resolved_clear_nearest,1.3468151811090436
K2-343,197246627.0,resolved_unique,0.1770046759438941
K2-344,203289099.0,resolved_unique,0.46043322077419874
K2-345,238608004.0,resolved_unique,0.9226806393025144
K2-346,14570099.0,resolved_unique,2.0696386196673706
K2-347,14603874.0,resolved_clear_nearest,0.8144182115973458
K2-348,117275513.0,resolved_unique,0.5364659867141349
K2-349,347812320.0,resolved_unique,0.4750181987540176
K2-35,363478257.0,resolved_unique,0.3093637695474375
K2-350,294319820.0,resolved_clear_nearest,0.30455984252326124
K2-351,187273748.0,resolved_unique,0.2596949662137197
K2-352,86130229.0,resolved_unique,0.3332149741580848
K2-353,115010361.0,resolved_clear_nearest,0.6047205542045972
K2-354,468989066.0,resolved_unique,0.2585026510242789
K2-355,186853124.0,resolved_unique,0.16504910910129098
K2-356,20536788.0,resolved_unique,0.38460259080878434
K2-357,293459761.0,resolved_unique,0.14363842936011997
K2-358,197241396.0,resolved_unique,0.3742947784547437
K2-36,363445121.0,resolved_unique,0.515659362947809
K2-366,49512708.0,resolved_clear_nearest,1.0430759998796588
K2-367,12821302.0,resolved_unique,0.6704331064755481
K2-368,38136597.0,resolved_unique,0.3948153213690596
K2-369,49984349.0,resolved_unique,0.5804456399798776
K2-37,68504570.0,resolved_clear_nearest,0.17580280533264903
K2-370,456945304.0,resolved_clear_nearest,0.6731111605345526
K2-371,366622912.0,resolved_unique,0.15195191151915557
K2-372,333800257.0,resolved_unique,0.6177556939555033
K2-373,27626711.0,resolved_unique,0.140557673696992
K2-374,321285788.0,resolved_unique,0.24145197566079266
K2-375,175290532.0,resolved_unique,0.08916490182126713
K2-376,117414377.0,resolved_unique,1.1056524356361122
K2-377,422325510.0,resolved_unique,1.5091064738570472
K2-378,741119.0,resolved_unique,0.484917154171765
K2-379,90090343.0,resolved_clear_nearest,0.6655481369278855
K2-38,12666215.0,resolved_unique,1.0581590115030008
K2-380,90605642.0,resolved_clear_nearest,0.4656746115225151
K2-381,10195089.0,resolved_clear_nearest,0.5834930892398054
K2-382,187960878.0,resolved_clear_nearest,0.12889888999486226
K2-383,31244979.0,resolved_clear_nearest,1.0067029803779348
K2-384,399702475.0,resolved_unique,1.8475592654382262
K2-386,376879052.0,resolved_unique,0.18440658992419137
K2-387,376938120.0,resolved_unique,0.311115047578549
K2-388,49735922.0,resolved_unique,0.3600597063394227
K2-389,9030096.0,resolved_unique,1.1795432983391978
K2-39,250977648.0,resolved_unique,0.8793578686204961
K2-390,9030119.0,resolved_unique,0.6265632505771503
K2-391,9054633.0,resolved_unique,0.14091066951620368
K2-392,8963531.0,resolved_unique,0.44797410741075483
K2-393,279046938.0,resolved_clear_nearest,0.33730649106184973
K2-394,436575927.0,resolved_unique,0.70172001451934
K2-395,245946724.0,resolved_unique,0.3612559257506524
K2-396,59088823.0,resolved_unique,0.6156954363761009
K2-397,6139066.0,resolved_unique,0.40269432245645376
K2-398,281660552.0,resolved_unique,0.3555404239423424
K2-4,49462779.0,resolved_unique,0.3719155032691511
K2-400,345034874.0,resolved_unique,1.1892497019189623
K2-401,345063080.0,resolved_unique,1.2355448624828558
K2-402,393548451.0,resolved_unique,0.28815006979789043
K2-403,365007485.0,resolved_unique,0.5404063190279914
K2-404,61312205.0,resolved_unique,0.4929678238370604
K2-405,149496868.0,resolved_unique,0.6670948512585393
K2-406,292202337.0,resolved_clear_nearest,0.5646517164445977
K2-407,422685031.0,resolved_unique,0.6625566500885612
K2-408,432247186.0,resolved_unique,1.4911125859607115
K2-409,432261603.0,resolved_unique,0.3988867947629461
K2-411,440701570.0,resolved_unique,0.9674912937864647
K2-413,423610130.0,resolved_unique,0.3589668572156355
K2-414,301288279.0,resolved_unique,0.2852641558490314
K2-415,,ambiguous,7.708433038322747
K2-416,301132473.0,resolved_unique,1.6625360795355548
K2-417,49592509.0,resolved_unique,3.0467619928897607
K2-419_A,,ambiguous,1.1884650397754024
K2-42,82054726.0,resolved_unique,0.5212876284138428
K2-43,443616612.0,resolved_unique,0.45197396094626857
K2-44,49427836.0,resolved_clear_nearest,0.21826283680851238
K2-45,38087018.0,resolved_unique,0.5506263795532071
K2-46,49430892.0,resolved_unique,0.400156026999749
K2-47,301603728.0,resolved_unique,0.5176376905735662
K2-48,397022282.0,resolved_unique,0.7931223894726411
K2-49,325335564.0,resolved_unique,0.17030533194380074
K2-5,38064757.0,resolved_unique,0.5442908517691982
K2-50,363444743.0,resolved_unique,0.3986483559211269
K2-54,12822545.0,resolved_clear_nearest,0.1693313173624188
K2-55,437704321.0,resolved_clear_nearest,0.3941565024047253
K2-57,146799150.0,resolved_unique,0.5432349472762085
K2-58,437703489.0,resolved_unique,0.18564632353734722
K2-59,188570847.0,resolved_unique,0.6936279213583262
K2-6,446672575.0,resolved_unique,0.5120073237593497
K2-60,206284139.0,resolved_unique,0.3597617997132281
K2-61,402314147.0,resolved_unique,0.3587333577981355
K2-62,434094657.0,resolved_unique,1.1733205028468026
K2-63,437699592.0,resolved_unique,0.3640327338323871
K2-64,38129680.0,resolved_unique,0.7983653593836394
K2-65,2024141042.0,resolved_clear_nearest,0.12852311092379767
K2-66,50183101.0,resolved_unique,0.12538656847055063
K2-68,38258419.0,resolved_unique,0.8274055832419406
K2-69,39928614.0,resolved_unique,0.6065212902026316
K2-7,53210555.0,resolved_unique,0.37414055229646237
K2-70,250979498.0,resolved_unique,0.5239642557457833
K2-71,402287746.0,resolved_unique,1.6050333180332843
K2-72,38337202.0,resolved_unique,3.2470171012515525
K2-73,38354061.0,resolved_unique,0.7780265109911203
K2-74,251018878.0,resolved_unique,0.2821404241090052
K2-75,250996363.0,resolved_unique,0.21221309385645468
K2-77,435339847.0,resolved_unique,0.683583156052876
K2-79,435339558.0,resolved_unique,0.6510673522787768
K2-8,38114658.0,resolved_unique,0.6104516144343128
K2-80,242961495.0,resolved_unique,0.9366501891907772
K2-81,59040029.0,resolved_unique,0.5715209773584652
K2-83,242988068.0,resolved_unique,0.6911581345096274
K2-84,434133930.0,resolved_unique,0.5133365451899985
K2-85,14160842.0,resolved_unique,1.8046472836057907
K2-86,25958378.0,resolved_unique,1.0600227230305819
K2-87,17409453.0,resolved_unique,0.45470997240633393
K2-88,113979956.0,resolved_unique,0.8361274103272395
K2-89,440687723.0,resolved_unique,1.4933812805327882
K2-9,82050863.0,resolved_unique,2.67850570525354
K2-90,14111411.0,resolved_unique,1.3298444069440323
K2-91,56520147.0,resolved_unique,1.5381836528797947
K2-95,195193025.0,resolved_unique,0.5868164707221729
K2-97,366568760.0,resolved_unique,0.10692852829957718
K2-98,366410512.0,resolved_unique,0.2882929157329627
K2-99,176966903.0,resolved_unique,0.031086054251060653
KELT-1,432549364.0,resolved_unique,0.19255070566472568
KELT-10,269217040.0,resolved_clear_nearest,0.24260873454749005
KELT-11,55092869.0,resolved_unique,1.7280484169948382
KELT-12,116242971.0,resolved_clear_nearest,0.16980091999941185
KELT-14,134537478.0,resolved_unique,0.17721705279865613
KELT-15,268644785.0,resolved_clear_nearest,0.07846802660864663
KELT-16,236445129.0,resolved_unique,0.09432936406518018
KELT-17,6893917.0,resolved_clear_nearest,0.3953301688425318
KELT-18,293687315.0,resolved_clear_nearest,0.31627251928255595
KELT-19_A,425206121.0,resolved_clear_nearest,0.04900007289998933
KELT-20,69679391.0,resolved_clear_nearest,0.10671454194838867
KELT-21,203189770.0,resolved_clear_nearest,0.034850639430322204
KELT-23_A,458478250.0,resolved_clear_nearest,0.18938451725588146
KELT-24,,ambiguous,1.0243874923252796
KELT-2_A,97735908.0,resolved_clear_nearest,0.26222510049496006
KELT-3,67666096.0,resolved_clear_nearest,0.5797356976271674
KELT-4_A,165297570.0,resolved_clear_nearest,0.2890163351685614
KELT-6,165987272.0,resolved_unique,0.25486149016355086
KELT-7,367366318.0,resolved_unique,0.7890670310254639
KELT-8,358516596.0,resolved_clear_nearest,0.5336165791358137
KELT-9,16740101.0,resolved_unique,0.4219114739617595
KIC_10001893,158488181.0,resolved_clear_nearest,0.09325878901716632
KIC_10068024,158840777.0,resolved_clear_nearest,0.5126129335753207
KIC_10525077,158489091.0,resolved_unique,0.0666119797632855
KIC_3526061,399793957.0,resolved_unique,0.15926964485314055
KIC_3558849,138888805.0,resolved_clear_nearest,0.05237050852716233
KIC_5437945,121603086.0,resolved_clear_nearest,0.2328007778553027
KIC_5479689,171975725.0,resolved_clear_nearest,0.3713073305793039
KIC_7917485,268924604.0,resolved_clear_nearest,0.10092304556634904
KIC_8121913,268484648.0,resolved_clear_nearest,0.11430194418751985
KIC_9663113,272844987.0,resolved_clear_nearest,0.14092135321513682
KMT-2016-BLG-0212L,,ambiguous,1.609148690735641
KMT-2016-BLG-1107L,,ambiguous,0.3125018299370786
KMT-2016-BLG-1397L,1610113237.0,resolved_clear_nearest,0.1925368414669462
KMT-2016-BLG-1836L,,ambiguous,0.8592234911805964
KMT-2017-BLG-0165L,,ambiguous,3.0657421702051426
KMT-2017-BLG-1038L,,ambiguous,2.416658922426161
KMT-2017-BLG-1146L,,ambiguous,1.4942797742974103
KMT-2017-BLG-2509L,,ambiguous,2.253065475872995
KMT-2018-BLG-0029L,,ambiguous,2.923724407240668
KMT-2018-BLG-0748L,,ambiguous,1.8871051090061584
KMT-2018-BLG-1025L,,ambiguous,2.9595019245693717
KMT-2018-BLG-1292L,101742116.0,resolved_clear_nearest,0.0832183282461601
KMT-2018-BLG-1990L,1448047606.0,resolved_clear_nearest,0.4983572662172535
KMT-2019-BLG-0253L,,ambiguous,0.9822366669985262
KMT-2019-BLG-0842L,,ambiguous,1.6601457175971919
KMT-2019-BLG-0953L,,ambiguous,0.9958160030474057
KMT-2019-BLG-1339L,,ambiguous,3.4849427458530946
KMT-2019-BLG-1953L,,ambiguous,0.7766347195105425
KMT-2020-BLG-0414L,,ambiguous,1.800378846840199
KMT-2021-BLG-0171L,,ambiguous,0.9226355709455212
KMT-2021-BLG-0192L,,ambiguous,1.205599741573289
KMT-2021-BLG-0912L,1419013002.0,resolved_clear_nearest,0.1156132581124125
KMT-2021-BLG-1303L,,ambiguous,0.8504612581024412
KMT-2021-BLG-1547L,,ambiguous,4.250040937432824
KMT-2021-BLG-1554L,,ambiguous,1.9555641521335985
KMT-2021-BLG-2294L,,ambiguous,3.172153074683424
KOBE-1,16917838.0,resolved_unique,6.838468299467129
KOI-12,169461816.0,resolved_unique,0.06189334566024878
KOI-1257,159647910.0,resolved_clear_nearest,0.25425134880034994
KOI-13,,ambiguous,0.253836100297526
KOI-134,271772050.0,resolved_unique,0.10322543270189141
KOI-142,122712595.0,resolved_clear_nearest,0.07891014436003756
KOI-1599,170647523.0,resolved_clear_nearest,0.03677027333217275
KOI-1783,159051209.0,resolved_unique,0.27938568917536444
KOI-217,271354351.0,resolved_clear_nearest,0.03992798982234235
KOI-2513,270618386.0,resolved_unique,0.09859832513328509
KOI-3503,138097784.0,resolved_clear_nearest,0.3424346646781234
KOI-351,267667295.0,resolved_unique,0.08426264012060222
KOI-3680,275574174.0,resolved_unique,0.1868890253446551
KOI-4777,158427808.0,resolved_unique,0.21474557056158436
KOI-4978,120962288.0,resolved_clear_nearest,0.026148237536461574
KOI-55,184427882.0,resolved_clear_nearest,0.12159038456562307
KOI-7368,27010191.0,resolved_clear_nearest,0.05500198912675171
KOI-7892,123449386.0,resolved_unique,0.06394618694589992
KOI-7913_A,158320130.0,resolved_clear_nearest,0.04171798385095563
KOI-94,273231214.0,resolved_clear_nearest,0.03708993607219332
KOI-984,1876717522.0,resolved_clear_nearest,0.11926958747996688
KPS-1,99834717.0,resolved_unique,0.610621256635304
Kepler-10,377780790.0,resolved_unique,0.7027541435822432
Kepler-100,159654016.0,resolved_unique,0.5393458866034107
Kepler-1000,158322296.0,resolved_unique,0.10019210211176667
Kepler-1001,405719252.0,resolved_clear_nearest,0.04420555729106081
Kepler-1002,275494505.0,resolved_clear_nearest,0.23422895444966768
Kepler-1003,63074840.0,resolved_unique,0.07726607124793253
Kepler-1004,28159194.0,resolved_unique,0.08044351306508682
Kepler-1005,158215347.0,resolved_clear_nearest,0.2714147563237795
Kepler-1006,1880723112.0,resolved_clear_nearest,0.0015879481831701662
Kepler-1007,272074477.0,resolved_unique,0.14425584543937808
Kepler-1008,272491981.0,resolved_clear_nearest,0.35791342761702927
Kepler-1009,164411478.0,resolved_unique,0.2739160566914319
Kepler-101,48304653.0,resolved_clear_nearest,0.1074503341531772
Kepler-1010,158989909.0,resolved_clear_nearest,0.08055917181198599
Kepler-1011,273130565.0,resolved_clear_nearest,0.0475685462308517
Kepler-1012,158986490.0,resolved_unique,0.07286053448927612
Kepler-1014,164883912.0,resolved_unique,0.18428347136800005
Kepler-1015,63373862.0,resolved_clear_nearest,0.11943211595596331
Kepler-1016,271164596.0,resolved_clear_nearest,0.04052236871957464
Kepler-1017,237188153.0,resolved_clear_nearest,0.2612084008693067
Kepler-1018,164555061.0,resolved_clear_nearest,0.08719438947454829
Kepler-1019,164556761.0,resolved_clear_nearest,0.29074698721516856
Kepler-102,123357864.0,resolved_unique,0.924115105476504
Kepler-1021,271537790.0,resolved_clear_nearest,0.015114632038243841
Kepler-1022,159051188.0,resolved_unique,0.26908770497844703
Kepler-1023,299154193.0,resolved_unique,0.12063393325238533
Kepler-1024,137349536.0,resolved_clear_nearest,0.06583231066145664
Kepler-1025,164727439.0,resolved_unique,0.3131512417214992
Kepler-1026,237192046.0,resolved_unique,0.211961377651479
Kepler-1027,158552426.0,resolved_clear_nearest,0.35481511592756965
Kepler-1028,416265126.0,resolved_clear_nearest,0.2976955498949321
Kepler-1029,137409907.0,resolved_clear_nearest,0.32903266483654886
Kepler-103,121865656.0,resolved_clear_nearest,0.13864552135135594
Kepler-1031,1883020095.0,resolved_clear_nearest,0.08138950194066828
Kepler-1032,122139228.0,resolved_clear_nearest,0.11117023870815294
Kepler-1033,164560648.0,resolved_unique,0.2503286484784473
Kepler-1034,120762990.0,resolved_clear_nearest,0.17476815777215363
Kepler-1035,158927791.0,resolved_clear_nearest,0.18189614462987394
Kepler-1036,27396869.0,resolved_unique,0.1468001099250453
Kepler-1037,272282253.0,resolved_clear_nearest,0.2534105055901018
Kepler-1038,268483792.0,resolved_clear_nearest,0.18099597965640568
Kepler-1039,274020852.0,resolved_clear_nearest,0.30846149195255196
Kepler-104,158553540.0,resolved_clear_nearest,0.8202754743852653
Kepler-1040,48217265.0,resolved_unique,0.3378308877870277
Kepler-1041,27007509.0,resolved_unique,0.02364313929385783
Kepler-1042,121734006.0,resolved_unique,0.08216663121917349
Kepler-1043,123358827.0,resolved_clear_nearest,0.08753379852806784
Kepler-1045,164670756.0,resolved_unique,0.08066404456653062
Kepler-1046,272601000.0,resolved_clear_nearest,0.11568873673316574
Kepler-1047,299029323.0,resolved_clear_nearest,0.17080405744415628
Kepler-1048,123408693.0,resolved_unique,0.17144596856448105
Kepler-1049,158489095.0,resolved_unique,0.44371097172836477
Kepler-105,158625964.0,resolved_clear_nearest,0.3753585188990574
Kepler-1050,48216453.0,resolved_unique,0.06637943460897418
Kepler-1051,138968338.0,resolved_clear_nearest,0.09766244683542179
Kepler-1052,271661839.0,resolved_unique,0.0708664400903693
Kepler-1053,137152419.0,resolved_clear_nearest,0.11537175267795173
Kepler-1054,159441326.0,resolved_unique,0.15185162558958631
Kepler-1055,159440697.0,resolved_clear_nearest,0.1806005918334896
Kepler-1056,268935452.0,resolved_clear_nearest,0.022547496200645674
Kepler-1058,271164394.0,resolved_clear_nearest,0.36688269424224296
Kepler-1059,121943952.0,resolved_clear_nearest,0.10259153094725368
Kepler-106,184997417.0,resolved_clear_nearest,0.1234753665347118
Kepler-1060,120691237.0,resolved_clear_nearest,0.07593319599061332
Kepler-1061,27776660.0,resolved_unique,0.05973398391403033
Kepler-1062,120043084.0,resolved_clear_nearest,0.03669474194716756
Kepler-1063,,ambiguous,0.25288471817449526
Kepler-1064,137315852.0,resolved_unique,0.5221608399271177
Kepler-1065,378012771.0,resolved_clear_nearest,0.037452285661209124
Kepler-1066,268379849.0,resolved_unique,0.14764569340522807
Kepler-1067,351910733.0,resolved_unique,0.1388942037694268
Kepler-1069,417659970.0,resolved_unique,0.39380084610787675
Kepler-107,27988327.0,resolved_clear_nearest,0.14710588692018717
Kepler-1070,26814296.0,resolved_unique,0.0636532201628971
Kepler-1072,63072565.0,resolved_clear_nearest,0.14479235695364126
Kepler-1073,138568416.0,resolved_clear_nearest,0.1879804761581043
Kepler-1074,164724987.0,resolved_clear_nearest,0.4662346228320831
Kepler-1075,158489841.0,resolved_clear_nearest,0.42077646504634747
Kepler-1076,399955825.0,resolved_clear_nearest,0.13554905991780927
Kepler-1077,159574927.0,resolved_clear_nearest,0.06709705798787441
Kepler-1079,1881723331.0,resolved_clear_nearest,0.0887582679450442
Kepler-108,271164755.0,resolved_clear_nearest,4.727294163111728e-05
Kepler-1080,27847814.0,resolved_unique,0.04405377551343891
Kepler-1081,122066167.0,resolved_clear_nearest,0.8782413424418718
Kepler-1082,299218775.0,resolved_unique,0.1430448341764706
Kepler-1083,164458639.0,resolved_unique,0.10567420170642984
Kepler-1084,267749737.0,resolved_unique,0.044908537578258995
Kepler-1085,158487108.0,resolved_unique,0.0024716024354836494
Kepler-1086,271545939.0,resolved_clear_nearest,0.07745519033079934
Kepler-1087,271353794.0,resolved_clear_nearest,0.23548907778838896
Kepler-1088,123316231.0,resolved_unique,0.30384353376590423
Kepler-1089,350810654.0,resolved_unique,0.443907172864862
Kepler-109,122441003.0,resolved_clear_nearest,0.20716533462516074
Kepler-1090,271885110.0,resolved_unique,0.062367690401802366
Kepler-1091,269262974.0,resolved_clear_nearest,0.10020526813599068
Kepler-1092,273378026.0,resolved_clear_nearest,0.16630895901077902
Kepler-1093,120420344.0,resolved_clear_nearest,0.09773863377025555
Kepler-1094,137549134.0,resolved_unique,0.1510595998187865
Kepler-1095,138096962.0,resolved_clear_nearest,0.26647540243620027
Kepler-1096,271255413.0,resolved_clear_nearest,0.2995530614941471
Kepler-1097,123316380.0,resolved_unique,0.048161113709565315
Kepler-1098,271763415.0,resolved_clear_nearest,0.2922095825884218
Kepler-1099,299033164.0,resolved_unique,0.20492876699986864
Kepler-11,169175503.0,resolved_clear_nearest,0.10953526797246972
Kepler-110,26751563.0,resolved_clear_nearest,0.10728498426850397
Kepler-1100,63009789.0,resolved_clear_nearest,0.051581520791271734
Kepler-1101,271163971.0,resolved_unique,0.3019059074737506
Kepler-1102,47976987.0,resolved_unique,0.09610996276233265
Kepler-1103,399951202.0,resolved_clear_nearest,0.11094803952501822
Kepler-1104,27186509.0,resolved_clear_nearest,0.16569459952068138
Kepler-1105,123231917.0,resolved_clear_nearest,0.18453041463758885
Kepler-1106,159649503.0,resolved_unique,0.23904470734114888
Kepler-1108,272083644.0,resolved_unique,0.11350292349212855
Kepler-111,63001143.0,resolved_unique,0.05919792493463075
Kepler-1110,351060274.0,resolved_clear_nearest,0.21433969677017795
Kepler-1111,271663670.0,resolved_clear_nearest,0.04650984842997792
Kepler-1112,272841734.0,resolved_clear_nearest,0.008634818345819542
Kepler-1113,122062725.0,resolved_clear_nearest,0.055956735154918634
Kepler-1114,268612417.0,resolved_clear_nearest,0.39308970099589485
Kepler-1115,138960099.0,resolved_clear_nearest,0.00681349308283452
Kepler-1116,63076026.0,resolved_unique,0.12041567110703694
Kepler-1117,26583640.0,resolved_clear_nearest,0.14128077014504342
Kepler-1118,239238425.0,resolved_clear_nearest,0.11811089277259693
Kepler-1119,272940104.0,resolved_clear_nearest,0.09548852817014976
Kepler-112,272943597.0,resolved_clear_nearest,0.4023184991162123
Kepler-1120,159573412.0,resolved_clear_nearest,0.19083964404323894
Kepler-1121,28230581.0,resolved_clear_nearest,0.11333583066747976
Kepler-1122,158664692.0,resolved_unique,0.02890324616108454
Kepler-1123,27188610.0,resolved_clear_nearest,0.1452708260035642
Kepler-1124,120963454.0,resolved_clear_nearest,0.09848028091843615
Kepler-1125,184009076.0,resolved_clear_nearest,0.20087812222233606
Kepler-1126,352013661.0,resolved_unique,0.1313907360504867
Kepler-1127,275569511.0,resolved_clear_nearest,0.40410638887447153
Kepler-1129,137212833.0,resolved_unique,0.10346766770356215
Kepler-113,298834019.0,resolved_unique,0.6095954788483801
Kepler-1130,164882482.0,resolved_clear_nearest,0.07115970053088022
Kepler-1131,27642556.0,resolved_clear_nearest,0.013779353813104696
Kepler-1132,405719448.0,resolved_unique,0.1646577420189362
Kepler-1133,275569784.0,resolved_unique,0.08888612826821642
Kepler-1135,158114283.0,resolved_clear_nearest,0.1290440567829549
Kepler-1136,164671623.0,resolved_clear_nearest,0.21555211600898166
Kepler-1137,399913391.0,resolved_clear_nearest,0.0546544989913043
Kepler-1138,405685914.0,resolved_unique,0.1649861116281304
Kepler-1139,121458495.0,resolved_clear_nearest,0.10724005475343151
Kepler-114,27011135.0,resolved_clear_nearest,1.0005243082367308
Kepler-1140,123359347.0,resolved_unique,0.2223507170115824
Kepler-1141,159393734.0,resolved_clear_nearest,0.16748462374457607
Kepler-1142,63366291.0,resolved_unique,0.20293880192333655
Kepler-1143,121215172.0,resolved_clear_nearest,0.1801742698991786
Kepler-1144,159226202.0,resolved_clear_nearest,0.28684459754463376
Kepler-1145,271539239.0,resolved_clear_nearest,0.1112119436761484
Kepler-1146,158322622.0,resolved_unique,0.19413735620756814
Kepler-1147,137757057.0,resolved_clear_nearest,0.13082246336218747
Kepler-1148,159581434.0,resolved_clear_nearest,0.10199962630421955
Kepler-1149,270857274.0,resolved_clear_nearest,0.20360975077237525
Kepler-115,273383120.0,resolved_clear_nearest,0.2557320950894122
Kepler-1150,27913639.0,resolved_unique,0.08697927687541512
Kepler-1151,63204022.0,resolved_clear_nearest,0.0444931950670065
Kepler-1152,159382189.0,resolved_unique,0.5025987717370082
Kepler-1153,158987296.0,resolved_clear_nearest,0.11857337827085385
Kepler-1154,169561256.0,resolved_clear_nearest,0.046252686748098036
Kepler-1155,121785676.0,resolved_clear_nearest,0.11597183538815994
Kepler-1156,158842046.0,resolved_clear_nearest,0.1622753890327794
Kepler-1157,164460347.0,resolved_clear_nearest,0.40802100998649476
Kepler-1158,137557778.0,resolved_clear_nearest,0.0626337973257137
Kepler-1159,270955277.0,resolved_clear_nearest,0.28239653867293235
Kepler-116,271260980.0,resolved_unique,0.08693578109980515
Kepler-1160,158630233.0,resolved_clear_nearest,0.03821100760763917
Kepler-1162,164522726.0,resolved_unique,0.4314703185010999
Kepler-1163,406950324.0,resolved_unique,0.03599671283241101
Kepler-1164,121275496.0,resolved_clear_nearest,0.03897494035305993
Kepler-1165,158326744.0,resolved_unique,0.05377643681049019
Kepler-1166,406951266.0,resolved_unique,0.0026533067907629332
Kepler-1167,273875149.0,resolved_clear_nearest,0.23986463169229844
Kepler-1168,158412890.0,resolved_clear_nearest,0.23441861427020683
Kepler-1169,271354748.0,resolved_clear_nearest,0.07188485741775141
Kepler-117,299032847.0,resolved_clear_nearest,0.16128544446750587
Kepler-1171,138888759.0,resolved_clear_nearest,0.06288527714481996
Kepler-1172,122507231.0,resolved_unique,0.10385862902206701
Kepler-1173,275490034.0,resolved_clear_nearest,0.4895484440966683
Kepler-1174,123408863.0,resolved_unique,0.044033290621796665
Kepler-1175,158986028.0,resolved_unique,0.3420132040168376
Kepler-1176,273582656.0,resolved_clear_nearest,0.16210550715483144
Kepler-1177,399826020.0,resolved_clear_nearest,0.04490894720232003
Kepler-1178,158729099.0,resolved_clear_nearest,0.10305026304617831
Kepler-1179,164658882.0,resolved_unique,0.5752226321162766
Kepler-1180,271966200.0,resolved_unique,0.2222151436580484
Kepler-1181,394176812.0,resolved_clear_nearest,0.1325582538746077
Kepler-1182,272270522.0,resolved_clear_nearest,0.11492403055263546
Kepler-1183,137550938.0,resolved_unique,0.04854512266943242
Kepler-1184,159725400.0,resolved_unique,0.1487903316329384
Kepler-1185,121121775.0,resolved_clear_nearest,0.22766176670713772
Kepler-1186,158730884.0,resolved_unique,0.058200761412224085
Kepler-1187,121021644.0,resolved_clear_nearest,0.12536239059296056
Kepler-1188,164460740.0,resolved_unique,0.07500884904649595
Kepler-1189,267991349.0,resolved_clear_nearest,0.1468124362366765
Kepler-119,271964647.0,resolved_clear_nearest,0.28849544730146287
Kepler-1190,48504464.0,resolved_unique,0.13153808428643465
Kepler-1191,26538999.0,resolved_unique,0.15171478221799767
Kepler-1192,123416753.0,resolved_clear_nearest,0.2086905651915741
Kepler-1193,298897851.0,resolved_clear_nearest,0.16035057612341003
Kepler-1194,137317096.0,resolved_unique,0.22150878077276326
Kepler-1195,120252007.0,resolved_unique,0.21736751627838075
Kepler-1196,63210324.0,resolved_unique,0.22815796783675082
Kepler-1197,63004645.0,resolved_clear_nearest,0.13864915841589737
Kepler-1198,158843826.0,resolved_unique,0.17324865191798888
Kepler-1199,270696519.0,resolved_clear_nearest,0.21018508206650768
Kepler-12,405717754.0,resolved_unique,0.06887246595712972
Kepler-120,121458707.0,resolved_unique,0.1831651321630124
Kepler-1201,377915758.0,resolved_clear_nearest,0.1765710148366777
Kepler-1203,63449012.0,resolved_clear_nearest,0.17134029822598434
Kepler-1204,159043952.0,resolved_clear_nearest,0.05883758316131735
Kepler-1205,122443195.0,resolved_clear_nearest,0.05286281511051701
Kepler-1206,27649203.0,resolved_unique,0.04054382647437313
Kepler-1207,27390527.0,resolved_unique,0.08048529115205018
Kepler-1209,399953998.0,resolved_clear_nearest,0.15102873025533142
Kepler-121,120765800.0,resolved_unique,0.17114979724228077
Kepler-1210,26750065.0,resolved_unique,0.060743713430787744
Kepler-1211,120578889.0,resolved_unique,0.1823232023380174
Kepler-1212,27912642.0,resolved_clear_nearest,0.1335858914380295
Kepler-1213,416266465.0,resolved_unique,0.08467360055417436
Kepler-1214,48528473.0,resolved_unique,0.1798422633145892
Kepler-1215,28230011.0,resolved_clear_nearest,0.08586395211681737
Kepler-1216,158486842.0,resolved_clear_nearest,0.16871372174971472
Kepler-1217,299160628.0,resolved_unique,0.0346903279110425
Kepler-1218,159763595.0,resolved_unique,0.3019314392273974
Kepler-1219,273046164.0,resolved_clear_nearest,0.0953198428740033
Kepler-122,122714267.0,resolved_clear_nearest,0.11915032575159758
Kepler-1220,272944301.0,resolved_unique,0.08602310392242062
Kepler-1221,279912260.0,resolved_unique,0.14988405855844364
Kepler-1222,27240404.0,resolved_clear_nearest,0.20791656110295806
Kepler-1223,164889945.0,resolved_unique,0.2662346928383969
Kepler-1224,120964116.0,resolved_unique,0.04869525367549843
