kind,host,injected_period,injected_depth_ppm,repeat,injected_duration_hours,tls_s,tls_period,tls_sde,tls_detected,tls_alias,bls_s,bls_period,bls_power,bls_depth,bls_ngrid,bls_detected,bls_alias,period_min,period_max,status
eb,TIC_61733521,1.0,700,5,1.6075082148484285,4.018588958773762,1.0014931461189591,9.83275379195128,True,exact,2.9889555419795215,1.0001658488797034,51.97597339788154,0.0005362100876058424,58326.0,True,exact,0.5129330364601061,12.489610950094281,ok
eb,TIC_69997672,1.0,700,4,3.0826228896989276,24.050397832877934,2.0020594828119904,8.169545404421493,True,double,5.415797083172947,1.9990103009962916,270.8160821977011,0.0005538440917296903,17489.0,True,double,1.9580606445285513,14.100260017878544,ok
eb,TIC_137284119,0.5,2500,4,1.8969555542899323,245.22426324989647,0.999959633631836,18.062413903095123,True,double,14.349258875008672,1.0000036553355824,2983.0546355952947,0.002064685525092522,58621.0,True,double,0.6014606047336037,13.581470343713809,ok
eb,TIC_123106490,1.0,700,7,2.1706193502078728,37.57776158256456,3.3009183538528526,11.99835422573951,False,,6.512483582831919,3.3003249329751934,94.00112036702451,0.001465952716366866,29718.0,False,,0.8969169803722268,12.00139018006347,ok
eb,TIC_110936761,1.0,700,6,2.1801180067439687,43.9964836249128,2.285164282116663,8.076344123316343,False,,8.979825250338763,2.290089741228046,134.8478636048929,0.0010460578392576638,41166.0,False,,0.808630376367029,13.311691888431811,ok
eb,TIC_257052211,1.0,700,8,3.2225845329709846,1.2326648328453302,2.2224141355121807,3.8363154844726277,False,,3.1380413328297436,2.2170421122784627,302.7053905679213,0.0021263030671750363,18548.0,False,,1.5960088504749752,12.989817720448045,ok
eb,TIC_167009792,1.0,2500,0,3.8048765791810237,35.3129601245746,2.0029913079790753,9.308965254010372,True,double,6.43340125028044,2.00011004411989,6313.305546415184,0.0019452241429769963,18485.0,True,double,1.8271028662257163,13.94024150065615,ok
eb,TIC_267867517,1.0,700,9,3.359249461098933,40.54591895826161,9.04620963333753,3.670838652324197,False,,5.380521040875465,5.454230953646149,16.003422497078972,0.006727286710193783,14472.0,False,,2.146365319078211,13.581472433834492,ok
eb,TIC_307111282,1.0,2500,1,2.073747580006916,50.72335712518543,0.9988002907233655,13.454320258940745,True,exact,6.879051999654621,1.000039168037897,1159.6470954688305,0.0019051565445229173,31935.0,True,exact,0.7999496661868237,11.708774093028056,ok
eb,TIC_307734817,1.0,2500,3,2.8042701453700025,35.85040858294815,2.106912656932251,11.111960883141846,False,,6.4594484167173505,2.107125212307592,150.14572993479496,0.003376480582339965,26172.0,False,,1.2038312285941146,13.167299927042095,ok
eb,TIC_33091633,1.0,700,2,0.9438589810266763,146.21362704178318,7.522060163526151,23.54183169752735,False,,28.11532137496397,7.521646620004727,1355.766081874765,0.004480622495067398,145489.0,False,,0.2254514719755292,12.919580415450117,ok
eb,TIC_68152139,1.0,2500,5,2.1944485269379177,2.0951076252385974,2.0049302156837343,7.801583553479312,True,double,1.9717117911204696,1.9983687062480673,548.3697798259138,0.00157515015459342,22887.0,True,double,1.0941927354766143,11.750010767507309,ok
eb,TIC_358072664,1.0,2500,2,2.869616996555597,40.513760457746685,2.00349220030988,6.645773221585774,True,double,9.082594958133996,1.9991019148084843,29.050422257428792,0.001914839038954632,30356.0,True,double,1.2483279819576114,14.403045046458367,ok
transit,TIC_51024887,10.0,5000,8,0.5503188744810968,492.63498212536797,8.261641312562878,20.225871464694848,False,,,,,,,False,,,,error: ValueError: The maximum transit duration must be shorter than the minimum period
eb,TIC_452803785,1.0,2500,7,1.9165708867237767,2.8725691251456738,2.6043002589316098,4.991014754929329,False,,2.3248242498375475,2.623258083762824,2473.627751665189,0.004400652346982329,35595.0,False,,0.6845850866189919,11.385520276689128,ok
eb,TIC_468472950,1.0,2500,9,3.0675328745872728,31.139720290899277,1.9945516132304095,7.448313207976818,True,double,5.977425499819219,2.000104907558735,1149.7204846857055,0.0018524709272554004,26700.0,True,double,1.318004258225197,13.939853109968215,ok
eb,TIC_230075120,1.0,2500,6,2.257800162007581,38.502908458933234,1.9954103237907317,7.582830041447197,True,double,7.289494750089943,2.0002332796440747,82.7682639259257,0.0012220530297889522,27232.0,True,double,1.1343577784985603,13.007775063319732,ok
eb,TIC_386297468,1.0,5000,0,2.8140804742036063,32.8886888329871,2.0032064674666423,6.971142653232129,True,double,5.881591166835278,2.000276313775731,56.638170084819365,0.0028160563451286144,22635.0,True,double,1.215941599365083,12.354393802183488,ok
eb,TIC_277871306,1.0,2500,8,1.8875726739757865,52.58349166577682,1.0000600813376814,14.670033367629184,True,exact,8.432911832816899,0.9999449915230679,1860.3199133532387,0.002024996771545113,43338.0,True,exact,0.6379568003252897,12.080669184524128,ok
