host,ts_var_ratio,ts_acf_lag1,ts_acf_1hr,ts_n_in,ts_n_out,ts_status
TOI-771,1.2109030581185982,0.005052620391556739,-0.00645076986281746,221,14637,ok
TOI-776,1.1699638715443985,-0.0038960614660998334,-0.004317346179260531,189,14572,ok
TOI-778,4.745327756640917,0.02279628131130699,-0.005212397384990077,17,14317,ok
TOI-782,0.8809896712336758,-0.010689691457010875,0.0010870935558379812,66,13045,ok
TOI-799,1.09175209138907,-0.013896636461577792,-0.0040443696769489265,155,16600,ok
TOI-808,1.0659939318418046,-7.720777736449967e-05,-0.012165613217821558,217,12363,ok
TOI-813,1.1093655312170085,-0.00848779584144975,-0.018761235487767078,270,13749,ok
TOI-815,1.0642388125393294,-0.009540253380393863,0.0005996025493668543,188,14549,ok
TOI-824,1.1650095405600887,0.01966845851477026,-0.014186614440458224,299,10512,ok
TOI-833,0.9866820402639351,0.006419274412596804,-0.006091522565715116,694,13440,ok
TOI-836,1.234304503956481,0.011849348373803376,-0.002058247552158006,141,11138,ok
TOI-837,1.472383834202098,0.07984195922383583,-0.001669426341280841,54,15396,ok
TOI-849,1.016008150601024,-0.007335854069914798,0.0031118361522846204,3682,161843,ok
TOI-858_B,2.5249799454452497,0.0018420387627927927,-0.0034550284293082103,392,13120,ok
TOI-871,1.063832262169205,-0.010151946632077339,-0.015385886171245531,106,14018,ok
TOI-880,1.8468084503261128,0.02947629046939434,-0.00310969723638357,178,16650,ok
TOI-883,0.23680084677827407,0.02529083125867412,-0.017277528538563427,20,16978,ok
TOI-892,0.6466933041891693,0.0024442043213968056,-0.007407788549992233,211,16440,ok
TOI-904,0.9922531425748111,-0.012028082559003561,-0.007755989045137582,149,11323,ok
TOI-905,3.817336263765428,-0.005906077062678612,-0.00553785837670723,51,12364,ok
TOI-907,1.0244706446298888,0.01064537689501823,0.007210594842442558,407,12440,ok
TOI-908,1.0558728071327343,-0.015326054264286208,-0.00718576059442778,240,13403,ok
TOI-912,1.139572955481066,-0.01832535787331053,-0.008529347585854873,140,13787,ok
TOI-913,1.0123248673375038,-0.015915004056021198,-0.008021304905162474,135,13941,ok
TOI-921,1.0054633303950862,-0.014535313953099042,0.0030509601427202277,2204,84074,ok
TOI-929,0.8105439327187427,-0.016892711153220743,0.0008569433145224119,110,16435,ok
TOI-938,1.0377632207302283,-0.012991655320358293,-0.007445644424033765,310,16326,ok
TOI-941,1.3305146204690939,-0.014663763166291829,-0.014430927869807717,302,16040,ok
TOI-942,0.7840951586620004,0.0691498521247019,0.017262253903749008,212,16648,ok
TOI-954,0.9527370613858105,-0.005867239268013532,-0.008410203074178902,644,13718,ok
TOI-969,1.2088241647722302,-0.0044054592988009445,-0.008678279765566784,544,14537,ok
TRAPPIST-1,1.075715110105976,-0.004189000884782156,0.00987611005170075,675,77189,ok
TWA_7,4.050089424704847,0.09217906660622795,0.015502151584882376,321,90671,ok
TYC_0434-04538-1,0.7747253258654864,0.20306423832067205,0.15342365562807805,235,6093,ok
TYC_1422-614-1,0.8909017232718126,0.08394202957749958,0.04016385884487576,578,14182,ok
TYC_2187-512-1,0.9835475936281405,0.007378510946055602,-0.0015486811113559448,1086,14536,ok
TYC_3318-01333-1,0.7950590948278856,0.17144182296310823,0.07264639755275933,233,10724,ok
TYC_3667-1280-1,0.8900901996428092,0.09346019727238597,0.014918389058082585,139,10840,ok
TYC_4282-00605-1,0.8973686579313711,0.09136127476466264,0.05280389972565769,305,17003,ok
TYC_8998-760-1,1.9898654767649375,0.06244812335512113,-0.0034243997878002845,177,11193,ok
Teegardens_Star,0.8470578587653099,0.005698066949995233,-0.014263607321240991,79,14205,ok
TrES-1,3.901827349919337,0.05518745397434327,-0.016985291131562857,28,11026,ok
TrES-2,2.924580598284737,0.022645777631134765,-0.013877433757497911,147,15712,ok
TrES-3,3.775641121750006,0.07284408192275511,-0.009119165282693782,128,15714,ok
TrES-4,3.348759950729338,0.06661791618595245,0.02541776766631338,248,15900,ok
TrES-5,1.1224027907888994,-0.005127951510409041,-0.008646284708393619,698,15498,ok
UCAC3_113-933,1.046198190340768,-0.01135905981991045,-0.002916309433555134,212,17451,ok
UCAC4_328-061594,1.4689324189403299,0.00832725336628325,-0.00021362984019051854,47,15399,ok
UKIRT-2017-BLG-001L,,,,0,0,no usable ephemeris
USco1556_A,1.1080838969300524,0.11130158158417369,-0.010263325583078606,101,11823,ok
USco1621_A,0.8584514740075477,0.006742336518078213,-0.00026122233051231367,191,11773,ok
UZ_For,1.5170847031366623,0.37477926254283594,0.014714041036436839,309,14450,ok
V0391_Peg,1.0292278349915132,-0.0052067105032616665,-0.0032465750931951766,6397,89779,ok
V1298_Tau,1.0778090312407085,0.027305139331799462,0.018575635211307374,339,88670,ok
V830_Tau,0.9008472886868832,-0.06518876911515817,0.005413637706916944,384,87473,ok
VHS_J125601.92-125723.9,0.879667280285245,0.033616022282771434,-0.01026175518043002,72,14536,ok
WASP-1,0.9822218749027752,-0.0019638524054010754,0.004124119974162381,1161,100856,ok
WASP-10,,,,0,18734,insufficient in/out points (0/18734)
WASP-100,0.15295959844569704,0.061848525863274585,-0.019417760404881145,22,15003,ok
WASP-101,4.152765443022371,0.01953664378737474,-0.007211670741823758,63,14101,ok
WASP-102,1.1123277934592295,-0.0020880331148518854,0.017069150446752984,677,14483,ok
WASP-104,1.230724216599619,0.02684132924976092,-0.03500457030933416,350,14196,ok
WASP-105,3.3965040418405654,0.03017201766429183,-0.003923807396084222,70,17711,ok
WASP-106,1.6596985157283863,0.003237485985557029,-0.00996994435018846,421,14080,ok
WASP-107,,,,5,52201,insufficient in/out points (5/52201)
WASP-108,4.223434307580706,0.017948070248902527,0.012629226134172987,58,10924,ok
WASP-11,2.8491366652657018,-0.013688244617755037,-0.006139286314873262,34,12519,ok
WASP-110,2.672077357936909,0.01621278799420029,0.0020547181306646138,42,12572,ok
WASP-113,0.6200219767693692,0.008337471554380476,-0.001390688410401937,216,13784,ok
WASP-114,0.8591615828828509,0.022463125689560506,-0.0015629158456245686,424,9934,ok
WASP-116,0.9818134174070254,0.11841218781308076,0.10613596121306801,49,662,ok
WASP-117,1.8418261730689922,-0.0011898054119808595,-0.004346826229930928,57,17727,ok
WASP-118,1.9370691436680592,0.10582669844802477,-0.006689700777074494,151,12097,ok
WASP-119,0.18314223045581177,0.04012080330483672,-0.00609811361345788,48,17082,ok
WASP-12,2.2185233119340673,0.04728142320817022,-0.0016890111334825488,47,14794,ok
WASP-120,1.2606708153910124,0.015503138953901296,0.01118849803308306,380,13457,ok
WASP-121,1.4697779749655484,0.0813532822263967,-0.007800847343644145,231,14020,ok
WASP-123,1.9934031638333967,0.028017902430336576,0.005410993430256068,180,15791,ok
WASP-124,1.5463599785668887,0.015736553164833945,-0.003353334031072452,326,15853,ok
WASP-126,0.7365920141675296,0.07120137701305872,-0.011194831865784695,255,16596,ok
WASP-127,4.431737061124933,-0.025458176442531538,-0.003971051875273126,36,14912,ok
WASP-129,0.17403518547648522,-0.010611123241724793,-0.007843096928452567,14,14577,ok
WASP-13,,,,2,16485,insufficient in/out points (2/16485)
WASP-130,1.3556315531128316,0.025047926579562643,0.008797508593595741,43,11149,ok
WASP-131,3.5225808568062633,0.014303856952687283,-0.009181347835188439,43,11139,ok
WASP-132,2.4692588585590842,0.007323197056526627,-0.0007888833558460355,42,11389,ok
WASP-133,1.2955506662978313,0.011604336241936398,0.012235304139130163,596,12602,ok
WASP-135,2.2206131543258008,0.050506284392881344,-0.015567184061653708,686,14209,ok
WASP-136,1.073392858510601,0.0009878113848273422,0.008803098644923778,614,87626,ok
WASP-138,1.02776700989876,-0.006906575777027804,-0.015052994983301513,297,13368,ok
WASP-139,3.6262690630295187,0.034673317925510296,-0.01784884260648604,194,12347,ok
WASP-14,,,,0,10213,insufficient in/out points (0/10213)
WASP-140,3.3415020656020706,0.06763439682800305,0.014807071103701403,149,13918,ok
WASP-141,1.2509335812881746,0.0018168734736050622,-0.015094133375167974,716,14481,ok
WASP-142,0.9687731827062861,0.018009645803950126,-0.0049433526007489235,510,11100,ok
WASP-144,1.0368986492680885,-0.003953934349511559,0.003672581233666175,908,75746,ok
WASP-145_A,2.241749482242431,0.034764354311802644,-0.011052028292461888,243,15353,ok
WASP-147,1.0593145717191526,0.004225636928955837,0.004004093276877485,836,81580,ok
WASP-148,1.2222382154512517,0.023568096563893387,0.017221965680752405,62,10448,ok
WASP-149,2.585940978834015,0.026889441358032916,0.009137135243736669,219,13914,ok
WASP-15,,,,2,10486,insufficient in/out points (2/10486)
WASP-150,1.272440887258523,-0.009874516859687408,-0.007818159841434006,276,14797,ok
WASP-151,0.7028210005024437,0.053880879199427995,0.017401637305421543,131,9054,ok
WASP-153,1.9348119684686986,0.018146481170395738,-0.001885339282161297,647,14685,ok
WASP-154,3.5618532928567896,0.020032644134836686,0.008039804602747405,270,15003,ok
WASP-155,1.7505679206538574,0.003512233612037072,-0.009063094968141831,592,14954,ok
WASP-156,2.2591269171102453,0.006506369151005877,0.002101701148419593,372,13451,ok
WASP-158,1.0218752566976324,0.01753072663483611,0.004064379409782029,381,12494,ok
WASP-159,1.0883767569719234,-0.0035870850208538085,0.0064558594522929535,1269,91605,ok
WASP-16,1.2410269462761436,0.008505655650514685,0.001782437355986084,90,11153,ok
WASP-160_B,0.98453958869275,-0.007966333214566475,0.010977667638570957,2437,91632,ok
WASP-161,0.9330241797039258,-0.0032234633204556544,0.002397101220601194,660,95485,ok
WASP-162,1.0685886890949463,-0.004542345483230367,0.0010956210330865955,791,85839,ok
WASP-163,0.30978829837639843,0.1082048606687496,-0.020738366099678433,39,11769,ok
WASP-164,0.9944706191360487,-0.005008230433941599,0.012897300474458515,1485,63678,ok
WASP-165,1.0059905418496573,-0.004357008786704078,0.008622049792568831,1043,81471,ok
WASP-166,4.679150942592448,0.09471066782655974,-0.010642603921423932,95,12446,ok
WASP-167,0.6191439953927107,0.08932656681217874,0.00028367719808533153,256,13480,ok
WASP-168,1.013054163644647,-0.011251977811623725,0.0009777504495901042,957,97163,ok
WASP-169,1.0101785846556415,-0.006170506327601624,0.007818594740814469,1331,92927,ok
WASP-17,2.2263403771337718,0.02174133821914005,-0.004389907238716881,46,13104,ok
WASP-170,1.0353422266424057,0.0024148578998163333,0.0039512823741963046,372,78442,ok
WASP-171,0.9859795654765259,-0.0026251459011408587,0.0019826235740261146,1339,85097,ok
WASP-173_A,1.7025345459572099,0.2393647948582739,0.05627283379970515,1020,14147,ok
WASP-174,1.0037999441207246,-0.0106295029650595,-0.001347425338176811,1061,86022,ok
WASP-175,1.6786231863470575,0.020892257521752014,-0.01248075367444198,561,13515,ok
WASP-176,0.8713024445114869,0.0215713204039443,0.016127284701507504,246,11978,ok
WASP-177,0.3563587769487074,0.016033937059640065,-0.01231923813963936,20,9168,ok
WASP-178,0.8194636957907286,0.08025185125057706,-0.003472373201792158,1158,12112,ok
WASP-18,2.0617933380103266,0.03059760678861452,-0.008770162501084597,111,15704,ok
WASP-180_A,1.5047255456370567,0.004426924663066727,0.00803273209487159,956,93742,ok
WASP-181,0.5297538980630073,-0.009343664659858298,-0.009983728232740826,93,12437,ok
WASP-182,1.0185237066087942,-0.0032766696520783534,0.004486283899047639,2230,88987,ok
WASP-183,1.047557776681006,-0.0026422007887697907,0.001540616628904183,1387,74649,ok
WASP-184,1.1917777809101038,0.01660266345487116,-0.006343106611248489,447,15519,ok
WASP-185,1.0599409431516733,0.02044590109164744,-0.012164263512197739,110,10579,ok
WASP-186,0.861945882228175,0.05443654506564729,-0.013906715173262101,62,12581,ok
WASP-187,1.0283762773293021,-0.0007665142455715302,0.0005276179498855556,534,102286,ok
WASP-188,1.00741523396667,0.006867668377066521,0.0032339071037383034,565,14253,ok
WASP-189,1.380403868606778,0.09392654943114039,0.029347603357704206,42,7632,ok
WASP-19,0.22995873362892522,0.05596665885505135,0.02138121460831337,81,13998,ok
WASP-190,1.015911545718282,-0.004936601253835268,0.008158205652411795,1237,82104,ok
WASP-192,1.0193514341661907,-0.004100502526717299,0.0005428779844506297,3075,94400,ok
WASP-193,2.184698006287505,0.00753877407165732,0.008509551992588802,272,16812,ok
WASP-194,2.5545172143883113,-0.004183895124650626,-0.005870494203445575,475,17803,ok
WASP-195,0.9069892276334759,0.007050589664988151,0.02906333577155209,232,11551,ok
WASP-197,0.999890036480938,0.009190594811520176,-0.01114463225224806,461,13332,ok
WASP-2,,,,4,8468,insufficient in/out points (4/8468)
WASP-20,3.464124139386321,0.008421835976332497,-0.011249368557811537,72,17438,ok
WASP-21,1.0247335242305722,0.00179565970062593,0.014138476409767816,1457,93696,ok
WASP-22,0.26675510424467347,0.05482863903495822,-0.008207856415778694,63,13976,ok
WASP-23,1.6641339446009136,0.0058554535179135905,-0.00202323940248949,16,13744,ok
WASP-24,3.433573790804862,0.18072252354129126,-0.04988506760240126,32,6757,ok
WASP-25,2.0572682898478303,-0.007098054195237116,-0.008341186774867162,108,14004,ok
WASP-26,0.988008972261643,-0.0023855487429651785,0.008900822846369007,1786,76918,ok
WASP-28,0.2921064777542665,0.06121394637713052,-0.017400323926366743,30,10612,ok
WASP-29,1.398478146348455,0.012577663021591787,0.005798052471557253,128,17372,ok
WASP-3,,,,0,15626,insufficient in/out points (0/15626)
WASP-31,1.0561130752533854,0.030138890700200125,0.0017297579499272009,11,15035,ok
WASP-32,,,,4,10533,insufficient in/out points (4/10533)
WASP-33,2.042536615047667,0.8574741330585443,0.09689631192852796,101,13062,ok
WASP-34,1.2517463281352779,0.006850926370847262,0.00042900700541858005,123,15315,ok
WASP-35,1.774871639869862,-0.004030896540688401,-0.00022005380372594002,150,16035,ok
WASP-36,0.3449835073209328,0.0236778744214647,-0.025027492039398257,104,11890,ok
WASP-37,0.6524248648046627,0.009712860139864096,-0.003682221622020938,149,7639,ok
WASP-39,2.2618312481120917,0.03926130596858849,0.01498043757969605,33,7702,ok
WASP-4,3.058981906892457,0.01769849471471239,0.005488695472827215,75,16528,ok
WASP-41,3.9500120503503733,0.06144405641537983,0.006582355255686564,12,14120,ok
WASP-42,2.8397833532364753,0.014820749164546829,0.002838296781733109,19,14417,ok
WASP-43,2.35847318930874,0.07720686730589862,-0.011902726739735914,315,13253,ok
WASP-44,0.8259672513309781,0.0020381130805947403,-0.0022676808481583177,367,11560,ok
WASP-45,3.4632493832931583,0.05524146372841806,-0.012108026093766773,226,17027,ok
WASP-46,2.602643677374706,0.06574181373868633,-0.022673975969897394,364,16313,ok
WASP-47,1.0293073535297317,-0.005598595377360278,0.007568412983298592,246,55833,ok
WASP-48,2.237682051972229,0.1083341923638562,0.005083677166111464,457,13119,ok
WASP-49,3.2737743774702084,-0.013792419361769519,-0.010685420903545646,141,13769,ok
WASP-5,1.7713959110563695,0.08887861778387696,-0.03071182842849739,180,16521,ok
WASP-50,1.3584416058986881,0.04167425569632812,-0.01337837034728859,11,13717,ok
WASP-52,0.4043369680238748,-0.0014823521769640594,0.007192970509379514,699,95583,ok
WASP-53,1.0357343740348381,0.04622377313355262,-0.007224916946832767,26,12561,ok
WASP-54,3.4699066999742505,0.03195216917587152,-0.00012685022697975681,14,12668,ok
WASP-55,3.356062909869013,0.02545807622687063,-0.01406590346587422,24,14321,ok
WASP-56,0.6816569696050604,0.02238510368665325,-0.006533286583905919,261,14574,ok
WASP-57,1.072033084192561,0.006888646007151926,0.002567364926439807,69,6797,ok
WASP-58,0.14950224173428633,0.026504207658874086,-0.006295745396155141,12,16654,ok
WASP-59,3.075141857995841,0.015668073245362228,0.0066758380780866195,11,15627,ok
WASP-6,,,,0,17529,insufficient in/out points (0/17529)
WASP-60,1.406777075795713,0.03052710937469894,-0.005102452556257087,623,15656,ok
WASP-61,0.866417523805613,0.04842735701495513,-0.010298111755481799,394,15412,ok
WASP-62,3.551929054237698,0.020085887591715753,0.005825546343297264,39,17358,ok
WASP-63,0.599610465432433,0.03049512550740765,0.0009470259444837258,185,13105,ok
WASP-64,1.0414697621279114,-0.07276206877603889,-0.006009360788817924,662,11818,ok
WASP-65,1.1841878060750957,0.002525691291202229,0.003462109127214452,1799,90804,ok
WASP-66,0.8310967474029376,-0.004089588447259103,0.0158642569281855,352,13907,ok
WASP-67,1.121220972221367,-0.005034714458890846,0.004600075741736916,1040,88161,ok
WASP-68,0.5247861616021092,0.06713319798380374,0.0021503433779305305,213,14011,ok
WASP-69,1.6632275628334714,0.04053985847477597,0.017196561483438982,267,95105,ok
WASP-7,0.952975351166031,-0.0005543306568134374,0.0018945142057364905,986,90696,ok
WASP-70_A,0.27676425408513433,0.011959920772678143,-0.006954603754624042,19,14941,ok
WASP-71,1.7198105896819735,0.07231936222381363,-0.014249822783833044,688,12146,ok
WASP-72,1.1478074710466657,0.022664537649398363,0.009213736427270879,780,9889,ok
WASP-73,0.9707155304852103,0.03128355427096418,0.004339445165493231,820,14603,ok
WASP-74,0.9938026284519386,0.009714968661665381,0.00810626671502191,759,81597,ok
WASP-75,1.8149965319287955,0.02237934387260257,-0.005194568028647295,51,9083,ok
WASP-76,1.6693678609437435,0.04476705578968889,-0.010483654421045631,155,14136,ok
WASP-77_A,9.556282184035997,0.20217884500068267,0.01884680723056124,22,13486,ok
WASP-78,1.3501544801271617,0.014976625750754506,0.00497668599775076,1176,12086,ok
WASP-79,3.37573403869541,0.04016942090808051,-0.015452922530191864,43,13731,ok
WASP-8,,,,3,17719,insufficient in/out points (3/17719)
WASP-80,0.6150523699607388,0.05307368946831247,0.015487807446611577,28,57278,ok
WASP-81,1.120410169283195,0.08505222825642589,-0.002706637628950741,222,8155,ok
WASP-82,2.7885962769303543,0.06715416303314993,0.01626975694262199,27,15835,ok
WASP-83,0.47570017961285693,-0.0008550780663937968,0.0032511542182161748,136,13927,ok
WASP-84,1.1269046757289198,0.011756410409324477,0.01399550582823823,488,95375,ok
WASP-85_A,,,,0,15287,insufficient in/out points (0/15287)
WASP-87,0.8022249858184519,0.1678275786896082,0.03585983495961019,343,12937,ok
WASP-88,1.0331312195686342,-0.004063042742267913,0.0027631101322747056,723,93489,ok
WASP-89,1.6381740323905256,0.03918590409220243,-0.0012643120567083167,294,14740,ok
WASP-90,2.088369444628612,0.036747014771698346,-0.008325550332038766,256,12176,ok
WASP-91,2.5701505142623895,0.008199855927354203,-0.00026267170127941184,144,17187,ok
WASP-92,1.8720875903139946,0.07187517005038109,-0.005925744673610237,518,13121,ok
WASP-93,0.4602098786384048,0.021505285313411664,-0.01913632796227252,51,11985,ok
WASP-94_A,3.4130924528810924,0.01406364691107364,-0.00948564588934728,110,16942,ok
WASP-94_B,3.595718813388994,0.03749662529966908,-0.01295391482353023,19,17080,ok
WASP-95,2.2536969594261738,0.051838307188262246,0.009167794746893927,210,16584,ok
WASP-96,0.8581956034016944,0.020701033661017425,-0.010237766890562286,144,17272,ok
WASP-97,,,,0,16962,insufficient in/out points (0/16962)
WASP-98,0.6686821476937564,-0.004297322910406454,-0.004720659031597153,29,13985,ok
WASP-99,2.891909037202298,0.021380085822767243,-0.004836751794643901,28,12399,ok
WD_0806-661,1.0937168521792193,-0.011705727037333899,-0.003508875137563184,157,17781,ok
WD_1856534,0.8967138022107412,0.012878529907010711,0.005654891180028551,179,13573,ok
WISPIT_1,0.07883610469234996,0.9418739054314482,0.9003031800654848,84,669,ok
WISPIT_2,21.305402460607617,0.29145088948536535,0.032419714394252265,26,9317,ok
WTS-1,1.2889611392817284,-0.003037822187424829,-0.0027175049189061607,185,18849,ok
WTS-2,1.0379155388679253,-0.007111144874332318,0.000290258060512339,899,16090,ok
Wendelstein-1,1.418587541302736,-0.01290664873647144,-0.0059561530586022746,459,16561,ok
Wendelstein-2,1.118923551813614,0.002674630388411602,-0.01167291376166481,718,15589,ok
Wolf_1061,1.0319073256648907,0.0034141466161181654,0.006234912048387705,2541,64308,ok
Wolf_1069,0.9668191113364324,0.07534574921556061,-0.04492650416986569,1729,9508,ok
Wolf_327,1.1348822874502373,0.009111913203391043,0.0010942881264470908,473,15466,ok
Wolf_503,1.1065894332347925,-0.0034784673404367515,0.013895253910068971,81,11053,ok
XO-1,1.7824511692665312,0.01937977585302257,0.0005144709486906552,126,14738,ok
XO-2_N,0.7254843996718435,-0.04409184370468742,0.0173317994109674,261,14993,ok
XO-2_S,1.9067499894264,-0.030161488407381778,0.005348470922167779,500,14644,ok
XO-3,2.1869565533211803,0.009552435890431673,-0.012348149430753685,117,15796,ok
XO-4,4.222714615995455,0.028573961178834113,0.00913736652007607,62,16574,ok
XO-5,3.1883450384482783,0.05297376497841333,-0.016954287266136917,136,15690,ok
XO-6,1.5648875988909945,0.004328386215028471,0.01655540063370576,15,15934,ok
XO-7,1.735420008509704,0.028903394906140842,-0.008938094567664154,174,16039,ok
YZ_Cet,0.9565798942499861,0.22977993919051048,-0.015301860823992923,352,11399,ok
ZTF_J1230-2655,0.9891229723415949,0.005951542486709632,-0.008475008881758268,52,15046,ok
b_Cen_A,0.49323119320752107,0.7815091183083778,0.12289771271936008,157,10924,ok
bet_Cnc,6.155513610798312,0.7397564707318045,0.39239603817620855,224,15249,ok
bet_Pic,1.9040408099896537,0.8972321828257827,0.41615040332229225,179,13973,ok
eps_CrB,1.748827742571424,0.40191095878524624,0.2247559539034169,127,15688,ok
eps_Eri,7.625518299737755,0.4034907878330832,0.07824704702450214,122,14206,ok
eps_Ind_A,7.818333672751324,0.1631614773653593,0.011136603436323615,66,17867,ok
eps_Tau,0.8835487032865111,0.9237518705815737,0.2877028694223522,197,14897,ok
gam_Cep,0.9678430845566361,0.6504026441838292,0.0008924601315225541,509,13076,ok
gam_Lib,0.9734289005206018,0.06351526106221263,-0.0013290710371653964,244,71469,ok
gam_Psc,0.8732633975919936,0.6852542281356715,0.34401877544499154,761,8191,ok
iot_Dra,1.1647172884535688,0.9305953244667583,0.45189278306898634,907,11680,ok
kap_And,0.9244884699113353,-0.06192900563600088,0.0022295343679587486,1641,97672,ok
kap_CrB,1.267198045503705,0.6992182667697938,0.0637374950033981,142,15117,ok
mu2_Sco,0.7423669563238439,0.29998124429752676,0.14083326124828288,522,12327,ok
mu_Leo,0.5297940080738531,0.9126873627887252,0.5040228520758406,294,16122,ok
nu_Oct_A,0.8410132962202519,0.8436186852757308,-0.20799908033204803,130,16761,ok
nu_Oph,0.24402514380156895,0.6168696697156775,0.1641311839860977,110,12286,ok
ome_Ser,1.1106563952735053,0.6792432015341089,0.29189802206253485,161,6393,ok
omi_CrB,1.0130815434898615,0.2554173224545804,0.09147345408009579,1184,13411,ok
omi_UMa,0.4829562702609542,0.8162029348671148,0.2624238972281666,205,16756,ok
psi1_Dra_B,1.0046646742063439,-0.3120446484085855,0.009130313610594283,219,17633,ok
rho_CrB,1.2969935403417214,0.09141705269138471,-0.00860423047303658,208,14854,ok
tau_Boo,1.1365440679611591,0.14968324205123365,0.004812630749220836,63,12844,ok
tau_Cet,1.008098153431836,0.18043243941796444,0.01061518271353482,68,12622,ok
tau_Gem,2.6017431035839547,0.5086782050614541,0.29168797727070284,230,15517,ok
ups_And,1.8210937805597023,0.23897246201912456,0.00598130160483691,167,12235,ok
ups_Leo,0.4002859608950425,0.9210578565278997,0.42274938548832874,103,15786,ok
xi_Aql,1.0048081985631596,0.7425006393814296,0.4194908990290078,221,8721,ok
TIC_103865797,0.9858486493099434,-0.0068642628564499035,0.0009212076381388631,382,47349,ok
TIC_124709665,1.0459109867219156,-0.0021172440825706026,0.0013264756822252604,1889,93882,ok
TIC_129319156,0.9833616503033781,-0.004136797612754001,0.009133042287343192,702,105138,ok
TIC_139853601,1.0021708500688284,-0.00347081159339875,0.005154307526802549,4098,80051,ok
TIC_140706664,1.007750399083402,-0.0025308643081923036,0.007891369785802096,1720,73846,ok
TIC_141482386,0.9553860867951307,-0.0011991768931918238,0.0010331600955138156,2573,84444,ok
TIC_143257766,0.9453570224611099,0.024744051327414734,0.009362000923730228,719,58547,ok
TIC_143994283,0.9425447875010531,-0.00703407051375705,0.004394086109807771,2145,89932,ok
TIC_149601557,0.9611226650422153,-0.009766337594811613,0.0046896079772207,959,92271,ok
TIC_155044736,0.9694865083748397,-0.002233295088362246,0.0030424630917319194,2551,87191,ok
TIC_155491828,1.0092134352339661,-0.0017325608426179298,0.004418212278314711,1619,91613,ok
TIC_156115721,0.9201952356115356,0.0021769879665766365,-0.0016733426293684785,438,94502,ok
TIC_164150539,0.9803743472746413,-0.0021028847515234084,0.005575199786437893,1542,108446,ok
TIC_169904935,1.1609443509084834,-0.005814713313106789,0.0024831377455950807,811,96221,ok
TIC_17129975,1.2404384977261707,0.009208268215781473,-0.006583347002937757,674,16709,ok
TIC_17150865,1.0010489504049795,0.06539049748085721,0.026294109983015977,163,14676,ok
TIC_172110606,1.0513664438382184,-0.004418185750945397,-0.00391306980124623,679,13920,ok
TIC_172464366,0.2801665510175681,0.12686606902053502,0.027529264495457284,66,13607,ok
TIC_172630205,1.1156052781539272,-0.005608610542799628,-0.013192043293057924,86,13576,ok
TIC_172754786,0.9886696986226229,-0.02254007811179355,0.002468474218341341,394,16324,ok
TIC_172871230,1.001877554469262,0.008004081339962655,0.0021220247179279486,506,16579,ok
TIC_173860688,0.9905411948883817,0.010838403141662923,0.0012857845507499904,586,6965,ok
TIC_174143743,1.250273580970659,-0.009079369922129585,0.004031544254084573,115,12608,ok
TIC_17416749,1.3311323538145192,-0.016267677637122106,-0.006810415882847496,128,11242,ok
TIC_175079720,1.0216936272835848,-0.012069502371548047,0.005100680370897751,1918,84300,ok
TIC_175180796,0.9714695653339968,0.0006968581147445093,-0.006349599947855875,542,14155,ok
TIC_175310067,1.0222536516898162,0.002571104260749892,0.0030658435509824783,1620,92143,ok
TIC_175476629,0.8545375108112888,-0.06486101666885875,-0.040149007421478776,31,1071,ok
TIC_176772671,2.020492514082428,0.003744445470902244,-0.008099375775319294,464,11762,ok
TIC_176778112,1.0759095344504626,-0.006151315715689975,0.010913370698538902,406,13099,ok
TIC_176831592,1.8120053901641457,0.036479586889320216,0.023835958768268484,538,12558,ok
TIC_176984236,1.5878628736957254,0.02604737441417176,-0.007991013927435103,502,12518,ok
TIC_177126182,1.0610414737941123,0.00426769779181551,-0.006180426742328647,338,16100,ok
TIC_177612321,1.2262755020264222,0.005516269762265211,-0.005324070528074453,330,12354,ok
TIC_177722855,0.9683568491591124,-0.011589825220346125,-0.007975781996451268,1171,12771,ok
TIC_178959058,1.0779282423564551,-0.00448300337357006,0.0018936001265820886,378,15763,ok
TIC_179033846,2.7059160787915273,0.013611932312872851,-0.014369633531324432,38,750,ok
TIC_179155220,1.151727001591358,0.011327304684873373,-0.004036065344123565,1991,9609,ok
TIC_179159972,0.8861360970819521,0.021750276303896938,0.0025480882586997413,1953,9585,ok
TIC_18017227,1.0129606010551568,-0.006562437420431029,-0.004627621255765995,233,14337,ok
TIC_180987952,0.9209262800208605,-0.008124840347500998,0.0030824083089201534,238,12847,ok
TIC_182470056,0.9052703554782602,0.008992333988195026,-0.00041532987310180926,182,15131,ok
TIC_182943944,1.3212343508505617,0.0031051644990097087,0.011353951167287104,493,14972,ok
TIC_183979262,10.244891453292489,0.08578218771312571,-0.0030509267559027634,63,17505,ok
TIC_184679932,,,,5,13918,insufficient in/out points (5/13918)
TIC_184869170,1.1354155885048445,0.006632324019007466,-0.0040599938827749135,118,14199,ok
TIC_184952758,1.3552412477886437,0.0013599923036152447,0.01034664024497974,327,11948,ok
TIC_185226925,1.0060538156881706,-0.012234600871725338,-0.0082422404352529,1109,15347,ok
TIC_185405474,0.32629992395632496,0.8071534952177777,0.7547557345509199,145,677,ok
TIC_186000935,0.9698041598956392,-0.013045221502173,0.001523870608538291,217,17454,ok
TIC_186599508,0.9561789824716935,0.0017531105512416057,-0.0054371410403267345,274,13738,ok
