host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
K2-269,21339280,47.99534273147583,failed,,,,"Depth measured at the target's own pixel in this sector (-4438 ppm) doesn't match the known transit depth (911 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-279,709015,10.995020151138306,failed,,,,"Depth measured at the target's own pixel in this sector (-2619 ppm) doesn't match the known transit depth (624 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-272,46259692,34.97660493850708,completed,44.0,0.9823470146173601,"Photocenter shifted 0.98 px from target -- signal likely from a nearby contaminant, not the target star",
K2-273,175233369,33.30975270271301,completed,72.0,1.1398113764819202,"Photocenter shifted 1.14 px from target -- signal likely from a nearby contaminant, not the target star",
K2-283,266017624,10.007262945175171,failed,,,,"Depth measured at the target's own pixel in this sector (-111 ppm) doesn't match the known transit depth (1628 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-280,119605900,18.837990760803223,failed,,,,"Depth measured at the target's own pixel in this sector (-2426 ppm) doesn't match the known transit depth (1307 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-275,332022997,37.88149404525757,failed,,,,"Depth measured at the target's own pixel in this sector (-91 ppm) doesn't match the known transit depth (274 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-282,266030192,23.880064010620117,failed,,,,"Depth measured at the target's own pixel in this sector (-1449 ppm) doesn't match the known transit depth (1858 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-284,5882269,10.962228059768677,completed,43.0,0.6093782129083395,"Photocenter shifted 0.61 px from target -- signal likely from a nearby contaminant, not the target star",
K2-278,422334505,41.77437901496887,failed,,,,"Depth measured at the target's own pixel in this sector (52 ppm) doesn't match the known transit depth (1310 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-277,404421005,53.320870876312256,completed,10.0,1.3456594568530247,"Photocenter shifted 1.35 px from target -- signal likely from a nearby contaminant, not the target star",
K2-286,297373047,22.7083580493927,completed,91.0,0.23851841359715245,Photocenter consistent with target (0.24 px from catalog position),
K2-285,262715204,26.046128749847412,completed,42.0,0.409895495075753,Borderline: photocenter 0.41 px from target -- weak evidence of a nearby contaminant,
K2-289,413753029,17.30085587501526,completed,91.0,1.1532341610286303,"Photocenter shifted 1.15 px from target -- signal likely from a nearby contaminant, not the target star",
K2-281,380884458,45.04025602340698,completed,42.0,1.5222592372326185,"Photocenter shifted 1.52 px from target -- signal likely from a nearby contaminant, not the target star",
K2-28,39926974,52.4944908618927,completed,42.0,1.5560154422183932,"Photocenter shifted 1.56 px from target -- signal likely from a nearby contaminant, not the target star",
K2-291,27039476,15.898651123046875,completed,43.0,0.9914174778432998,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
K2-290,70803960,29.0536048412323,failed,,,,"Depth measured at the target's own pixel in this sector (8443 ppm) doesn't match the known transit depth (830 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-3,173103335,21.387013912200928,failed,,,,"Depth measured at the target's own pixel in this sector (-656 ppm) doesn't match the known transit depth (323 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-294,49709169,24.631178855895996,completed,42.0,1.5181734502826871,"Photocenter shifted 1.52 px from target -- signal likely from a nearby contaminant, not the target star",
K2-287,73848324,45.42707800865173,completed,91.0,0.7104172286138061,"Photocenter shifted 0.71 px from target -- signal likely from a nearby contaminant, not the target star",
K2-30,26017005,23.3808331489563,completed,42.0,2.121181928183617,"Photocenter shifted 2.12 px from target -- signal likely from a nearby contaminant, not the target star",
K2-308,411697517,19.157791137695312,failed,,,,"Depth measured at the target's own pixel in this sector (-504 ppm) doesn't match the known transit depth (3655 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-29,56399553,51.36960697174072,completed,43.0,0.7277598683642524,"Photocenter shifted 0.73 px from target -- signal likely from a nearby contaminant, not the target star",
K2-31,50171060,20.949121713638306,completed,91.0,0.3251282715752877,Borderline: photocenter 0.33 px from target -- weak evidence of a nearby contaminant,
K2-293,49679172,44.963736057281494,completed,42.0,1.8375248362762586,"Photocenter shifted 1.84 px from target -- signal likely from a nearby contaminant, not the target star",
K2-318,335322931,18.96829390525818,completed,91.0,2.3773355176216695,"Photocenter shifted 2.38 px from target -- signal likely from a nearby contaminant, not the target star",
K2-315,70298662,25.864026069641113,completed,91.0,1.1367791435769306,"Photocenter shifted 1.14 px from target -- signal likely from a nearby contaminant, not the target star",
K2-316,73943566,27.11762022972107,completed,91.0,0.48143239343148925,Borderline: photocenter 0.48 px from target -- weak evidence of a nearby contaminant,
K2-321,277833995,27.49353289604187,completed,8.0,0.6585173154314811,"Photocenter shifted 0.66 px from target -- signal likely from a nearby contaminant, not the target star",
K2-323,392852196,22.683800220489502,completed,45.0,0.7191948116984433,"Photocenter shifted 0.72 px from target -- signal likely from a nearby contaminant, not the target star",
K2-319,301540319,41.376847982406616,completed,45.0,0.4504262993985742,Borderline: photocenter 0.45 px from target -- weak evidence of a nearby contaminant,
K2-320,281748980,31.73785972595215,completed,45.0,3.289709970936488,"Photocenter shifted 3.29 px from target -- signal likely from a nearby contaminant, not the target star",
K2-324,392817207,23.97297191619873,completed,45.0,1.0953708105068598,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
K2-32,437444661,40.526427268981934,completed,91.0,0.8336369763639352,"Photocenter shifted 0.83 px from target -- signal likely from a nearby contaminant, not the target star",
K2-322,277869696,31.635830879211426,completed,45.0,1.3847217825791298,"Photocenter shifted 1.38 px from target -- signal likely from a nearby contaminant, not the target star",
K2-317,70412892,61.42676901817322,completed,91.0,1.1585178482160163,"Photocenter shifted 1.16 px from target -- signal likely from a nearby contaminant, not the target star",
K2-326,422487869,18.71317410469055,failed,,,,"Depth measured at the target's own pixel in this sector (-1199 ppm) doesn't match the known transit depth (5227 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-331,46296576,15.0350821018219,completed,44.0,2.8233897494110995,"Photocenter shifted 2.82 px from target -- signal likely from a nearby contaminant, not the target star",
K2-325,8918021,28.240804195404053,failed,,,,"Depth measured at the target's own pixel in this sector (-13591 ppm) doesn't match the known transit depth (16570 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-329,301258470,26.16090703010559,failed,,,,"Depth measured at the target's own pixel in this sector (-4437 ppm) doesn't match the known transit depth (3055 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-333,330690135,20.789653062820435,failed,,,,"Depth measured at the target's own pixel in this sector (-57 ppm) doesn't match the known transit depth (705 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-332,330621494,29.567823886871338,failed,,,,"Depth measured at the target's own pixel in this sector (-378 ppm) doesn't match the known transit depth (11811 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-33,49040478,35.90034103393555,completed,91.0,0.4765713866131115,Borderline: photocenter 0.48 px from target -- weak evidence of a nearby contaminant,
K2-334,330687113,22.0177481174469,failed,,,,"Depth measured at the target's own pixel in this sector (-1065 ppm) doesn't match the known transit depth (1011 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-330,366484980,39.38553214073181,failed,,,,"Depth measured at the target's own pixel in this sector (-1341 ppm) doesn't match the known transit depth (251 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-335,21247758,25.30228900909424,completed,44.0,0.3497999242604253,Borderline: photocenter 0.35 px from target -- weak evidence of a nearby contaminant,
K2-337,20484888,19.23441481590271,failed,,,,"Depth measured at the target's own pixel in this sector (-219 ppm) doesn't match the known transit depth (596 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-339,175241633,18.82967185974121,completed,72.0,1.0712152775656758,"Photocenter shifted 1.07 px from target -- signal likely from a nearby contaminant, not the target star",
K2-338,186814470,20.833781003952026,failed,,,,"Depth measured at the target's own pixel in this sector (-84 ppm) doesn't match the known transit depth (469 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-340,178246831,25.136814832687378,completed,45.0,3.8251473824672604,"Photocenter shifted 3.83 px from target -- signal likely from a nearby contaminant, not the target star",
K2-342,197215129,22.207645177841187,failed,,,,"Depth measured at the target's own pixel in this sector (-714 ppm) doesn't match the known transit depth (751 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-34,178217113,32.33446407318115,completed,44.0,0.5112055937221552,"Photocenter shifted 0.51 px from target -- signal likely from a nearby contaminant, not the target star",
K2-346,14570099,14.027358055114746,failed,,,,"Depth measured at the target's own pixel in this sector (-3820 ppm) doesn't match the known transit depth (657 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-343,197246627,32.02677607536316,completed,44.0,0.5261072358578162,"Photocenter shifted 0.53 px from target -- signal likely from a nearby contaminant, not the target star",
K2-345,238608004,22.247944116592407,completed,44.0,2.324176441061485,"Photocenter shifted 2.32 px from target -- signal likely from a nearby contaminant, not the target star",
K2-341,175290685,36.545377016067505,completed,44.0,3.121870200454947,"Photocenter shifted 3.12 px from target -- signal likely from a nearby contaminant, not the target star",
K2-336,46382728,60.701496839523315,failed,,,,"Depth measured at the target's own pixel in this sector (-1192 ppm) doesn't match the known transit depth (892 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-350,294319820,11.574284076690674,completed,91.0,2.0452198640227763,"Photocenter shifted 2.05 px from target -- signal likely from a nearby contaminant, not the target star",
K2-35,363478257,14.758498907089233,completed,45.0,0.8369208714700603,"Photocenter shifted 0.84 px from target -- signal likely from a nearby contaminant, not the target star",
K2-344,203289099,42.01237082481384,completed,44.0,0.5579738466150312,"Photocenter shifted 0.56 px from target -- signal likely from a nearby contaminant, not the target star",
K2-347,14603874,33.22636008262634,failed,,,,"Depth measured at the target's own pixel in this sector (-394 ppm) doesn't match the known transit depth (3290 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-352,86130229,15.543967008590698,failed,,,,"Depth measured at the target's own pixel in this sector (-3342 ppm) doesn't match the known transit depth (431 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-354,468989066,19.385185956954956,completed,34.0,0.8207344138920415,"Photocenter shifted 0.82 px from target -- signal likely from a nearby contaminant, not the target star",
K2-357,293459761,12.938727140426636,failed,,,,"Depth measured at the target's own pixel in this sector (-803 ppm) doesn't match the known transit depth (1933 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-349,347812320,39.10921907424927,failed,,,,"Depth measured at the target's own pixel in this sector (-19659 ppm) doesn't match the known transit depth (5881 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-348,117275513,48.16955494880676,failed,,,,"Depth measured at the target's own pixel in this sector (-1 ppm) doesn't match the known transit depth (473 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-355,186853124,28.247134923934937,failed,,,,"Depth measured at the target's own pixel in this sector (-2309 ppm) doesn't match the known transit depth (3228 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-351,187273748,46.991109132766724,completed,91.0,1.212389867583183,"Photocenter shifted 1.21 px from target -- signal likely from a nearby contaminant, not the target star",
K2-356,20536788,31.291560173034668,completed,72.0,2.6344962086846078,"Photocenter shifted 2.63 px from target -- signal likely from a nearby contaminant, not the target star",
K2-36,363445121,19.609936952590942,failed,,,,"Depth measured at the target's own pixel in this sector (-556 ppm) doesn't match the known transit depth (926 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-366,49512708,21.436886072158813,completed,91.0,0.45913018044631304,Borderline: photocenter 0.46 px from target -- weak evidence of a nearby contaminant,
K2-368,38136597,17.553888082504272,failed,,,,"Depth measured at the target's own pixel in this sector (-4122 ppm) doesn't match the known transit depth (1071 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-353,115010361,52.28866195678711,completed,91.0,0.5125377928212193,"Photocenter shifted 0.51 px from target -- signal likely from a nearby contaminant, not the target star",
K2-37,68504570,20.890159845352173,failed,,,,"Depth measured at the target's own pixel in this sector (-508 ppm) doesn't match the known transit depth (496 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-367,12821302,40.24920988082886,completed,42.0,2.0430044324171375,"Photocenter shifted 2.04 px from target -- signal likely from a nearby contaminant, not the target star",
K2-371,366622912,21.220566034317017,completed,7.0,0.7304033502308841,"Photocenter shifted 0.73 px from target -- signal likely from a nearby contaminant, not the target star",
K2-369,49984349,36.64879584312439,completed,42.0,0.2993768739776862,Photocenter consistent with target (0.30 px from catalog position),
K2-372,333800257,24.8698308467865,failed,,,,"Depth measured at the target's own pixel in this sector (-2342 ppm) doesn't match the known transit depth (2258 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-358,197241396,60.09520196914673,failed,,,,"Depth measured at the target's own pixel in this sector (67 ppm) doesn't match the known transit depth (4868 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-374,321285788,21.941813945770264,failed,,,,"Depth measured at the target's own pixel in this sector (-1171 ppm) doesn't match the known transit depth (1458 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-377,422325510,13.203024864196777,completed,91.0,2.121085163777363,"Photocenter shifted 2.12 px from target -- signal likely from a nearby contaminant, not the target star",
K2-370,456945304,48.11462903022766,completed,43.0,1.5074705141955116,"Photocenter shifted 1.51 px from target -- signal likely from a nearby contaminant, not the target star",
K2-376,117414377,30.92419195175171,completed,21.0,1.482280184561013,"Photocenter shifted 1.48 px from target -- signal likely from a nearby contaminant, not the target star",
K2-373,27626711,49.14483308792114,failed,,,,"Depth measured at the target's own pixel in this sector (1791 ppm) doesn't match the known transit depth (163 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-378,741119,24.77898621559143,failed,,,,"Depth measured at the target's own pixel in this sector (-1745 ppm) doesn't match the known transit depth (9601 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-375,175290532,33.19788908958435,failed,,,,"Depth measured at the target's own pixel in this sector (22 ppm) doesn't match the known transit depth (1631 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-382,187960878,3.4353761672973633,failed,,,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
K2-380,90605642,27.012521982192993,failed,,,,"Depth measured at the target's own pixel in this sector (-1245 ppm) doesn't match the known transit depth (487 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-38,12666215,35.67098593711853,completed,91.0,3.7471334884998457,"Photocenter shifted 3.75 px from target -- signal likely from a nearby contaminant, not the target star",
K2-386,376879052,18.717375993728638,completed,42.0,1.1677476432706384,"Photocenter shifted 1.17 px from target -- signal likely from a nearby contaminant, not the target star",
K2-379,90090343,38.17530822753906,completed,92.0,2.640073065828451,"Photocenter shifted 2.64 px from target -- signal likely from a nearby contaminant, not the target star",
K2-381,10195089,32.351540088653564,failed,,,,"Depth measured at the target's own pixel in this sector (-444 ppm) doesn't match the known transit depth (535 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-387,376938120,21.56639313697815,completed,42.0,1.4536412487574244,"Photocenter shifted 1.45 px from target -- signal likely from a nearby contaminant, not the target star",
K2-39,250977648,17.032346963882446,completed,42.0,1.5603960434963668,"Photocenter shifted 1.56 px from target -- signal likely from a nearby contaminant, not the target star",
K2-383,31244979,38.44123101234436,completed,92.0,1.4461673039863903,"Photocenter shifted 1.45 px from target -- signal likely from a nearby contaminant, not the target star",
K2-390,9030119,21.693620920181274,failed,,,,"Depth measured at the target's own pixel in this sector (-538 ppm) doesn't match the known transit depth (3167 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-389,9030096,30.495017051696777,failed,,,,"Depth measured at the target's own pixel in this sector (-2887 ppm) doesn't match the known transit depth (2163 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-384,399702475,50.3352472782135,failed,,,,"Depth measured at the target's own pixel in this sector (-6546 ppm) doesn't match the known transit depth (5717 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-392,8963531,27.363847970962524,completed,42.0,0.6937485575770459,"Photocenter shifted 0.69 px from target -- signal likely from a nearby contaminant, not the target star",
K2-393,279046938,21.740241050720215,failed,,,,"Depth measured at the target's own pixel in this sector (-2351 ppm) doesn't match the known transit depth (1456 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-394,436575927,21.314154863357544,completed,43.0,0.9611883081451732,"Photocenter shifted 0.96 px from target -- signal likely from a nearby contaminant, not the target star",
K2-388,49735922,48.76497197151184,completed,42.0,2.2745480106537146,"Photocenter shifted 2.27 px from target -- signal likely from a nearby contaminant, not the target star",
K2-397,6139066,17.457417964935303,failed,,,,"Depth measured at the target's own pixel in this sector (-6058 ppm) doesn't match the known transit depth (505 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-391,9054633,45.10065507888794,failed,,,,"Depth measured at the target's own pixel in this sector (-475 ppm) doesn't match the known transit depth (516 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-395,245946724,29.762414932250977,completed,43.0,2.933144658705347,"Photocenter shifted 2.93 px from target -- signal likely from a nearby contaminant, not the target star",
K2-396,59088823,22.211211681365967,failed,,,,"Depth measured at the target's own pixel in this sector (-916 ppm) doesn't match the known transit depth (1206 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-404,61312205,15.770969152450562,completed,45.0,0.8606772621160395,"Photocenter shifted 0.86 px from target -- signal likely from a nearby contaminant, not the target star",
K2-402,393548451,19.577908992767334,completed,45.0,0.5056520639217998,"Photocenter shifted 0.51 px from target -- signal likely from a nearby contaminant, not the target star",
K2-4,49462779,32.81143307685852,completed,46.0,1.4950262112924109,"Photocenter shifted 1.50 px from target -- signal likely from a nearby contaminant, not the target star",
K2-401,345063080,32.00772500038147,completed,45.0,0.9503803801027586,"Photocenter shifted 0.95 px from target -- signal likely from a nearby contaminant, not the target star",
K2-398,281660552,41.72971487045288,completed,45.0,2.869224163950234,"Photocenter shifted 2.87 px from target -- signal likely from a nearby contaminant, not the target star",
K2-403,365007485,24.9519100189209,completed,45.0,1.2923336462182993,"Photocenter shifted 1.29 px from target -- signal likely from a nearby contaminant, not the target star",
K2-407,422685031,15.392112016677856,failed,,,,"Depth measured at the target's own pixel in this sector (-27774 ppm) doesn't match the known transit depth (4248 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-400,345034874,43.56231498718262,failed,,,,"Depth measured at the target's own pixel in this sector (-3703 ppm) doesn't match the known transit depth (1872 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-405,149496868,39.714462995529175,failed,,,,"Depth measured at the target's own pixel in this sector (-1268 ppm) doesn't match the known transit depth (1709 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-413,423610130,23.382107257843018,completed,42.0,0.7059422438485125,"Photocenter shifted 0.71 px from target -- signal likely from a nearby contaminant, not the target star",
K2-409,432261603,25.699382781982422,completed,91.0,2.3801327865279496,"Photocenter shifted 2.38 px from target -- signal likely from a nearby contaminant, not the target star",
K2-411,440701570,29.028817176818848,completed,42.0,0.6269069306115047,"Photocenter shifted 0.63 px from target -- signal likely from a nearby contaminant, not the target star",
K2-42,82054726,5.468425035476685,failed,,,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
K2-416,301132473,22.725142002105713,failed,,,,"Depth measured at the target's own pixel in this sector (-427 ppm) doesn't match the known transit depth (2914 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-406,292202337,40.3090980052948,failed,,,,"Depth measured at the target's own pixel in this sector (-9869 ppm) doesn't match the known transit depth (801 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-408,432247186,36.974745750427246,completed,91.0,0.6545834335734491,"Photocenter shifted 0.65 px from target -- signal likely from a nearby contaminant, not the target star",
K2-414,301288279,36.31404113769531,completed,92.0,4.610300194514475,"Photocenter shifted 4.61 px from target -- signal likely from a nearby contaminant, not the target star",
K2-43,443616612,21.49551510810852,failed,,,,"Depth measured at the target's own pixel in this sector (82 ppm) doesn't match the known transit depth (1837 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-417,49592509,35.09319019317627,failed,,,,"Depth measured at the target's own pixel in this sector (-6102 ppm) doesn't match the known transit depth (3857 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-44,49427836,24.02827286720276,failed,,,,"Depth measured at the target's own pixel in this sector (-804 ppm) doesn't match the known transit depth (721 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-48,397022282,20.1852068901062,failed,,,,"Depth measured at the target's own pixel in this sector (-1046 ppm) doesn't match the known transit depth (2013 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-45,38087018,26.35548710823059,completed,45.0,0.5547755059835834,"Photocenter shifted 0.55 px from target -- signal likely from a nearby contaminant, not the target star",
K2-50,363444743,19.464801788330078,failed,,,,"Depth measured at the target's own pixel in this sector (-2078 ppm) doesn't match the known transit depth (3881 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-49,325335564,27.8011417388916,failed,,,,"Depth measured at the target's own pixel in this sector (411 ppm) doesn't match the known transit depth (6032 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-54,12822545,22.117649793624878,failed,,,,"Depth measured at the target's own pixel in this sector (-6074 ppm) doesn't match the known transit depth (2409 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
