host,oe_timing_offset_frac,oe_timing_significance,oe_n_epochs_odd,oe_n_epochs_even,oe_status
Kepler-1666,0.03628653409845779,0.5334198603298169,2,2,ok
Kepler-1667,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1669,0.01601330890789555,0.3813943674214897,20,24,ok
Kepler-167,0.006391390037023648,0.13027069683327525,4,6,ok
Kepler-1670,0.04408018351987484,0.8562639339546878,4,6,ok
Kepler-1671,0.01919471389761581,0.29811778186945975,3,3,ok
Kepler-1672,0.025098269954519963,0.2243463334781909,12,14,ok
Kepler-1673,0.0009543769974135136,0.03035246940505541,16,15,ok
Kepler-1674,0.03128293851206503,0.37608993901666604,18,20,ok
Kepler-1675,0.04822284321430294,0.7624970310798523,3,3,ok
Kepler-1676,0.04101553269611457,0.5610613140055543,3,5,ok
Kepler-1677,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1678,0.005036571656528745,0.12734541989698542,7,8,ok
Kepler-1679,0.06947011810333523,0.6027299696091647,6,6,ok
Kepler-1680,0.034506639341259165,0.5092294645700632,3,4,ok
Kepler-1681,0.06816723627934423,0.8583962516678144,2,4,ok
Kepler-1683,0.061456002032550396,0.9583186178389412,4,4,ok
Kepler-1686,0.040352257499045564,0.48945165355294723,3,3,ok
Kepler-1687,0.05678664155089077,0.5947396966187908,5,5,ok
Kepler-1688,0.011338509696106386,0.12684067052375658,2,3,ok
Kepler-1689,0.002803201715959347,0.08178953587228666,23,23,ok
Kepler-169,0.06164573410658841,0.6341216279128776,2,2,ok
Kepler-1690,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1691,0.014229791619792065,0.2460231892233208,12,14,ok
Kepler-1693,0.15717798775782355,1.3545608183628388,3,4,ok
Kepler-1694,0.0071124138840659035,0.10014013792510355,24,25,ok
Kepler-1697,0.0060975567598353176,0.07641417358933489,12,10,ok
Kepler-1698,0.08505568326150348,1.2417037028071498,4,4,ok
Kepler-1699,0.09184516464193514,1.2573568233569017,2,2,ok
Kepler-17,0.0071524350012272175,0.37554837655578294,6,7,ok
Kepler-170,0.0035838615687586698,0.07399574831970328,12,10,ok
Kepler-1700,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1701,0.03137786994078408,0.48947971169556925,8,8,ok
Kepler-1702,0.001761900284370798,0.045864159974034764,13,13,ok
Kepler-1704,0.02969492551377206,0.30779666779358944,8,9,ok
Kepler-1705,0.060942518310254296,0.8074881879974469,2,2,ok
Kepler-1709,0.07478901000347468,0.9506210976982459,12,14,ok
Kepler-171,0.007830525136880867,0.14873403427899337,10,8,ok
Kepler-1710,0.15029218748667456,1.3046246637705674,10,10,ok
Kepler-1711,0.028104946656446327,0.497330769807169,6,6,ok
Kepler-1712,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1713,0.11991070753734802,1.5349878804352746,12,12,ok
Kepler-1714,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1715,0.01225356099045485,0.1617982545875095,4,5,ok
Kepler-1716,0.02427784530284535,0.4932267988300574,2,3,ok
Kepler-1717,0.04803749511104477,0.6954157571821349,10,10,ok
Kepler-1718,0.002755476794519945,0.07983710133478968,14,14,ok
Kepler-1719,0.04356930450604114,0.692802877336394,6,6,ok
Kepler-172,0.04605346609967353,0.9307898390461486,12,11,ok
Kepler-1720,0.03585146601590804,0.3806974847057178,27,25,ok
Kepler-1721,0.011579063677632671,0.11339311915403746,3,3,ok
Kepler-1722,0.0695157483061375,1.3254981193427235,9,10,ok
Kepler-1723,0.04201729709067827,0.9757131584573654,14,14,ok
Kepler-1725,0.05903764586273727,0.7113895111291851,2,2,ok
Kepler-1726,0.026622307950099906,0.6137448695825232,26,26,ok
Kepler-1727,0.01060033325568581,0.19706138132861875,10,9,ok
Kepler-1728,0.04294079267571837,1.0324896259224512,22,20,ok
Kepler-1729,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-173,0.05852155943096464,1.5024491465783751,10,10,ok
Kepler-1730,0.011188544959611652,0.19714113407243172,8,10,ok
Kepler-1731,0.049912126805639764,0.4763033858011858,7,5,ok
Kepler-1732,0.04554464110667027,0.6257118201797525,2,2,ok
Kepler-1733,0.02057697443807784,0.6804797551378472,6,6,ok
Kepler-1734,0.03768604390310076,0.5202026543424741,4,4,ok
Kepler-1735,0.03586652338626158,0.57434663861174,8,6,ok
Kepler-1737,0.1352268666199987,1.6836585734526541,14,13,ok
Kepler-1738,,,1,1,"too few epochs (odd=1, even=1)"
Kepler-1739,0.007725256440570162,0.17322807189767161,16,17,ok
Kepler-174,0.039234042741141485,0.611257550809606,8,7,ok
Kepler-1740,0.004372891803294864,0.06798131240357985,4,4,ok
Kepler-1741,0.04246142786224286,1.2727609383767977,45,46,ok
Kepler-1742,0.03262777084760644,0.5150813339513975,6,6,ok
Kepler-1743,,,2,0,"too few epochs (odd=2, even=0)"
Kepler-1744,0.02506623117202765,0.5292970348027866,18,19,ok
Kepler-1745,0.027291144486500947,0.4457857890082415,9,9,ok
Kepler-1746,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1747,0.00815219184835588,0.085569786525302,14,14,ok
Kepler-1748,0.2081674422086944,2.560832403543941,8,8,ok
Kepler-1749,0.015426751278584356,0.38712217255464076,33,34,ok
Kepler-175,0.08230113346581669,0.9409170385274094,5,4,ok
Kepler-1750,,,0,2,"too few epochs (odd=0, even=2)"
Kepler-1751,0.009168243740467659,0.2228790728789772,9,9,ok
Kepler-1752,0.06725174603000175,0.7924268611035855,12,14,ok
Kepler-1753,0.1484186633451145,1.4892280506460223,15,14,ok
Kepler-1754,0.009224439180406165,0.21493853562230394,22,21,ok
Kepler-1755,0.009869809968618746,0.4904785148086228,22,22,ok
Kepler-1757,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1758,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1759,0.1091631657628149,1.0390495513202955,2,4,ok
Kepler-176,0.007705059361379609,0.0888510176268692,6,6,ok
Kepler-1760,0.06639127970720228,1.107212220301245,5,5,ok
Kepler-1761,0.004741038526577499,0.10192486693078633,21,20,ok
Kepler-1763,0.04527936080933493,0.7499649334793003,6,7,ok
Kepler-1764,0.03308541516948879,0.6714846972737253,16,17,ok
Kepler-1765,0.016057859980044022,0.3444019456086751,8,8,ok
Kepler-1766,0.07189003577171396,0.7763206256216375,2,2,ok
Kepler-1768,0.0755877879003485,1.1896930409996487,6,6,ok
Kepler-1769,0.053149332543294195,1.0097917947550354,10,10,ok
Kepler-177,0.09548997641864257,1.3938311406119817,2,2,ok
Kepler-1770,,,1,2,"too few epochs (odd=1, even=2)"
Kepler-1771,0.1103113139518782,1.5783571302916937,5,5,ok
Kepler-1772,0.05238799954228887,1.1139546568233145,14,13,ok
Kepler-1773,0.006523284150865024,0.3204095003462967,12,13,ok
Kepler-1774,0.06240799594908849,1.1064551487756142,8,7,ok
