host,cadence_min,n_points,baseline_days
Kepler-74,2.0000393241934944,19611,28.20045938453859
Kepler-740,2.0000282482942566,11435,26.447562580981867
Kepler-741,2.000035289747757,12525,26.447652128113077
Kepler-742,2.0000195036118384,12169,26.447482830199988
Kepler-743,2.000045359818614,19608,28.200544437339886
Kepler-744,1.9999980145075824,18322,26.588948985888692
Kepler-745,1.9999863486009417,16649,26.703957743762658
Kepler-746,1.999988360912539,16661,26.703985385882334
Kepler-747,2.0000288906885544,16208,26.447637062457034
Kepler-748,1.9999840010132175,17103,26.70392851513452
Kepler-75,2.0000346309825545,19611,28.200383288499324
Kepler-750,1.999988024981576,16609,26.70398734096125
Kepler-751,2.000011136115063,18409,26.623745950983448
Kepler-752,1.9999833311158,17127,26.703923312068582
Kepler-753,1.9999843375990167,17109,26.703936910542325
Kepler-754,1.999979977044859,18495,26.70388829922922
Kepler-755,1.999968578966218,18604,26.703742863197476
Kepler-756,1.9999977253974066,18223,26.623573805318756
Kepler-757,2.000013818324078,18410,26.623773170282675
Kepler-758,1.999978301973897,18588,26.703873340559312
Kepler-759,2.0000332486233674,16339,26.447692759970778
Kepler-76,2.000042676954763,19611,28.200498457944377
Kepler-760,2.0000298984814435,12837,26.447602694791385
Kepler-761,1.9999977237603161,16843,26.62361265311165
Kepler-762,2.0000346309825545,16240,28.200400112259103
Kepler-763,1.9999732531869086,18137,25.852439414670698
Kepler-764,2.0000168358092196,13989,26.62385834555289
Kepler-765,2.000030889903428,19474,27.69764689229669
Kepler-766,1.9999799776996952,18469,26.70389002124466
Kepler-767,1.9999856767390156,16702,26.703947683383376
Kepler-768,1.9999769608693896,18787,26.70385373971112
Kepler-769,1.9999813194590388,17949,26.703904492600486
Kepler-77,2.0000299364619423,19610,28.200342239059864
Kepler-770,2.0000215545587707,19610,28.20021470654001
Kepler-771,2.0000242367677856,19609,28.20024898270367
Kepler-772,1.9999856773938518,16984,26.703951981437058
Kepler-773,1.99998735311965,16981,26.703972634912134
Kepler-774,1.9999870191531954,16476,26.703966148483232
Kepler-775,1.9999823246325832,18604,26.703926427109764
Kepler-776,2.0000288913433906,14220,26.447597823275828
Kepler-777,2.00000445220212,15701,26.70419194508122
Kepler-778,1.9999910202022875,16626,26.62352197465634
Kepler-779,2.0000248693395406,14195,24.98233952022747
Kepler-78,2.0000115516086225,18423,26.850043413906405
Kepler-780,2.000006799789844,15710,26.704223466857457
Kepler-781,2.000028054462746,11623,26.44759611162135
Kepler-782,1.999987353774486,14861,26.105363017064064
Kepler-783,1.9999813194590388,16421,26.70389803120088
Kepler-784,2.000044688611524,19611,28.200546966928414
Kepler-785,2.0000369775880245,19611,28.200421114864184
Kepler-786,1.999979574320605,18321,26.588718388556572
Kepler-787,1.9999846715654712,17067,26.70393971265912
Kepler-788,1.9999897007073741,16386,26.704000697523952
Kepler-789,1.9999719304178143,18788,26.703784003440887
Kepler-79,2.0000269746378763,18424,26.850251785923774
Kepler-790,2.0000262091343757,17277,26.44759046233503
Kepler-791,1.9999779666977702,18787,26.703868505830542
Kepler-792,1.9999836657370906,17060,26.703926684387625
Kepler-793,1.9999739427294116,18788,26.70381202088356
Kepler-794,2.0000389358756365,19474,27.697748239983866
Kepler-795,1.9999866832222324,16871,26.7039640967796
Kepler-796,1.9999964075395837,16350,26.704091435816736
Kepler-797,1.999967571828165,18601,26.703728050511927
Kepler-798,1.9999793078022776,18604,26.703887717618272
Kepler-799,1.9999910202022875,16588,26.623523143699003
Kepler-8,2.0000081435136963,19610,28.20004927757418
Kepler-80,1.9999869517050683,18322,26.588812285429867
Kepler-800,1.9999896784429438,16595,26.623503911422176
Kepler-801,1.9999883373384364,16568,26.62348688591419
Kepler-802,2.0000275770871667,11462,26.447551307205686
Kepler-803,1.9999615375127178,18604,26.703651352605448
Kepler-804,1.9999759556958452,18014,26.70384162436858
Kepler-805,1.999976290971972,17844,26.70384468865268
Kepler-806,1.9999936559179332,18321,26.588894405729206
Kepler-808,1.9999794757677591,16587,26.703875260480345
Kepler-809,2.000033781005186,12534,26.447636553838493
Kepler-81,1.999975955041009,18604,26.70384423859059
Kepler-811,1.9999947311589494,15595,26.704068730521612
Kepler-812,1.9999863486009417,15891,26.70396052608885
Kepler-813,1.9999937240208965,15782,26.704055406089537
Kepler-814,2.000024560256861,11222,26.44751254404673
Kepler-815,1.9999950664350763,15764,26.70407444383636
Kepler-817,1.9999849400483072,18059,26.588797044801595
Kepler-818,1.99997092524427,18786,26.703772666916848
Kepler-819,1.999973272831994,18786,26.703804365179167
Kepler-82,2.0000386536412407,19610,28.200451970512404
Kepler-821,2.00002252109698,17277,26.44754520285187
Kepler-823,2.0000034476834117,16515,26.70418687705569
Kepler-826,2.0000027764763217,16560,26.70417690002978
Kepler-828,2.0000305955545628,13181,26.447583598254823
Kepler-829,2.000006463858881,16498,26.704227091797293
Kepler-83,1.999984395224601,18058,26.849686236332218
Kepler-830,2.000010800838936,18410,26.623736663601903
Kepler-831,1.9999726022797404,18604,26.703799281322063
Kepler-833,2.000035261589801,12977,26.447688004870542
Kepler-834,2.0000275508937193,11616,26.44758344714728
Kepler-835,2.000022213323973,12496,26.447474359355965
Kepler-836,1.999992046985426,15379,26.70402592775099
Kepler-837,2.0000255660852417,11443,26.447525993858108
Kepler-838,2.0000259013613686,11457,26.447531781329417
Kepler-839,1.9999816540803295,17781,26.7039132980226
Kepler-84,1.9999652255501132,18604,26.70369696785383
Kepler-841,2.0000225486001,11799,26.447492728878387
Kepler-842,2.0000071121467045,15237,26.623742149208283
Kepler-843,2.000037082034396,18574,27.07826800195471
Kepler-844,2.0000280524982372,12123,26.447598119669237
Kepler-845,1.9999804812687216,16643,26.703889452206568
Kepler-846,2.0000262084795395,12113,26.447574078275466
Kepler-847,1.9999975790415192,16091,26.704108880536296
Kepler-848,1.9999746126268292,17769,26.70382162992064
Kepler-849,1.9999813188042026,16407,26.70389734411765
Kepler-85,1.9999819893564563,17608,26.703916231223047
Kepler-850,2.000007782698958,15245,26.6237494175989
Kepler-851,2.0000118066673167,14518,26.62380178318972
Kepler-852,1.9999652262049494,17668,26.703698285441988
Kepler-853,2.000016190140741,19610,28.20017418527732
Kepler-855,2.0000440180592705,19611,28.20052719483374
Kepler-856,2.0000292659096885,16758,28.200345322552494
Kepler-857,2.0000094584247563,18219,26.62373110756471
Kepler-858,2.000028260081308,15128,28.200329210322707
Kepler-859,2.0000275515485555,12619,26.44757756305171
Kepler-860,2.000009124458302,16641,26.62379412667042
Kepler-862,2.0000000268191798,18319,26.588973819605144
Kepler-863,2.0000171717401827,18408,26.623825277315063
Kepler-864,0.33333284613036085,90285,26.70617906485586
Kepler-865,1.99996556082624,18604,26.7037040975938
Kepler-866,2.000038977130316,14534,26.44768654059817
Kepler-867,1.9999886955338297,14258,26.703980957676322
Kepler-868,2.0000031117524486,15471,26.70417567743607
Kepler-869,2.000030401395634,12744,26.447634386767277
Kepler-87,1.9999511315108975,19611,27.879915427954984
Kepler-870,2.0000337299279636,18576,27.07822548731201
Kepler-872,2.0000121419434436,18410,26.62375826516336
Kepler-873,2.000030041890568,19025,27.078178956107877
Kepler-874,2.0000108001841,18410,26.6237366696555
Kepler-875,2.0000164992234204,18409,26.623812580361573
Kepler-876,2.0000027764763217,16308,26.70417850982085
Kepler-877,1.999985342117725,15622,26.703942702204586
Kepler-878,2.0000255660852417,11447,26.44752662913652
Kepler-879,1.9999684100184822,17524,26.703737476427705
Kepler-880,2.0000101554978755,19609,28.200080544168486
Kepler-881,2.000033947333577,12380,26.44763867958227
Kepler-882,1.999973272177158,18604,26.703807409207002
Kepler-883,2.0000116652227007,19134,28.200255063658005
Kepler-884,1.9999761213694,17239,26.703836462862455
Kepler-885,1.9999855110654607,16392,26.702564998433445
Kepler-886,1.9999954017112032,16459,26.7040842280785
Kepler-887,1.9999880256364122,17019,26.70398729066983
Kepler-888,1.9999692495184718,17546,26.703750316222795
Kepler-889,1.9999783013190608,17103,26.703864131524824
Kepler-890,2.0000352884380845,13290,26.447630530393326
Kepler-891,1.999997557431925,18079,26.6235772353798
Kepler-892,2.000003113062121,16278,26.704184143158272
Kepler-893,2.000022856373107,12601,26.44751937844103
Kepler-894,2.000033276126487,12386,26.44762997113412
Kepler-895,1.9999596921843477,11054,26.849418680298186
Kepler-896,2.000005124064046,16136,26.704208433913664
Kepler-897,1.9999811518209754,14260,26.70388326252032
Kepler-898,2.0000282482942566,11455,26.447565332574413
Kepler-9,1.9999857360016904,18420,26.849684780907864
Kepler-900,2.0000144888763316,15291,26.62382050102724
Kepler-901,1.9999840016680537,17803,26.70394198764734
Kepler-902,2.0000335845543304,12753,26.44765986274706
Kepler-903,1.9999910411570454,17139,26.704026472109035
Kepler-904,1.9999910418118816,17104,26.704027023219624
Kepler-905,1.9999846722203074,15691,26.7039352015654
Kepler-906,1.9999843356345082,17341,26.703938707296402
Kepler-907,2.0000192076258827,19608,28.20019148890151
Kepler-908,1.999984268186381,18322,26.588776556170615
Kepler-909,2.000016525416868,18350,28.200340607149883
Kepler-91,1.9999927764729364,18266,26.849795542868833
Kepler-910,2.0000282469845843,17898,26.22944548718806
Kepler-911,1.9999943284346955,18321,26.588903874252992
Kepler-912,2.0000175063614734,18409,26.62382387590742
Kepler-914,1.9999840010132175,17030,26.703937265143395
Kepler-915,1.9999833311158,16503,26.703925274132416
Kepler-916,2.0000362667633453,12978,26.447701754684203
Kepler-917,2.000036243844079,19024,27.07825820432481
Kepler-918,2.0000365784653695,19025,27.07826179573749
Kepler-919,2.000035909222788,19025,27.078254884159833
Kepler-92,2.000028596012271,19610,28.200318588821574
Kepler-920,2.0000265306589426,16391,27.69755849255489
Kepler-921,2.000023220462026,11774,26.44750294478854
Kepler-922,2.000018034814275,19609,28.20020052901691
Kepler-923,1.9999762876977911,18604,26.703841958713383
Kepler-925,2.0000342557614204,16901,26.4476948587062
Kepler-926,1.999988360912539,17168,26.703994609933943
Kepler-927,1.9999883602577029,17749,26.703999190411196
Kepler-928,2.000033251242712,16060,26.447685300076955
Kepler-93,2.000001494634489,11614,26.8498799840238
Kepler-930,1.9999645543430233,18604,26.7036886804799
Kepler-931,1.9999672372068744,18604,26.703726710571573
Kepler-932,1.9999675724830013,18603,26.703730777657256
Kepler-933,2.0000345923472196,13765,26.44766728434024
Kepler-934,2.000039311751607,14617,26.447689362971687
Kepler-935,2.000008789509593,16151,26.62378178152403
Kepler-938,2.000008789182175,16080,26.62377921666166
Kepler-94,2.000009149996913,19609,28.200079155566527
Kepler-942,2.0000435154724983,19609,28.200521716095864
Kepler-943,2.000002105924068,16790,26.704172492312864
Kepler-946,2.0000238766078837,18049,26.623936180604233
Kepler-948,2.000005770387361,18409,26.62366499250902
Kepler-949,1.9999625433410984,18604,26.70366652827397
Kepler-95,2.0000168606929947,19611,28.20016959374061
Kepler-950,2.000028220791137,15507,26.447621538473868
Kepler-951,2.0000249086297117,19609,28.200259965790792
Kepler-952,2.0000233596147154,14067,26.44753453478461
Kepler-953,0.333338211858063,112958,28.201941772212194
Kepler-954,2.0000443533353973,19606,28.20054386387801
Kepler-955,1.9999920482950984,17022,26.7040403169176
Kepler-956,1.9999762890074635,17740,26.70384307909444
Kepler-957,2.0000327470188495,12955,26.44766455952322
Kepler-958,1.9999920489499345,15213,26.70402885070689
Kepler-959,1.999980984182912,18464,26.703907144774348
Kepler-96,2.0000172516301973,12559,26.85009368250803
Kepler-960,2.0000096525836852,19609,28.200082732078045
Kepler-961,2.0000061305472627,16145,26.704222824244425
Kepler-962,1.9999705886584707,18540,26.70377162465047
Kepler-963,2.00001147139119,17124,26.62381617107576
Kepler-964,2.000045359818614,19610,28.200537484784036
Kepler-965,1.9999642184120603,18604,26.70368304132171
Kepler-966,1.9999652262049494,17600,26.703697321639993
Kepler-967,2.0000252046156675,17277,26.447578656890073
Kepler-968,2.0000200471258722,19607,28.200229323299027
Kepler-969,1.9999880236719036,15678,26.703977577208207
Kepler-97,2.0000128373794723,18222,28.200277734028532
Kepler-970,1.9999886955338297,17104,26.70260755824529
Kepler-971,2.0000151849671965,19611,28.200140474776163
Kepler-972,2.000013147116988,18410,26.62376910808689
Kepler-973,2.0000311102558044,15125,28.200367140762864
Kepler-974,2.0000175319000846,19610,28.200168673593907
Kepler-975,1.999988024981576,16635,26.70398137700431
Kepler-976,2.0000339198304573,12764,26.447664888280087
Kepler-977,2.0000004072790034,18126,26.623617549074424
Kepler-978,1.9999947291944409,16819,26.704075020557866
Kepler-979,1.9999581860611215,18603,26.70361107034296
Kepler-98,2.0000021072337404,15914,26.704161677795128
Kepler-980,1.9999726022797404,18387,26.703799760254697
Kepler-981,2.0000342845742125,12535,26.447642804759198
Kepler-982,1.9999890301551204,15176,26.703987562383645
Kepler-983,1.9999984165770002,15385,26.68327486088083
Kepler-984,1.9999980145075824,18321,26.58894862360421
Kepler-985,2.0000386418541893,14602,26.447683703906478
Kepler-986,1.9999772961455164,18604,26.703862096701414
Kepler-987,2.0000356243690476,12523,26.447653291800634
Kepler-988,1.9999970545177348,17456,26.62359178077577
Kepler-989,2.0000101551704574,19611,28.200089839117027
Kepler-99,2.0000312631600536,17898,26.22947760268289
Kepler-990,1.999963885100442,18597,26.70368640304696
Kepler-991,2.000034063894418,19025,27.078230159058876
Kepler-992,2.0000171959691215,19610,28.20018284343405
Kepler-993,2.000005771042197,18311,26.62368094070962
Kepler-994,2.0000275901838904,15743,28.200329973657972
Kepler-995,2.000003781649866,16393,26.70418666727528
Kepler-996,2.000026196037652,18500,27.697567202283608
Kepler-997,2.000017533209757,15253,28.200338912375628
Kepler-998,1.9999665666546207,17729,26.703715469158396
Kepler-999,2.000004049477866,18322,26.589023483079927
LHS_1140,1.9999737066609669,12724,20.264998997416797
LHS_1478,2.0000393883674406,14459,23.27265663501771
LHS_1678,2.000022998145141,14751,25.54892758417941
LHS_1815,2.000023757755116,18277,27.880908002794968
LHS_1903,1.9999891077532084,16513,26.317924508655096
LHS_3154,2.000000451480446,14360,26.484842208905548
LHS_3844,1.9999797514537931,18272,27.88022872474744
LHS_475,2.000034017401049,14348,24.437919609466917
LP_261-75_A,2.000007191054465,16918,27.334845722832824
LP_714-47,1.9999790628935443,17002,25.419173915543524
LP_791-18,2.0000025312401704,15813,24.119508906381725
LP_890-9,2.0000317051744787,14662,25.50598298138584
LSPM_J21160234,1.9999783098319313,13874,27.16230169210803
LTT_1445_A,1.9999904770156718,14811,25.609631888067497
LTT_3780,1.999962298104947,15578,24.01485370044179
LTT_9779,1.999999882427801,18298,27.405446305685928
L_168-9,2.0000102615813375,18276,27.88063029567479
L_363-38,2.0000193274609046,18298,27.405734775868495
L_98-59,1.9999695389560657,17577,26.363512708947383
LkCa_15,2.000179496462806,15254,23.888235493036518
Luhman_16_A,2.0000309547322104,15945,24.193443878760718
Lupus-TR-3,1.9999569035644527,13582,23.778667579825196
MASCARA-1,0.3333305005071452,80080,27.164215153837176
MASCARA-4,2.0000333023199346,15029,24.176790649112718
MOA-2007-BLG-192L,2.000109044602141,16205,25.68746688706142
MOA-2007-BLG-400L,2.0001097144995583,16170,25.641640011433992
MOA-2008-BLG-310L,2.00009897518612,16081,25.687333895129086
MOA-2008-BLG-379L,2.0001029991544783,16072,25.687384925086917
MOA-2009-BLG-319L,2.000108374049887,16203,25.687458541945944
MOA-2009-BLG-387L,2.000098975840956,16069,25.68733370653581
MOA-2010-BLG-117L,2.000109045256977,16203,25.687467855171235
MOA-2010-BLG-328L,2.0001023292570608,16069,25.687376804885844
MOA-2010-BLG-353L,2.000107033600216,16204,25.687443331119994
MOA-2010-BLG-477L,2.000107030980871,16088,25.65549380348466
MOA-2011-BLG-028L,2.000105691840872,16204,25.687424534236015
MOA-2011-BLG-262L,2.000103669706732,16087,25.687394605253303
MOA-2011-BLG-291L,2.000100986842881,16205,25.68735974584979
MOA-2011-BLG-322L,2.0001070329453796,16205,25.687440832846278
MOA-2012-BLG-006L,2.000104680773802,16205,25.68741145939839
MOA-2012-BLG-505L,2.0000983170757536,16041,25.687329622221114
MOA-2013-BLG-605L,2.0001083747047232,16196,25.67496004812483
MOA-2015-BLG-337L,2.000109034124762,16073,25.687462453965964
MOA-2016-BLG-227L,2.000107694984763,16198,25.686059152576036
MOA-2016-BLG-319L,2.0001003274228424,16205,25.68735450762597
MOA-2019-BLG-008L,2.000098315766081,16205,25.68732905085517
MOA-2020-BLG-135L,2.000099647702882,16205,25.687343908243292
MOA-bin-1L,2.0000828930642456,15772,25.680174991749027
MOA-bin-29,2.000101669837022,16203,25.6873752891579
MWC_758,2.0001432872959413,15076,24.147564269594113
MXB_1658-298,0.33335732194245793,75505,24.33967158712585
NGC_2682_Sand_1429,10.000963533020695,3083,24.057891494975593
NGC_2682_Sand_978,2.0001929068530444,15509,24.071783100592256
NGC_2682_YBP_1194,2.000192986743059,15481,24.07317282826716
NGC_2682_YBP_1514,2.000193074491108,15509,24.073173242865778
NGC_2682_YBP_401,2.0001929068530444,15508,24.071782566740694
NGTS-1,2.0000203159361263,17178,25.572479675564864
NGTS-10,0.33332915481878445,82621,23.605524290313497
NGTS-11,0.33333452644001227,93003,25.83732286399254
NGTS-12,2.000029263290344,18224,26.53095149825731
NGTS-13,2.0000299344974337,17889,25.879584231273384
NGTS-14_A,2.000003763969289,15105,23.96810404416783
NGTS-15,0.33332848361169454,179856,57.398457105122816
NGTS-17,0.33332848230202217,180725,57.39841482470774
NGTS-18,2.0000413325760746,18257,26.531096337078452
NGTS-2,0.3333291620219825,104441,26.26655207457452
NGTS-20,0.3333305041087442,96027,25.430784162775126
NGTS-21,1.9999615178676322,14985,23.81760132548743
NGTS-23,0.33332747712847777,175506,57.39821510642332
NGTS-24,2.0000124994840007,18256,26.53073953808689
NGTS-26,0.33334792766254395,93538,23.953592203884
NGTS-27,2.0000319454993587,17283,24.67670905673822
NGTS-30,2.0000037823047023,17151,24.507049356011066
NGTS-31,1.9999910162732704,29385,57.37211399003036
NGTS-33,2.0000278973020613,15478,24.822580369096613
NGTS-34,30.00050366288633,1037,23.979586949132
NGTS-35,2.000006481539458,15326,23.79456379720432
NGTS-3_A,0.33333251347357873,102389,25.840897392559327
NGTS-4,2.0000343160063494,17631,25.910153120675204
NGTS-5,1.9999883576383581,6753,24.580264193520634
NGTS-6,2.0000058974255808,17082,25.50007423713305
NGTS-8,2.0001955360203283,16225,25.159386051408546
NGTS-9,1.999998448009137,13657,24.11661199978562
NN_Ser,0.33333921572193503,45565,19.080955566238572
NSVS_14256825,0.33333586230583023,50164,26.23067170832246
NY_Vir,2.000046073262638,13305,25.1074317544535
OGLE-2003-BLG-235L,2.0001070322905434,16204,25.68744031270353
OGLE-2005-BLG-071L,2.0000962942867773,16205,25.687302383364568
OGLE-2005-BLG-169L,2.0001070329453796,16099,25.663829620968045
OGLE-2005-BLG-390L,2.0001003274228424,15698,25.641513229561042
OGLE-2006-BLG-109L,2.00009897518612,16205,25.687334168472717
OGLE-2007-BLG-349L_A,2.0001076930202544,16205,25.68744638306407
OGLE-2007-BLG-368L,2.0001009881525533,16062,25.68735998659713
OGLE-2008-BLG-092L,2.0000962942867773,16205,25.687302383364568
OGLE-2008-BLG-355L,2.0001030004641507,16081,25.687386063628765
OGLE-2011-BLG-0173L,2.000102327292552,16205,25.687376177639635
OGLE-2011-BLG-0251L,2.0000902691390365,15627,25.620546877205925
OGLE-2011-BLG-0265L,2.0001023397344397,16204,25.68738183728692
OGLE-2012-BLG-0026L,2.000087587584858,15672,25.638568587543887
OGLE-2012-BLG-0358L,2.000092938906164,15743,25.687253304992737
OGLE-2012-BLG-0406L,2.000098986973171,16205,25.687339343366148
OGLE-2012-BLG-0563L,2.000107702842797,16205,25.687448626619698
OGLE-2012-BLG-0724L,2.00010099732026,16205,25.687361794293793
OGLE-2012-BLG-0838L,2.0001117268111557,16175,25.68750171386955
OGLE-2013-BLG-0102L,2.0000983164209174,15942,25.687326856193522
OGLE-2013-BLG-0132L,2.0001030102866935,16205,25.68739067646993
OGLE-2013-BLG-0341L_B,2.0000983170757536,16202,25.687330894407296
OGLE-2013-BLG-0911L,2.000100987497717,16205,25.687360096492284
OGLE-2013-BLG-1721L,2.0000989738764474,16202,25.68733319477451
OGLE-2013-BLG-1761L,2.0000996568705887,16205,25.687345080313207
OGLE-2014-BLG-0124L,2.000105022598291,16205,25.687418850840004
OGLE-2014-BLG-0319L,2.000094964969321,15942,25.68728638324228
OGLE-2014-BLG-0676L,2.000098986318335,15941,25.687331850876035
OGLE-2014-BLG-1722L,2.0001003162906272,16143,25.68735078978625
OGLE-2015-BLG-0051L,2.0001030096318573,16202,25.687387991466494
OGLE-2015-BLG-0954L,2.0001043402589858,16205,25.687403963183442
OGLE-2015-BLG-0966L,2.0001003280776786,16205,25.687356188663216
OGLE-2015-BLG-1649L,2.000106352570583,15657,25.60269973583172
OGLE-2015-BLG-1670L,2.000098986973171,16205,25.687337215294065
OGLE-2015-BLG-1771L,2.0001003287325148,16205,25.68735804618609
OGLE-2016-BLG-0263L,2.0001030004641507,16068,25.687386370499098
OGLE-2016-BLG-0613L_AB,2.000101669837022,16205,25.687374528733017
OGLE-2016-BLG-1067L,2.000111728120828,16205,25.687505679441074
OGLE-2016-BLG-1093L,2.0001003280776786,16036,25.687355178178677
OGLE-2016-BLG-1190L,2.0001030102866935,16205,25.687390482753926
OGLE-2016-BLG-1195L,2.0001003280776786,16202,25.687356991463275
OGLE-2016-BLG-1227L,2.0000922794861253,15693,25.6386307868529
OGLE-2017-BLG-0173L,2.0000983164209174,16205,25.687329879266144
OGLE-2017-BLG-0373L,2.000101658049971,16060,25.68736792239588
OGLE-2017-BLG-0406L,2.000100997975096,16204,25.687362701867187
OGLE-2017-BLG-0482L,2.0001009986299323,16053,25.687362751227738
OGLE-2017-BLG-1099L,2.0000882581371116,15940,25.687194427244776
OGLE-2017-BLG-1140L,2.0000956348667387,15684,25.645627529278954
OGLE-2017-BLG-1434L,2.000098986973171,16200,25.687338310995074
OGLE-2017-BLG-1522L,2.000104351391201,16205,25.687408827480795
OGLE-2017-BLG-1691L,2.0000875784171512,15942,25.68718173750949
OGLE-2018-BLG-0506L,2.0000976445589913,15302,25.517864314001145
OGLE-2018-BLG-0516L,2.0001023397344397,16063,25.687379956947098
OGLE-2018-BLG-0532L,2.000103679529275,16205,25.68739673472328
OGLE-2018-BLG-0567L,2.0001009992847685,16205,25.68736667256053
OGLE-2018-BLG-0596L,2.0001016672176775,15942,25.68736588140291
OGLE-2018-BLG-0677L,2.000100315635791,16061,25.687349243790777
OGLE-2018-BLG-0740L,2.000109034124762,16188,25.670797923595728
OGLE-2018-BLG-0799L,2.000113727990538,15717,25.68751694937555
OGLE-2018-BLG-0962L,2.0000989745312836,15942,25.68732989882392
OGLE-2018-BLG-1011L,2.0001009992847685,16154,25.68736473121953
OGLE-2018-BLG-1185L,2.0001030109415296,16205,25.68739261827659
OGLE-2018-BLG-1269L,2.0001030102866935,16205,25.687389662724854
OGLE-2018-BLG-1428L,2.0000929402158363,15425,25.623358864892907
OGLE-2018-BLG-1700L,2.000103680184111,16205,25.687396780823292
OGLE-2019-BLG-0299L,2.00009495318227,15910,25.68728746823308
OGLE-2019-BLG-0468L,2.0000942937622312,15703,25.645610790152205
OGLE-2019-BLG-0954L,2.000098315766081,16205,25.6873274121931
OGLE-2019-BLG-1053L,2.0001043507363647,16205,25.68740573874993
OGLE-2019-BLG-1470L_A,2.000109034779598,16205,25.68746493361232
OGLE-2019-BLG-1492L,2.0001036814937834,16205,25.687401154314102
OGLE-TR-10,0.33334055748127867,108668,27.947643222864826
OGLE-TR-111,2.0000115545553854,15672,24.802939088790936
OGLE-TR-113,2.0000420031283284,18358,26.531084071327314
OGLE-TR-132,2.0000118911411846,15676,24.80294453074157
OGLE-TR-182,2.000015578523744,15676,24.802993522965608
OGLE-TR-211,2.0000102147605503,15677,24.802921660020274
OGLE-TR-56,0.3333412273786962,109958,27.948620944338927
OGLE2-TR-L9,2.000015243247617,15677,24.802989259836522
PDS_70,1.9999978088890202,11701,22.547140158619868
PH1,2.0000195985630853,12240,26.850124120690907
PH2,2.000029267219361,14344,28.20035683858896
POTS-1,2.0000179248017957,11700,22.547399072349435
PZ_Tel,1.9999823835678399,17208,25.3346030765274
Pr0201,2.0001974343904294,15276,24.07876220263006
Pr0211,2.000197266752366,15276,24.075983737887327
Proxima_Cen,2.000034017401049,11455,22.547546974989245
Qatar-1,1.9999830384040251,13653,23.074824429528462
Qatar-10,1.9999996964543243,18021,26.484722200308852
Qatar-2,0.3333298293000553,66797,23.807286067336918
Qatar-3,1.9999769641435705,17990,28.759419187006642
Qatar-4,2.0000037862337194,17981,28.75980100365132
Qatar-5,1.999990414478816,12701,22.781887433452994
Qatar-6,2.000042001818656,10384,26.237986698933128
Qatar-7,1.9999769641435705,17987,28.75941932484284
Qatar-8,1.999963888374623,18918,28.199580840479484
Qatar-9,2.0000003620953066,18295,26.58894027080487
ROXs_12,2.000121807359392,12288,23.83476959073596
ROXs_42_B,2.0001251601206604,12221,23.70701748987767
RR_Cae,2.0000372454160242,12538,20.265648252185656
Ross_128,0.3333670462598093,98436,25.841470818425933
Ross_176,1.9999632021063007,19612,27.880069903636468
Ross_458,1.999991757547832,13141,24.691528814328876
Ross_508,0.33333452185615897,46799,24.587688900831836
SR_12_AB,2.0001238203258254,11850,23.283361114620675
SWEEPS-11,2.0001030096318573,16205,25.68738904944894
SWEEPS-4,2.000103008977021,16205,25.687387861081334
TAP_26,2.000169772800291,15695,24.400659540853212
TIC_117642575,2.000016561432858,14967,24.39736926928481
TIC_139270665,2.000013871365809,16710,26.630786880007236
TIC_139702105,1.9999837577415747,17217,25.590067939084292
TIC_142589416,30.000210169237107,1220,26.79181226780156
TIC_147027702,2.00009056381532,15608,24.658033305177014
TIC_150070085,1.999966932053212,16365,26.321829958587386
TIC_153919886,29.99996038950485,1052,25.0832465633257
TIC_154870955,30.000293180855806,1069,24.562725834545745
TIC_160113658,29.99999461992047,903,25.47918602830987
TIC_161045582,1.999978312451276,14918,23.73864140092678
TIC_172900988_Aa,2.0001949185098056,14653,24.048158305638935
TIC_178172313,2.0000333062489517,15672,25.419840552061032
TIC_188624430,29.99955883347866,884,22.60384404242768
TIC_18942729,10.000993189241854,3025,23.92596596111207
TIC_198190129,1.99996970986831,14940,24.227416368310287
TIC_206466666,30.000237463791564,837,20.229319790826594
TIC_231949697,1.9999930279300315,14836,24.237419770414817
TIC_237913194,0.33333151091937907,88703,24.616494120372863
TIC_241249530,1.999966239236528,12914,23.648187204310034
TIC_245076932,2.000146569334902,16643,25.362967041613047
TIC_24750448,30.000199186652026,1184,27.81266157878008
TIC_249022743,30.000502692091686,1144,25.58375373338572
TIC_257060897,1.9999712637945777,19560,28.19960940833471
TIC_260969020,29.999590689621982,1182,27.812127011438633
TIC_270471727,2.0000102861376945,13228,23.29180509885964
TIC_279401253,2.000025266170269,16587,25.429480771790168
TIC_290487717,29.999855979804124,790,23.499788928131466
TIC_294329732,29.99984898877301,1184,27.812402023835375
TIC_32032563,30.000196199616767,1184,27.81267611719136
TIC_320419023,29.99990301030266,1079,24.41658861093083
TIC_34085383,29.99947272317513,1148,25.603712651650767
TIC_349520724,29.999688768857595,1171,27.812216848443995
TIC_356227008,29.99944791830785,869,23.207874700765842
TIC_365102760,1.999981641638442,19610,27.880336252695997
TIC_38825265,30.000308375019813,1065,26.354419806979422
TIC_38828280,30.00044941527449,1116,26.39620947049275
TIC_390586021,30.00056854569266,980,24.1671247136876
TIC_393818343,1.9999467951856786,13275,27.16194144256633
TIC_423703298,30.000129306790768,822,20.229224371473492
TIC_434398831,10.000863788372953,3117,24.127077303031
TIC_437041147,10.00011354124581,3368,24.98639847415143
