host,label,cadence_min,n_points
Kepler-570,1,1.9999821563396836,16360
Kepler-571,1,1.9999907065357547,16169
Kepler-572,1,1.9999788055429235,17118
Kepler-573,1,1.9999838327203179,14343
Kepler-574,1,1.9999816547351656,14209
Kepler-575,1,1.9999987525079632,16167
Kepler-576,1,2.0000296011858154,18033
Kepler-577,1,2.0000443533353973,19611
Kepler-578,1,1.999992382916389,16408
Kepler-579,1,2.0000446899211966,19611
Kepler-58,1,1.9999705906229792,18787
Kepler-580,1,2.000013507931726,19610
Kepler-581,1,1.9999726016249042,18604
Kepler-583,1,2.0000068004446803,16674
Kepler-584,1,2.000035290402593,13490
Kepler-585,1,1.9999947305041132,16306
Kepler-586,1,1.9999766255932627,17675
Kepler-587,1,2.0000304000859614,12177
Kepler-588,1,2.0000203404924832,11606
Kepler-589,1,2.000007975875633,19610
Kepler-59,1,1.999992382916389,15137
Kepler-591,1,1.9999928858305793,15822
Kepler-592,1,2.000026404275559,11222
Kepler-593,1,1.99997092524427,17676
Kepler-594,1,2.0000295618956443,12903
Kepler-595,1,2.000004067813279,16272
Kepler-596,1,2.0000289306335617,14391
Kepler-597,1,2.000040666607674,19611
Kepler-598,1,2.0000248542783083,18503
Kepler-599,1,2.0000202134542633,19611
Kepler-6,1,2.000000027474016,18322
Kepler-60,1,1.9999890295002842,17655
Kepler-600,1,2.0000148490362335,19610
Kepler-601,1,2.0000074696872616,16682
Kepler-602,1,1.9999702553468524,18602
Kepler-603,1,1.9999746139365016,18603
Kepler-604,1,2.0000369785702787,19610
Kepler-605,1,1.999992718192516,17174
Kepler-606,1,2.0000047645589802,18179
Kepler-607,1,2.00003295460192,19532
Kepler-608,1,2.0000154678564286,19232
Kepler-609,1,2.0000024182809284,17452
Kepler-61,1,2.000011136115063,18410
Kepler-610,1,2.0000047645589802,17202
Kepler-611,1,1.9999957356776576,15219
Kepler-613,1,2.0000027764763217,15265
Kepler-614,1,1.9999628805817338,18604
Kepler-615,1,2.0000034463737393,15375
Kepler-616,1,2.0000104655628093,15596
Kepler-617,1,2.0000155195884872,19608
Kepler-618,1,2.0000272434481303,11355
Kepler-619,1,2.000034589727875,12977
Kepler-62,1,2.000013843207853,19610
Kepler-620,1,2.0000360755511792,18307
Kepler-621,1,1.999985678048688,17218
Kepler-622,1,2.000016190795577,19610
Kepler-623,1,2.0000161639472935,13951
Kepler-624,1,2.000045359818614,19611
Kepler-625,1,2.000029882765375,18025
Kepler-626,1,1.9999920489499345,16642
Kepler-627,1,1.9999819906661287,18035
Kepler-629,1,1.9999900353286648,16876
Kepler-63,1,2.0000061894825194,18294
Kepler-630,1,2.000040665298002,19608
Kepler-631,1,1.9999689135875087,18604
Kepler-632,1,1.9999679084139643,18604
Kepler-633,1,2.0000453585089417,19611
Kepler-634,1,1.9999840016680537,17877
Kepler-635,1,1.9999880230170675,17618
Kepler-636,1,1.9999769615242258,18601
Kepler-637,1,1.9999799776996952,18604
Kepler-638,1,2.0000175312452484,19609
Kepler-639,1,1.9999803136306582,18603
Kepler-640,1,1.9999702553468524,18602
Kepler-641,1,1.9999809815635672,18604
Kepler-642,1,0.33332949336909223,98006
Kepler-643,1,1.999984670910635,18369
Kepler-644,1,0.3333288228168385,97311
Kepler-645,1,1.9999840003583813,18259
Kepler-646,1,2.000032282739994,19610
Kepler-647,1,1.9999990884389263,15741
Kepler-648,1,2.000020845371182,12374
Kepler-649,1,1.9999967415060382,15476
Kepler-65,1,1.9999964641829138,18423
Kepler-650,1,1.9999876897054492,16307
Kepler-651,1,1.999992046985426,15168
Kepler-652,1,1.9999900366383372,15169
Kepler-653,1,2.0000034470285755,15485
Kepler-654,1,1.9999658967572032,18604
Kepler-655,1,1.99996556082624,18604
Kepler-656,1,2.0000295618956443,12156
Kepler-657,1,2.0000359321420547,12978
Kepler-658,1,2.000020368650439,12474
Kepler-659,1,2.0000279693340417,11621
Kepler-660,1,2.000029058981454,12176
Kepler-661,1,2.0000213764433283,12342
Kepler-662,1,2.0000339204852935,12978
Kepler-663,1,2.000037920224713,19024
Kepler-664,1,2.000033109798096,12483
Kepler-665,1,2.000000699335942,18322
Kepler-666,1,2.000034568773117,19025
Kepler-667,1,2.000037920224713,18481
Kepler-668,1,2.0000231929589063,11291
Kepler-669,1,2.000005771697033,15264
Kepler-670,1,2.0000018711652956,18319
Kepler-671,1,2.0000118066673167,14796
Kepler-672,1,2.000005771042197,15204
Kepler-673,1,2.0000334188807756,12896
Kepler-674,1,2.0000190412974916,19609
Kepler-675,1,2.0000379215343855,15105
Kepler-676,1,2.000033060030546,19025
Kepler-677,1,2.0000319094833685,12953
Kepler-678,1,2.0000335622899,18703
Kepler-679,1,2.0000325558066834,19025
Kepler-68,1,2.0000095399518614,18421
Kepler-680,1,2.000037920224713,17945
Kepler-681,1,1.9999596921843477,10286
Kepler-682,1,1.9999603620817652,11258
Kepler-683,1,1.9999860133248148,16661
Kepler-684,1,1.99998735311965,16809
Kepler-685,1,2.0000420070573455,19611
Kepler-686,1,2.0000178678310476,19610
Kepler-687,1,2.000032579380786,17277
Kepler-688,1,2.0000440180592705,19610
Kepler-69,1,1.9999762903171359,18067
Kepler-691,1,2.0000305670691887,17165
Kepler-693,1,2.0000057946162997,16754
Kepler-694,1,1.9999983943125699,18176
Kepler-695,1,1.9999963394366205,18322
Kepler-696,1,2.000005771697033,18408
Kepler-697,1,2.0000034463737393,16783
Kepler-698,1,2.0000295625504805,14843
Kepler-7,1,2.0000272549077636,19610
Kepler-700,1,2.0000285560672637,14203
Kepler-701,1,2.000033585864003,14049
Kepler-702,1,2.0000071128015406,18410
Kepler-703,1,1.9999973446101649,18321
Kepler-704,1,2.0000041188905016,16798
Kepler-705,1,2.000032914329495,15961
Kepler-707,1,2.000036602039472,15157
Kepler-709,1,2.000001748383511,18076
Kepler-710,1,2.0000020823499653,18126
Kepler-711,1,2.0000165005330928,18409
Kepler-713,1,2.0000124765647342,18409
Kepler-714,1,2.000011832860764,19611
Kepler-715,1,2.000002441200195,16284
Kepler-716,1,2.00003964768257,14607
Kepler-718,1,2.000000362750143,18322
Kepler-719,1,2.000045023887651,19610
Kepler-720,1,1.9999990209907992,18322
Kepler-721,1,1.9999839774391148,16816
Kepler-723,1,2.000017866193957,19611
Kepler-724,1,2.0000047645589802,17518
Kepler-725,1,1.9999544777238043,18136
Kepler-726,1,2.0000014117977116,17202
Kepler-727,1,2.000008117975085,17493
Kepler-729,1,2.000026545720175,11478
Kepler-730,1,2.0000195435568457,19610
Kepler-731,1,1.999995334263076,18322
Kepler-732,1,2.0000151843123604,19611
Kepler-733,1,2.0000047652138164,17331
Kepler-734,1,1.99996623203333,18604
Kepler-735,1,2.000021517233108,11618
Kepler-736,1,2.000025902016205,11420
Kepler-737,1,2.0000198637717403,17898
Kepler-738,1,2.000028220791137,11627
Kepler-739,1,2.0000335852091666,12967
Kepler-74,1,2.0000393241934944,19611
Kepler-740,1,2.0000282482942566,11435
Kepler-741,1,2.000035289747757,12525
Kepler-742,1,2.0000195036118384,12169
Kepler-743,1,2.000045359818614,19608
Kepler-744,1,1.9999980145075824,18322
Kepler-745,1,1.9999863486009417,16649
Kepler-746,1,1.999988360912539,16661
Kepler-747,1,2.0000288906885544,16208
Kepler-748,1,1.9999840010132175,17103
Kepler-75,1,2.0000346309825545,19611
Kepler-750,1,1.999988024981576,16609
Kepler-751,1,2.000011136115063,18409
Kepler-752,1,1.9999833311158,17127
Kepler-753,1,1.9999843375990167,17109
Kepler-754,1,1.999979977044859,18495
Kepler-755,1,1.999968578966218,18604
Kepler-756,1,1.9999977253974066,18223
Kepler-757,1,2.000013818324078,18410
Kepler-758,1,1.999978301973897,18588
Kepler-759,1,2.0000332486233674,16339
Kepler-76,1,2.000042676954763,19611
Kepler-760,1,2.0000298984814435,12837
Kepler-761,1,1.9999977237603161,16843
Kepler-762,1,2.0000346309825545,16240
Kepler-763,1,1.9999732531869086,18137
Kepler-764,1,2.0000168358092196,13989
Kepler-765,1,2.000030889903428,19474
Kepler-766,1,1.9999799776996952,18469
Kepler-767,1,1.9999856767390156,16702
Kepler-768,1,1.9999769608693896,18787
Kepler-769,1,1.9999813194590388,17949
Kepler-77,1,2.0000299364619423,19610
Kepler-770,1,2.0000215545587707,19610
Kepler-771,1,2.0000242367677856,19609
Kepler-772,1,1.9999856773938518,16984
Kepler-773,1,1.99998735311965,16981
Kepler-774,1,1.9999870191531954,16476
Kepler-775,1,1.9999823246325832,18604
Kepler-776,1,2.0000288913433906,14220
Kepler-777,1,2.00000445220212,15701
Kepler-778,1,1.9999910202022875,16626
Kepler-779,1,2.0000248693395406,14195
Kepler-78,1,2.0000115516086225,18423
Kepler-780,1,2.000006799789844,15710
Kepler-781,1,2.000028054462746,11623
Kepler-782,1,1.999987353774486,14861
Kepler-783,1,1.9999813194590388,16421
Kepler-784,1,2.000044688611524,19611
Kepler-785,1,2.0000369775880245,19611
Kepler-786,1,1.999979574320605,18321
Kepler-787,1,1.9999846715654712,17067
Kepler-788,1,1.9999897007073741,16386
Kepler-789,1,1.9999719304178143,18788
Kepler-79,1,2.0000269746378763,18424
Kepler-790,1,2.0000262091343757,17277
Kepler-791,1,1.9999779666977702,18787
Kepler-792,1,1.9999836657370906,17060
Kepler-793,1,1.9999739427294116,18788
Kepler-794,1,2.0000389358756365,19474
Kepler-795,1,1.9999866832222324,16871
Kepler-796,1,1.9999964075395837,16350
Kepler-797,1,1.999967571828165,18601
Kepler-798,1,1.9999793078022776,18604
Kepler-799,1,1.9999910202022875,16588
Kepler-8,1,2.0000081435136963,19610
Kepler-80,1,1.9999869517050683,18322
Kepler-800,1,1.9999896784429438,16595
Kepler-801,1,1.9999883373384364,16568
Kepler-802,1,2.0000275770871667,11462
Kepler-803,1,1.9999615375127178,18604
Kepler-804,1,1.9999759556958452,18014
Kepler-805,1,1.999976290971972,17844
Kepler-806,1,1.9999936559179332,18321
Kepler-808,1,1.9999794757677591,16587
Kepler-809,1,2.000033781005186,12534
Kepler-81,1,1.999975955041009,18604
Kepler-811,1,1.9999947311589494,15595
Kepler-812,1,1.9999863486009417,15891
Kepler-813,1,1.9999937240208965,15782
Kepler-814,1,2.000024560256861,11222
Kepler-815,1,1.9999950664350763,15764
Kepler-817,1,1.9999849400483072,18059
Kepler-818,1,1.99997092524427,18786
Kepler-819,1,1.999973272831994,18786
Kepler-82,1,2.0000386536412407,19610
Kepler-821,1,2.00002252109698,17277
Kepler-823,1,2.0000034476834117,16515
Kepler-826,1,2.0000027764763217,16560
Kepler-828,1,2.0000305955545628,13181
Kepler-829,1,2.000006463858881,16498
Kepler-83,1,1.999984395224601,18058
Kepler-830,1,2.000010800838936,18410
Kepler-831,1,1.9999726022797404,18604
Kepler-833,1,2.000035261589801,12977
Kepler-834,1,2.0000275508937193,11616
Kepler-835,1,2.000022213323973,12496
Kepler-836,1,1.999992046985426,15379
Kepler-837,1,2.0000255660852417,11443
Kepler-838,1,2.0000259013613686,11457
Kepler-839,1,1.9999816540803295,17781
Kepler-84,1,1.9999652255501132,18604
Kepler-841,1,2.0000225486001,11799
Kepler-842,1,2.0000071121467045,15237
Kepler-843,1,2.000037082034396,18574
Kepler-844,1,2.0000280524982372,12123
Kepler-845,1,1.9999804812687216,16643
Kepler-846,1,2.0000262084795395,12113
Kepler-847,1,1.9999975790415192,16091
Kepler-848,1,1.9999746126268292,17769
Kepler-849,1,1.9999813188042026,16407
Kepler-85,1,1.9999819893564563,17608
Kepler-850,1,2.000007782698958,15245
Kepler-851,1,2.0000118066673167,14518
Kepler-852,1,1.9999652262049494,17668
Kepler-853,1,2.000016190140741,19610
Kepler-855,1,2.0000440180592705,19611
Kepler-856,1,2.0000292659096885,16758
Kepler-857,1,2.0000094584247563,18219
Kepler-858,1,2.000028260081308,15128
Kepler-859,1,2.0000275515485555,12619
Kepler-860,1,2.000009124458302,16641
Kepler-862,1,2.0000000268191798,18319
Kepler-863,1,2.0000171717401827,18408
Kepler-864,1,0.33333284613036085,90285
Kepler-865,1,1.99996556082624,18604
Kepler-866,1,2.000038977130316,14534
Kepler-867,1,1.9999886955338297,14258
Kepler-868,1,2.0000031117524486,15471
Kepler-869,1,2.000030401395634,12744
Kepler-87,1,1.9999511315108975,19611
Kepler-870,1,2.0000337299279636,18576
Kepler-872,1,2.0000121419434436,18410
Kepler-873,1,2.000030041890568,19025
Kepler-874,1,2.0000108001841,18410
Kepler-875,1,2.0000164992234204,18409
Kepler-876,1,2.0000027764763217,16308
Kepler-877,1,1.999985342117725,15622
Kepler-878,1,2.0000255660852417,11447
Kepler-879,1,1.9999684100184822,17524
Kepler-880,1,2.0000101554978755,19609
Kepler-881,1,2.000033947333577,12380
Kepler-882,1,1.999973272177158,18604
Kepler-883,1,2.0000116652227007,19134
Kepler-884,1,1.9999761213694,17239
Kepler-885,1,1.9999855110654607,16392
Kepler-886,1,1.9999954017112032,16459
Kepler-887,1,1.9999880256364122,17019
Kepler-888,1,1.9999692495184718,17546
Kepler-889,1,1.9999783013190608,17103
Kepler-890,1,2.0000352884380845,13290
Kepler-891,1,1.999997557431925,18079
Kepler-892,1,2.000003113062121,16278
Kepler-893,1,2.000022856373107,12601
Kepler-894,1,2.000033276126487,12386
Kepler-895,1,1.9999596921843477,11054
Kepler-896,1,2.000005124064046,16136
Kepler-897,1,1.9999811518209754,14260
Kepler-898,1,2.0000282482942566,11455
Kepler-9,1,1.9999857360016904,18420
Kepler-900,1,2.0000144888763316,15291
Kepler-901,1,1.9999840016680537,17803
Kepler-902,1,2.0000335845543304,12753
Kepler-903,1,1.9999910411570454,17139
Kepler-904,1,1.9999910418118816,17104
Kepler-905,1,1.9999846722203074,15691
Kepler-906,1,1.9999843356345082,17341
Kepler-907,1,2.0000192076258827,19608
Kepler-908,1,1.999984268186381,18322
Kepler-909,1,2.000016525416868,18350
Kepler-91,1,1.9999927764729364,18266
Kepler-910,1,2.0000282469845843,17898
Kepler-911,1,1.9999943284346955,18321
Kepler-912,1,2.0000175063614734,18409
Kepler-914,1,1.9999840010132175,17030
Kepler-915,1,1.9999833311158,16503
Kepler-916,1,2.0000362667633453,12978
Kepler-917,1,2.000036243844079,19024
Kepler-918,1,2.0000365784653695,19025
Kepler-919,1,2.000035909222788,19025
Kepler-92,1,2.000028596012271,19610
Kepler-920,1,2.0000265306589426,16391
Kepler-921,1,2.000023220462026,11774
Kepler-922,1,2.000018034814275,19609
Kepler-923,1,1.9999762876977911,18604
Kepler-925,1,2.0000342557614204,16901
Kepler-926,1,1.999988360912539,17168
Kepler-927,1,1.9999883602577029,17749
Kepler-928,1,2.000033251242712,16060
Kepler-93,1,2.000001494634489,11614
Kepler-930,1,1.9999645543430233,18604
Kepler-931,1,1.9999672372068744,18604
Kepler-932,1,1.9999675724830013,18603
Kepler-933,1,2.0000345923472196,13765
Kepler-934,1,2.000039311751607,14617
Kepler-935,1,2.000008789509593,16151
Kepler-938,1,2.000008789182175,16080
Kepler-94,1,2.000009149996913,19609
Kepler-942,1,2.0000435154724983,19609
Kepler-943,1,2.000002105924068,16790
Kepler-946,1,2.0000238766078837,18049
Kepler-948,1,2.000005770387361,18409
Kepler-949,1,1.9999625433410984,18604
Kepler-95,1,2.0000168606929947,19611
Kepler-950,1,2.000028220791137,15507
Kepler-951,1,2.0000249086297117,19609
Kepler-952,1,2.0000233596147154,14067
Kepler-953,1,0.333338211858063,112958
Kepler-954,1,2.0000443533353973,19606
Kepler-955,1,1.9999920482950984,17022
Kepler-956,1,1.9999762890074635,17740
Kepler-957,1,2.0000327470188495,12955
Kepler-958,1,1.9999920489499345,15213
Kepler-959,1,1.999980984182912,18464
Kepler-96,1,2.0000172516301973,12559
Kepler-960,1,2.0000096525836852,19609
Kepler-961,1,2.0000061305472627,16145
Kepler-962,1,1.9999705886584707,18540
Kepler-963,1,2.00001147139119,17124
Kepler-964,1,2.000045359818614,19610
Kepler-965,1,1.9999642184120603,18604
Kepler-966,1,1.9999652262049494,17600
Kepler-967,1,2.0000252046156675,17277
Kepler-968,1,2.0000200471258722,19607
Kepler-969,1,1.9999880236719036,15678
Kepler-97,1,2.0000128373794723,18222
Kepler-970,1,1.9999886955338297,17104
Kepler-971,1,2.0000151849671965,19611
Kepler-972,1,2.000013147116988,18410
Kepler-973,1,2.0000311102558044,15125
Kepler-974,1,2.0000175319000846,19610
Kepler-975,1,1.999988024981576,16635
Kepler-976,1,2.0000339198304573,12764
Kepler-977,1,2.0000004072790034,18126
Kepler-978,1,1.9999947291944409,16819
Kepler-979,1,1.9999581860611215,18603
Kepler-98,1,2.0000021072337404,15914
Kepler-980,1,1.9999726022797404,18387
Kepler-981,1,2.0000342845742125,12535
Kepler-982,1,1.9999890301551204,15176
Kepler-983,1,1.9999984165770002,15385
Kepler-984,1,1.9999980145075824,18321
Kepler-985,1,2.0000386418541893,14602
Kepler-986,1,1.9999772961455164,18604
Kepler-987,1,2.0000356243690476,12523
Kepler-988,1,1.9999970545177348,17456
Kepler-989,1,2.0000101551704574,19611
Kepler-99,1,2.0000312631600536,17898
Kepler-990,1,1.999963885100442,18597
Kepler-991,1,2.000034063894418,19025
Kepler-992,1,2.0000171959691215,19610
Kepler-993,1,2.000005771042197,18311
Kepler-994,1,2.0000275901838904,15743
Kepler-995,1,2.000003781649866,16393
Kepler-996,1,2.000026196037652,18500
Kepler-997,1,2.000017533209757,15253
Kepler-998,1,1.9999665666546207,17729
Kepler-999,1,2.000004049477866,18322
LHS_1140,1,1.9999737066609669,12724
LHS_1478,1,2.0000393883674406,14459
LHS_1678,1,2.000022998145141,14751
LHS_1815,1,2.000023757755116,18277
LHS_1903,1,1.9999891077532084,16513
LHS_3154,1,2.000000451480446,14360
LHS_3844,1,1.9999797514537931,18272
LHS_475,1,2.000034017401049,14348
LP_261-75_A,1,2.000007191054465,16918
LP_714-47,1,1.9999790628935443,17002
LP_791-18,1,2.0000025312401704,15813
LP_890-9,1,2.0000317051744787,14662
LSPM_J21160234,1,1.9999783098319313,13874
LTT_1445_A,1,1.9999904770156718,14811
LTT_3780,1,1.999962298104947,15578
LTT_9779,1,1.999999882427801,18298
L_168-9,1,2.0000102615813375,18276
L_363-38,1,2.0000193274609046,18298
L_98-59,1,1.9999695389560657,17577
LkCa_15,1,2.000179496462806,15254
Luhman_16_A,1,2.0000309547322104,15945
Lupus-TR-3,1,1.9999569035644527,13582
MASCARA-1,1,0.3333305005071452,80080
MASCARA-4,1,2.0000333023199346,15029
MOA-2007-BLG-192L,1,2.000109044602141,16205
MOA-2007-BLG-400L,1,2.0001097144995583,16170
MOA-2008-BLG-310L,1,2.00009897518612,16081
MOA-2008-BLG-379L,1,2.0001029991544783,16072
MOA-2009-BLG-319L,1,2.000108374049887,16203
MOA-2009-BLG-387L,1,2.000098975840956,16069
MOA-2010-BLG-117L,1,2.000109045256977,16203
MOA-2010-BLG-328L,1,2.0001023292570608,16069
MOA-2010-BLG-353L,1,2.000107033600216,16204
MOA-2010-BLG-477L,1,2.000107030980871,16088
MOA-2011-BLG-028L,1,2.000105691840872,16204
MOA-2011-BLG-262L,1,2.000103669706732,16087
MOA-2011-BLG-291L,1,2.000100986842881,16205
MOA-2011-BLG-322L,1,2.0001070329453796,16205
MOA-2012-BLG-006L,1,2.000104680773802,16205
MOA-2012-BLG-505L,1,2.0000983170757536,16041
MOA-2013-BLG-605L,1,2.0001083747047232,16196
MOA-2015-BLG-337L,1,2.000109034124762,16073
MOA-2016-BLG-227L,1,2.000107694984763,16198
MOA-2016-BLG-319L,1,2.0001003274228424,16205
MOA-2019-BLG-008L,1,2.000098315766081,16205
MOA-2020-BLG-135L,1,2.000099647702882,16205
MOA-bin-1L,1,2.0000828930642456,15772
MOA-bin-29,1,2.000101669837022,16203
MWC_758,1,2.0001432872959413,15076
MXB_1658-298,1,0.33335732194245793,75505
NGC_2682_Sand_1429,1,10.000963533020695,3083
NGC_2682_Sand_978,1,2.0001929068530444,15509
NGC_2682_YBP_1194,1,2.000192986743059,15481
NGC_2682_YBP_1514,1,2.000193074491108,15509
NGC_2682_YBP_401,1,2.0001929068530444,15508
NGTS-1,1,2.0000203159361263,17178
NGTS-10,1,0.33332915481878445,82621
NGTS-11,1,0.33333452644001227,93003
NGTS-12,1,2.000029263290344,18224
NGTS-13,1,2.0000299344974337,17889
NGTS-14_A,1,2.000003763969289,15105
NGTS-15,1,0.33332848361169454,179856
NGTS-17,1,0.33332848230202217,180725
NGTS-18,1,2.0000413325760746,18257
NGTS-2,1,0.3333291620219825,104441
NGTS-20,1,0.3333305041087442,96027
NGTS-21,1,1.9999615178676322,14985
NGTS-23,1,0.33332747712847777,175506
NGTS-24,1,2.0000124994840007,18256
NGTS-26,1,0.33334792766254395,93538
NGTS-27,1,2.0000319454993587,17283
NGTS-30,1,2.0000037823047023,17151
NGTS-31,1,1.9999910162732704,29385
NGTS-33,1,2.0000278973020613,15478
NGTS-34,1,30.00050366288633,1037
NGTS-35,1,2.000006481539458,15326
NGTS-3_A,1,0.33333251347357873,102389
NGTS-4,1,2.0000343160063494,17631
NGTS-5,1,1.9999883576383581,6753
NGTS-6,1,2.0000058974255808,17082
NGTS-8,1,2.0001955360203283,16225
NGTS-9,1,1.999998448009137,13657
NN_Ser,1,0.33333921572193503,45565
NSVS_14256825,1,0.33333586230583023,50164
NY_Vir,1,2.000046073262638,13305
OGLE-2003-BLG-235L,1,2.0001070322905434,16204
OGLE-2005-BLG-071L,1,2.0000962942867773,16205
OGLE-2005-BLG-169L,1,2.0001070329453796,16099
OGLE-2005-BLG-390L,1,2.0001003274228424,15698
OGLE-2006-BLG-109L,1,2.00009897518612,16205
OGLE-2007-BLG-349L_A,1,2.0001076930202544,16205
OGLE-2007-BLG-368L,1,2.0001009881525533,16062
OGLE-2008-BLG-092L,1,2.0000962942867773,16205
OGLE-2008-BLG-355L,1,2.0001030004641507,16081
OGLE-2011-BLG-0173L,1,2.000102327292552,16205
OGLE-2011-BLG-0251L,1,2.0000902691390365,15627
OGLE-2011-BLG-0265L,1,2.0001023397344397,16204
OGLE-2012-BLG-0026L,1,2.000087587584858,15672
OGLE-2012-BLG-0358L,1,2.000092938906164,15743
OGLE-2012-BLG-0406L,1,2.000098986973171,16205
OGLE-2012-BLG-0563L,1,2.000107702842797,16205
OGLE-2012-BLG-0724L,1,2.00010099732026,16205
OGLE-2012-BLG-0838L,1,2.0001117268111557,16175
OGLE-2013-BLG-0102L,1,2.0000983164209174,15942
OGLE-2013-BLG-0132L,1,2.0001030102866935,16205
OGLE-2013-BLG-0341L_B,1,2.0000983170757536,16202
OGLE-2013-BLG-0911L,1,2.000100987497717,16205
OGLE-2013-BLG-1721L,1,2.0000989738764474,16202
OGLE-2013-BLG-1761L,1,2.0000996568705887,16205
OGLE-2014-BLG-0124L,1,2.000105022598291,16205
OGLE-2014-BLG-0319L,1,2.000094964969321,15942
OGLE-2014-BLG-0676L,1,2.000098986318335,15941
OGLE-2014-BLG-1722L,1,2.0001003162906272,16143
OGLE-2015-BLG-0051L,1,2.0001030096318573,16202
OGLE-2015-BLG-0954L,1,2.0001043402589858,16205
OGLE-2015-BLG-0966L,1,2.0001003280776786,16205
OGLE-2015-BLG-1649L,1,2.000106352570583,15657
OGLE-2015-BLG-1670L,1,2.000098986973171,16205
OGLE-2015-BLG-1771L,1,2.0001003287325148,16205
OGLE-2016-BLG-0263L,1,2.0001030004641507,16068
OGLE-2016-BLG-0613L_AB,1,2.000101669837022,16205
OGLE-2016-BLG-1067L,1,2.000111728120828,16205
OGLE-2016-BLG-1093L,1,2.0001003280776786,16036
OGLE-2016-BLG-1190L,1,2.0001030102866935,16205
OGLE-2016-BLG-1195L,1,2.0001003280776786,16202
OGLE-2016-BLG-1227L,1,2.0000922794861253,15693
OGLE-2017-BLG-0173L,1,2.0000983164209174,16205
OGLE-2017-BLG-0373L,1,2.000101658049971,16060
OGLE-2017-BLG-0406L,1,2.000100997975096,16204
OGLE-2017-BLG-0482L,1,2.0001009986299323,16053
OGLE-2017-BLG-1099L,1,2.0000882581371116,15940
OGLE-2017-BLG-1140L,1,2.0000956348667387,15684
OGLE-2017-BLG-1434L,1,2.000098986973171,16200
OGLE-2017-BLG-1522L,1,2.000104351391201,16205
OGLE-2017-BLG-1691L,1,2.0000875784171512,15942
OGLE-2018-BLG-0506L,1,2.0000976445589913,15302
OGLE-2018-BLG-0516L,1,2.0001023397344397,16063
OGLE-2018-BLG-0532L,1,2.000103679529275,16205
OGLE-2018-BLG-0567L,1,2.0001009992847685,16205
OGLE-2018-BLG-0596L,1,2.0001016672176775,15942
OGLE-2018-BLG-0677L,1,2.000100315635791,16061
OGLE-2018-BLG-0740L,1,2.000109034124762,16188
OGLE-2018-BLG-0799L,1,2.000113727990538,15717
OGLE-2018-BLG-0962L,1,2.0000989745312836,15942
OGLE-2018-BLG-1011L,1,2.0001009992847685,16154
OGLE-2018-BLG-1185L,1,2.0001030109415296,16205
OGLE-2018-BLG-1269L,1,2.0001030102866935,16205
OGLE-2018-BLG-1428L,1,2.0000929402158363,15425
OGLE-2018-BLG-1700L,1,2.000103680184111,16205
OGLE-2019-BLG-0299L,1,2.00009495318227,15910
OGLE-2019-BLG-0468L,1,2.0000942937622312,15703
OGLE-2019-BLG-0954L,1,2.000098315766081,16205
OGLE-2019-BLG-1053L,1,2.0001043507363647,16205
OGLE-2019-BLG-1470L_A,1,2.000109034779598,16205
OGLE-2019-BLG-1492L,1,2.0001036814937834,16205
OGLE-TR-10,1,0.33334055748127867,108668
OGLE-TR-111,1,2.0000115545553854,15672
OGLE-TR-113,1,2.0000420031283284,18358
OGLE-TR-132,1,2.0000118911411846,15676
OGLE-TR-182,1,2.000015578523744,15676
OGLE-TR-211,1,2.0000102147605503,15677
OGLE-TR-56,1,0.3333412273786962,109958
OGLE2-TR-L9,1,2.000015243247617,15677
PDS_70,1,1.9999978088890202,11701
PH1,1,2.0000195985630853,12240
PH2,1,2.000029267219361,14344
POTS-1,1,2.0000179248017957,11700
PZ_Tel,1,1.9999823835678399,17208
Pr0201,1,2.0001974343904294,15276
Pr0211,1,2.000197266752366,15276
Proxima_Cen,1,2.000034017401049,11455
Qatar-1,1,1.9999830384040251,13653
Qatar-10,1,1.9999996964543243,18021
Qatar-2,1,0.3333298293000553,66797
Qatar-3,1,1.9999769641435705,17990
Qatar-4,1,2.0000037862337194,17981
Qatar-5,1,1.999990414478816,12701
Qatar-6,1,2.000042001818656,10384
Qatar-7,1,1.9999769641435705,17987
Qatar-8,1,1.999963888374623,18918
Qatar-9,1,2.0000003620953066,18295
ROXs_12,1,2.000121807359392,12288
ROXs_42_B,1,2.0001251601206604,12221
RR_Cae,1,2.0000372454160242,12538
Ross_128,1,0.3333670462598093,98436
Ross_176,1,1.9999632021063007,19612
Ross_458,1,1.999991757547832,13141
Ross_508,1,0.33333452185615897,46799
SR_12_AB,1,2.0001238203258254,11850
SWEEPS-11,1,2.0001030096318573,16205
SWEEPS-4,1,2.000103008977021,16205
TAP_26,1,2.000169772800291,15695
TIC_117642575,1,2.000016561432858,14967
TIC_139270665,1,2.000013871365809,16710
TIC_139702105,1,1.9999837577415747,17217
TIC_142589416,1,30.000210169237107,1220
TIC_147027702,1,2.00009056381532,15608
TIC_150070085,1,1.999966932053212,16365
TIC_153919886,1,29.99996038950485,1052
TIC_154870955,1,30.000293180855806,1069
TIC_160113658,1,29.99999461992047,903
TIC_161045582,1,1.999978312451276,14918
TIC_172900988_Aa,1,2.0001949185098056,14653
TIC_178172313,1,2.0000333062489517,15672
TIC_188624430,1,29.99955883347866,884
TIC_18942729,1,10.000993189241854,3025
TIC_198190129,1,1.99996970986831,14940
TIC_206466666,1,30.000237463791564,837
TIC_231949697,1,1.9999930279300315,14836
