host,trap_vshape,trap_t14_ratio,trap_vshape_err,trap_depth,trap_depth_snr,trap_rmse,trap_nbins,trap_status
EPIC_206042996,0.6029693621728436,2.0743399560129108,0.3700308439659609,0.01568447373109014,3.5638949349650333,0.011787713572516238,60,ok
EPIC_206317286,0.026477984306449542,0.3690683869613102,,0.0005688999911199214,,0.003051451229849191,60,ok
EPIC_211822797,0.5055351790927881,1.3642026191046142,0.8210454329609469,0.002062880670815038,1.3556481997010341,0.00378970221950415,60,ok
EPIC_211945201,0.13272576993000834,1.7210682437294502,5.098016726888782,1.70229961853989e-05,0.17392234032611287,0.0003305226803399724,60,ok
EPIC_212297394,0.04062119532154479,0.7078224137870087,,5.548609488084725e-05,,0.0018678955972332525,60,ok
EPIC_212424622,0.14668354621319202,0.9919661996363941,,0.00141719445091721,,0.002065641346600171,60,ok
EPIC_212499991,,,,,,,5,too few usable bins (5)
EPIC_212587672,0.9740539496879614,1.619187531864558,3.7274761211048797,0.000254238457958622,0.2896027918798454,0.0008347248565393253,60,ok
EPIC_212624936,0.20257964799820494,0.8393655716702934,0.2733036162415083,0.002677597043078543,3.4048149884727787,0.0019751196038177905,60,ok
EPIC_212737443,0.05319235379811854,0.8837873781121308,,0.011874656791954999,,0.009131575005775931,57,ok
EPIC_220492298,0.13288710644676344,1.070708340556672,,0.000989992139480259,,0.0025998133685231017,60,ok
EPIC_220674823,0.3377386241199484,0.5875922874548516,0.5832686803838172,0.0004641431872659169,1.2899482402139293,0.0006661061964709973,60,ok
EPIC_228836835,0.9417511436074615,0.35227848607628426,1.4530941387921779,0.010475005863259477,1.1165437364813313,0.008590817216649872,60,ok
EPIC_229004835,0.05699706803588289,0.33931583559858614,,1.000679129872674e-07,,0.00015272466617065856,60,ok
EPIC_246851721,0.33303503370887977,0.6057232580686213,,0.00023798919142741274,,0.0006754407421496794,60,ok
EPIC_248847494,0.08915711030431392,0.6364488622160871,,0.0005323607657082482,,0.0009626151699513096,60,ok
EPIC_249893012,0.9781681037122797,0.30000000000000004,56443121.189466044,0.0011309333733497936,1.7330225295219625e-08,0.0007729097030629718,60,T14 hit bound
FU_Tau,0.7180400239812751,1.0833331688600503,0.3991671883201532,0.008827880983710214,3.2166378336910633,0.005774674144100683,60,ok
GJ_1002,0.8995569285341284,0.4162085240876797,138874.4410943082,0.0009472286799604631,6.477502239086016e-06,0.000518697372835667,60,ok
GJ_1061,0.04489063303120355,0.7294288209020438,,7.286052090548817e-05,,0.0002197872084503658,60,ok
GJ_1132,0.1553571557102115,1.1066513645468856,2206125.615116238,0.0024843270226517326,14.788352377753805,0.0004797389147486546,60,ok
GJ_1148,0.3283187301026186,1.2900828926864218,0.2838772724926491,0.0003623809319409296,3.7334063425604085,0.000267171530510126,60,ok
GJ_1151,0.023347402991281574,0.8221885053294451,,0.0002072717663812069,,0.0005601658210814491,60,ok
GJ_1252,0.41167122310250587,1.3672100076547875,0.096768598905049,0.0007841894856059014,10.91847166023591,0.0001903275171755225,60,ok
GJ_1265,0.28054923313204116,1.5995066930923822,0.4078069310909701,0.0005199851525271177,2.739164332588776,0.0005879874880523614,60,ok
GJ_1289,0.22298897193881298,0.8685656931227452,0.0,0.001092938697816724,5.8255733122091575,0.0005243680438916181,60,ok
GJ_143,0.19990676544706315,1.1560587992010376,0.0,0.0006203467870151133,10.05159803766462,0.00018053793944221844,60,ok
GJ_15_A,0.04753057858512512,0.6353881921363533,,7.231807393571898e-05,,0.00017854583329991502,60,ok
GJ_160.2,0.31936897452936025,1.3359285107930863,0.5868482144520516,9.82316276894274e-05,1.8959061687358616,0.0001481147832895968,60,ok
GJ_163,0.25528820049926426,1.1424545353287674,0.229606819138463,0.00021236829595629013,4.697257969514226,0.00012408256217119853,60,ok
GJ_179,0.15621344311797386,1.2678748824666348,0.0,0.0021758580141988965,7.072079575092496,0.0008285039892353621,37,ok
GJ_180,0.03515326801736124,0.557340342847629,,5.541749596332795e-05,,0.00020355184294258325,60,ok
GJ_2030,0.665974395894287,0.6243128504163263,1.5941126569762518,3.577701834215902e-05,0.6592296855898022,7.632460150382214e-05,60,ok
GJ_2056,0.15019651422858707,1.0721735341312084,0.0,0.00014931023282190498,3.3932421741926446,0.00012533772234109264,60,ok
