host,label,st_logg,st_rho,rho_circ,rho_ratio
TIC_202468443,0.0,4.91775,9.82055,198.4066280736845,1.3054203651901104
TIC_206466531,0.0,4.29143,0.534734,1.7074205197887244,0.5042026977395053
TIC_206498307,0.0,3.9254,0.181449,1.568445879170175,0.9367149584532988
TIC_207084429,0.0,3.99519,0.203771,2.415094486781857,1.0737917497647025
TIC_207501148,0.0,4.28122,0.563703,41.30781312002744,1.8649818574485797
TIC_20988926,0.0,3.77378,0.0815132,1.366190784746765,1.2242834088340293
TIC_210337597,0.0,4.58515,1.9333,15.093916893813809,0.8925027035201933
TIC_21755546,0.0,4.09572,0.173235,3.080443886615745,1.249977661688457
TIC_219151731,0.0,4.18499,0.370237,1.8049465335763784,0.6879845234561128
TIC_219164808,0.0,3.83041,0.0963282,7.301876831041241,1.8796810578580667
TIC_219205407,0.0,4.31472,0.716879,24.927106347660576,1.5412260080396445
TIC_219208037,0.0,4.19561,0.52106,44.25354085987979,1.9290602905019747
TIC_219239945,0.0,4.45723,1.05276,3.9647017720165922,0.5758811495037596
TIC_219366908,0.0,4.63329,1.99271,12.28220987348309,0.7898324139357756
TIC_219379012,0.0,4.32214,0.670049,9.28035993174281,1.141458256953919
TIC_219388773,0.0,4.49348,1.38905,10.827112146475464,0.8917947563876154
TIC_219466803,0.0,4.31682,0.693445,64.46833631527498,1.9683344417743247
TIC_219467837,0.0,4.15722,0.361434,73.73094136442167,2.3096207747078545
TIC_219766989,0.0,4.12794,0.320892,51.65274755123601,2.2067345377348944
TIC_219821826,0.0,4.38594,0.796371,13.11412928676658,1.2166240241530037
TIC_219824469,0.0,4.05015,0.252007,1.5806875865728984,0.7974334383626861
TIC_220016044,0.0,3.7196,0.0750914,51.43850622560331,2.835698146819851
TIC_22020459,0.0,4.12467,0.29049,0.6302455883446846,0.33637862776879224
TIC_220396259,0.0,4.02056,0.228581,11.357075333378429,1.6962263781992692
TIC_220435095,0.0,3.60392,0.0560756,3.369465197544339,1.77878704583816
TIC_220518305,0.0,4.30897,0.582041,15.6544463337927,1.4296841339035298
TIC_224313733,0.0,4.44236,1.00495,19.063050423492914,1.2780479420934865
TIC_224418572,0.0,3.82135,0.124362,233.08425910376863,3.27282524748283
TIC_22843856,0.0,,,5.695419997651362,
TIC_229091748,0.0,4.41651,0.914637,17.261063736954874,1.275818790198088
TIC_229141709,0.0,4.33719,0.639002,45.973987567586754,1.857009956595594
TIC_229285649,0.0,4.22906,0.438061,42.22296462264604,1.9840141331557546
TIC_229384040,0.0,4.08177,0.271456,0.2498843255661252,-0.03596043022607166
TIC_229536616,0.0,,,1.6771577069585304,
TIC_229770036,0.0,4.39248,1.01676,13.407054093702076,1.1201149091854468
TIC_230017325,0.0,3.39369,0.0257501,2.145917687609107,1.920834139472899
TIC_230075120,0.0,4.17479,0.357426,664.3117417383614,3.2691857877717023
TIC_230086768,0.0,4.83663,6.43272,66.6076479314103,1.015129449921322
TIC_230267547,0.0,4.02531,0.210323,15.61195317698364,1.870570472263626
TIC_230386397,0.0,4.56,1.86149,7.967713390113169,0.6314729959985939
TIC_23113034,0.0,3.92805,0.116881,5.559430627668095,1.6772863966967564
TIC_231703293,0.0,4.40352,0.820513,1.2698829909045066,0.18967823990033808
TIC_231721005,0.0,4.32997,0.438026,34.975084870362736,1.9022588872452133
TIC_232679662,0.0,,,1.0057314236104073,
TIC_232967666,0.0,,,9876.390424590014,
TIC_233390838,0.0,4.13041,0.291319,31.227329386043806,2.0301660337225194
TIC_233497719,0.0,4.48286,1.09812,1.5924628282509654,0.161419502294126
TIC_233503636,0.0,4.06274,0.252878,44.7115612489411,2.24750878690009
TIC_233541860,0.0,4.53258,1.74621,4.664279190666942,0.42668806721825725
TIC_233569098,0.0,4.11318,0.313294,88.17039068447743,2.449370687522714
TIC_233681149,0.0,4.48275,1.12229,2.7788036061903045,0.3937527605900285
TIC_233684822,0.0,4.11487,0.327497,6.812798778467961,1.3181182358498948
TIC_233720539,0.0,3.76544,0.0855895,0.28820902784445035,0.5272870912024691
TIC_233735068,0.0,,,4.05507557273642,
TIC_23389848,0.0,3.85942,0.135189,830.9002494816289,3.788607533809891
TIC_235684392,0.0,,,1.6417612300406537,
TIC_23650642,0.0,4.41288,0.930752,6.02934926394095,0.8114364639985611
TIC_236775063,0.0,4.53495,1.44129,7.714999912345011,0.7285845520566778
TIC_237101326,0.0,4.36486,0.842317,8.32806573837158,0.9950685787644581
TIC_237185205,0.0,3.91431,0.135576,269.8477319394895,3.298935955739092
TIC_237200747,0.0,4.52777,1.48472,10.063127505635913,0.831088416729319
TIC_237235093,0.0,4.62149,1.99727,1.8858854139134609,-0.024921477191578
TIC_237751146,0.0,4.79625,5.26238,1.391296251778532,-0.5777625904582059
TIC_237808867,0.0,,,3.2750541079464814,
TIC_238162973,0.0,4.52257,1.61185,19.88645141286571,1.0912326698948949
TIC_238197709,0.0,3.95789,0.177575,16.294631942841697,1.9626627318836967
TIC_238374636,0.0,3.51946,0.0403067,0.5323495571628961,1.120819654189338
TIC_238597883,0.0,4.14225,0.235321,59.620733840598724,2.4037366319743465
TIC_239136269,0.0,4.50307,0.813074,6.4774490849221324,0.9012739342863652
TIC_239372503,0.0,4.18217,0.233364,17.539649201974235,1.8759870428550345
TIC_239541449,0.0,4.7447,2.98379,45.803602220948406,1.1861313802993696
TIC_239638934,0.0,,,1.142529006929938,
TIC_239722954,0.0,4.23816,0.498856,1.4233142342644838,0.4553255925933715
TIC_240148934,0.0,4.23532,0.424149,1.8030453374931121,0.6284881997554482
TIC_241065596,0.0,3.43038,0.0248143,3.83687490160582,2.1892756111287928
TIC_241102583,0.0,4.65382,2.187,4.579954904448797,0.32101241879910025
TIC_241174783,0.0,3.74674,0.075899,10.56522097764037,2.143642531072992
TIC_242083025,0.0,4.10356,0.270069,75.22501869042675,2.4448875679696367
TIC_242536549,0.0,4.04772,0.21949,24.659971547889615,2.0505778326791457
TIC_243153196,0.0,3.95532,0.161256,49.72050658348805,2.4890196620534772
TIC_243283955,0.0,4.25426,0.492112,0.02961552679648086,-1.2205444930909968
TIC_243333538,0.0,4.46702,1.02612,1.3287598487644692,0.11224834405100287
TIC_24364065,0.0,,,3.6258050862329876,
TIC_245462406,0.0,3.55013,0.0386737,0.24256429795732323,0.7974111552211804
TIC_247873937,0.0,4.29831,0.407805,0.4732257373286983,0.06461581031669801
TIC_249067445,0.0,4.26801,0.371266,1.7111480916888584,0.6636024182888002
TIC_249812036,0.0,3.81165,0.0808527,14.23948020637783,2.24579960889647
TIC_249862365,0.0,3.98689,0.192634,1.1449735880192695,0.7740625258355286
TIC_250386181,0.0,4.46567,0.98509,13.568853229259249,1.1390672344268664
TIC_250484865,0.0,4.39303,0.812417,1.698337187978996,0.32024491679107436
TIC_251209368,0.0,4.14389,0.349977,0.47200724526860577,0.12990916100549996
TIC_252537013,0.0,,,91.99132484083852,
TIC_252636888,0.0,3.44714,0.0316923,4.6068273243366535,2.1624481757754928
TIC_253030300,0.0,4.50675,1.1621,22.320041824877766,1.283451502891649
TIC_253132689,0.0,3.99738,0.217174,7.982612459126697,1.5653372151636653
TIC_253917293,0.0,4.27931,0.546071,0.09639581882805556,-0.7531909164507432
TIC_253990973,0.0,4.38679,0.821409,3.132144103134138,0.5812822777755673
TIC_254629854,0.0,3.886,0.128816,1.7211007137869618,1.1258364754175514
TIC_255760319,0.0,3.87872,0.134506,1.643076108126693,1.086916023005928
TIC_255851356,0.0,3.95088,0.174853,0.21792266641269528,0.09562931609846714
TIC_255918903,0.0,4.3588,0.738657,1.1604551186228884,0.19618553064458863
TIC_256349966,0.0,4.12778,0.294718,5.890532971587489,1.3007479299067322
TIC_256621916,0.0,,,8.786096477281054,
TIC_256886630,0.0,3.9381,0.117964,24.130284368711106,2.3108129495099363
TIC_257052211,0.0,4.101,0.240136,1.4789602814783138,0.7894992386528629
TIC_258402425,0.0,,,19.713183956032523,
TIC_258557847,0.0,3.61888,0.0541316,8.313735527431115,2.1863453408401776
TIC_258777137,0.0,,,2.8228882670425257,
TIC_258801269,0.0,4.06315,0.259995,1.7206704542482785,0.8207327053952543
TIC_258871793,0.0,4.26434,0.525644,1.1807142135846556,0.35145307986871743
TIC_259126549,0.0,,,77.30754371037035,
TIC_259129875,0.0,3.9053,0.126335,0.40345191365679967,0.5042680950677306
TIC_259151170,0.0,4.42497,1.13431,348.7563789631683,2.48779039905087
TIC_259389219,0.0,3.82946,0.120414,15.929819875609562,2.1215338817554854
TIC_259701242,0.0,4.51185,1.23022,1061.061097834732,2.9357576089091553
TIC_260043723,0.0,4.157,0.337448,0.974604266102703,0.4606214495806468
TIC_260271203,0.0,4.29791,0.567321,2.2579499944080177,0.5998854598695793
TIC_260298958,0.0,4.60969,2.28446,6.16875013297991,0.4314136212438196
TIC_260476837,0.0,,,12.925928969757774,
TIC_260609205,0.0,3.81354,0.106031,0.4128162666738584,0.59032394461454
TIC_260849386,0.0,3.83703,0.11002,10.525661990504906,1.9807777788376482
TIC_261141602,0.0,4.28288,0.662902,7.149179903064081,1.032806896554733
TIC_261258875,0.0,3.7348,0.0744794,162.38790119408657,3.338517499398869
TIC_262135904,0.0,4.18471,0.27913,0.46534200067141734,0.22196573711837578
TIC_262499797,0.0,4.78703,5.03229,14.148765322788625,0.4489528826489008
TIC_262530873,0.0,3.98101,0.185975,0.5589866044140934,0.4779468331737184
TIC_262531275,0.0,3.944,0.182427,14.464001643152587,1.899199346221499
TIC_262781201,0.0,4.27572,0.485191,3.409177433010015,0.8467368686064799
TIC_263203229,0.0,4.21224,0.383352,1.735614572445062,0.6558555544931971
TIC_264303333,0.0,4.47487,1.12272,18.461441479167146,1.2159941487731485
TIC_26433869,0.0,,,1.723640186182312,
TIC_265077027,0.0,4.2812,0.559734,7.865782174907303,1.1477602273163834
TIC_26583436,0.0,4.24874,0.468872,16.997498944115563,1.5593307244615775
TIC_266688542,0.0,4.10464,0.259506,0.7423246526017473,0.4564464801526439
TIC_266843799,0.0,3.65799,0.0492944,0.6277254872428154,1.104972177612852
TIC_267484653,0.0,3.95331,0.19032,2.41975708914173,1.1042873418519277
TIC_267489265,0.0,4.17361,0.292418,1.595667505851888,0.7369382987468717
TIC_267527924,0.0,,,0.686898781637386,
TIC_267561446,0.0,4.68499,3.15089,1.3591692151840349,-0.36515971256377333
TIC_267867517,0.0,3.89442,0.122452,27.28529555593588,2.3479627796279376
TIC_268042363,0.0,4.36671,0.638135,119.61900153045777,2.27288760783205
TIC_268371979,0.0,,,3.6091995586144257,
TIC_268405086,0.0,4.35283,0.94308,52.393849388580165,1.744731772518064
TIC_268439377,0.0,4.02175,0.217644,11.134856374557854,1.7089379205137052
TIC_268727719,0.0,4.6571,2.79218,27.273014773481627,0.9897897357604479
TIC_268914377,0.0,4.75166,4.25576,3.805929021530801,-0.048516443631244105
TIC_269238073,0.0,4.15114,0.343316,407.6481515260078,3.0745914334777935
TIC_269269740,0.0,4.17511,0.34835,0.8738509139432973,0.399421529920973
TIC_269424395,0.0,3.89757,0.133169,2.448313555092806,1.2644638985253065
TIC_269450900,0.0,3.93129,0.117654,2.7495643950324307,1.3686571984464992
TIC_269509393,0.0,4.13484,0.320313,0.21187274732455735,-0.17949946693265545
TIC_269892793,0.0,4.64845,2.35992,42.61576609924176,1.256673019242269
TIC_270238522,0.0,3.56319,0.0369746,0.19532622332356275,0.7228570685727583
TIC_270333769,0.0,4.09135,0.189082,1.1397607415665216,0.7801635064893218
TIC_270841724,0.0,,,147.81382336887873,
TIC_271042173,0.0,,,7.537865851132314,
TIC_271167979,0.0,4.59449,1.95611,18.431447185403407,0.9741661628606583
TIC_271439193,0.0,4.10353,0.298902,58.81919095200192,2.2939902255839137
TIC_271581073,0.0,4.06878,0.273877,53.97691206368675,2.2946524735735148
TIC_271596418,0.0,4.16965,0.393739,12.957281549789132,1.5173054617316772
TIC_271722899,0.0,,,55.56066086366013,
TIC_271900960,0.0,4.34994,0.610416,0.46532083826874593,-0.1178734068663181
TIC_272049972,0.0,,,0.5151762863389474,
TIC_272050287,0.0,3.87931,0.119649,27.034647855209393,2.3540116437386724
TIC_272086159,0.0,4.90195,9.03115,85.62671434398447,0.9768662240428737
TIC_27244707,0.0,,,1.1441988946838486,
TIC_272625214,0.0,4.26833,0.470256,1.271791531698454,0.4320815834564298
TIC_272828463,0.0,3.78248,0.07594,0.7014374172786917,0.9655183362413277
TIC_273774284,0.0,4.31415,0.582995,34.89092435063273,1.7770476450916364
TIC_274122380,0.0,4.37056,0.770008,0.776654530868663,0.003732642889319717
TIC_274138511,0.0,3.84587,0.136329,2.9583662899102086,1.3364636960429948
TIC_274170255,0.0,,,1.1316957483551962,
TIC_274599700,0.0,4.12397,0.337954,101.30062338243191,2.476754526834959
TIC_274662200,0.0,4.71105,3.53608,5.475253919661449,0.18988218286652758
TIC_274762761,0.0,5.15741,33.5492,2.520145465160252,-1.1242565592364604
TIC_274942910,0.0,4.61979,2.27156,1.8205047921482207,-0.0961323860952973
TIC_275111900,0.0,,,340.271026269643,
TIC_275248683,0.0,4.83806,6.47955,85.44701621748085,1.120152056412593
TIC_275384718,0.0,3.82408,0.104804,0.38019006047158305,0.559622900209631
TIC_275501623,0.0,4.08974,0.182904,1.1236152375983488,0.7883944167961251
TIC_276380902,0.0,3.83293,0.0790151,85.2611181031725,3.033040929554022
TIC_27677846,0.0,4.59704,1.81524,2.917171989778545,0.20602798193931893
TIC_277014266,0.0,3.68097,0.0655797,10.44634099668747,2.20219477265291
TIC_277103955,0.0,4.51928,1.53888,0.3933538440622541,-0.5924213567119584
TIC_277871306,0.0,4.42745,0.936325,75.39372823597863,1.9059086005389356
TIC_277987172,0.0,4.1193,0.302312,6.554549635084442,1.336087470112844
TIC_278199349,0.0,,,45.86746867062661,
TIC_27844066,0.0,,,6.409412108797025,
TIC_278726770,0.0,,,8.982433140871981,
TIC_278866211,0.0,4.48602,1.07283,6.85296484403646,0.8053475945023133
TIC_278968371,0.0,4.07781,0.271062,1.5582499876274942,0.7595684937202167
TIC_279177746,0.0,4.2883,0.378552,4.137937799879646,1.0386584131769105
TIC_279212407,0.0,4.05474,0.240206,6.491333261622547,1.4317500548997244
TIC_279251651,0.0,4.68943,3.21276,2.1241445187315424,-0.17969422287947612
TIC_279605855,0.0,4.10146,0.28784,54.88429310137609,2.2802969289515134
TIC_279740441,0.0,4.54948,1.79507,6.79220008381134,0.5779290819596583
TIC_279982557,0.0,4.59586,1.81691,14483.213391028015,3.9015315142670572
TIC_279989567,0.0,,,2.498085365122,
TIC_279999655,0.0,3.89308,0.11608,10.625199117646648,1.9615796781053663
TIC_280212554,0.0,4.00699,0.142983,921.516510668359,3.8092187158296524
TIC_281979481,0.0,4.56352,1.65355,10.9093437640379,0.8193812953779717
TIC_282498590,0.0,4.21895,0.405297,65.98896545225763,2.2116979306111704
TIC_283015592,0.0,4.11851,0.252138,1.2017362646855667,0.6781708634187251
TIC_284050395,0.0,4.46281,1.12104,1.3313711188963502,0.0746780226759068
TIC_284288080,0.0,4.10779,0.278157,1.5924251277233805,0.7577690282152028
TIC_284305328,0.0,4.03827,0.213432,1.485078197771398,0.8424897882902602
TIC_284450803,0.0,3.82067,0.0900017,3.4233948111919976,1.5802062753737134
TIC_284528889,0.0,3.77868,0.102547,1177.8836942237856,4.060179450105019
TIC_284564230,0.0,4.13705,0.30098,2.8987389801358527,0.983671472773679
TIC_284747017,0.0,4.54217,1.6873,1.0284074915685948,-0.21502707485685513
TIC_285233023,0.0,4.19542,0.393216,1.8351469618887446,0.6690396680612359
TIC_285524410,0.0,,,0.5874618550106986,
TIC_285542903,0.0,3.6189,0.0366242,49.34117270115103,3.129441320274236
TIC_285666479,0.0,3.28119,0.0158311,45.034327999245626,3.4540325943953003
TIC_285674856,0.0,4.24062,0.352287,0.2874150268560725,-0.08838714674509526
TIC_285677945,0.0,3.92194,0.151044,1788.2655718360427,4.073328537232314
TIC_286355915,0.0,4.13711,0.304371,75.1051436493182,2.3922664099451736
TIC_28643432,0.0,3.98704,0.206511,5.520867739153619,1.4270641533679438
TIC_286561122,0.0,3.7101,0.0628055,1.3573845069556154,1.3347052104755888
TIC_287190564,0.0,4.12457,0.227806,1.106483543018714,0.6863798005220859
TIC_287329267,0.0,3.58701,0.0478882,80.40048734985575,3.2250301679600124
TIC_287474726,0.0,3.59194,0.0336272,5.479538059550204,2.212053240895633
TIC_288185138,0.0,4.30882,0.596994,3.686949915844033,0.7906972717771609
TIC_288391628,0.0,3.59171,0.048733,76.1149340210925,3.1936467279132312
TIC_288471040,0.0,3.89881,0.140585,23.229894293958246,2.2181082483470727
TIC_28873762,0.0,4.20304,0.403709,10.916051596785254,1.431997148408713
TIC_289125016,0.0,3.71041,0.0752111,1.8675918565848204,1.3950000310741588
TIC_289316336,0.0,4.34926,0.677402,2.0595328268539546,0.48292224401285355
TIC_289539327,0.0,3.89121,0.141478,24.6048003976163,2.2403309344483926
TIC_289988797,0.0,4.13884,0.352943,1696.4811982578058,3.681844477959553
TIC_290302097,0.0,4.49853,1.29175,2.3329606319861425,0.2567289400482192
TIC_291147951,0.0,4.35517,0.730502,0.9502683001320318,0.11422483263498145
TIC_29117085,0.0,4.50945,1.32619,5.491819942787322,0.6171105409939073
TIC_291555748,0.0,3.86456,0.133364,5.906845219162097,1.6463169780573808
TIC_292321872,0.0,3.76501,0.085139,115.07749804127523,3.1308618662366703
TIC_293075732,0.0,3.98931,0.215515,62.95529211168926,2.4655547406332468
TIC_29336129,0.0,4.09193,0.268463,0.39793120288157546,0.17092355570821383
TIC_293527670,0.0,3.99355,0.218692,45.702931549140274,2.320111161815088
TIC_293567206,0.0,4.40925,0.883449,16.683511326938717,1.276105977047282
TIC_293708935,0.0,4.20389,0.420842,10.832603864112885,1.410613785920948
TIC_29374525,0.0,4.61436,2.1256,3.134742695152514,0.16872035762050913
TIC_294090620,0.0,4.22024,0.296686,55.21434326453979,2.2697548575680653
TIC_294173437,0.0,3.88349,0.143046,60.758607144235135,2.6281320912360147
TIC_294176967,0.0,3.60981,0.0424205,0.9201720499122397,1.3362932543665325
TIC_294179389,0.0,4.22999,0.468137,2.5078437476938253,0.7289275064098593
TIC_294283951,0.0,4.28307,0.417124,35.27864445210722,1.9272467109335858
TIC_294315741,0.0,4.24295,0.373737,156.18352276084488,2.621069119056013
TIC_294500964,0.0,4.5243,1.3304,51.75111947134288,1.5899375126028712
TIC_294599100,0.0,4.40618,0.871625,36.37425480954718,1.620464426587403
TIC_294780517,0.0,4.43134,1.05356,18503.510431499548,4.244594855670238
TIC_294869729,0.0,3.49649,0.0388876,54.38639411118284,3.145679124567017
TIC_295354126,0.0,,,1.1201291088395127,
TIC_295413003,0.0,,,0.8107177797984534,
TIC_295599256,0.0,4.15162,0.263577,17.832965826542665,1.8303160667382266
TIC_295807723,0.0,4.0891,0.256906,5.170488191720677,1.3037573033644565
TIC_296898634,0.0,4.72193,3.71328,47.554981399214896,1.1074383176889175
TIC_297153209,0.0,3.84103,0.103711,72.46380851483386,2.844296333892633
TIC_297967252,0.0,,,86.41292779003955,
TIC_298049015,0.0,4.63552,2.54681,3.7417876830952816,0.1670825946365799
TIC_298495970,0.0,4.50958,1.26141,56.782420663231775,1.6533576331775401
TIC_298666530,0.0,,,440.4167974748503,
TIC_29959761,0.0,4.63684,2.173,50.0862205618025,1.3626585353334375
TIC_29960109,0.0,4.7842,4.96413,12.551495140643057,0.40285231605976884
TIC_299876474,0.0,4.61859,2.37137,2.3684119679707765,-0.000542074366732587
TIC_300011941,0.0,4.35115,0.726295,8.92316328320195,1.089405785749909
TIC_300013921,0.0,4.61223,1.87231,28.7326162656768,1.185997415866253
TIC_300557619,0.0,4.3083,0.609047,84.03678228276209,2.1398186068616036
TIC_300599466,0.0,,,81.95524089520856,
TIC_300810086,0.0,,,10.937846131233746,
TIC_300871545,0.0,4.26481,0.462925,26.128076456233597,1.7515968029898499
TIC_301051430,0.0,4.30004,0.584009,3.3504587906610954,0.7586847406964712
TIC_302659412,0.0,3.97186,0.19054,5.502864045835216,1.4606026223506403
TIC_302766000,0.0,4.38226,0.809852,3.2375304576504265,0.6018082037557534
TIC_302814895,0.0,4.02461,0.207058,102.28629506633887,2.6937254334317733
TIC_302895996,0.0,4.88307,7.56481,3.093494128065994,-0.3883487286296509
TIC_303055194,0.0,3.94408,0.164172,78.75297254883195,2.6809678663707532
TIC_30312676,0.0,,,0.6569384911627609,
TIC_30329585,0.0,4.30761,0.581016,2.964318658223202,0.7077367954472351
TIC_303364023,0.0,4.97813,13.5374,0.7691650232032669,-1.245515734507957
TIC_303867090,0.0,,,8.272783762931898,
TIC_303883880,0.0,,,0.5026911305904813,
TIC_304021498,0.0,3.98115,0.181689,69.742112256445,2.5841664619672025
TIC_304025075,0.0,,,2.4243242521431645,
TIC_304042899,0.0,4.23073,0.405802,5.345142120073295,1.119645073870922
TIC_304774444,0.0,,,4.7070237442672305,
TIC_304950588,0.0,,,1.2754955244041,
TIC_305478010,0.0,4.68908,3.20789,0.3598763793586685,-0.9500661252303391
TIC_305550963,0.0,3.91452,0.149655,8.682279059833924,1.7635425092471435
TIC_305943739,0.0,4.15692,0.369555,3.0647115878628304,0.9187105278733867
TIC_306547699,0.0,,,0.3112333366966539,
TIC_306902029,0.0,3.49485,0.0346911,7.1079247025851675,2.3115247476299796
TIC_307111282,0.0,4.28894,0.586131,17.656781874009095,1.478916860441962
TIC_307377219,0.0,3.93513,0.167082,8.847644576017972,1.7238980028064945
TIC_307734817,0.0,4.13453,0.312255,6.276027718333494,1.303175451732878
TIC_307956396,0.0,4.55783,1.80887,20.425928946122163,1.052774460758309
TIC_308034948,0.0,,,1.6513487397390443,
TIC_308050066,0.0,4.02116,0.20011,46.56036155401765,2.3667475521050028
TIC_308307606,0.0,4.58442,1.70987,40.518982981608865,1.374695443522654
TIC_308425348,0.0,4.4522,0.950645,44.80128718751086,1.6732721235774346
TIC_308919449,0.0,4.45,1.01215,5.287808384215169,0.7180308296672844
TIC_309257814,0.0,4.29407,0.648283,2.4922622016994094,0.5848290977109974
TIC_309402106,0.0,4.2796,0.442387,268.73065889121034,2.7835148606730913
TIC_309436531,0.0,4.32191,0.613749,18.195315555830412,1.471968794302507
TIC_309787037,0.0,4.11193,0.269217,12.396194913586827,1.6631859159060465
TIC_310267134,0.0,4.41041,0.958062,6.299640309579426,0.8179221383491623
TIC_310483807,0.0,,,404.9449729638914,
TIC_311121985,0.0,4.00309,0.197377,1.1692425178660233,0.7726080557848042
TIC_31114545,0.0,3.7494,0.0864264,12.688430104313397,2.166761468359543
TIC_311183180,0.0,,,5.153407736677254,
TIC_311890977,0.0,4.541,1.79773,0.011149184259327741,-2.2074813728871514
TIC_312122956,0.0,,,129.26350467762927,
TIC_312221462,0.0,4.33858,0.502742,463.8058169825145,2.9649910226809815
TIC_312259170,0.0,3.79992,0.066303,3.2597951426982563,1.691657128997284
TIC_312469860,0.0,,,5.061093401879414,
TIC_312548415,0.0,4.06388,0.215754,45.08179074653968,2.3200423027135497
TIC_31268146,0.0,4.14534,0.345341,63.60201823715817,2.2652227547665165
TIC_312899686,0.0,4.46003,1.02441,22.44031646254381,1.3405551679494703
TIC_313506357,0.0,4.23613,0.451655,1.3359294881767174,0.47097671379823747
TIC_313675203,0.0,4.48559,1.22194,132.6849781495356,2.035771875662382
TIC_313761775,0.0,3.7749,0.0910778,8.06117809549194,1.9469859845090431
TIC_313891529,0.0,3.76326,0.0895054,42.621619190086484,2.6777807067177575
TIC_314338017,0.0,,,27.55992365083554,
TIC_314724818,0.0,3.76254,0.0584854,6.331032904981682,2.0344271062043227
TIC_315755496,0.0,,,4.277697249714182,
TIC_316254876,0.0,4.00533,0.226845,0.6256388395443907,0.4405944905969654
TIC_316402246,0.0,4.31934,0.476447,21.952845290060452,1.663476220063135
TIC_31656385,0.0,4.08204,0.280052,46.493950981390654,2.2201577748565695
TIC_316916655,0.0,4.27386,0.467444,6.6164641389582375,1.1508963733252087
TIC_316937670,0.0,4.83143,6.26566,13.687925466743659,0.3393708071129809
TIC_31697707,0.0,4.06543,0.276089,0.48789301070191,0.2472754929574278
TIC_317397615,0.0,,,4234.956000786071,
TIC_317507345,0.0,4.30762,0.490206,10.647022877619888,1.33684956464611
TIC_317951248,0.0,,,3.131535459159765,
TIC_318209162,0.0,4.57751,1.88168,3.449321334699043,0.263187885707747
TIC_31858844,0.0,,,56.44631905816735,
TIC_318608749,0.0,4.36703,0.739324,49.39071490119044,1.8248105078294858
TIC_318746829,0.0,,,0.734885617361505,
TIC_319068154,0.0,,,412.25362633240906,
TIC_319735319,0.0,4.21459,0.39571,11.882297003604473,1.4775233780968824
TIC_319968129,0.0,4.15682,0.340228,7.488841996805657,1.3426446155215992
TIC_320506985,0.0,3.99521,0.213656,0.04972161568811795,-0.6331698609499669
TIC_320525204,0.0,4.23253,0.464187,37.525151443416384,1.9076294801789755
TIC_320536216,0.0,4.29326,0.435405,12.29840230830657,1.4509552837059743
TIC_321436679,0.0,3.8251,0.106818,3.1144047437029188,1.4647306099816266
TIC_322202434,0.0,4.47617,1.15814,44.0392650236598,1.5800790007742722
TIC_32283946,0.0,4.12415,0.328448,104.47588424861593,2.5025494338663288
TIC_322862882,0.0,,,20.325982828302283,
TIC_323658120,0.0,4.21249,0.451424,80.69156216405834,2.2522434786937064
TIC_324395151,0.0,,,0.36768030659791356,
TIC_325172035,0.0,,,1.5418962676140635,
TIC_325680697,0.0,4.27286,0.555551,47.08442181099458,1.9281533080558602
TIC_326114850,0.0,4.1624,0.354217,1.6214356336545668,0.6606303125783336
TIC_326347927,0.0,4.25368,0.602418,762.6354728436825,3.102419062037542
TIC_326470400,0.0,4.5684,1.56858,14.087021626908191,0.9533125080599992
TIC_326732851,0.0,,,2.3096943294198002,
TIC_326919774,0.0,3.45475,0.0219931,52.702590666652355,3.3795455151506193
TIC_327011842,0.0,,,3.8663289321336434,
TIC_327017634,0.0,,,2.946887743644194,
TIC_327210623,0.0,,,2.303560679857174,
TIC_327577308,0.0,4.59293,2.04056,0.03360206805109474,-1.7833833621396888
TIC_327663613,0.0,3.98205,0.12813,6.471271766676682,1.7033388126325584
TIC_328167090,0.0,3.88247,0.144325,0.35315887045901767,0.3886285529342061
TIC_32830028,0.0,4.91844,9.85666,1.2408125663786094,-0.900023592903972
TIC_328750515,0.0,4.04804,0.196032,0.4437812072590757,0.35484193648703133
TIC_329145325,0.0,4.25449,0.414197,0.20912068860721858,-0.29680994869011895
TIC_329277372,0.0,,,2.6822784620836,
TIC_329709756,0.0,4.66328,2.86743,4.506204869416705,0.19631810787474863
TIC_329864959,0.0,,,1.047453887412531,
TIC_330332501,0.0,3.94306,0.154573,13.954943665172575,1.9555944516939154
TIC_330468175,0.0,4.04907,0.173176,0.5884080979258395,0.5311909369069213
TIC_33091633,0.0,,,2.7406029444869335,
TIC_331034236,0.0,3.90413,0.141233,117.19381177257284,2.918968495802724
TIC_331484419,0.0,,,47.61050799023913,
TIC_33153766,0.0,3.50138,0.0378667,1.8114940071579553,1.679779442669475
TIC_332154944,0.0,4.38855,0.789689,0.02517080597450221,-1.4965589665636452
TIC_332630868,0.0,,,35.09754713251991,
TIC_332660287,0.0,4.59699,1.91195,5.84934750104372,0.48563089220130473
TIC_333821572,0.0,4.20846,0.31954,2.8112892428359024,0.9443802999530274
TIC_334597566,0.0,,,3.637025956486863,
TIC_334911765,0.0,4.39908,0.822209,0.6906762261130396,-0.07570771897348148
TIC_335483600,0.0,,,37.30988589886198,
TIC_335489455,0.0,4.55784,1.47873,17.982193220870624,1.084953776110878
TIC_335996558,0.0,4.29224,0.557249,2.4273424326390662,0.6390817501094699
TIC_336267424,0.0,4.37191,0.654075,2.5813952939259526,0.5962269640869995
