host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
HD_125390,27354139,12.602345943450928,completed,50.0,0.92616849085314,"Photocenter shifted 0.93 px from target -- signal likely from a nearby contaminant, not the target star",
HD_125612,347909637,22.200079202651978,completed,91.0,0.942769690247398,"Photocenter shifted 0.94 px from target -- signal likely from a nearby contaminant, not the target star",
HD_12648,397288169,26.00971508026123,completed,40.0,0.9726078362464864,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
HD_125595,180030300,39.39550805091858,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 11: measured depth -817 ppm vs expected 140 ppm -- ephemeris doesn't line up here; sector 38: measured depth -8194 ppm vs expected 140 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_124330,441692540,79.88184118270874,completed,50.0,0.9110223592282298,"Photocenter shifted 0.91 px from target -- signal likely from a nearby contaminant, not the target star",
HD_126614,287973473,14.849617004394531,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth -9447 ppm vs expected 172 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_127506,286992966,16.611156940460205,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 23: measured depth -762 ppm vs expected 141 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_127195,127725774,20.27189803123474,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 65: measured depth -506 ppm vs expected 222 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_128311,349606708,17.688322067260742,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth 15996 ppm vs expected 1489 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_12661,118268680,43.329479932785034,failed,,,,"Checked 4 available sector(s); none gave a trustworthy photocenter. sector 17: measured depth 6958 ppm vs expected 86 ppm -- ephemeris doesn't line up here; sector 42: measured depth -112 ppm vs expected 86 ppm -- ephemeris doesn't line up here; sector 43: measured depth 6167 ppm vs expected 86 ppm -- ephemeris doesn't line up here; sector 58: measured depth -1468 ppm vs expected 86 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_131496,267365022,9.314137935638428,completed,51.0,0.9607656469896692,"Photocenter shifted 0.96 px from target -- signal likely from a nearby contaminant, not the target star",
HD_130322,189694184,29.32819390296936,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth -3769 ppm vs expected 187 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_13167,72638232,20.433569192886353,completed,30.0,0.6907743155804353,"Photocenter shifted 0.69 px from target -- signal likely from a nearby contaminant, not the target star",
HD_13189,63564248,24.874063968658447,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 58: measured depth -111 ppm vs expected 328 ppm -- ephemeris doesn't line up here; sector 85: measured depth -2193 ppm vs expected 328 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_128717,298163592,49.03726315498352,completed,49.0,0.6063958750685713,"Photocenter shifted 0.61 px from target -- signal likely from a nearby contaminant, not the target star",
HD_134606,262457542,26.62528419494629,completed,12.0,0.3505319641226866,Borderline: photocenter 0.35 px from target -- weak evidence of a nearby contaminant,
HD_135344_A,307606851,29.675673723220825,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 11: measured depth -10018 ppm vs expected 319 ppm -- ephemeris doesn't line up here; sector 65: measured depth -519 ppm vs expected 319 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_132406,309808219,49.82322096824646,completed,23.0,1.0736314811939696,"Photocenter shifted 1.07 px from target -- signal likely from a nearby contaminant, not the target star",
HD_135625,143713715,30.552910804748535,completed,65.0,1.4564970677711186,"Photocenter shifted 1.46 px from target -- signal likely from a nearby contaminant, not the target star",
HD_136118,38991680,15.477586030960085,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth 3166 ppm vs expected 271 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_136352,136912933,8.478201866149902,failed,,,,No target pixel file available via MAST for this star
HD_134987,61397572,57.02764010429382,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 11: measured depth 17391 ppm vs expected 66 ppm -- ephemeris doesn't line up here; sector 38: measured depth -1189 ppm vs expected 66 ppm -- ephemeris doesn't line up here; sector 91: measured depth -363 ppm vs expected 66 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_136925,400015692,14.127578258514404,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth -237 ppm vs expected 210 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_13724,7244844,14.800028800964355,completed,3.0,0.4364845391214728,Borderline: photocenter 0.44 px from target -- weak evidence of a nearby contaminant,
HD_137496,346250894,13.370635986328123,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth 12280 ppm vs expected 420 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_137388,407090552,24.56850004196167,completed,12.0,0.511186742580914,"Photocenter shifted 0.51 px from target -- signal likely from a nearby contaminant, not the target star",
HD_135694,232540264,56.1263313293457,completed,16.0,0.8661919528186971,"Photocenter shifted 0.87 px from target -- signal likely from a nearby contaminant, not the target star",
HD_13931,292851928,8.424336671829224,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 18: measured depth 1398 ppm vs expected 72 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_1397,394137592,9.022624969482422,completed,1.0,0.9663369157002036,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
HD_14067,246937460,25.484895944595337,completed,42.0,0.1164539652711434,Photocenter consistent with target (0.12 px from catalog position),
HD_13908,12906712,53.39065599441528,completed,78.0,1.16970754123396,"Photocenter shifted 1.17 px from target -- signal likely from a nearby contaminant, not the target star",
HD_140901,179348425,20.89089608192444,completed,65.0,1.1204000178220326,"Photocenter shifted 1.12 px from target -- signal likely from a nearby contaminant, not the target star",
HD_13808,220022156,84.37538290023804,completed,30.0,0.5412692906911596,"Photocenter shifted 0.54 px from target -- signal likely from a nearby contaminant, not the target star",
HD_141004,296740796,29.53308582305908,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth 1322 ppm vs expected 71 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_141399,156067565,23.05322504043579,completed,23.0,1.01197968492181,"Photocenter shifted 1.01 px from target -- signal likely from a nearby contaminant, not the target star",
HD_141937,437430894,19.07890892028809,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -295 ppm vs expected 27 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_142415,342041655,10.62109112739563,completed,12.0,0.5702673327225977,"Photocenter shifted 0.57 px from target -- signal likely from a nearby contaminant, not the target star",
HD_142022_A,290493086,26.56425404548645,completed,13.0,0.9034641889732624,"Photocenter shifted 0.90 px from target -- signal likely from a nearby contaminant, not the target star",
HD_144899,215687919,9.38822603225708,completed,12.0,0.8792036403288861,"Photocenter shifted 0.88 px from target -- signal likely from a nearby contaminant, not the target star",
HD_143105,272783172,24.03119397163391,completed,14.0,0.3391780460669347,Borderline: photocenter 0.34 px from target -- weak evidence of a nearby contaminant,
HD_145377,68165288,7.892559051513672,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -1504 ppm vs expected 272 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_145934,119974993,8.755151987075806,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 51: measured depth -2894 ppm vs expected 388 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_1461,37748347,10.924792766571043,completed,3.0,1.5560240604206377,"Photocenter shifted 1.56 px from target -- signal likely from a nearby contaminant, not the target star",
HD_145457,236339228,55.666921854019165,completed,51.0,1.0085132247653303,"Photocenter shifted 1.01 px from target -- signal likely from a nearby contaminant, not the target star",
HD_139357,224312054,164.26177597045898,completed,51.0,0.8675889388896438,"Photocenter shifted 0.87 px from target -- signal likely from a nearby contaminant, not the target star",
HD_143811_A,93869857,75.38913297653198,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 12: measured depth 2911 ppm vs expected 164 ppm -- ephemeris doesn't line up here; sector 65: measured depth -632 ppm vs expected 164 ppm -- ephemeris doesn't line up here; sector 91: measured depth 4177 ppm vs expected 164 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_147379,230073581,35.51867699623108,completed,15.0,1.0975856614505124,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
HD_148156,225317852,13.169915914535522,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 12: measured depth 799 ppm vs expected 78 ppm -- ephemeris doesn't line up here; sector 39: measured depth -54 ppm vs expected 78 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_11977,232074535,420.0101387500763,failed,,,,"HTTPSConnectionPool(host='mast.stsci.edu', port=443): Read timed out. (read timeout=None)"
HD_120084,284181945,420.0152320861816,failed,,,,"HTTPSConnectionPool(host='mast.stsci.edu', port=443): Read timed out. (read timeout=None)"
HD_12235,422679659,420.00906682014465,failed,,,,"HTTPSConnectionPool(host='mast.stsci.edu', port=443): Read timed out. (read timeout=None)"
HD_122562,233435627,420.02104330062866,failed,,,,"HTTPSConnectionPool(host='mast.stsci.edu', port=443): Read timed out. (read timeout=None)"
HD_147873,211080657,29.1643009185791,completed,12.0,1.2931053366634069,"Photocenter shifted 1.29 px from target -- signal likely from a nearby contaminant, not the target star",
HD_14787,380966347,42.46768617630005,completed,42.0,1.0512110735005686,"Photocenter shifted 1.05 px from target -- signal likely from a nearby contaminant, not the target star",
HD_151450,12514017,24.500694036483765,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -646 ppm vs expected 43 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_150706,159511543,37.81119108200073,completed,14.0,1.0963212567502068,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
HD_152843,349488688,33.51674509048462,completed,52.0,0.7972219744862147,"Photocenter shifted 0.80 px from target -- signal likely from a nearby contaminant, not the target star",
HD_153950,124165580,26.214566946029663,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 12: measured depth 4819 ppm vs expected 157 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_149026,255930614,55.48883509635925,completed,24.0,0.614359166099515,"Photocenter shifted 0.61 px from target -- signal likely from a nearby contaminant, not the target star",
HD_1502,303193565,74.2644522190094,completed,43.0,0.9194746014456135,"Photocenter shifted 0.92 px from target -- signal likely from a nearby contaminant, not the target star",
HD_155918,1508940187,3.900712251663208,failed,,,,No target pixel file available via MAST for this star
HD_150010,233008631,90.55733489990234,completed,14.0,0.3295075968332683,Borderline: photocenter 0.33 px from target -- weak evidence of a nearby contaminant,
HD_154857,173552927,69.50307989120483,completed,39.0,0.6087803604739677,"Photocenter shifted 0.61 px from target -- signal likely from a nearby contaminant, not the target star",
HD_154391,424731682,86.18613815307617,completed,15.0,0.4287602967381161,Borderline: photocenter 0.43 px from target -- weak evidence of a nearby contaminant,
HD_156279,232606278,44.41250681877136,completed,14.0,0.889836457607571,"Photocenter shifted 0.89 px from target -- signal likely from a nearby contaminant, not the target star",
HD_154672,380086262,94.4071080684662,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 12: measured depth -2039 ppm vs expected 345 ppm -- ephemeris doesn't line up here; sector 39: measured depth -593 ppm vs expected 345 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_155358,21897561,88.36517977714539,completed,26.0,1.292210985276219,"Photocenter shifted 1.29 px from target -- signal likely from a nearby contaminant, not the target star",
HD_15337,120896927,122.21641707420348,failed,,,,"Checked 4 available sector(s); none gave a trustworthy photocenter. sector 3: measured depth -809 ppm vs expected 338 ppm -- ephemeris doesn't line up here; sector 4: measured depth 4160 ppm vs expected 338 ppm -- ephemeris doesn't line up here; sector 30: measured depth -70 ppm vs expected 338 ppm -- ephemeris doesn't line up here; sector 97: measured depth -2582 ppm vs expected 338 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_156668,257715493,50.74741291999817,completed,26.0,1.0330323318896268,"Photocenter shifted 1.03 px from target -- signal likely from a nearby contaminant, not the target star",
HD_1605,57983992,31.34390687942505,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 17: measured depth 3692 ppm vs expected 108 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_15906,4646810,34.09585404396057,completed,31.0,0.8934166735787796,"Photocenter shifted 0.89 px from target -- signal likely from a nearby contaminant, not the target star",
HD_162020,367987991,42.87328505516052,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 39: measured depth 8266 ppm vs expected 570 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_158038,313709116,94.26697707176208,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 52: measured depth -3719 ppm vs expected 443 ppm -- ephemeris doesn't line up here; sector 53: measured depth -7363 ppm vs expected 443 ppm -- ephemeris doesn't line up here; sector 79: measured depth -2204 ppm vs expected 443 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_16175,422922274,58.60315489768982,completed,58.0,0.8029688492948615,"Photocenter shifted 0.80 px from target -- signal likely from a nearby contaminant, not the target star",
HD_161178,441797545,79.19494700431824,completed,15.0,1.8791097521891795,"Photocenter shifted 1.88 px from target -- signal likely from a nearby contaminant, not the target star",
HD_158259,188768068,117.3818290233612,completed,24.0,0.5231767845711478,"Photocenter shifted 0.52 px from target -- signal likely from a nearby contaminant, not the target star",
HD_164509,382764222,37.87779521942139,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth -423 ppm vs expected 63 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_163607,232620788,78.23069906234741,completed,16.0,0.8736537391500315,"Photocenter shifted 0.87 px from target -- signal likely from a nearby contaminant, not the target star",
HD_164604,406317882,45.4590368270874,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth 7874 ppm vs expected 426 ppm -- ephemeris doesn't line up here; sector 92: measured depth 4863 ppm vs expected 426 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_165155,408229533,34.22134876251221,completed,92.0,1.4722897673945654,"Photocenter shifted 1.47 px from target -- signal likely from a nearby contaminant, not the target star",
HD_166724,87989721,18.087877988815308,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 13: measured depth -1480 ppm vs expected 139 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_16760,433140046,26.233251094818115,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 18: measured depth -8287 ppm vs expected 3072 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_158996,288268410,207.75648593902588,completed,14.0,0.4955845355462699,Borderline: photocenter 0.50 px from target -- weak evidence of a nearby contaminant,
HD_1666,211439561,52.264243841171265,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 29: measured depth -2942 ppm vs expected 179 ppm -- ephemeris doesn't line up here; sector 69: measured depth -1437 ppm vs expected 179 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_147513,350673608,394.1602740287781,completed,103.0,1.87529477869249,"Photocenter shifted 1.88 px from target -- signal likely from a nearby contaminant, not the target star",
HD_156098,152449405,294.50680589675903,completed,66.0,1.3035495247131472,"Photocenter shifted 1.30 px from target -- signal likely from a nearby contaminant, not the target star",
HD_167768,2382387,58.96153664588928,completed,80.0,2.433070991723116,"Photocenter shifted 2.43 px from target -- signal likely from a nearby contaminant, not the target star",
HD_164595,158917706,151.0136799812317,failed,,,,"Checked 4 available sector(s); none gave a trustworthy photocenter. sector 40: measured depth -1980 ppm vs expected 100 ppm -- ephemeris doesn't line up here; sector 53: measured depth 6666 ppm vs expected 100 ppm -- ephemeris doesn't line up here; sector 79: measured depth -1171 ppm vs expected 100 ppm -- ephemeris doesn't line up here; sector 80: measured depth 1710 ppm vs expected 100 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_1690,37763102,40.18856382369995,completed,42.0,0.8872904872289972,"Photocenter shifted 0.89 px from target -- signal likely from a nearby contaminant, not the target star",
HD_168009,416117806,72.86192798614502,completed,14.0,0.978317375845882,"Photocenter shifted 0.98 px from target -- signal likely from a nearby contaminant, not the target star",
HD_169142,51077087,30.43167996406555,completed,91.0,1.006393087879487,"Photocenter shifted 1.01 px from target -- signal likely from a nearby contaminant, not the target star",
HD_168746,18097734,94.15119695663452,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth 9248 ppm vs expected 111 ppm -- ephemeris doesn't line up here; sector 91: measured depth 6568 ppm vs expected 111 ppm -- ephemeris doesn't line up here; sector 92: measured depth 9082 ppm vs expected 111 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_17092,302317605,36.04421186447144,completed,85.0,0.8382171155899173,"Photocenter shifted 0.84 px from target -- signal likely from a nearby contaminant, not the target star",
HD_16905,358070171,77.50396513938904,completed,3.0,0.9650016212606614,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
HD_171238,228217280,35.516411781311035,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 92: measured depth -4439 ppm vs expected 286 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_167042,353988778,191.80888175964355,completed,14.0,5.693536985432238,"Photocenter shifted 5.69 px from target -- signal likely from a nearby contaminant, not the target star",
HD_175541,227196910,52.02879619598389,completed,80.0,0.9578584880465992,"Photocenter shifted 0.96 px from target -- signal likely from a nearby contaminant, not the target star",
HD_174205,229752137,79.50160312652588,completed,14.0,1.696178302173093,"Photocenter shifted 1.70 px from target -- signal likely from a nearby contaminant, not the target star",
HD_17156,302773669,109.5530879497528,completed,59.0,1.337342240640744,"Photocenter shifted 1.34 px from target -- signal likely from a nearby contaminant, not the target star",
HD_17674,77490014,37.69212484359741,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 18: measured depth 3649 ppm vs expected 75 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_175607,382073690,71.90303373336792,completed,67.0,1.0511772304104707,"Photocenter shifted 1.05 px from target -- signal likely from a nearby contaminant, not the target star",
HD_16417,122555698,350.6254971027374,completed,30.0,0.3130287750400931,Borderline: photocenter 0.31 px from target -- weak evidence of a nearby contaminant,
HD_178911_B,42812945,27.825355052948,completed,14.0,1.3524862388926708,"Photocenter shifted 1.35 px from target -- signal likely from a nearby contaminant, not the target star",
HD_175167,467966544,143.88114976882937,failed,,,,"Checked 5 available sector(s); none gave a trustworthy photocenter. sector 13: measured depth -2192 ppm vs expected 113 ppm -- ephemeris doesn't line up here; sector 93: measured depth 2845 ppm vs expected 113 ppm -- ephemeris doesn't line up here; sector 94: measured depth -3017 ppm vs expected 113 ppm -- ephemeris doesn't line up here; sector 100: measured depth 2833 ppm vs expected 113 ppm -- ephemeris doesn't line up here; .... Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_169830,53134037,203.77990579605105,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 13: measured depth 1485 ppm vs expected 35 ppm -- ephemeris doesn't line up here; sector 91: measured depth -2842 ppm vs expected 35 ppm -- ephemeris doesn't line up here; sector 92: measured depth -347 ppm vs expected 35 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_179949,2288734,41.646125078201294,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 92: measured depth -1280 ppm vs expected 46 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_181342,12192000,18.085567951202393,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 92: measured depth -2859 ppm vs expected 426 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_180902,11782681,23.509440898895264,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 92: measured depth -3865 ppm vs expected 389 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_177830,265052133,90.01587295532227,completed,54.0,1.329376784255561,"Photocenter shifted 1.33 px from target -- signal likely from a nearby contaminant, not the target star",
HD_180314,392658786,43.23562693595886,completed,14.0,1.2369449772330294,"Photocenter shifted 1.24 px from target -- signal likely from a nearby contaminant, not the target star",
HD_180053,29898060,77.10880398750305,completed,40.0,0.8927281643724736,"Photocenter shifted 0.89 px from target -- signal likely from a nearby contaminant, not the target star",
HD_18015,36883072,84.9867250919342,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 4: measured depth -16856 ppm vs expected 208 ppm -- ephemeris doesn't line up here; sector 31: measured depth -3426 ppm vs expected 208 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_183263,134245358,31.627124071121216,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 54: measured depth -2709 ppm vs expected 72 ppm -- ephemeris doesn't line up here; sector 81: measured depth -799 ppm vs expected 72 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_181433,410399074,38.360713958740234,completed,27.0,0.9394895444228591,"Photocenter shifted 0.94 px from target -- signal likely from a nearby contaminant, not the target star",
HD_183579,320004517,70.07746291160583,completed,27.0,0.9881231414059216,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
HD_177565,254147274,178.0108768939972,completed,67.0,0.470641074277993,Borderline: photocenter 0.47 px from target -- weak evidence of a nearby contaminant,
HD_187085,300081980,14.94351315498352,completed,13.0,1.1085183570829171,"Photocenter shifted 1.11 px from target -- signal likely from a nearby contaminant, not the target star",
HD_18742,71345433,24.825459957122803,completed,4.0,1.1766989851521157,"Photocenter shifted 1.18 px from target -- signal likely from a nearby contaminant, not the target star",
HD_18599,207141131,72.91450500488281,completed,3.0,0.1402570649448883,Photocenter consistent with target (0.14 px from catalog position),
HD_184010,113329742,104.0261869430542,completed,40.0,1.1924434781630564,"Photocenter shifted 1.19 px from target -- signal likely from a nearby contaminant, not the target star",
HD_190228,117905020,27.391017198562626,completed,14.0,0.7446845732711334,"Photocenter shifted 0.74 px from target -- signal likely from a nearby contaminant, not the target star",
HD_185283,320264344,109.1508491039276,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 13: measured depth -368 ppm vs expected 121 ppm -- ephemeris doesn't line up here; sector 27: measured depth -376 ppm vs expected 121 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_190984,466222634,18.07875609397888,completed,13.0,1.1278713932913065,"Photocenter shifted 1.13 px from target -- signal likely from a nearby contaminant, not the target star",
HD_188641,300611942,85.83416295051575,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 27: measured depth -10262 ppm vs expected 153 ppm -- ephemeris doesn't line up here; sector 67: measured depth 4444 ppm vs expected 153 ppm -- ephemeris doesn't line up here; sector 94: measured depth -4447 ppm vs expected 153 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
HD_190007,345217789,72.78244709968567,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 54: measured depth -2214 ppm vs expected 319 ppm -- ephemeris doesn't line up here; sector 81: measured depth -1002 ppm vs expected 319 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
