host,recon_err,var_oot_rms
Kepler-526,1.2517374216258759e-05,0.0050212948576238
Kepler-527,1.1162642238105036e-05,0.0057791922159688
Kepler-528,5.2377814427018166e-05,0.0159997837973939
Kepler-529,3.329493870296574e-05,0.0096633257808526
Kepler-53,0.0001105258797906572,0.0363102824018478
Kepler-530,9.46649424804491e-06,0.0058446204374073
Kepler-531,9.507771437711199e-06,0.0051422586783174
Kepler-532,1.2617315064744616e-05,0.0070164237867567
Kepler-533,1.266078754724731e-05,0.007840205992022
Kepler-534,7.914700233868643e-06,0.0061191546072047
Kepler-535,3.7567902381852036e-05,0.0120759642041542
Kepler-536,9.11158559802061e-06,0.008277322859394
Kepler-537,1.6305334270327876e-05,0.0051370430888955
Kepler-538,7.114440563782409e-06,0.0015502092316319
Kepler-539,6.37399790548443e-06,0.0047946124128155
Kepler-54,0.0002584189387562219,0.0377817772738883
Kepler-540,8.153454302828322e-06,0.0027739513021679
Kepler-541,1.5361793316515104e-05,0.0072448503612439
Kepler-542,1.1946239851567952e-05,0.006505979577642
Kepler-543,1.1205061696273333e-05,0.005873786582317
Kepler-544,1.6655427657497057e-05,0.0113516762788699
Kepler-546,2.4161667852240498e-05,0.0117530462432841
Kepler-547,1.7520671462989412e-05,0.0157595439308874
Kepler-548,0.0001523450464446796,0.0310399125741419
Kepler-549,5.4560890021093655e-05,0.016380348458621
Kepler-55,6.233934345800662e-05,0.0343378573079771
Kepler-550,2.1340599460017984e-05,0.013782054958967
Kepler-551,2.6078621431224747e-05,0.0126906340514969
Kepler-552,3.07412290112552e-05,0.0123378949443906
Kepler-553,0.00012852540567109827,0.021218664124561
Kepler-554,3.722899282365688e-05,0.0131915024208188
Kepler-555,1.488902682922344e-05,0.013039897364053
Kepler-557,6.409651814465178e-05,0.0188271207739411
Kepler-558,3.091963503720763e-05,0.019552698183471
Kepler-559,3.314080868221936e-05,0.0227356017623888
Kepler-56,6.764764179933991e-06,0.0030530010733473
Kepler-560,0.00032440001450595446,0.0353030644463034
Kepler-561,3.8245833366090665e-05,0.0143880267788517
Kepler-562,0.00013529951502277981,0.0198906718341272
Kepler-564,5.297550069371937e-05,0.0183840687681993
Kepler-566,0.0002595913174445741,0.0231969136745852
Kepler-567,0.00014150324204820208,0.0181437792819333
Kepler-568,1.0033101091266872e-05,0.0076315567201552
Kepler-569,2.0790037751794443e-05,0.0122671884900733
Kepler-57,7.321929842873942e-05,0.0219373122069277
Kepler-570,2.7455665986053646e-05,0.0127123521228567
Kepler-571,6.559500388902961e-05,0.0205945542204023
Kepler-572,5.891200453334022e-05,0.0147052102788471
Kepler-573,1.569427342928975e-05,0.0097995591234184
Kepler-574,7.216019457700895e-05,0.014506365665067
Kepler-575,2.9821554335285327e-05,0.0174671572446928
Kepler-576,0.0015312825562432408,0.1049244814988983
Kepler-577,4.8780019824334886e-05,0.0309808170546568
Kepler-578,2.488169366188231e-05,0.0125588205949227
Kepler-579,0.0001302953924096073,0.0241520950453161
Kepler-58,0.00030157384026097134,0.0415957799101309
Kepler-580,2.0191729163343553e-05,0.0187431041400179
Kepler-581,5.348371087166015e-05,0.0270679181126893
Kepler-583,2.5720464009282296e-05,0.0182635038115687
Kepler-584,0.00015263083878380712,0.0290822093569082
Kepler-585,1.697959839930263e-05,0.0103359768894952
Kepler-586,1.94466356333578e-05,0.0150489757958059
Kepler-587,0.00011281768001936143,0.0199608483688886
Kepler-588,4.441302780833212e-05,0.0167416269379037
Kepler-589,3.7027117741672555e-05,0.0134952688121649
Kepler-59,4.1584834889363265e-05,0.0136825037634498
Kepler-591,2.3905588932393584e-05,0.0137007992029219
Kepler-592,8.639329644211102e-05,0.0161815529436375
Kepler-593,0.000109943280222069,0.0175615512978079
Kepler-594,0.0003608577244449407,0.0197565899393424
Kepler-595,2.4636752868900658e-05,0.0169017531277495
Kepler-596,1.0814097663569555e-05,0.0121713628234112
Kepler-597,6.22755947006226e-05,0.0168615476813256
Kepler-598,9.178335585602326e-05,0.0288597328402787
Kepler-599,7.673122490814421e-05,0.0178332369518027
Kepler-6,1.6304829500768392e-05,0.0053498814345321
Kepler-60,1.3789590752821823e-05,0.0095662786391769
Kepler-600,6.965432658034842e-05,0.0186815562131086
Kepler-601,2.834087604242086e-05,0.00903506594354
Kepler-602,7.641657157364534e-05,0.0208048109275328
Kepler-603,7.813302636350272e-05,0.0239447917140518
Kepler-604,0.0010676422680262476,0.0310087864173888
Kepler-605,0.00014495665709546302,0.018517940494235
Kepler-606,0.00021226647913863417,0.0341888100958577
Kepler-607,3.729402260432835e-05,0.0132160879512696
Kepler-608,9.540563496557297e-05,0.0217904289490705
Kepler-609,3.984435033999034e-05,0.0195740402458307
Kepler-61,5.7422455938649364e-05,0.0226091950064262
Kepler-610,2.6428464934724616e-05,0.0158706868253229
Kepler-611,8.733688355277991e-05,0.0155268617326282
Kepler-613,4.145437787883566e-05,0.0145294488288305
Kepler-614,4.149204414716223e-05,0.0171381346844955
Kepler-615,1.2456978993213852e-05,0.0109183549770655
Kepler-616,6.34314883427578e-05,0.0213507320333422
Kepler-617,1.1568320246624353e-05,0.0107828372299305
Kepler-618,0.0001504375450167572,0.0184715976182839
Kepler-619,0.0005851038004038855,0.0216293734306006
Kepler-62,8.71647921485419e-06,0.0069013697877679
