tic_id,sector,ra,dec,st_rad,st_rad_err,st_mass,st_mass_err,st_teff
382074000,104,285.401005857885,-66.0282391509675,49.945,,,,3956.0
61648669,104,274.055197643201,-35.2409056978086,152.293,,,,4264.0
1324628915,104,254.832683209484,-52.5005861643556,,,,,
143850430,104,331.273003565689,-50.130762844973,10.6858,,,,5222.9
394007775,104,329.479490037438,-54.9925727180938,,,,,
234512399,104,13.4078235436778,-62.8713612864537,132.601,,,,3320.0
260795157,104,347.58570691705,-68.8388958013867,0.618071,0.0367839,0.76,0.0890751,4745.18
6667908,104,284.404424010798,-52.8501235162365,1.29992,0.0598116,1.18,0.164308,6176.0
347385146,104,253.847879192613,-48.1223074858685,0.735771,0.0587714,0.74,0.0888462,4654.0
1688913422,104,278.09287358887,-66.1454747011812,,,,,
217960854,104,261.439953595055,-47.1571067601348,0.919202,0.0467337,1.0,0.125858,5654.0
1694168491,104,275.496776980212,-46.4734940297097,,,,,
70553218,104,33.3889304026234,-31.5542725937232,1.49047,0.0780377,1.066,0.138222,5880.8
277748318,104,329.91729645127,-64.606737360417,1.9508,0.0678593,1.74,0.274819,7519.0
1988853839,104,312.91190104461,-62.4292377004959,1.90681,0.076201,1.71,0.271787,7445.0
87610100,104,273.233124615713,-46.9333605230996,0.41399,0.012327,0.407182,0.0202721,3535.0
328314357,104,271.168691368735,-40.2745540831063,0.632947,0.0195348,0.61418,0.0206841,3883.0
469947256,104,15.1734766552439,-52.6471670899816,0.41121,0.0123519,0.404077,0.0203514,3507.0
219119796,104,339.977321943661,-54.1264550791913,2.62777,0.108241,2.48,0.344788,9718.0
1988365600,104,301.708549986346,-67.4816829096743,,,,,
87538742,104,272.99373971907,-45.4876919262445,0.65845,,0.73,,4595.0
2055425591,104,344.150261703648,-52.5169671621963,,,,,
389281962,104,262.349870604539,-41.7561271478865,0.493594,,0.56,,3721.0
158623009,104,24.2091479379728,-53.8006491923207,0.172752,0.005254,0.142914,0.0200575,2907.0
277749000,104,330.347552573352,-64.731391361216,0.535098,0.0163837,0.531654,0.0206181,3738.0
41955433,104,22.1883630679458,-38.0095011621073,0.775612,0.0415327,0.97,0.125094,5524.0
1989803410,104,313.211712837263,-49.4136427118471,,,,,
74052889,104,264.376634771585,-56.5939497444539,0.672996,0.0231746,0.644097,0.0220009,3795.0
88139561,104,273.728911609179,-45.2215490258921,1.06048,0.0634297,0.89,0.110145,5225.0
95814516,104,263.714771041098,-50.0262408782269,1.23651,0.0610754,1.1,0.143829,5973.0
632005140,104,37.3396799946958,-35.8573113795413,,,,,
158064206,104,280.377832376318,-48.0946882688921,10.4515,,,,4532.0
246692621,104,283.325066650341,-45.0886643125154,0.38106,0.0124826,0.369951,0.0210988,3483.0
321067696,104,44.2445022992561,-38.0509256300112,1.94799,0.0903767,1.47,0.253058,6815.9
38820440,104,7.18085799539412,-67.6710597760436,,,,,
1699173003,104,274.898984463795,-41.2677367500176,,,,,
337277574,104,268.954799553541,-59.0019725735574,0.969604,,0.99,,5592.0
403221905,104,338.879501488664,-57.2740646043117,,,,,
316340963,104,280.257243662708,-38.2689843186022,0.396878,0.0127103,0.387951,0.0209384,3420.0
102071750,104,17.7100854947563,-46.0039587211534,0.400067,0.0118769,0.391556,0.0202339,3268.0
2055742369,104,347.033057271233,-47.8280715590625,,,,,
1989135068,104,319.005622565242,-54.1334768939482,,,,,
41859749,104,20.4734310117474,-40.0452047251185,1.02067,0.0631457,0.92,0.114024,5331.0
319244608,104,351.331104266096,-56.8489833153605,11.1651,,,,4706.0
1923327491,104,296.025999573342,-53.7057391117088,,,,,
166766868,104,38.0858696158848,-48.0684883466613,3.32024,,,,5022.2
144331448,104,355.821699106839,-45.1578246009962,1.64411,0.0511306,2.32,0.324421,9145.0
2026226405,104,330.238755543612,-69.7324864806995,,,,,
237339854,104,348.27389019468,-61.4524892643965,,,,,
1989494111,104,303.88626020732,-53.2415803453109,,,,,
2026649904,104,327.118933624355,-57.5704791239055,,,,,
616150270,104,10.1416939037354,-50.2600140756078,,,,,
281597526,104,9.00320899700594,-55.2552456515848,0.805032,0.0413593,0.98,0.126603,5575.0
2026639006,104,329.713940450689,-59.1769818849198,,,,,
304932098,104,282.751431695716,-48.7248088254056,1.00683,0.0534195,1.03,0.130487,5763.0
314940056,104,279.137221947487,-37.8324462175093,0.639037,,0.64,,4071.0
216904777,104,259.522724523496,-42.8980356145173,1.55079,0.0426257,2.31,0.334038,9119.0
2026335003,104,331.620659043142,-64.2866659063113,,,,,
215335274,104,42.9559139871746,-36.2914823195163,3.9801,,,,5017.0
118840289,104,274.119005680011,-57.4471341402422,1.58724,0.0590351,1.36,0.221134,6562.49
85645958,104,271.217364415179,-43.2549671288764,49.3187,,,,3940.0
409889015,104,294.22774429621,-69.8168162274185,1.08654,0.054407,0.94,0.123135,5403.0
33444592,104,25.0699392823798,-28.881560682965,,,,,
229098021,104,19.8914091890088,-47.2923242274708,108.965,,,,3472.0
318606698,104,332.554968314394,-71.768385296426,0.239498,0.00720589,0.209582,0.0201136,3197.0
1689485668,104,278.948453442309,-61.1866493893724,,,,,
320003784,104,292.988032607999,-54.165257165033,93.3584,,,,3412.0
219942866,104,289.686795516014,-59.7760731227859,,,,,
339269863,104,294.896683477427,-64.3650290117318,,,,,
7220124,104,32.17947354009,-42.2409010864593,0.311517,0.00947083,0.2898,0.0202829,3454.0
616397280,104,18.4244365634683,-38.5339715059049,,,,,
616117470,104,3.93228904291555,-53.5246952388023,0.994213,0.0480301,1.07,0.132628,5893.0
220015845,104,32.3642734528907,-49.5537080390419,1.4899,0.0668567,1.09,0.139751,5950.0
122557588,104,39.612236472233,-34.6885574225108,0.966593,0.0490577,1.01,0.127808,5692.0
2026310770,104,329.92122159522,-66.9505519636832,,,,,
2026395913,104,326.180812433489,-65.6082634291868,,,,,
32432302,104,27.2890906523025,-34.2948112732976,3.17614,0.148342,1.46,0.245859,6798.1
425718825,104,289.774591242215,-44.9513042645254,0.306225,0.0406058,0.283733,0.0495886,3330.0
1555540448,104,270.096843608299,-35.9675252278012,,,,,
631730733,104,21.8477257279644,-43.4520174575075,,,,,
197978655,104,325.730835895566,-58.0388645415999,0.667284,0.0389146,0.81,0.0933878,4934.06
142316211,104,41.7308179344718,-43.3977357783818,0.838237,0.0732286,0.68,0.0803533,4370.0
2055325409,104,346.997380522582,-52.9176723579117,,,,,
469111368,104,266.798263848332,-37.2762106465747,0.794648,0.0619649,0.72,0.0872521,4557.0
160662807,104,275.252869787939,-50.3292710252988,,,,,
410413679,104,319.572947657385,-55.1297059165724,3.81577,0.210932,1.18,0.163241,6185.59
123368775,104,31.7764508207343,-30.4064365390837,0.320168,0.00966789,0.299749,0.0202589,3350.0
340784762,104,33.777009,-39.792042,,,,,
394586150,104,340.795997866319,-62.2953295855549,0.559873,0.0536633,0.67,0.0805055,4273.58
267061192,104,358.825024284363,-69.3273399095792,0.996974,0.0672487,0.84,0.104737,5029.8
63752207,104,274.932976981359,-35.5356979648136,0.723328,0.0490704,0.79,0.093528,4838.0
631813671,104,33.4052147405346,-45.8815044684396,,,,,
371836821,104,306.068134799487,-66.8960630917438,1.59053,0.0475577,1.81,0.287371,7700.0
410135796,104,339.702446682595,-66.1793682957947,,,,,
175516473,104,45.4674187020322,-37.4395908192619,1.57981,0.0744523,1.17,0.170222,6161.0
419610509,104,320.352057717962,-66.9159388925632,0.800571,0.058304,0.76,0.0882187,4734.0
265438551,104,321.111050776243,-60.6753180267219,1.5674,0.0702261,1.17,0.162921,6159.0
144398582,104,357.577035978585,-47.4537706817666,5.53908,,,,5045.0
412565479,104,261.899067670184,-50.7321426504928,0.41383,0.0126604,0.407003,0.0205295,3553.0
231014229,104,26.529293915745,-55.4109034962532,0.744364,0.0522613,0.78,0.0932501,4816.0
291323158,104,260.90095970796,-56.7495216511769,0.701435,,0.75,,4693.0
469486096,104,269.930726762984,-41.773466273899,24.1866,,,,4659.0
1923928581,104,291.664070689175,-45.7246670926175,,,,,
1816612493,104,287.66526309997,-60.0477408268261,,,,,
231043644,104,28.3618976909256,-55.8911148177337,0.445839,0.0478191,0.61,0.0835783,3906.0
615931560,104,7.87056773027873,-60.2160051547491,,,,,
354606680,104,24.4884433265016,-52.2391360601661,1.03747,0.0837362,0.7,0.0840651,4462.0
327535003,104,270.818859724991,-39.5323214420457,,,,,
118191232,104,271.893200262701,-58.5777376283382,0.66543,,0.73,,4618.0
115243030,104,6.19226606039962,-40.8925018077612,0.153115,0.00475583,0.125096,0.0200599,2874.0
632045167,104,35.8073946706375,-33.146300721891,,,,,
80510448,104,12.8615484015917,-43.5905960213104,0.725017,0.0382311,0.84,0.0987806,5043.05
1923574480,104,292.778819773172,-50.3694377242528,,,,,
32283654,104,24.0322931017606,-29.9821196002346,1.69294,0.098932,1.03,0.125362,5774.0
123368317,104,31.5556888074134,-32.7519462367015,1.07016,0.0658166,0.83,0.100887,5010.0
2026518033,104,332.1376914162,-62.216976838585,,,,,
146281075,104,35.6423276641079,-35.1895334412139,,,,,
91639398,104,39.8352376784082,-39.5279387724648,1.68739,0.0798519,1.12,0.147559,6042.0
382388897,104,289.229977286208,-67.6582154962756,16.2688,,,,4522.0
86026857,104,271.512190089188,-43.1744527527664,2.43911,,1.58,,7111.0
75754937,104,267.968465220253,-58.8369923006839,0.857808,,0.9,,5277.0
91638759,104,39.7164487263061,-36.4896865358386,11.8381,,,,4601.0
337554634,104,274.342167326144,-41.2359112889027,0.810625,0.0435829,0.92,0.121675,5344.0
58115865,104,272.838780115639,-35.5794088816684,18.4311,,,,4743.0
2026484856,104,336.342629317339,-64.1458773735087,,,,,3486.0
423184161,104,293.367995199888,-50.8637502342825,0.58383,0.0174375,0.574691,0.0203402,3759.0
1990353279,104,301.953856521632,-46.8675081188788,,,,,
615811390,104,16.0880483628198,-63.1224001455202,,,,,
425884418,104,359.629511719495,-57.2808333144744,13.1236,,,,5348.0
616400506,104,15.2449936881859,-39.8793405201869,,,,,
632185829,104,25.4899720502183,-27.8879101105334,,,,,
24221393,104,269.744872690384,-44.8644330720568,0.450263,0.014713,0.446834,0.0213042,3592.0
91642889,104,40.7738133321688,-38.7641534501763,1.08684,0.0710553,0.85,0.103328,5072.0
215335145,104,42.8793829618695,-38.8722905228718,0.962005,0.048603,0.99,0.121924,5605.0
308225642,104,40.3738501427308,-39.6809070874773,2.09235,0.106091,1.01,0.129211,5667.0
165124024,104,46.186800995389,-37.4673622232775,2.24422,0.106586,1.1,0.146218,5974.0
345084985,104,277.636431595376,-60.6851733614939,2.06232,,0.92,,5327.0
67643537,104,18.4263894714158,-31.1943624011158,0.757405,0.0452713,0.84,0.0995232,5045.0
260908898,104,259.117366015425,-51.5351770425075,0.562404,0.0171201,0.556276,0.0205495,3742.0
117875006,104,9.96423082216065,-37.4082519901859,4.88339,0.179909,1.89,0.29763,7891.0
1988290438,104,300.034174749612,-70.7589924812804,,,,,
320264006,104,295.294312586737,-56.1167100808407,1.1046,0.0549397,1.08,0.136907,5930.0
363221678,104,266.621831265221,-49.6115134130187,2.30909,0.0727739,2.41,0.317551,9467.0
214492161,104,261.514479019045,-48.1647137479341,0.658545,,0.68,,4329.0
304308206,104,264.005000492572,-51.1790519683928,,,,,3364.0
60925817,104,273.739857349845,-34.0967140778759,0.943024,0.112764,0.54,0.0836924,3679.0
326414365,104,270.404539368804,-36.953075749961,0.355211,0.0109307,0.340227,0.0204644,3294.0
74828242,104,266.025786307698,-58.1257849369381,3.01043,,,,5067.0
631717134,104,24.2404873114249,-45.5928470296802,,,,,
97470230,104,24.1986798576645,-25.3852259363205,0.474595,0.0143029,0.472395,0.0204327,3433.0
281497804,104,6.19320235275939,-58.0142454841568,1.7925,0.0821533,1.51,0.259373,6916.0
277800037,104,344.110501037511,-68.7837567565912,3.08791,0.0941483,2.03,0.30294,8264.0
49617121,104,37.7785734592491,-40.9715895805156,11.2872,,,,4754.9
616044320,104,1.28227085871318,-58.0900639412938,,,,,
101510856,104,301.560783092179,-51.1208195347957,0.968024,,0.96,,5472.0
206360745,104,356.677852786472,-53.9579922377239,0.311641,0.0096024,0.289943,0.0203622,3305.0
2054968505,104,340.018825909733,-64.2124458953532,,,,,
372300399,104,314.667105013785,-70.4221428584284,2.23186,0.105754,1.31,0.220741,6459.0
631648208,104,24.3345532661412,-54.3615868750438,,,,,
257723089,104,37.1454672868487,-32.929083898273,11.3955,,,,4715.0
1694808383,104,276.085997389982,-45.4442626053812,,,,,
61851778,104,289.417846754892,-46.048197840898,,,,,
1989253004,104,303.313934650754,-57.7494472928859,,,,,
216655307,104,259.216384087222,-42.0267577179526,0.21622,0.00817762,0.185288,0.0207127,3115.0
469903573,104,335.342732500566,-52.2483326662457,1.49085,0.066015,1.5,0.256732,6908.34
631615384,104,23.6375627551523,-57.5854737216922,,,,,
2027102142,104,338.075148985484,-50.1064474462377,,,,,
139132083,104,344.425119896739,-47.270262761751,2.71066,0.147638,2.44,0.334617,9595.0
1689820764,104,270.891051977754,-60.2965071066526,,,,,
281597528,104,9.00110614891744,-55.2607874754464,0.705301,0.0503166,0.74,0.0867874,4664.0
281670786,104,10.5593585473354,-56.1555170224544,,,,,
219322317,104,328.318755827507,-55.9853797013948,1.66813,0.0941029,0.97,0.121941,5537.74
237313550,104,343.747522070276,-62.035885746965,,,,,
75465441,104,267.141934548426,-57.8328277169096,0.803271,,0.57,,3756.0
1922424569,104,296.542562546065,-68.4491503173034,,,,,
129739340,104,35.1179670653067,-37.3296382792665,0.232937,0.00767885,0.202632,0.0203751,2823.0
206542524,104,18.3184399481596,-54.4871732353704,0.262297,0.00790712,0.234286,0.0201527,3168.0
2055548658,104,357.049500887009,-49.2612936521038,,,,,
312274666,104,277.112977306935,-38.9956700787844,3.85449,0.138468,2.09,0.320844,8437.0
262335479,104,264.36153995017,-41.2354307526314,3.0875,0.365065,2.05,0.314934,8328.0
117396321,104,9.35671997898063,-39.675620316122,23.7423,,,,4482.0
364071860,104,267.456321227896,-53.3425607259666,0.751965,0.0506985,0.76,0.0852197,4722.0
355706079,104,1.21266715874734,-65.595476008644,0.356843,0.0107976,0.342111,0.020338,3352.0
354133403,104,312.959326607009,-58.3425989752518,1.67046,0.0863518,1.02,0.125733,5713.0
234288549,104,336.165898049445,-65.6214536628541,2.63981,0.0752487,2.67,0.373443,10367.0
616007683,104,17.1839303611781,-55.9832452340749,,,,,
118115269,104,10.0567857822035,-37.5795784078374,2.09196,0.100181,1.16,0.170065,6131.0
396909141,104,267.669255012731,-51.587149110959,0.765246,,0.83,,5021.0
2026377510,104,323.897344693417,-65.4345559036313,,,,,
265592319,104,332.091641698003,-58.409245841211,0.580533,0.0176437,0.571908,0.0205278,4061.0
217157387,104,259.765989689255,-46.6362337002377,0.773539,0.0416231,0.93,0.118111,5380.0
349237367,104,254.782933938268,-52.7215457213566,93.7689,,,,3539.0
213700945,104,258.060974103222,-53.3761152602052,72.852,,,,3385.0
616291914,104,1.38958778336912,-47.7661957445263,,,,,
91596513,104,38.7790986536014,-39.9950199344067,8.39454,,,,4607.0
219920019,104,283.010245948752,-44.6852810584787,3.48176,0.127512,1.76,0.277472,7569.0
129737651,104,35.196144248587,-41.3734638737506,,,,,
406094301,104,283.268241211338,-49.1697567927798,0.85233,,1.06,,5868.0
213547454,104,257.813457836482,-50.1655953424146,2.95804,0.113427,2.46,0.341349,9653.0
197951576,104,346.811560375004,-50.6866855902427,1.64597,0.0727739,1.33,0.212633,6495.0
304985492,104,288.36009075328,-48.4022907765302,15.3966,,,,4708.0
616387609,104,13.2096947770301,-40.0206284662491,,,,,
33785966,104,267.08056019471,-45.0634003236071,0.430487,0.0133768,0.425424,0.0207126,3446.0
332327376,104,272.881843697811,-38.545403856912,0.657067,0.0291179,0.632396,0.0258515,3743.0
328312772,104,271.106587874565,-40.0224732131307,,,,,
389089927,104,333.405234517464,-66.5930036233827,4.99175,,,,5172.0
410397673,104,291.022797234561,-68.3710824819767,28.212,,,,4545.0
79513950,104,322.043910973869,-52.3023973959,27.4886,,,,4499.0
265527315,104,322.10637328176,-64.1029454521912,0.851098,0.0476759,0.89,0.109213,5226.0
139898595,104,326.908271250226,-52.3028362173755,7.23054,,,,4863.0
370284932,104,340.915794218812,-57.4130841426782,12.5171,,,,4887.0
366987377,104,302.115726368278,-57.9245687295933,0.706772,,0.65,,4184.0
315771927,104,279.788197106466,-39.781368718378,0.742266,0.0722412,0.64,0.0812678,4118.0
1989079569,104,314.265793625974,-57.0492531739882,,,,,
91612834,104,39.1491816653227,-37.3146513986581,,,,,
234988643,104,349.503315655171,-61.0036651439774,13.2855,,,,4621.0
327710327,104,331.03231882554,-69.9278101186791,0.350476,0.0104816,0.334758,0.0202413,3491.0
89968940,104,276.218365637356,-46.2152486313235,0.640563,0.0202653,0.620005,0.0209591,3507.0
2055252119,104,359.718189338016,-56.7592676199154,,,,,
360148433,104,353.335541613827,-47.3025632065091,0.885779,0.0455427,0.99,0.124744,5594.0
118273470,104,272.067388041911,-55.69123512054,34.1198,,,,4165.0
160789600,104,275.646755987772,-52.7109464514457,2.59701,0.115517,1.28,0.201111,6386.0
615797904,104,14.9982608478371,-64.6206281234705,,,,,
1817657887,104,282.795373650164,-52.1007022948231,,,,,
220491879,104,344.358396038897,-56.7614808156394,3.18887,,,,5400.0
61965938,104,290.143395173276,-47.258176594333,,,,,
125108479,104,256.328667774766,-47.0690386090514,45.6403,,,,8416.0
631788021,104,27.8367430995815,-49.7318785081173,,,,,
341117200,104,313.49648230139,-61.9654290050461,32.7005,,,,5042.0
32353298,104,25.4610821621524,-32.1564092731726,1.94653,0.0797789,1.46,0.256968,6794.0
236505994,104,251.630465873028,-45.6828575325931,0.780317,,0.65,,4157.0
382276084,104,287.4702840129,-68.4244503810252,4.19402,,,,5059.6
464369466,104,280.679681786216,-60.3618538531226,1.26901,,1.0,,5654.0
91641989,104,40.2435230657531,-39.2313157105297,1.26583,0.0565176,1.27,0.196033,6370.0
651203611,104,40.1311170926049,-44.3261407564233,,,,,
1989642639,104,314.288375374971,-52.6415741009002,,,,,
616271529,104,11.695415066737,-45.1844967108577,,,,,
2055638895,104,359.094616689156,-46.3403368577892,,,,,
180872883,104,15.8273019530569,-41.0211116539167,56.8845,,,,3784.0
97013293,104,265.434532302333,-50.9989831849421,0.187741,0.0156305,0.15706,0.024457,3019.0
2055645192,104,359.511458936947,-45.1118186734596,,,,,
389086101,104,333.147925098411,-66.7236229854144,0.761274,0.0589196,0.71,0.0881905,4510.12
139266474,104,347.4305646332,-47.7581826047095,0.18,0.104,0.47,0.03,31000.0
16439077,104,263.948764371199,-43.0536555693756,0.501965,0.015809,0.499995,0.0209355,3534.0
118322787,104,272.489843176111,-59.0401788258888,33.469,,,,4022.0
469815705,104,304.8081676925,-61.7031065268711,0.759374,0.0442085,0.87,0.108583,5134.0
1922365950,104,293.094730746565,-67.355390552536,,,,,
201732436,104,303.325059273829,-57.2079441162457,,,,,
166284611,104,295.639510460502,-50.66759738748,19.8623,,,,4514.0
21365473,104,267.544886778806,-42.434115606728,0.428976,0.0137655,0.423766,0.0210507,2988.0
62191534,104,291.050545244774,-45.5285891015081,0.719648,0.0715477,0.64,0.0791965,4109.0
259718515,104,322.592738829418,-60.4641383955716,,,,,5927.0
122505769,104,38.1921727545726,-34.3610116173859,0.358127,0.0107885,0.343593,0.0203063,3204.0
267080591,104,359.348804255688,-69.5493416139172,0.588324,0.0174307,0.578457,0.0202549,3956.0
146249468,104,34.7922255298504,-34.346171794198,0.50553,0.0569849,0.61,0.0812648,3916.0
321068771,104,44.4016736657148,-39.0369368087707,1.03358,0.072799,0.83,0.0966479,4999.9
367479174,104,260.169258970283,-57.0767786681245,0.289339,0.0116865,0.264501,0.0220318,3347.0
91638629,104,39.6870292486124,-37.2876551048857,6.11393,,,,4728.0
229157853,104,28.9554509496428,-52.84077320571,1.08866,0.367028,0.806259632,0.0922422,4703.0
469638222,104,270.076886436931,-39.2495707082496,1.73454,0.0720453,1.11,0.145052,6010.88
1689990900,104,278.76088291237,-59.4460938730332,,,,,
147469541,104,41.4640596470078,-38.368516041887,2.3102,,,,5253.0
330361507,104,272.059334794018,-38.7956210058798,,,,,
615839731,104,1.98815144450858,-65.7482705189074,,,,,
1988709006,104,301.104073149787,-60.2278295204338,,,,,
218102429,104,261.793125697644,-46.7161808404357,,,,,3068.0
119275819,104,275.839553493991,-55.8940571072473,11.8817,,,,4757.03
1530325664,104,267.671121133168,-43.2124292497576,,,,,
206528973,104,16.493966888077,-55.6108001903332,0.798027,0.0514448,0.81,0.101799,4918.0
387194885,104,304.701481673083,-56.8991980924422,,,,,9288.0
197936256,104,335.075590481104,-50.3656675296071,15.7442,,,,4525.0
79449320,104,321.518217941963,-51.8139623186609,17.6866,,,,4894.0
63028103,104,274.674054949142,-35.5643879496591,0.745999,0.0529145,0.75,0.0908594,4692.0
318570818,104,332.544206053287,-70.1695889547928,0.573319,0.0169877,0.565754,0.0202576,3606.0
316463600,104,280.309285470654,-41.4399174358875,1.97063,0.0804724,1.22,0.17812,6256.32
1820146934,104,283.289145588285,-43.5601242825386,,,,,
1988363283,104,300.355194647579,-67.8136045933416,,,,,
124584703,104,256.272363780179,-45.5021269820879,2.24973,0.0544045,2.61,0.363752,10150.0
303704858,104,272.608963239025,-62.0022386940204,1.23719,0.0533442,1.09,0.137176,5952.64
161134835,104,338.546107418683,-53.3806096861421,0.926785,0.0485628,0.98,0.122395,5556.0
464650717,104,287.705860216538,-64.9909288239892,1.99531,0.0571432,1.85,0.292242,7804.0
362656996,104,265.93497614927,-50.8230237143851,0.65425,,0.64,,4112.0
259717418,104,322.376553992991,-63.539665640285,3.43125,,,,5111.0
321055264,104,44.1487110001666,-39.7745517664653,6.21581,,,,4951.5
201641317,104,285.278506305844,-58.8917351864407,1.85648,0.091598,1.06,0.132112,5857.0
143698510,104,285.304352350738,-42.9863780504354,0.360746,0.0112018,0.346614,0.0205505,3350.0
122557520,104,39.584114457841,-34.4969260130062,9.78587,,,,4823.0
1989659303,104,315.84429870466,-51.9206313481043,,,,,
32326446,104,266.182662656663,-46.042612199529,3.36774,0.107234,2.61,0.348314,10163.0
270315405,104,20.3871460675548,-42.3525896872254,0.829753,0.0465703,0.89,0.10749,5213.0
63619196,104,274.919566272213,-34.8563805763578,1.98465,0.112311,1.09,0.140795,5953.0
158441902,104,289.213003546235,-51.8873114037273,64.9832,,,,3652.0
138734144,104,33.3243312856391,-36.0611227290859,37.7489,,,,3951.0
201723935,104,302.941108865756,-59.9368765945432,,,,,
2026368416,104,323.773112081687,-66.4174954004275,,,,,
1923795907,104,291.467560498716,-47.7378487347002,,,,,
219309932,104,318.578917322896,-58.1480870214537,0.18,0.104,0.47,0.03,31000.0
1564372072,104,271.129408131734,-34.3287587864271,,,,,
33235691,104,266.697040271789,-44.497093013162,6.11193,,,,4839.0
1922730017,104,296.087055242647,-61.6147939009313,,,,,
79019928,104,315.337789242456,-50.3136570414068,0.429577,0.0128092,0.424425,0.0202971,3499.0
2054943543,104,344.34610478006,-66.7153656470025,,,,,
360680706,104,264.018236030273,-56.4682437779508,,,,,3545.0
651215635,104,44.0769323555407,-40.7971002968414,,,,,
1989175422,104,319.551622494241,-52.1129835965279,,,,,
234522993,104,15.3293069797177,-60.8601480088004,1.7788,0.0765076,1.04,0.128807,5798.62
80418008,104,9.96645998474204,-44.796292437421,10.9563,,,,4560.0
100794584,104,311.612848911692,-50.8055330339088,16.1664,,,,4668.0
1691862279,104,270.179285930932,-53.1908008437093,,,,,
456571272,104,281.84459548821,-59.0380620118552,0.285334,0.0397242,0.259975,0.0481832,3241.0
419610508,104,320.369532568513,-66.918445135636,0.704402,0.0215781,0.666612,0.0206326,3919.0
56486490,104,272.051607448334,-34.9256580673906,1.67297,0.0778593,1.61,0.257608,7205.0
1923059370,104,298.612485275459,-55.7339248329739,,,,,
31209947,104,265.510885789264,-45.2180350977481,0.591957,0.0175971,0.581477,0.0202894,3916.0
303259852,104,263.341456400208,-48.2734681661521,0.417411,0.0132226,0.41099,0.0208857,3267.0
615761467,104,9.11329148622417,-66.700407119373,,,,,
347528090,104,253.964376880629,-48.8671513773787,0.82459,0.049809,0.88,0.108055,5182.0
1922742948,104,299.671688934264,-62.1965917233062,,,,,
631843498,104,36.8728775460492,-44.3858185913723,,,,,
1694551633,104,278.862576165025,-45.862392826449,,,,,
234422202,104,250.764856684971,-46.0702934438208,74.9063,,,,5053.0
129138128,104,302.463600601872,-46.6689209632841,19.1355,,,,4457.0
142207011,104,38.7723964040468,-45.2933676557776,0.791748,0.040309,0.97,0.124926,5519.0
631913736,104,31.6829548964276,-43.5078721272433,,,,,
631820552,104,34.8678830523837,-43.6365819956816,,,,,
1988251441,104,318.433151462131,-66.5051805272475,,,,,
232062375,104,339.624,-65.3785,0.47,0.029,0.526,0.03,
231668062,104,319.716845958763,-56.0624356368716,32.309,,,,4290.6
1689780419,104,273.96676698085,-60.3192277325948,,,,,
63599955,104,278.375769578692,-42.3125136892618,26.4713,,,,4907.0
146246612,104,34.4270348651016,-33.382119799068,6.88182,,,,4642.0
206592567,104,20.9580010103151,-56.6045817406145,13.2148,,,,4677.0
322049520,104,13.4296671622151,-53.3116101125147,0.917688,0.0453216,1.0,0.124457,5639.0
184533570,104,29.7358961255398,-42.9491345083283,62.7964,,,,3882.0
308240938,104,41.731498167345,-38.2238737755205,0.790644,0.0433718,0.9,0.109977,5271.0
129764950,104,35.5762239352716,-36.8643300596265,0.235647,0.00709933,0.205494,0.0201123,2945.0
2026417872,104,329.172229702671,-63.7378216571437,,,,,
324895531,104,282.40476793031,-48.4328783023983,85.7066,,,,3881.0
61135882,104,286.995074699221,-45.9573310622634,1.40161,0.0731834,1.03,0.126633,5760.0
74828497,104,266.038852767134,-58.0100205927472,72.4229,,,,3590.0
2027198493,104,329.59978722541,-51.4117405994212,,,,,
380870688,104,257.256596480457,-46.2773928000664,,,,,
101544692,104,301.898908683695,-51.7507532773914,0.754519,0.0425453,0.87,0.109713,5153.0
308226686,104,40.5275303706486,-38.3836871436733,10.0195,,,,5150.53
351395074,104,307.487229490916,-64.572259242881,,,,,
234506637,104,12.366149,-65.004518,,,,,
631737193,104,31.6570121333594,-52.3316343282949,,,,,
326691890,104,275.004859631184,-52.3659407019969,0.490006,0.0145151,0.488092,0.020255,3618.0
1820267429,104,285.618339614879,-42.5371328688417,,,,,
616414862,104,0.221562934511483,-46.8722853639105,,,,,
331760101,104,272.708489940914,-38.3593231404369,0.231379,0.0123537,0.200994,0.0227833,3091.0
1988688895,104,304.994678717657,-60.07354871602,,,,,
57999266,104,272.686419831545,-33.9550459527017,12.4007,,,,4691.0
1989108137,104,314.986210966409,-55.6237929666696,,,,,
394126943,104,2.70398364752796,-68.5472164131273,1.96151,0.071608,1.77,0.296683,7610.0
96379601,104,264.754631206605,-48.0144965149268,42.6406,,,,3844.0
1922823406,104,294.085495284339,-61.7170464217881,,,,,
1988005856,104,318.693953833069,-72.9209791177132,,,,,
229141941,104,26.3776511794539,-52.5054457602077,0.372439,0.0112055,0.360072,0.0203176,3278.0
394137289,104,4.35330771289342,-66.5656279882085,0.810227,0.0773166,0.64,0.0806165,4071.0
303373299,104,263.333055605589,-51.3629463302586,18.9298,,,,4971.0
101944811,104,14.1576682685462,-45.8987278945894,1.44918,0.0725503,1.0,0.121941,5633.0
101311910,104,300.105531557759,-49.350945589578,10.3771,,,,4720.0
632065839,104,22.6432604171083,-41.4825320112235,,,,,
1407950743,104,268.605115010871,-36.9560867409368,,,,,
306785653,104,266.158727205947,-60.8557739401241,0.895388,0.0631583,0.78,0.0911765,4816.0
200254057,104,294.706394190849,-53.1203376848609,0.18,0.104,0.47,0.03,31000.0
