host,label,status,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,elapsed_s
Kepler-622,1,Success,0.0002081955368502,0.0025666025581705,-0.0003864336980941,,53.6558180419961
Kepler-623,1,Success,0.000469290921868,0.0040326271440587,-4.887706852718665e-05,,40.20219895901391
Kepler-624,1,Success,8.013763137170176e-05,0.0047904167065427,0.0001468499442548,,65.5482643750147
Kepler-625,1,Success,0.0001578650004415,0.0082306339475386,-0.0002538787821799,,56.65892812504899
Kepler-626,1,Success,7.878558281569349e-05,0.0014801315738915,-0.0001188922972401,-0.0574691270864885,40.06224495900096
Kepler-627,1,Success,0.0001582682056124,0.001594336003925,-0.0002577936493088,-0.8099930063181338,43.16584824997699
Kepler-629,1,Success,2.9251297006643663e-05,0.0007486242164228,0.0001465168428314,,46.89553433400579
Kepler-63,1,Success,4.182931998470405e-06,0.0003112879647547,-8.52506713620027e-05,,41.92684587498661
Kepler-630,1,Success,0.0001011489395386,0.0047527861248799,0.000384609302007,-0.3306605709168617,55.3044101659907
Kepler-631,1,Success,9.393147189131772e-05,0.0026109767391417,-0.0001002115577712,,47.436334165977314
Kepler-632,1,Success,4.735129241445912e-05,0.0038995471276923,0.0003492782264562,-0.1143162999834751,51.56716258300003
Kepler-633,1,Success,0.0001160804576736,0.0021558718606852,-0.000240409798669,0.5126759768930557,53.52468733402202
Kepler-634,1,Success,5.7770587548831925e-05,0.0018506621194731,-7.128766598296643e-05,-0.951097071252913,46.42183166695759
Kepler-635,1,Success,3.5386922584232524e-05,0.0012163019796855,5.732835529959068e-05,,37.78638216695981
Kepler-636,1,Success,0.0002658380852091,0.0088805972620617,0.0002031985631191,,47.989115833013784
Kepler-637,1,Success,5.410146572622976e-05,0.0011247532438141,1.3074548477209902e-05,,50.63583683304023
Kepler-638,1,Success,4.213238907231725e-05,0.000687846134795,-6.58318479476172e-05,2.1563991351066996,48.640595332952216
Kepler-639,1,Success,4.067485879363474e-05,0.0019376131435711,8.652945782017252e-05,-0.2403823464227972,43.10859220800921
Kepler-640,1,Success,0.0001016939012083,0.003056544491379,-1.604110544395354e-05,,41.73398724995786
Kepler-641,1,Success,0.0001034822589047,0.0043291494733877,0.0002889555269179,,60.02738225000212
Kepler-642,1,Success,3.760575752447038e-05,0.0007550844928343,0.0001054240563739,,37.983214124978986
Kepler-643,1,Success,6.026021715355565e-05,0.0016911006212653,0.0002378469373705,0.0790418252566144,49.33487458300078
Kepler-644,1,Success,0.0005269562750626,0.0173392515858023,-0.000276924674051,-0.1934318577858753,50.868324458017014
Kepler-645,1,Success,0.0001525340744832,0.0027942585474145,0.0009244147641668,0.0189172384531934,50.59631408401765
Kepler-646,1,Success,7.212265292175866e-05,0.0021724625367628,0.0005390469859032,,46.83471720898524
Kepler-647,1,Success,0.0001025163809507,0.0042010678830296,0.0001681559261064,,50.115445957984775
Kepler-648,1,Success,7.485054015988217e-05,0.0013956508475108,-4.1932653100040795e-05,,36.98063845897559
Kepler-649,1,Success,4.099220847643764e-05,0.0007607634419584,-5.617583239159174e-05,,40.29518991598161
Kepler-65,1,Success,2.20652727677803e-06,0.0001795364335299,-4.1323207836230225e-05,-2.4490389456223256,48.01350333401933
Kepler-650,1,Success,0.0002110948875043,0.0021579899727645,0.0005817859019827,,33.55226266704267
Kepler-651,1,Success,9.84549613167538e-05,0.0017732924631558,-0.0001024080030731,8.102712161654795,38.30955191596877
Kepler-652,1,Success,0.0001464290193521,0.0029394482791974,-0.000631215632241,,40.17928437504452
Kepler-653,1,Success,3.149774672418203e-05,0.0012145356614518,0.0004327399572495,-7.625933886760134,39.41058112500468
Kepler-654,1,Success,7.258055886709414e-05,0.0019048408544877,-0.0003101334964479,2.340825931991112,47.09076862502843
Kepler-655,1,Success,5.9892022398566456e-05,0.0028343911894111,7.054200686862355e-05,,44.42976595897926
Kepler-656,1,Success,0.0010117370605118,0.0079084003875766,0.0013746064903269,0.0376652593880521,30.72536883299472
Kepler-657,1,Success,0.0014849556684157,0.0128210264729438,0.0007840094897868,2.504123523028919,34.26254162500845
Kepler-658,1,Success,0.0004928416460108,0.005534759958906,-7.427114535962787e-05,,31.583288999972865
Kepler-659,1,Success,0.0014751877351582,,-0.0011646025807583,,25.323729833005928
Kepler-660,1,Success,0.0009061379568849,0.0050149961438634,-3.3494847860193744e-05,,37.03683179197833
Kepler-661,1,Success,0.0014717457682122,0.0144242070377937,0.0020288606465627,0.7197485176112596,38.83439820801141
Kepler-662,1,Success,0.0012172486988497,0.0110591080745789,0.001404658635787,,41.11172462499235
Kepler-663,1,Success,0.0051770123977314,0.0199254973563176,-0.0014144887144633,-2.8231153410228784,49.54308937495807
Kepler-664,1,Success,0.0013286094948783,0.005644944935305,0.0033791129621476,,32.601629749988206
Kepler-665,1,Success,0.0009770677517697,0.0088760578728231,0.0004681259665425,,48.573779792001005
Kepler-666,1,Success,0.0013440513433752,0.0065768864980535,0.0040141112497643,-12.5492901810364,44.53095220797695
Kepler-667,1,Success,0.0015280039700727,0.0037440238817265,-0.0004704848028849,-1.5163766066335698,46.482254083035514
Kepler-668,1,Success,0.0006442839083687,0.0100109662997729,6.712648908602237e-05,-0.1980092975089528,31.299181375012267
Kepler-669,1,Success,0.0011823829667185,0.0039564386224894,0.0113245851941952,1.1986780619695694,35.604266832990106
Kepler-670,1,Success,0.0007196144458003,0.0028484112137168,0.0003753067361775,3.0501689260781113,45.44846620800672
Kepler-671,1,Success,0.0009704109928064,0.007382472927791,0.0015582101217803,-0.0124012848631554,38.670522166008595
Kepler-672,1,Success,0.0005356634163977,0.0036097129519263,-0.0004935187045784,1.5623598676900656,42.56541774998186
Kepler-673,1,Success,0.0013522331000654,0.0030633302493132,-0.0017136802408141,-2.856546562006693,29.81058937497437
Kepler-674,1,Success,0.0002473212730729,0.0025081870866681,6.328849436942896e-05,0.5617246329724616,47.14829474996077
Kepler-675,1,Success,0.0014534748383412,0.0075751279257639,0.0007614100021755,,33.67980441596592
Kepler-676,1,Success,0.0016368041132522,0.0090948376660871,0.0022965547615991,1.6144169346314303,44.32942262501456
Kepler-677,1,Success,0.0022552180468415,0.0153638009057564,-0.0007915732963832,1.1903557014476736,37.006620250002015
Kepler-678,1,Success,0.0006484166265966,0.0081376383174236,0.0019486441461137,0.4577627611336071,43.65531699999701
Kepler-679,1,Success,0.0018473292011945,0.0060585770145081,0.0020650153690896,,40.47488495800644
Kepler-68,1,Success,7.720437955984624e-07,0.0004123737477755,1.073119408279144e-05,1.8925067777329347,51.57169374998193
Kepler-680,1,Success,0.0022490615668324,0.0108008959972609,0.0020623641438763,,41.24739487504121
Kepler-681,1,Success,0.0009222757302987,0.0059890114545385,0.0015292733107516,0.2623880472997041,28.777892625017557
Kepler-682,1,Success,0.0007902468844116,0.0065036655824569,0.0033456779662124,-5.725523703965928,30.35327554203104
Kepler-683,1,Success,0.0005254348206316,0.0104118310821465,0.0019126761390095,,55.41207670903532
Kepler-684,1,Success,0.0018528546413439,0.011000283958857,-0.0003604353420743,-0.3584339184561958,51.19137595797656
Kepler-685,1,Success,0.0013307630067189,0.0039815103539355,0.0035416746612851,,59.32011662499281
Kepler-686,1,Success,0.002064363857482,0.006008387910412,0.0039266801766684,,56.53704100003233
Kepler-687,1,Success,0.0008931479605005,0.0070572835754892,-0.0003211822596784,5.518496015468254,55.503821875026915
Kepler-688,1,Success,0.0040647385286264,0.0049851944106829,-0.0012169744197474,,69.06822583300527
Kepler-69,1,Success,9.87582650292069e-05,0.003507109879829,0.0006978601543097,,59.34592708299169
Kepler-691,1,Success,0.001568279431097,0.0099025906241143,0.000415673210714,,55.57941025000764
Kepler-693,1,Success,0.0034118395578511,0.0064077286247805,-0.0010562927107025,,51.87352212500991
Kepler-694,1,Success,0.000891800074969,0.0032647226602621,-0.0002241123528374,,59.494911917019635
Kepler-695,1,Success,0.0019479497878124,0.0094237133297256,0.007383209952312,,53.14911675004987
Kepler-696,1,Success,0.001767379097877,0.0056886150364015,0.0048052226118093,7.063410396500216,45.448781415994745
Kepler-697,1,Success,0.0012083029363203,0.0077932097230992,0.001620738044703,,33.31372333294712
Kepler-698,1,Success,0.0022048814515072,0.0083888489933263,0.0011832964265652,-3.733447930855662,39.02679266699124
Kepler-7,1,Success,1.762775261169287e-05,0.0001832910586132,-0.0001132076008965,0.4075730481573763,39.98619479098125
Kepler-700,1,Success,0.001272292966403,0.0121881833486224,0.0009770461202099,,34.937709207995795
Kepler-701,1,Success,0.0006407770883593,,0.00034453145435,,38.74195370799862
Kepler-702,1,Success,0.0015503084347239,0.0113670597607443,0.0008324553695521,,49.83035041601397
Kepler-703,1,Success,0.0019363909639946,0.0055720209967024,0.0055458269277812,0.4067277154977498,52.4169807920116
Kepler-704,1,Success,0.0006792999529057,0.0043669883286334,0.0005589178541748,,48.19369291700423
Kepler-705,1,Success,0.0040800232110326,0.0389047163442897,0.0040448966220114,,55.79197837499669
Kepler-707,1,Success,0.00074327105742,0.0050651939981296,0.0008689497511852,0.2103024401412321,54.18969241704326
Kepler-709,1,Success,0.0006731705110107,0.0071848819024641,0.0010477515188057,,50.69394808396464
Kepler-710,1,Success,0.0006929132066035,0.0045915387742173,0.0009596523161151,-0.89934891893583,55.8607148330193
Kepler-711,1,Success,0.001487741306277,0.0074762420594149,0.0003304419044071,,61.40677283302648
Kepler-713,1,Success,0.0005251173414689,0.0051078164822347,0.000895127560376,0.0518461689400759,58.548472208029125
Kepler-714,1,Success,0.0010883009515309,0.0053779007649015,-0.0002321314690689,-2.287120050756448,55.23722133401316
Kepler-715,1,Success,0.000577227698581,0.0043817337671143,0.001674383956165,,38.61019966599997
Kepler-716,1,Success,0.0008603997942684,0.0075440389055383,-0.0001279608784716,,43.455730749992654
Kepler-718,1,Success,0.0064131853072949,0.0094834458539959,0.0026586774354547,,41.36875245801639
Kepler-719,1,Success,0.0039984502091348,0.011601319034956,-7.647274644262403e-05,,53.547221457993146
Kepler-720,1,Success,0.0010128229045496,0.0061153861685758,0.0002302721209093,,53.42792366701178
Kepler-721,1,Success,0.0010215665568267,0.0060991038927695,0.0020974381330596,1.0137841745141734,45.95339266699739
Kepler-723,1,Success,0.0005585902444292,0.0012103032793932,-0.0004315038619699,5.029371346732913,48.697048208035994
Kepler-724,1,Success,0.0006339207545513,0.0053523778168316,0.0003702602403251,0.3456396993049193,41.770199250022415
Kepler-725,1,Success,0.0004340834981749,0.0098353602433627,0.0013222338118166,,38.534194249950815
Kepler-726,1,Success,0.0004752189034036,0.0029691337779778,0.0016363917355369,0.3295564878809341,47.465643832983915
Kepler-727,1,Success,0.0008407112763461,0.0087398154988832,0.0006259296579266,0.0831057526315811,54.760857917019166
Kepler-729,1,Success,0.001816633689845,,0.0005693795384299,-0.1772506626022582,38.78813404100947
Kepler-730,1,Success,0.0017992946961677,0.0090294246630508,0.000855149233799,,60.543704417010304
Kepler-731,1,Success,0.0018736286665659,0.003980502456945,0.0042956893006261,,62.828790416999254
Kepler-732,1,Success,0.0001663661995718,0.0035811593341571,0.0006542093137915,0.042936111798316,63.26279416604666
Kepler-733,1,Success,0.001199366261793,0.0090355633628832,0.0012562321492328,,57.99077716702595
Kepler-734,1,Success,0.0002291030909631,0.0033475118629797,0.0006727220513156,,57.89873916702345
Kepler-735,1,Success,0.000795271305883,0.0026277248884504,0.0127021404795626,,30.21841545798816
Kepler-736,1,Success,0.0015215009771955,0.0225133589696408,0.0006713339133651,,30.24084779201075
Kepler-737,1,Success,0.0003490267793877,0.0097084586608398,0.0001185476694823,,53.19002683297731
Kepler-738,1,Success,0.0016833089433854,0.0085574284435153,0.0010637773825273,-0.7022569989345001,27.524625707999803
Kepler-739,1,Success,0.0017416545906496,0.0195197222223584,0.0014656714088283,2.5153859170728796,38.66454274998978
Kepler-74,1,Success,0.0002759413763546,0.002337546116774,5.12296501445908e-05,,52.885248165985104
Kepler-740,1,Success,0.002121894256544,0.0318818663620555,0.0036609276832495,-0.1198789449990061,32.76245837495662
Kepler-741,1,Success,0.0007331717292262,0.0049627688318747,-0.0005740855755549,,32.6937988330028
Kepler-742,1,Success,0.0003578209561716,0.0062430400917002,0.0003658254785011,,36.9797495410312
Kepler-743,1,Success,9.940360934420663e-06,0.000783193813447,8.528205258639954e-05,,41.114499041985255
Kepler-744,1,Success,4.976607190243771e-05,0.0007149624887416,1.6758707728214972e-05,-25.03985947576468,39.37207008298719
Kepler-745,1,Success,0.0011870516758655,0.0185333772577913,0.000203948479766,,34.049700417032
Kepler-746,1,Success,5.946132842872571e-05,0.0015844452617562,-4.214676386360416e-05,,58.62161891697906
Kepler-747,1,Success,0.0027133831561194,0.0320304425351205,0.0017160077758386,3.4789914197969587,58.14415329199983
Kepler-748,1,Success,0.0013965669738015,0.004639819054,0.0117612898271913,0.986793972082644,47.23783029097831
Kepler-75,1,Success,0.000946972988554,0.0108030633394917,8.819782334512638e-05,,68.30959487502696
Kepler-750,1,Success,0.0002596089542427,0.002556486462844,4.164650693816441e-05,-0.3564697341628099,46.46198537497549
Kepler-751,1,Success,0.000607707296984,0.0039090905663948,0.0014320348142595,,54.34860658302205
Kepler-752,1,Success,0.0031267844672869,0.0137406810801878,0.0047442279875021,0.3089046400565191,56.88794941699598
Kepler-753,1,Success,0.0001992087197776,0.0012633904251834,0.0005731910299242,,45.37640245899093
Kepler-754,1,Success,0.0014193431017445,0.0082004726132939,-0.0004627842491453,,50.14565666700946
Kepler-755,1,Success,0.0001852484335636,0.0014680501083874,0.0019753186547932,,43.64919354097219
Kepler-756,1,Success,0.0020267623911442,0.0055389204817571,0.0015407578801683,-0.5315200310273892,52.17494587501278
Kepler-757,1,Success,0.0004850752195455,0.0061419339860541,0.0015732631533743,-0.1073459748741381,57.8628730000346
Kepler-758,1,Success,0.0009975218394385,0.0098672139690801,0.0130150930332204,0.9392182955619374,43.18233937496552
Kepler-759,1,Success,0.0006490471273374,0.0068917934965645,0.0016160143920047,,41.22277033299906
Kepler-76,1,Success,8.639587410244672e-05,0.001790582564179,0.0006047100648561,,52.26800933299819
Kepler-760,1,Success,0.0014723015714485,0.0112666991079427,0.001017946641319,,35.00697070796741
Kepler-761,1,Success,0.0002535232913805,0.0072494519799055,0.0006240861863808,-0.952544421364746,49.94365574995754
Kepler-762,1,Success,0.0019241575135785,0.0137336385868508,0.0025036435621644,,43.4751431249897
Kepler-763,1,Success,0.0017580147609966,0.0064233887529497,0.0308632669785611,0.849617789803078,37.479715374996886
Kepler-764,1,Success,0.0011930659852833,0.0086755078279727,-0.000437605530158,,33.25335608399473
Kepler-765,1,Success,0.0002807283822968,0.008365858411393,0.0002622732496931,-1.2931530913900058,76.09359558398137
Kepler-766,1,Success,0.0034752971996482,0.0135803183347674,-0.0007454407985343,,50.29671066702576
Kepler-767,1,Success,0.0014006629582791,0.0085588205175413,0.0009809555090524,,56.91829650005093
Kepler-768,1,Success,0.005388134450059,0.0282251135838607,0.0029036454783188,4.609321135040528,62.31168062495999
Kepler-769,1,Success,0.0005780980872113,0.0065158151760937,0.0015601349458407,1.8595115577376553,58.234525458014105
Kepler-77,1,Success,0.0001078413344122,0.0013129230961531,-5.459570178567574e-05,0.1089124499634227,67.22241062502144
Kepler-770,1,Success,0.0003609976909686,0.0035260467612058,-0.0001816296070062,,63.99851658300031
Kepler-771,1,Success,0.0006240916374533,0.0142701841227458,-8.277566774039791e-05,-0.3273829789413515,72.97771275002742
Kepler-772,1,Success,0.0001246194948506,0.0019669404942726,0.0005819057994072,,54.67413145903265
Kepler-773,1,Success,4.759082414821123e-05,0.0021546276533036,0.0006963078767976,-4.924598070239761,43.333372749970295
Kepler-774,1,Success,1.7847588327964854e-05,0.0016666680558863,0.0001429999578004,,46.952464125002734
Kepler-775,1,Success,4.435458540181736e-05,0.0013842033403603,0.0003303457685783,0.6076056416773098,58.82565820898162
Kepler-776,1,Success,0.0011809553513836,0.006445943125008,0.000537495073721,,46.90102283394663
Kepler-777,1,Success,0.0012631987587246,0.0064758083539519,0.0024734852645126,,46.80793716700282
Kepler-778,1,Success,0.0011784929940371,0.0073626845264541,0.000529840107932,,37.31292308395496
Kepler-779,1,Success,0.0008368058536422,4.738006096871583e-05,-0.0011987328545122,4.287847611364996,33.564767624950036
Kepler-78,1,Success,3.480457192085793e-06,0.0006191142426811,0.0001026407513468,,41.40822595899226
Kepler-780,1,Success,3.265300877260165e-05,0.0027538891435394,0.0004506949822074,-0.0983811677811511,36.68432437500451
Kepler-781,1,Success,0.0031131202508569,0.0267235521420713,-0.0008467593457583,,30.674446874996647
Kepler-782,1,Success,0.0001437936183077,,0.0061984816987024,,32.066177333006635
Kepler-783,1,Success,0.0001649496096372,0.0039097345331518,0.0002695450707531,5.066503676000683,56.90490233304445
Kepler-784,1,Success,3.710451304783496e-05,0.0014414054080377,0.000187337108342,,62.62431958300294
Kepler-785,1,Success,0.0071627653294831,0.0086919597269278,0.0013888316977321,0.2131598933381675,50.40162170800613
Kepler-786,1,Success,0.0005306435619778,0.0049724219854394,0.0002345340097164,-0.9431168877949824,49.669376334000845
Kepler-787,1,Success,0.002222819411451,0.0065301963358916,0.0097935508460171,2.077449822863025,48.631179167015944
Kepler-788,1,Success,0.0007721612741753,0.0073948764303177,0.0021954281566672,-59.93765212337761,46.13191920903046
Kepler-789,1,Success,0.000926238805332,0.0137852439630471,-0.0007027918447664,0.254061793726378,67.24476695904741
Kepler-79,1,Success,0.0001331434420621,0.0020878599848851,-0.0005599330963075,,57.35321866697632
Kepler-790,1,Success,0.0012429432299702,0.0083823268221755,0.0016694392328944,,43.04012387502007
Kepler-791,1,Success,0.000529657331958,0.0051828546763069,0.0008848116006685,,60.0798851250438
Kepler-792,1,Success,0.0007312989524689,0.01088707040406,0.0013573263001336,,48.244171208993066
Kepler-793,1,Success,0.0007530878496897,0.0092365253762359,-0.0007640971470765,,62.24650308396667
Kepler-794,1,Success,4.267618993678516e-05,0.0019153953030062,0.0001556070660529,0.7051980904123002,63.62081158300862
Kepler-795,1,Success,3.732836725775472e-05,0.0010902286363025,0.000178076713636,-0.380002554271756,46.13303437497234
Kepler-796,1,Success,1.5781365887883593e-05,0.0017004128288249,0.000244033108917,-1.1102995201529815,48.46558100002585
Kepler-797,1,Success,0.0005316107958582,0.0059988260226244,-9.475079971865696e-05,,42.786711667024065
Kepler-798,1,Success,0.0001803136183471,0.0032949019094765,0.0002932612221008,,49.07652329100529
Kepler-799,1,Success,0.0007228780613129,0.0036783356965539,4.075004015169359e-05,,37.25954491604352
Kepler-8,1,Success,5.470437846302326e-05,0.0007709728868582,-0.0003399074482179,-0.4628037258367704,45.92146762501216
Kepler-80,1,Success,0.0005767186656532,0.0046944095851907,-0.0003605980400478,1.6040323711959965,41.532981333031785
Kepler-800,1,Success,0.0011945339379939,0.0135142885410968,7.256731063898236e-05,,53.65257637499599
Kepler-801,1,Success,0.0003827524568422,0.0093228225136795,0.0014090925509846,-0.5831922835896909,47.19654974999139
Kepler-802,1,Success,0.000268135515023,0.0026923403847899,0.0005727202911427,-0.5151953843621261,29.904642625013366
Kepler-803,1,Success,8.059076263879637e-05,0.0013512647641702,1.6543882284336675e-05,,47.115048500010744
Kepler-804,1,Success,8.477896912284559e-05,0.0020951231395431,-0.0001226330899914,0.1515086840898084,52.061138749995735
Kepler-805,1,Success,1.6655627122563954e-05,0.0015822884552576,0.0001247913554023,,65.38770079100505
Kepler-806,1,Success,3.80129114833908e-06,0.0005318790324228,2.5359109734446328e-05,-0.1356357710598655,57.493600375019014
Kepler-808,1,Success,0.0001296270083611,0.0059258448943536,5.313762667780164e-05,0.6972532783508265,43.37660641700495
Kepler-809,1,Success,0.0003721683404768,0.0043245815524619,-0.0002939797565026,12.416696576592804,34.676682624965906
Kepler-81,1,Success,0.0005406551053631,0.0096511815092226,-0.0007554846351751,,58.60383312497288
Kepler-811,1,Success,8.561174938687915e-05,0.0041846412868768,0.0002797206739475,,39.730180666956585
Kepler-812,1,Success,6.312028948896488e-05,0.001636352879416,0.0006091096731712,,38.23660100001143
Kepler-813,1,Success,0.0001511396653519,0.0035055937440935,5.459037398958255e-05,,45.96954483399168
Kepler-814,1,Success,0.0002592198245822,0.004105200773394,0.0008774469532458,,32.465553541027475
Kepler-815,1,Success,2.2662756344564013e-05,0.0014436939889231,-7.76488766804917e-05,-1.5940716189003674,49.22507541696541
Kepler-817,1,Success,0.0042412092408934,0.0108131202570464,-0.0010661925054185,-0.3406615185163552,53.91095933294855
Kepler-818,1,Success,0.0022519165333717,0.013409022231881,-0.000305969400193,-0.1344645331241359,49.035931375052314
Kepler-819,1,Success,0.002707108194313,0.0202943719767953,-0.0010170229933572,-0.6931385726153194,54.16055774997221
Kepler-82,1,Success,0.0010995245127473,0.0025059876216113,-0.0005716650901392,-0.9892614736262048,51.26011054200353
Kepler-821,1,Success,0.0005558498534901,0.010514360820494,0.0001989676080279,,41.685001167003065
Kepler-823,1,Success,0.0002532882537178,0.0026989950417853,-2.10123311801258e-05,,48.511852833034936
Kepler-826,1,Success,3.565081589210614e-05,0.0011323331339654,-0.0002947188794262,,54.2081057500327
Kepler-828,1,Success,0.0007274878299292,0.008857903659956,-0.0009317799319257,-1.0835239639488132,40.706533874967135
Kepler-829,1,Success,0.0003102247832681,0.0036376787887468,0.0003971685943082,-0.5675719658859114,40.83026391698513
Kepler-83,1,Success,0.0011682811956393,0.0135950434283968,0.000163438192702,,59.710781416040845
Kepler-830,1,Success,0.000399928066888,0.0042315057778762,-2.872624726979467e-07,,45.081265999993775
Kepler-831,1,Success,0.0001253474074565,0.008139622253096,0.0001741268554872,33.84881932955602,69.45989204198122
Kepler-833,1,Success,0.0012762799899476,0.0099923696088936,-0.0003308687889203,-0.8722959316540084,36.53607570799067
Kepler-834,1,Success,0.0020347301376727,0.008629201278861,0.0015021836923228,0.4963377291208368,39.09497204195941
Kepler-835,1,Success,0.0023098415863494,0.0274940081089285,0.000245925423766,-0.3917401731978223,36.86685887497151
Kepler-836,1,Success,0.0003076769497832,0.0094852430249343,0.0008017604182292,0.7030580405892135,50.02473008300876
Kepler-837,1,Success,0.0007315982302863,0.0042516378184418,-0.0010109128716,,30.636016417003702
Kepler-838,1,Success,0.0008548470137021,0.0172303656938459,3.371008519070795e-05,,33.90887520799879
Kepler-839,1,Success,6.870502628440097e-05,0.0005899956423846,0.0001877399029347,-0.7102191927320816,46.12463700002991
Kepler-84,1,Success,0.0011586776959058,0.0079305819688589,-0.000267399024681,1.606257845473981,49.60629783401964
Kepler-841,1,Success,0.0015445307622572,0.0119481742523442,0.0014502119109012,-12.902991226856017,33.8062659589923
Kepler-842,1,Success,0.0004051168690956,0.0034278949769612,0.0002533990644053,,43.667919165978674
Kepler-843,1,Success,0.0009872983692632,0.0037067499815413,0.0006198231059985,,47.96875254198676
Kepler-844,1,Success,0.0012648488381925,0.0026698747412179,-0.0003043661421155,,32.56685237499187
Kepler-845,1,Success,0.0002289696352416,0.0033060145951186,0.0002271457898436,,32.8416363329743
Kepler-846,1,Success,0.0021903310665949,0.0049482916342595,0.0001000229765812,-0.253063526658443,35.2040631659911
Kepler-847,1,Success,0.0002350981624165,0.0018512877620043,-0.0003315951784643,3.991800249872119,50.31541041599121
Kepler-848,1,Success,0.0001064000566428,0.000657481501329,7.887014719831775e-05,,57.1557927079848
Kepler-849,1,Success,2.097001468541604e-05,0.0010903804770574,1.843778331556134e-05,-0.7063668213824735,51.67652054101927
Kepler-85,1,Success,0.0004422869768237,0.0030356445132758,7.278645353003821e-05,,48.88853941601701
Kepler-850,1,Success,0.0011790681046479,0.0085033808170625,0.0018902384743108,,50.60873408400221
Kepler-851,1,Success,0.0005212662068745,0.0041105923728325,0.0028519876215435,-1.18252713334384,41.52280462498311
Kepler-852,1,Success,0.0001062274909002,0.0026994911424582,3.9201060064830706e-05,,53.34256604197435
Kepler-853,1,Success,8.680828445793708e-06,0.0003637448031467,-2.769731322072033e-07,1.901225823271864,62.27980020799441
Kepler-855,1,Success,0.0006398744665187,0.0044792264513854,-0.0001312272975573,,54.70714208303252
Kepler-856,1,Success,0.0012022663298609,0.0072963264610626,0.0015898835679247,,44.18837525002891
Kepler-857,1,Success,0.0006349860786832,0.0048401767846323,-0.0003044919840813,,57.0403244170011
Kepler-858,1,Success,2.7195245115499837e-05,0.0009465826590579,0.0004300722600965,1.109262084465237,44.31726058397908
Kepler-859,1,Success,0.0038642239231291,0.0102998538263194,0.0031974415050435,,34.16163599997526
Kepler-860,1,Success,0.0013314193002806,0.0043457998794453,0.0086812473858112,0.6545578168630597,39.068603457999416
Kepler-862,1,Success,0.0035320116584794,0.0077051262400131,0.0064945515023625,,37.56293612503214
Kepler-863,1,Success,0.0014973712945035,0.0052633596066179,0.0275948160408985,0.6854578537488153,44.33990474999882
Kepler-864,1,Success,0.002475822546712,0.0123759036281144,-0.0009799930219509,14.308052203807945,34.184494208020624
Kepler-865,1,Success,0.0005666572920025,0.0054394481742807,0.0007469978277622,2.725673939956125,37.68904962501256
Kepler-866,1,Success,0.0025332614277625,0.0185985727154619,0.00208005842411,,36.05593404202955
Kepler-867,1,Success,0.0004544300822597,0.0050594859670676,0.0016320492066668,,45.44133912498364
Kepler-868,1,Success,0.0013197374404786,0.0171138886327129,0.0009953888730321,-0.6221924641730268,45.23357149999356
Kepler-869,1,Success,0.0005906940542103,0.0076347683907137,0.0015449518161263,0.9973068072401536,41.60229720897041
Kepler-87,1,Success,0.0003150125520337,0.0033260414854999,0.0003246878221063,,54.002938084013294
Kepler-870,1,Success,0.0003402800596066,0.0019876018772367,2.5817555974971818e-05,,64.05192475003423
Kepler-872,1,Success,0.0009011250695156,0.0060893734241673,1.7223905203644918e-05,-0.5584743997396915,57.44957349996548
Kepler-873,1,Success,0.0005951339677324,0.0037799551745576,0.0004589428081079,,58.32203604199458
Kepler-874,1,Success,0.0004160415108168,0.0091128571962976,-0.0004445342710912,,53.97039370803395
Kepler-875,1,Success,0.0022389668742961,0.007820894812768,0.0016211623271495,-1.5287023055161697,53.8586634999956
Kepler-876,1,Success,0.0008296283711981,0.0049899139496311,0.0003145601853067,,45.295688583981246
Kepler-877,1,Success,0.0002902449153756,0.0022258399239126,-4.0405539456500605e-05,,43.00920466700336
Kepler-878,1,Success,0.0003175906862336,0.0053922117654189,0.0002040659418396,,38.00273566599935
Kepler-879,1,Success,0.0002911611925142,0.0039736551123184,0.00601994829834,,45.689637916046195
Kepler-880,1,Success,8.033441385637745e-06,0.0007197808958941,0.000142660413837,,46.62542795797344
Kepler-881,1,Success,0.0013565380732302,0.0025163157151379,-0.0011039380934547,,30.76148958300473
Kepler-882,1,Success,0.0001445910554771,0.0015375294196977,-5.6263038125559106e-05,-0.3898642986631422,39.9057667919551
Kepler-883,1,Success,2.478382474008724e-05,0.0013147797278508,0.0002287690503055,-0.2708495975912565,47.08980529103428
Kepler-884,1,Success,7.217452569721055e-05,0.0032031190754688,4.278072131813637e-05,-0.2424275747805669,36.44122937502107
Kepler-885,1,Success,3.3402622077303355e-05,0.0011800374341537,0.000331892113671,,41.06608891696669
Kepler-886,1,Success,8.126027600542178e-05,0.0020850935539913,0.0001905940085425,,37.1804960409645
Kepler-887,1,Success,4.7068968066413304e-05,0.0009667540672036,-1.6045609408488204e-05,0.4703908884242515,47.57515229197452
Kepler-888,1,Success,2.79777632014042e-05,0.0040291267751531,0.000283561252575,,54.45791320799617
Kepler-889,1,Success,1.8381163986041294e-05,0.0006558338527584,0.0002361688915434,,45.855610458005685
Kepler-890,1,Success,0.0017697812123043,0.0102995607117094,0.0020919799155352,,41.55645600002026
Kepler-891,1,Success,0.0010223528816697,0.0054500175642652,-0.0001085652208214,,51.26753649994498
Kepler-892,1,Success,0.0012963359173496,0.019018614681171,3.4537566701020594e-05,,62.90610258397646
