host,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source
Kepler-1763,18787,18603,18602,18602,0.984723479001437,964.06958,pdcsap_flux
Kepler-1764,18410,18410,18409,18409,0.0054318305268918,195.89963,pdcsap_flux
Kepler-1765,18410,18410,18410,18410,0.0,297.31723,pdcsap_flux
Kepler-1766,19609,19609,19609,19609,0.0,1618.2102,pdcsap_flux
Kepler-177,18788,15581,15581,15581,17.06940600383223,274.20093,pdcsap_flux
Kepler-1768,18788,18604,18604,18604,0.979348520332124,1057.36185,pdcsap_flux
Kepler-1769,18788,18604,18603,18603,0.9846710666382764,2611.2827,pdcsap_flux
Kepler-1770,18757,18573,18547,18547,1.1195820227115183,322.74786,pdcsap_flux
Kepler-1771,18787,17217,17217,17217,8.35684249747165,833.0813,pdcsap_flux
Kepler-1772,19474,19474,19474,19474,0.0,1054.31095,pdcsap_flux
Kepler-1773,18556,17277,17277,17277,6.892649277861606,1578.3887,pdcsap_flux
Kepler-1774,18788,17158,17158,17158,8.675750479029166,609.966,pdcsap_flux
Kepler-1775,18556,17277,17277,17277,6.892649277861606,1180.1432,pdcsap_flux
Kepler-1776,18788,17397,17396,17396,7.408984458164792,907.11198,pdcsap_flux
Kepler-1777,19610,19610,19610,19610,0.0,678.63923,pdcsap_flux
Kepler-1778,18554,12345,12345,12345,33.46448205238762,216.06636,pdcsap_flux
Kepler-178,18788,15236,15236,15236,18.905684479454976,364.54623,pdcsap_flux
Kepler-1779,18410,15250,15250,15250,17.164584464964694,251.087425,pdcsap_flux
Kepler-1780,18410,18264,18264,18264,0.7930472569255831,258.26274,pdcsap_flux
Kepler-1782,18788,15729,15729,15729,16.281669150521605,1051.1221,pdcsap_flux
Kepler-1783,18788,18604,18604,18604,0.979348520332124,1567.6637999999998,pdcsap_flux
Kepler-1784,18410,17274,17274,17274,6.170559478544268,244.61324,pdcsap_flux
Kepler-1786,18788,18020,18020,18020,4.087715563125405,528.067535,pdcsap_flux
Kepler-1787,18788,15536,15536,15536,17.308920587609112,407.56247,pdcsap_flux
Kepler-1788,19609,18264,18262,18262,6.869294711612017,204.565585,pdcsap_flux
Kepler-1789,18788,16800,16800,16800,10.581222056631889,465.69327,pdcsap_flux
Kepler-179,18788,18254,18254,18254,2.8422397274856293,457.582305,pdcsap_flux
Kepler-1790,18787,18414,18413,18413,1.990738276467774,503.46707,pdcsap_flux
Kepler-1791,19474,19474,19474,19474,0.0,1021.557175,pdcsap_flux
Kepler-1792,18788,18788,18788,18788,0.0,215.252955,pdcsap_flux
Kepler-1795,18556,17277,17277,17277,6.892649277861606,158.149,pdcsap_flux
Kepler-1799,17303,11258,11258,11258,34.936138241923366,89.24881300000001,pdcsap_flux
Kepler-1798,18788,17011,17011,17011,9.45816478603364,157.0343,pdcsap_flux
Kepler-18,18423,18423,18423,18423,0.0,945.29517,pdcsap_flux
Kepler-180,18788,17508,17508,17508,6.812859271875671,442.630995,pdcsap_flux
Kepler-1800,18788,18604,18604,18604,0.979348520332124,1558.14865,pdcsap_flux
Kepler-1801,18787,18787,18787,18787,0.0,146.79227,pdcsap_flux
Kepler-1806,18556,12297,12296,12296,33.735718904936405,116.222278,pdcsap_flux
Kepler-1805,17303,16992,16991,16991,1.8031555221637907,413.66492,pdcsap_flux
Kepler-1807,18788,18396,18396,18396,2.086438152011927,671.3954699999999,pdcsap_flux
Kepler-1808,18556,17263,17263,17263,6.968096572537186,206.42363,pdcsap_flux
Kepler-1809,18788,17183,17183,17183,8.542686821375344,640.7413,pdcsap_flux
Kepler-181,18788,17101,17101,17101,8.979135618479884,380.75327,pdcsap_flux
Kepler-1811,18556,16940,16940,16940,8.708773442552275,209.260415,pdcsap_flux
Kepler-1810,18787,16829,16829,16829,10.422100388566555,179.00829,pdcsap_flux
Kepler-1812,19474,18911,18911,18911,2.891034199445419,118.57782,pdcsap_flux
Kepler-1813,19608,16778,16778,16778,14.432884536923709,151.780305,pdcsap_flux
Kepler-1814,18556,15390,15390,15390,17.061866781633974,159.49688,pdcsap_flux
Kepler-1815,18410,17084,17083,17083,7.208039109179798,186.4274,pdcsap_flux
Kepler-1816,18788,17479,17479,17479,6.9672131147541005,469.45703,pdcsap_flux
Kepler-1817,18788,15527,15527,15527,17.35682350436448,234.14009,pdcsap_flux
Kepler-1818,18788,16754,16754,16754,10.82605918671492,517.24298,pdcsap_flux
Kepler-1819,18410,14186,14185,14185,22.94948397609995,146.74005,pdcsap_flux
Kepler-182,18556,12770,12770,12770,31.18128907092046,267.65873,pdcsap_flux
Kepler-1821,18788,17203,17203,17203,8.436235895252286,307.09503,pdcsap_flux
Kepler-1823,19609,19609,19609,19609,0.0,1074.3701,pdcsap_flux
Kepler-1824,18409,18409,18409,18409,0.0,282.87073,pdcsap_flux
Kepler-1825,18788,18604,18604,18604,0.979348520332124,476.19675,pdcsap_flux
Kepler-1826,19610,17260,17259,17259,11.98878123406425,169.14435,pdcsap_flux
Kepler-1828,18788,17128,17128,17128,8.835426868213759,239.593855,pdcsap_flux
Kepler-1827,18786,18511,18511,18511,1.4638560630256592,1559.4484,pdcsap_flux
Kepler-1829,17303,11258,11258,11258,34.936138241923366,215.87931,pdcsap_flux
Kepler-1830,18788,18604,18604,18604,0.979348520332124,824.7139,pdcsap_flux
Kepler-1831,19025,18040,18040,18040,5.177398160315372,221.651155,pdcsap_flux
Kepler-1832,18788,18604,18604,18604,0.979348520332124,449.30472,pdcsap_flux
Kepler-1837,18556,12176,12176,12176,34.38241000215564,159.516395,pdcsap_flux
Kepler-1833,18787,17476,17476,17476,6.9782296268696475,2223.91525,pdcsap_flux
Kepler-1835,18787,15771,15769,15769,16.064299781763992,159.8033,pdcsap_flux
Kepler-1838,18321,18203,18203,18203,0.6440696468533402,4705.787,pdcsap_flux
Kepler-1842,18555,13399,13397,13397,27.798437078954464,319.61145,pdcsap_flux
Kepler-1839,19610,17834,17834,17834,9.056603773584904,337.011175,pdcsap_flux
Kepler-1841,18788,17131,17131,17131,8.81945922929529,378.616,pdcsap_flux
Kepler-184,18788,18604,18604,18604,0.979348520332124,493.14389,pdcsap_flux
Kepler-1844,18788,17695,17694,17694,5.8228656589312315,106.5723175,pdcsap_flux
Kepler-1843,19610,19610,19610,19610,0.0,1776.5946,pdcsap_flux
Kepler-1845,18787,18406,18405,18405,2.0333209133975627,97.39829,pdcsap_flux
Kepler-1851,18556,11469,11468,11468,38.19788747574909,115.135452,pdcsap_flux
Kepler-1849,17898,17898,17898,17898,0.0,145.25516,pdcsap_flux
Kepler-1846,18788,18430,18429,18429,1.9107941239088768,614.5395,pdcsap_flux
Kepler-185,18788,15978,15977,15977,14.961677666595696,460.4359,pdcsap_flux
Kepler-1848,18788,18604,18604,18604,0.979348520332124,905.50863,pdcsap_flux
Kepler-1850,19609,19609,19609,19609,0.0,706.5788,pdcsap_flux
Kepler-1852,18556,15691,15690,15690,15.445139038585898,170.7818,pdcsap_flux
Kepler-1853,18556,11610,11609,11609,37.43802543651648,281.14166,pdcsap_flux
Kepler-1854,18556,17277,17277,17277,6.892649277861606,609.6236,pdcsap_flux
Kepler-1857,18322,18322,18322,18322,0.0,479.469955,pdcsap_flux
Kepler-1856,19025,18803,18803,18803,1.166885676741125,173.32526,pdcsap_flux
Kepler-1855,19609,19609,19609,19609,0.0,236.21484,pdcsap_flux
Kepler-1858,18136,18136,18136,18136,0.0,138.58998,pdcsap_flux
Kepler-186,18322,18322,18322,18322,0.0,489.468645,pdcsap_flux
Kepler-1860,18788,17185,17185,17185,8.53204172876304,985.4495,pdcsap_flux
Kepler-1861,18788,17550,17550,17550,6.589312327017249,800.07525,pdcsap_flux
Kepler-1863,18788,16227,16227,16227,13.631041090057485,1001.75726,pdcsap_flux
Kepler-1862,19025,19025,19025,19025,0.0,90.94048,pdcsap_flux
Kepler-1867,18788,18604,18604,18604,0.979348520332124,1198.19775,pdcsap_flux
Kepler-1866,19611,19611,19610,19610,0.0050991790321752,433.1617700000001,pdcsap_flux
Kepler-1868,19610,19610,19610,19610,0.0,857.97593,pdcsap_flux
Kepler-1869,17749,15124,15124,15124,14.789565609330102,21794.009,pdcsap_flux
Kepler-187,18788,18604,18604,18604,0.979348520332124,468.549775,pdcsap_flux
Kepler-1870,19610,19610,19610,19610,0.0,1088.6331,pdcsap_flux
Kepler-1871,18788,17275,17275,17275,8.053012561209282,366.2544,pdcsap_flux
Kepler-1872,18788,16149,16146,16146,14.062167340855869,142.21454,pdcsap_flux
Kepler-1874,18555,12383,12382,12382,33.26866073834546,343.96450500000003,pdcsap_flux
Kepler-1875,19025,19025,19024,19024,0.0052562417871215,239.88112,pdcsap_flux
Kepler-1876,18322,18322,18322,18322,0.0,11320.5865,pdcsap_flux
Kepler-1878,18410,17064,17064,17064,7.311243889190655,170.09298,pdcsap_flux
Kepler-1877,19610,19610,19610,19610,0.0,3182.1444,pdcsap_flux
Kepler-188,18788,15721,15721,15721,16.324249520970834,267.98016,pdcsap_flux
Kepler-1879,19611,19611,19611,19611,0.0,1743.8616,pdcsap_flux
Kepler-1880,19611,19611,19611,19611,0.0,122.12064,pdcsap_flux
Kepler-1882,18788,18576,18576,18576,1.1283798169044124,2607.4955,pdcsap_flux
Kepler-1885,18556,12483,12483,12483,32.72795861176978,240.71106,pdcsap_flux
Kepler-1884,18410,18410,18410,18410,0.0,189.421815,pdcsap_flux
Kepler-1886,19473,17602,17602,17602,9.608175422379706,128.52756499999998,pdcsap_flux
Kepler-1887,18137,18137,18137,18137,0.0,77.43301,pdcsap_flux
Kepler-189,18410,16667,16667,16667,9.467680608365017,318.0146,pdcsap_flux
Kepler-1888,19611,19611,19611,19611,0.0,4369.706,pdcsap_flux
Kepler-1890,18788,18487,18487,18487,1.6020864381520172,1755.1322,pdcsap_flux
Kepler-1894,19025,18515,18515,18515,2.6806833114323303,163.81583,pdcsap_flux
Kepler-1892,18410,18410,18410,18410,0.0,122.483567,pdcsap_flux
Kepler-1893,18410,16567,16567,16567,10.01086366105377,217.98384,pdcsap_flux
