host,status,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source,elapsed_s
Kepler-588,Success,18555.0,11606.0,11606.0,11606.0,37.45082188089464,298.34912499999996,pdcsap_flux,0.2006269170087762
Kepler-59,Success,18787.0,15137.0,15137.0,15137.0,19.42832809921754,459.77762,pdcsap_flux,0.2183303750061895
Kepler-592,Success,18555.0,11222.0,11222.0,11222.0,39.5203449205066,331.56477,pdcsap_flux,0.1925379169988446
Kepler-589,Success,19610.0,19610.0,19610.0,19610.0,0.0,379.8061,pdcsap_flux,0.2613392079947516
Kepler-591,Success,18788.0,15822.0,15822.0,15822.0,15.786672344049393,392.48355,pdcsap_flux,0.2348363330238498
Kepler-593,Success,18788.0,17676.0,17676.0,17676.0,5.918671492441985,328.58217,pdcsap_flux,0.2311207920138258
Kepler-594,Success,18556.0,12903.0,12903.0,12903.0,30.464539771502473,303.9682,pdcsap_flux,0.201430374989286
Kepler-595,Success,19474.0,16272.0,16272.0,16272.0,16.442436068604295,336.2881,pdcsap_flux,0.2286162909877021
Kepler-596,Success,19611.0,14392.0,14391.0,14391.0,26.61771454795778,551.4691,pdcsap_flux,0.2272277080046478
Kepler-597,Success,19611.0,19611.0,19611.0,19611.0,0.0,530.4561,pdcsap_flux,0.2623112500004936
Kepler-598,Success,19474.0,18504.0,18503.0,18503.0,4.986135359967136,226.33876,pdcsap_flux,0.2701102500141132
Kepler-599,Success,19611.0,19611.0,19611.0,19611.0,0.0,286.3135,pdcsap_flux,0.270620625000447
Kepler-60,Success,18788.0,17655.0,17655.0,17655.0,6.0304449648711955,674.5742,pdcsap_flux,0.2469447499897796
Kepler-6,Success,18322.0,18322.0,18322.0,18322.0,0.0,1330.08795,pdcsap_flux,0.2660815830167848
Kepler-601,Success,18788.0,16682.0,16682.0,16682.0,11.209282520757936,662.9914,pdcsap_flux,0.2217613749962765
Kepler-600,Success,19610.0,19610.0,19610.0,19610.0,0.0,331.412065,pdcsap_flux,0.2630457500054035
Kepler-602,Success,18787.0,18603.0,18602.0,18602.0,0.984723479001437,360.762865,pdcsap_flux,0.2478216669987887
Kepler-603,Success,18787.0,18603.0,18603.0,18603.0,0.9794006493852092,287.53836,pdcsap_flux,0.2544632090139203
Kepler-604,Success,19610.0,19610.0,19610.0,19610.0,0.0,392.688265,pdcsap_flux,0.2705610000120941
Kepler-605,Success,18787.0,17180.0,17174.0,17174.0,8.58572417096929,532.2101150000001,pdcsap_flux,0.2342349169775843
Kepler-606,Success,18409.0,18179.0,18179.0,18179.0,1.249388885871039,318.55045,pdcsap_flux,0.2353068749944213
Kepler-607,Success,19609.0,19532.0,19532.0,19532.0,0.3926768320669072,478.37763,pdcsap_flux,0.268790790985804
Kepler-608,Success,19474.0,19232.0,19232.0,19232.0,1.2426825510937656,310.67580999999996,pdcsap_flux,0.2673809169791639
Kepler-609,Success,18410.0,17452.0,17452.0,17452.0,5.203693644758278,263.315475,pdcsap_flux,0.2366599169909022
Kepler-61,Success,18410.0,18410.0,18410.0,18410.0,0.0,294.70757000000003,pdcsap_flux,0.2525890420074574
Kepler-610,Success,18410.0,17203.0,17202.0,17202.0,6.561651276480173,321.678515,pdcsap_flux,0.2441851250187028
Kepler-611,Success,18788.0,15220.0,15219.0,15219.0,18.996167766659568,353.14926,pdcsap_flux,0.2254251670092344
Kepler-613,Success,18788.0,15265.0,15265.0,15265.0,18.751330636576537,366.2365,pdcsap_flux,0.222664041997632
Kepler-615,Success,18788.0,15375.0,15375.0,15375.0,18.16585054289972,557.3284,pdcsap_flux,0.2216536670166533
Kepler-614,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,381.597375,pdcsap_flux,0.2448975000006612
Kepler-616,Success,18410.0,15596.0,15596.0,15596.0,15.285171102661598,269.22954000000004,pdcsap_flux,0.2224185839877464
Kepler-618,Success,18556.0,11355.0,11355.0,11355.0,38.80685492563052,322.7085,pdcsap_flux,0.1980728750058915
Kepler-619,Success,18556.0,12978.0,12977.0,12977.0,30.065746928217287,296.04877,pdcsap_flux,0.1976713330077473
Kepler-617,Success,19608.0,19608.0,19608.0,19608.0,0.0,490.854155,pdcsap_flux,0.2561326659924816
Kepler-62,Success,19611.0,19611.0,19610.0,19610.0,0.0050991790321752,921.18212,pdcsap_flux,0.2569483750266954
Kepler-620,Success,19025.0,18307.0,18307.0,18307.0,3.773981603153742,304.78375,pdcsap_flux,0.2600753329752479
Kepler-621,Success,18788.0,17218.0,17218.0,17218.0,8.35639770066,297.88061,pdcsap_flux,0.2477815000165719
Kepler-622,Success,19610.0,19610.0,19610.0,19610.0,0.0,444.805365,pdcsap_flux,0.2463633750157896
Kepler-623,Success,18410.0,13951.0,13951.0,13951.0,24.22053231939163,247.0725,pdcsap_flux,0.221748000010848
Kepler-624,Success,19611.0,19611.0,19611.0,19611.0,0.0,950.76965,pdcsap_flux,0.2849568750243634
Kepler-625,Success,19474.0,18025.0,18025.0,18025.0,7.44069015097053,1162.1049,pdcsap_flux,0.2757285840052645
Kepler-626,Success,18787.0,16642.0,16642.0,16642.0,11.41746952680045,692.3511000000001,pdcsap_flux,0.2535669160133693
Kepler-627,Success,18787.0,18035.0,18035.0,18035.0,4.002767871400437,595.7802,pdcsap_flux,0.2466730840096715
Kepler-629,Success,18788.0,16876.0,16876.0,16876.0,10.176708537364275,1309.9478,pdcsap_flux,0.2512379999971017
Kepler-63,Success,18424.0,18294.0,18294.0,18294.0,0.7056013894919722,5983.5328,pdcsap_flux,0.2410903749987483
Kepler-630,Success,19609.0,19609.0,19608.0,19608.0,0.0050996991177498,725.73305,pdcsap_flux,0.2744337919866666
Kepler-631,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,858.01935,pdcsap_flux,0.2637267089739907
Kepler-632,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,1173.67615,pdcsap_flux,0.2436145830142777
Kepler-633,Success,19611.0,19611.0,19611.0,19611.0,0.0,790.57587,pdcsap_flux,0.2692763340019155
Kepler-634,Success,18788.0,17877.0,17877.0,17877.0,4.8488396849052595,936.21857,pdcsap_flux,0.2405747919983696
Kepler-635,Success,18788.0,17618.0,17618.0,17618.0,6.227379178198856,1152.14395,pdcsap_flux,0.2506340419931803
Kepler-636,Success,18788.0,18604.0,18601.0,18601.0,0.995316159250581,632.8404,pdcsap_flux,0.2629663340048864
Kepler-637,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,1037.12175,pdcsap_flux,0.2434941670217085
Kepler-638,Success,19609.0,19609.0,19609.0,19609.0,0.0,1081.2616,pdcsap_flux,0.2574092079885304
Kepler-639,Success,18788.0,18604.0,18603.0,18603.0,0.9846710666382764,1149.9926,pdcsap_flux,0.2496062919963151
Kepler-640,Success,18787.0,18603.0,18602.0,18602.0,0.984723479001437,747.4153699999999,pdcsap_flux,0.2531665000133216
Kepler-641,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,767.84978,pdcsap_flux,0.27310099999886
Kepler-643,Success,18788.0,18370.0,18369.0,18369.0,2.230146902278052,883.32666,pdcsap_flux,0.2642426669772248
Kepler-645,Success,18788.0,18259.0,18259.0,18259.0,2.815626995954867,548.5395,pdcsap_flux,0.2490872500056866
Kepler-646,Success,19610.0,19610.0,19610.0,19610.0,0.0,810.73678,pdcsap_flux,0.2594977499975357
Kepler-647,Success,18788.0,15741.0,15741.0,15741.0,16.21779859484778,623.6742,pdcsap_flux,0.2290961249964311
Kepler-648,Success,18556.0,12374.0,12374.0,12374.0,33.31536969174391,692.834025,pdcsap_flux,0.2111232079914771
Kepler-649,Success,18788.0,15476.0,15476.0,15476.0,17.628273365978288,1030.6435,pdcsap_flux,0.2341963750077411
Kepler-651,Success,18788.0,15168.0,15168.0,15168.0,19.26761762827337,699.8886399999999,pdcsap_flux,0.2272464999987278
Kepler-65,Success,18423.0,18423.0,18423.0,18423.0,0.0,9162.715,pdcsap_flux,0.2667707500222604
Kepler-650,Success,18788.0,16307.0,16307.0,16307.0,13.20523738556525,463.90295,pdcsap_flux,0.2522364169999491
Kepler-652,Success,18782.0,15171.0,15169.0,15169.0,19.236503034820572,993.83276,pdcsap_flux,0.2234746250032913
Kepler-653,Success,18788.0,15485.0,15485.0,15485.0,17.580370449222904,1149.9745,pdcsap_flux,0.2421439579920843
Kepler-656,Success,18556.0,12157.0,12156.0,12156.0,34.490191851692174,171.669265,pdcsap_flux,0.2095650419942103
Kepler-654,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,828.85156,pdcsap_flux,0.2630170829943381
Kepler-655,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,936.3101,pdcsap_flux,0.2621425840188749
Kepler-657,Success,18556.0,12978.0,12978.0,12978.0,30.060357835740454,160.73621500000002,pdcsap_flux,0.2175935829873196
Kepler-658,Success,18556.0,12474.0,12474.0,12474.0,32.776460444061215,235.479765,pdcsap_flux,0.1984869159932714
Kepler-659,Success,18555.0,11621.0,11621.0,11621.0,37.36998113715979,187.11223,pdcsap_flux,0.1979091670073103
Kepler-660,Success,18556.0,12176.0,12176.0,12176.0,34.38241000215564,200.538115,pdcsap_flux,0.1894803750037681
Kepler-661,Success,18556.0,12342.0,12342.0,12342.0,33.48782065100237,156.544165,pdcsap_flux,0.2022751250187866
Kepler-662,Success,18556.0,12978.0,12978.0,12978.0,30.060357835740454,159.9793,pdcsap_flux,0.2255972090060822
Kepler-663,Success,19024.0,19024.0,19024.0,19024.0,0.0,81.328415,pdcsap_flux,0.256601832981687
Kepler-664,Success,18556.0,12484.0,12483.0,12483.0,32.72795861176978,154.96199,pdcsap_flux,0.2198442909866571
Kepler-665,Success,18322.0,18322.0,18322.0,18322.0,0.0,191.80142,pdcsap_flux,0.2298328749893698
Kepler-667,Success,19024.0,18481.0,18481.0,18481.0,2.8542893187552543,163.47719,pdcsap_flux,0.2238381670031231
Kepler-666,Success,19025.0,19025.0,19025.0,19025.0,0.0,157.70389,pdcsap_flux,0.2576632499985862
Kepler-642,Success,112769.0,98006.0,98006.0,98006.0,13.091363761317387,1193.68175,pdcsap_flux,1.3866596659936476
Kepler-668,Success,18556.0,11293.0,11291.0,11291.0,39.15175684414744,185.78972,pdcsap_flux,0.2040416250238195
Kepler-644,Success,112704.0,98046.0,97311.0,97311.0,13.6579003407155,691.35443,pdcsap_flux,1.4320880839950405
Kepler-669,Success,18410.0,15265.0,15264.0,15264.0,17.088538837588263,145.53215,pdcsap_flux,0.2345960830280091
Kepler-670,Success,18320.0,18320.0,18319.0,18319.0,0.0054585152838404,206.64209,pdcsap_flux,0.2564834580116439
Kepler-671,Success,18410.0,14796.0,14796.0,14796.0,19.630635524171648,175.36869000000002,pdcsap_flux,0.2327215420082211
Kepler-672,Success,18410.0,15204.0,15204.0,15204.0,17.41444866920152,216.651615,pdcsap_flux,0.2277492080174852
Kepler-673,Success,18556.0,12896.0,12896.0,12896.0,30.50226341884027,154.826845,pdcsap_flux,0.2192339999892283
Kepler-675,Success,19025.0,15105.0,15105.0,15105.0,20.604467805519057,182.88486,pdcsap_flux,0.2111633750027977
Kepler-674,Success,19609.0,19609.0,19609.0,19609.0,0.0,306.47998,pdcsap_flux,0.2673440420185216
Kepler-676,Success,19025.0,19025.0,19025.0,19025.0,0.0,202.14772,pdcsap_flux,0.2557853749895002
Kepler-677,Success,18556.0,12964.0,12953.0,12953.0,30.19508514766114,166.67676,pdcsap_flux,0.1927737500227522
Kepler-68,Success,18422.0,18422.0,18421.0,18421.0,0.0054282922592574,24925.021,pdcsap_flux,0.2498945840052329
Kepler-678,Success,19025.0,18704.0,18703.0,18703.0,1.6925098554533502,638.302,pdcsap_flux,0.2638346669846214
Kepler-679,Success,19025.0,19025.0,19025.0,19025.0,0.0,138.81659,pdcsap_flux,0.2624634579988196
Kepler-681,Success,17303.0,10286.0,10286.0,10286.0,40.553661214818234,219.092265,pdcsap_flux,0.1683870829874649
Kepler-680,Success,19025.0,17945.0,17945.0,17945.0,5.6767411300919886,167.96349,pdcsap_flux,0.2520157499820925
Kepler-682,Success,17303.0,11258.0,11258.0,11258.0,34.936138241923366,245.703705,pdcsap_flux,0.1953474159818142
Kepler-683,Success,18788.0,16661.0,16661.0,16661.0,11.321055993187146,225.92447,pdcsap_flux,0.2346251669805497
Kepler-684,Success,18788.0,16809.0,16809.0,16809.0,10.533319139876518,137.9452,pdcsap_flux,0.2552478330035228
Kepler-687,Success,18556.0,17277.0,17277.0,17277.0,6.892649277861606,253.08897,pdcsap_flux,0.257850416994188
Kepler-685,Success,19611.0,19611.0,19611.0,19611.0,0.0,248.57188,pdcsap_flux,0.2742007079941686
Kepler-686,Success,19610.0,19610.0,19610.0,19610.0,0.0,125.709,pdcsap_flux,0.280139041977236
Kepler-688,Success,19611.0,19611.0,19610.0,19610.0,0.0050991790321752,129.49515000000002,pdcsap_flux,0.2612030830059666
Kepler-69,Success,18788.0,18067.0,18067.0,18067.0,3.8375558867362103,725.59454,pdcsap_flux,0.2472534159896895
Kepler-691,Success,18555.0,17165.0,17165.0,17165.0,7.491242252762054,184.54315,pdcsap_flux,0.226743124978384
Kepler-693,Success,18788.0,16754.0,16754.0,16754.0,10.82605918671492,77.77007499999999,pdcsap_flux,0.2287509999878239
Kepler-694,Success,18410.0,18177.0,18176.0,18176.0,1.271048343291692,203.32538,pdcsap_flux,0.2441621250181924
Kepler-696,Success,18408.0,18408.0,18408.0,18408.0,0.0,164.25497,pdcsap_flux,0.2529387089889496
Kepler-695,Success,18322.0,18322.0,18322.0,18322.0,0.0,189.56362,pdcsap_flux,0.2690450419904664
Kepler-697,Success,18788.0,16783.0,16783.0,16783.0,10.671705343836493,155.373,pdcsap_flux,0.2426720410003326
Kepler-698,Success,18555.0,14845.0,14843.0,14843.0,20.005389382915663,139.04068,pdcsap_flux,0.237693458009744
Kepler-7,Success,19610.0,19610.0,19610.0,19610.0,0.0,1751.8084,pdcsap_flux,0.2666484999936074
Kepler-700,Success,18556.0,14203.0,14203.0,14203.0,23.458719551627503,179.22664,pdcsap_flux,0.2168087080062832
Kepler-701,Success,18555.0,14049.0,14049.0,14049.0,24.28455941794665,236.9814,pdcsap_flux,0.2227306249842513
Kepler-703,Success,18322.0,18322.0,18321.0,18321.0,0.0054579194411097,159.74944,pdcsap_flux,0.2382950840110425
Kepler-702,Success,18410.0,18410.0,18410.0,18410.0,0.0,151.45605,pdcsap_flux,0.2465888330189045
Kepler-704,Success,18788.0,16798.0,16798.0,16798.0,10.591867149244194,205.63443,pdcsap_flux,0.2293553329946007
Kepler-705,Success,18555.0,15961.0,15961.0,15961.0,13.980059283212077,97.81273,pdcsap_flux,0.228255583991995
Kepler-707,Success,18556.0,15158.0,15157.0,15157.0,18.31752532873464,230.67151,pdcsap_flux,0.2154078329913318
Kepler-709,Success,18410.0,18076.0,18076.0,18076.0,1.814231395980448,200.20852,pdcsap_flux,0.3076322079868987
Kepler-710,Success,18410.0,18126.0,18126.0,18126.0,1.5426398696360644,228.477325,pdcsap_flux,0.3069095000100788
Kepler-711,Success,18409.0,18409.0,18409.0,18409.0,0.0,188.39676,pdcsap_flux,0.3067585420212708
Kepler-713,Success,18409.0,18409.0,18409.0,18409.0,0.0,271.06296,pdcsap_flux,0.3024467500217724
Kepler-715,Success,18788.0,16284.0,16284.0,16284.0,13.327655950606763,236.458795,pdcsap_flux,0.2959501250006724
Kepler-714,Success,19611.0,19611.0,19611.0,19611.0,0.0,190.81943,pdcsap_flux,0.3267660829878878
Kepler-716,Success,18556.0,14607.0,14607.0,14607.0,21.28152619098944,198.58821,pdcsap_flux,0.2795154580089729
Kepler-718,Success,18322.0,18322.0,18322.0,18322.0,0.0,79.47888950000001,pdcsap_flux,0.2399756250088103
Kepler-719,Success,19610.0,19610.0,19610.0,19610.0,0.0,87.87197,pdcsap_flux,0.2617479579930659
Kepler-720,Success,18322.0,18322.0,18322.0,18322.0,0.0,196.114685,pdcsap_flux,0.2395124589966144
Kepler-721,Success,18408.0,16816.0,16816.0,16816.0,8.648413733159499,151.34443,pdcsap_flux,0.2328433330112602
Kepler-724,Success,18409.0,17518.0,17518.0,17518.0,4.8400239013525965,204.194535,pdcsap_flux,0.2382972089981194
Kepler-723,Success,19611.0,19611.0,19611.0,19611.0,0.0,203.10843,pdcsap_flux,0.2662942500028293
Kepler-725,Success,18136.0,18136.0,18136.0,18136.0,0.0,248.609985,pdcsap_flux,0.240392540988978
Kepler-726,Success,18408.0,17202.0,17202.0,17202.0,6.5514993481095125,231.19661,pdcsap_flux,0.2366512500157114
Kepler-729,Success,18556.0,11478.0,11478.0,11478.0,38.143996550980816,147.37769500000002,pdcsap_flux,0.1961676659993827
Kepler-727,Success,18410.0,17493.0,17493.0,17493.0,4.980988593155889,167.74695,pdcsap_flux,0.2271597919752821
Kepler-730,Success,19610.0,19610.0,19610.0,19610.0,0.0,112.77583,pdcsap_flux,0.2567402080167085
Kepler-731,Success,18322.0,18322.0,18322.0,18322.0,0.0,160.90525,pdcsap_flux,0.2455299579887651
Kepler-733,Success,18410.0,17331.0,17331.0,17331.0,5.860945138511675,166.21492,pdcsap_flux,0.224261541996384
Kepler-732,Success,19611.0,19611.0,19611.0,19611.0,0.0,398.63196,pdcsap_flux,0.263053917005891
Kepler-735,Success,18555.0,11618.0,11618.0,11618.0,37.38614928590677,197.997715,pdcsap_flux,0.1910563750134315
Kepler-736,Success,18556.0,11420.0,11420.0,11420.0,38.456563914636774,143.894365,pdcsap_flux,0.193278916995041
Kepler-734,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,451.18879,pdcsap_flux,0.2318262080079876
Kepler-738,Success,18556.0,11628.0,11627.0,11627.0,37.341021771933605,140.58914,pdcsap_flux,0.2008690829970874
Kepler-737,Success,17898.0,17898.0,17898.0,17898.0,0.0,296.082445,pdcsap_flux,0.2311499160132371
Kepler-739,Success,18556.0,12967.0,12967.0,12967.0,30.11963785298556,140.53091,pdcsap_flux,0.2157907919900026
Kepler-740,Success,18556.0,11436.0,11435.0,11435.0,38.37572752748437,110.79315,pdcsap_flux,0.1863439170119818
Kepler-74,Success,19611.0,19611.0,19611.0,19611.0,0.0,347.57166,pdcsap_flux,0.257707874989137
Kepler-741,Success,18556.0,12526.0,12525.0,12525.0,32.50161672774304,225.64557,pdcsap_flux,0.1878763749846257
Kepler-742,Success,18556.0,12170.0,12169.0,12169.0,34.42013364949342,246.27998,pdcsap_flux,0.1945545419875998
Kepler-744,Success,18322.0,18322.0,18322.0,18322.0,0.0,914.842375,pdcsap_flux,0.2364735000010114
Kepler-745,Success,18785.0,16649.0,16649.0,16649.0,11.370774554165552,160.2392,pdcsap_flux,0.2200516660232097
Kepler-743,Success,19608.0,19608.0,19608.0,19608.0,0.0,2504.90855,pdcsap_flux,0.2605991250020452
Kepler-746,Success,18787.0,16661.0,16661.0,16661.0,11.316335764092187,907.2702,pdcsap_flux,0.2358429999731015
Kepler-747,Success,18553.0,16208.0,16208.0,16208.0,12.639465315582388,145.807005,pdcsap_flux,0.2306875830108765
Kepler-748,Success,18788.0,17103.0,17103.0,17103.0,8.968490525867578,192.64,pdcsap_flux,0.2483769999817013
Kepler-75,Success,19611.0,19611.0,19611.0,19611.0,0.0,217.47034,pdcsap_flux,0.2519507079850882
Kepler-750,Success,18788.0,16609.0,16609.0,16609.0,11.59782840110709,358.8804,pdcsap_flux,0.2455986659915652
Kepler-752,Success,18788.0,17127.0,17127.0,17127.0,8.84074941451991,100.900024,pdcsap_flux,0.2460175419982988
Kepler-751,Success,18409.0,18409.0,18409.0,18409.0,0.0,227.26245,pdcsap_flux,0.2554326659883372
Kepler-753,Success,18788.0,17109.0,17109.0,17109.0,8.936555248030654,493.5505,pdcsap_flux,0.248067708016606
Kepler-754,Success,18788.0,18496.0,18495.0,18495.0,1.5595060677027872,184.72261,pdcsap_flux,0.2525760409771465
Kepler-755,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,629.1958,pdcsap_flux,0.2421935830207076
Kepler-756,Success,18409.0,18223.0,18223.0,18223.0,1.0103753598783238,177.01584,pdcsap_flux,0.2405336250085383
Kepler-759,Success,18555.0,16340.0,16339.0,16339.0,11.94287254109404,279.34412,pdcsap_flux,0.2272602919838391
Kepler-757,Success,18410.0,18410.0,18410.0,18410.0,0.0,310.34090000000003,pdcsap_flux,0.2508535830129403
Kepler-758,Success,18783.0,18599.0,18588.0,18588.0,1.0381728158441184,564.54483,pdcsap_flux,0.2556155839993153
Kepler-760,Success,18555.0,12837.0,12837.0,12837.0,30.81649151172191,251.12784,pdcsap_flux,0.207347874995321
Kepler-76,Success,19611.0,19611.0,19611.0,19611.0,0.0,1191.6818,pdcsap_flux,0.2471934159984812
Kepler-761,Success,18410.0,16843.0,16843.0,16843.0,8.511678435632808,319.95676,pdcsap_flux,0.2364822089730296
Kepler-762,Success,19609.0,16240.0,16240.0,16240.0,17.180886327706666,141.93184,pdcsap_flux,0.2257594169932417
Kepler-764,Success,18409.0,13990.0,13989.0,13989.0,24.00999511108697,165.65268,pdcsap_flux,0.2163971670088358
Kepler-763,Success,18137.0,18137.0,18137.0,18137.0,0.0,127.08056,pdcsap_flux,0.2429149170056916
Kepler-765,Success,19474.0,19474.0,19474.0,19474.0,0.0,332.247265,pdcsap_flux,0.2614365830086171
Kepler-766,Success,18788.0,18469.0,18469.0,18469.0,1.6978922716627598,108.85363,pdcsap_flux,0.255772208009148
Kepler-767,Success,18787.0,16702.0,16702.0,16702.0,11.098099749827009,143.9006,pdcsap_flux,0.2494465000054333
Kepler-769,Success,18788.0,17950.0,17949.0,17949.0,4.4656163508622555,282.98148,pdcsap_flux,0.2461810840177349
Kepler-768,Success,18788.0,18788.0,18787.0,18787.0,0.0053225463061523,98.527664,pdcsap_flux,0.270285792008508
Kepler-77,Success,19611.0,19611.0,19610.0,19610.0,0.0050991790321752,668.5847200000001,pdcsap_flux,0.2769312500022352
Kepler-770,Success,19610.0,19610.0,19610.0,19610.0,0.0,369.79385,pdcsap_flux,0.261100792005891
Kepler-771,Success,19609.0,19609.0,19609.0,19609.0,0.0,280.6962,pdcsap_flux,0.2632092080020811
Kepler-772,Success,18788.0,16984.0,16984.0,16984.0,9.601873536299763,630.553,pdcsap_flux,0.2565362499735784
Kepler-773,Success,18788.0,16981.0,16981.0,16981.0,9.617841175218222,1100.1373,pdcsap_flux,0.2341104589868337
Kepler-774,Success,18788.0,16476.0,16476.0,16476.0,12.305727059825422,1797.23345,pdcsap_flux,0.2422442919923924
Kepler-775,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,988.6534,pdcsap_flux,0.2529657499981113
Kepler-776,Success,18555.0,14220.0,14220.0,14220.0,23.36297493936944,184.049915,pdcsap_flux,0.2148795829853043
Kepler-777,Success,18788.0,15701.0,15701.0,15701.0,16.430700447093894,134.85826,pdcsap_flux,0.2323122090019751
Kepler-778,Success,18410.0,16626.0,16626.0,16626.0,9.690385659967404,117.10766,pdcsap_flux,0.2376016660127788
Kepler-779,Success,17305.0,14195.0,14195.0,14195.0,17.971684484253103,192.75287,pdcsap_flux,0.235402582999086
Kepler-781,Success,18556.0,11623.0,11623.0,11623.0,37.36257814184092,97.44347,pdcsap_flux,0.2000713339948561
Kepler-78,Success,18423.0,18423.0,18423.0,18423.0,0.0,6658.69,pdcsap_flux,0.2720878340187482
Kepler-780,Success,18787.0,15710.0,15710.0,15710.0,16.378346729121198,1141.6798,pdcsap_flux,0.2496748340199701
Kepler-782,Success,18787.0,15682.0,14861.0,14861.0,20.89742907329536,1730.407,pdcsap_flux,0.2563389999850187
Kepler-783,Success,18788.0,16422.0,16421.0,16421.0,12.598467106663824,778.79724,pdcsap_flux,0.2668875000090338
Kepler-784,Success,19611.0,19611.0,19611.0,19611.0,0.0,1225.1511,pdcsap_flux,0.3145611660147551
Kepler-785,Success,19611.0,19611.0,19611.0,19611.0,0.0,154.02637,pdcsap_flux,0.3028187500021886
Kepler-788,Success,18788.0,16386.0,16386.0,16386.0,12.78475622737918,196.310815,pdcsap_flux,0.2980822910030838
Kepler-786,Success,18322.0,18322.0,18321.0,18321.0,0.0054579194411097,279.49344,pdcsap_flux,0.3307772499974817
Kepler-787,Success,18788.0,17069.0,17067.0,17067.0,9.160102192889074,111.3291,pdcsap_flux,0.3107316669775173
Kepler-789,Success,18788.0,18788.0,18788.0,18788.0,0.0,304.44892500000003,pdcsap_flux,0.2827963749878108
Kepler-79,Success,18424.0,18424.0,18424.0,18424.0,0.0,665.6367849999999,pdcsap_flux,0.2735882500128355
Kepler-790,Success,18556.0,17277.0,17277.0,17277.0,6.892649277861606,189.03131,pdcsap_flux,0.2446250419889111
Kepler-791,Success,18787.0,18787.0,18787.0,18787.0,0.0,319.19,pdcsap_flux,0.2668736660270951
Kepler-792,Success,18788.0,17060.0,17060.0,17060.0,9.197360017032151,225.862,pdcsap_flux,0.234790124988649
Kepler-793,Success,18788.0,18788.0,18788.0,18788.0,0.0,296.05049499999996,pdcsap_flux,0.2537788329937029
Kepler-794,Success,19474.0,19474.0,19474.0,19474.0,0.0,1087.52245,pdcsap_flux,0.2635783749865368
Kepler-795,Success,18787.0,16871.0,16871.0,16871.0,10.198541544685158,1181.0508,pdcsap_flux,0.2281480000237934
Kepler-796,Success,18788.0,16350.0,16350.0,16350.0,12.976367894400688,1889.07995,pdcsap_flux,0.2314070420106873
Kepler-797,Success,18785.0,18601.0,18601.0,18601.0,0.9795049241416054,301.43307,pdcsap_flux,0.2522211250034161
Kepler-799,Success,18410.0,16588.0,16588.0,16588.0,9.89679521998914,180.917395,pdcsap_flux,0.226889540994307
Kepler-798,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,508.95737,pdcsap_flux,0.2504677079850808
Kepler-80,Success,18322.0,18322.0,18322.0,18322.0,0.0,274.80757,pdcsap_flux,0.257083042000886
Kepler-8,Success,19610.0,19610.0,19610.0,19610.0,0.0,884.3385949999999,pdcsap_flux,0.2749116250197403
Kepler-800,Success,18409.0,16595.0,16595.0,16595.0,9.853875821608993,123.90481,pdcsap_flux,0.2371647079999093
Kepler-801,Success,18410.0,16568.0,16568.0,16568.0,10.00543183052689,231.56685,pdcsap_flux,0.2323877500020899
Kepler-802,Success,18556.0,11462.0,11462.0,11462.0,38.23022203061005,296.44012999999995,pdcsap_flux,0.2031478330027312
Kepler-804,Success,18788.0,18014.0,18014.0,18014.0,4.1196508409623185,726.79995,pdcsap_flux,0.2465498329838737
Kepler-803,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,977.482985,pdcsap_flux,0.2669371670053806
Kepler-805,Success,18788.0,17845.0,17844.0,17844.0,5.024483713008299,2238.3871,pdcsap_flux,0.2405433749954681
Kepler-806,Success,18321.0,18321.0,18321.0,18321.0,0.0,5517.752,pdcsap_flux,0.249493084003916
Kepler-809,Success,18556.0,12535.0,12534.0,12534.0,32.453114895451606,322.83644000000004,pdcsap_flux,0.1950780419865623
Kepler-808,Success,18788.0,16587.0,16587.0,16587.0,11.714924419842454,552.30304,pdcsap_flux,0.2258444580074865
Kepler-81,Success,18788.0,18604.0,18604.0,18604.0,0.979348520332124,270.4926,pdcsap_flux,0.2482869579980615
Kepler-811,Success,18788.0,15595.0,15595.0,15595.0,16.99489035554609,665.0816,pdcsap_flux,0.2236456669925246
Kepler-814,Success,18556.0,11222.0,11222.0,11222.0,39.5236042250485,324.638065,pdcsap_flux,0.1832424160093069
Kepler-812,Success,18788.0,15891.0,15891.0,15891.0,15.419416648924845,700.48926,pdcsap_flux,0.2319151249830611
Kepler-813,Success,18787.0,15782.0,15782.0,15782.0,15.995102996753074,429.16708,pdcsap_flux,0.2393860000011045
Kepler-815,Success,18788.0,15764.0,15764.0,15764.0,16.09538002980626,1437.80015,pdcsap_flux,0.248557165992679
