host,n_points,n_points_original,was_binned,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,elapsed_s
TIC_40779013,17889,17889,False,17.70151789951496,17.417231903212137,8.0032e-05,1.709691988646219,0.005893639316242,2771.4362559239903,0.0564794539843638,0.991814871795816,0.9926771886934022,0.0001932612566555,0.9926097164099472,0.9927676183513102,0.2852037284902194,0.0813616766981467,43.34932387172032,15,14,1,48.89614220801741
TIC_408159788,17302,17302,False,5.994468595565061,5.554813546282406,0.057703081,2.5325412683096715,0.0101505483867292,1438.102612046873,0.0264550087907515,0.9994730592583304,0.9995376380907884,0.0001027250198442,0.9995795676787282,0.9994755605190334,0.3563828762320687,0.0206437236182136,4.5140367260646554,11,10,1,35.18624329101294
TIC_408203470,13575,13575,False,7.281586872523814,6.375083780863464,0.005922369,1.1621860999115372,0.0034410932371515,1684.094990098477,0.0227427615491387,0.996086182190337,0.9969108068200624,0.0006335458014887,0.996490568262095,0.997315364834822,0.4604163941477772,0.0562610002894099,5.192635595070683,23,16,7,35.11585229198681
TIC_408549705,16046,16046,False,7.2009235412836325,4.626949304243536,0.007122849,4.757277242902584,0.0243897393105729,2915.1222607651093,0.0608159996872675,0.9961806163272308,0.9964411347288052,0.0004929017668246,0.993246236070648,0.9995997277203922,5.222370965780789,0.055578112106764,8.66077173586517,5,4,1,36.942326624994166
TIC_408729765,16748,16748,False,6.435551917661814,5.517495306122093,0.02464986,1.008322046643385,0.0031282867478908,2719.5563044359037,0.0068535966295312,0.998720111712748,0.9984031621297524,0.0006314171425221,0.9974104931583392,0.9994860737349306,1.1805826774968389,0.0321731200276745,2.9144005332401717,24,23,1,32.82686329202261
TIC_409183335,9896,9896,False,16.596227332244375,14.56302629187696,8.0032e-05,3.3195455314272757,0.0296077079036247,2913.986343900802,0.0944737086016931,0.997714050493089,0.9976898462730518,4.793173836179457e-05,0.997762973725738,0.997586607516318,1.2788956384805952,0.0429972285585274,38.66521459473556,7,6,1,30.248904458014295
TIC_409459226,17457,17457,False,12.361237236468831,11.172406256562162,8.0032e-05,1.2811780642474466,0.0060951287818773,2202.3209160257425,0.0894987455676291,0.9994979426658848,0.999560274327936,4.934472846853236e-05,0.9996207305214196,0.9995038938328896,0.8374003734871146,0.0201504061737129,8.65700965575682,20,19,1,41.19560450001154
TIC_409520860,859,859,False,7.876588590880873,5.216612911972541,0.002080832,0.720306771601702,0.0031808955783202,1765.088212469022,0.0593555407735917,0.9996476683928076,0.9996789939526854,4.387491483311584e-05,0.999630115712192,0.9997307473837964,0.8182727081131451,0.0168804083871491,6.516050077907194,32,25,7,5.877891750016715
TIC_40954422,18788,18788,False,11.611021492408376,11.356602618763558,8.0032e-05,1.7594557720906905,0.0120295683758938,3313.6236772911197,0.114217563804495,0.9991631504210354,0.9992367425268872,4.334258767761174e-05,0.999221708388217,0.9992598018817714,0.3039451632468744,0.0260154203692271,17.363298070390975,15,14,1,48.85297908302164
TIC_410245915,12936,12936,False,14.704027518247155,13.551309181344408,8.0032e-05,0.9899484593474404,0.0046495534119062,1518.754326184284,0.0479542173490751,0.9994323569196776,0.999470012900916,4.5807983835906295e-05,0.9993478493571456,0.9995898195917516,1.880134081759709,0.0214261835428213,11.39965860146573,24,18,6,24.980853874993045
TIC_410528770,1011,1011,False,12.738313184485596,11.74747259284441,8.0032e-05,2.7572918934607924,0.0245558675598716,1740.7982418862482,0.127322570495102,0.998693546481032,0.9987923018512606,7.603389030774865e-05,0.9987907759627837,0.998793827739737,0.0143500332719997,0.0325052962371557,17.758847332815048,8,8,0,6.213449499977287
TIC_412014494,14755,88531,True,6.373413660811289,6.067497871429553,0.028331333,5.730459202297875,0.032983720244903,2041.7182128079105,0.0230847194110061,0.9997041916093292,0.9996797843401254,9.160151591784628e-05,0.9994512262949587,1.000008336530052,2.3582074152974317,0.0154672245718191,2.913174758302593,4,3,1,31.467003375000782
TIC_412257781,15018,15018,False,14.151062379070767,13.407014877409363,8.0032e-05,1.1881744500966362,0.0077813223958382,3666.482258987936,0.0966357571468271,0.9974930364322022,0.9977986396549754,0.0001914356961379,0.9978407794390592,0.9977557473747471,0.1570525563211966,0.0450278445570788,11.265119786404986,20,18,2,37.08444566698745
TIC_412259468,16701,16701,False,15.110465810057471,13.494216560540142,8.0032e-05,2.653655514172892,0.0111650688622675,2229.6870160058857,0.0819216518998485,0.9989761938617232,0.9991279218400266,7.643821661664905e-05,0.9991271326782328,0.9991287163885906,0.0073404879328217,0.0287750449926904,11.207817982543018,10,10,0,38.07544229202904
TIC_41227743,18275,18275,False,6.239697581414774,4.952654683204906,0.03737495,1.0785481371608976,0.0029998451509787,1325.9607253103638,0.0198443045266223,0.9995732284046366,0.9996068305717356,8.01660451533655e-05,0.999552870424049,0.9996568050266952,0.4585442275800914,0.0185782541631382,4.648438023442857,26,25,1,42.5595947909751
TIC_412961700,16887,16887,False,15.633290828558868,15.141186983922715,8.0032e-05,2.518103635484499,0.0103542686004636,2230.3474003253486,0.0563718866610917,0.9995545226889018,0.9996170558474112,1.3346393490686634e-05,0.9996130976605176,0.999621033924691,0.2103337499432623,0.0189810372569755,30.28182129159026,10,10,0,27.69566837500315
TIC_41330864,18726,18726,False,18.492908327688244,17.444317994988765,8.0032e-05,2.133499864616456,0.0074983435043642,3340.148211817404,0.0371340934294468,0.995193836468111,0.9945205667607108,0.0001994530166464,0.994981891161977,0.9940873718961074,1.6090005842046955,0.0623456875526706,44.46424985329682,13,13,0,54.26046504202532
TIC_41422753,13302,13302,False,14.856197610108609,11.983150398288329,8.0032e-05,2.471710670619523,0.0142311058850901,3313.598775526232,0.0514421598622529,0.9953662712784992,0.9950771830110032,0.0004480921705356,0.9955703367488824,0.9940908755352452,1.0985506715444469,0.061217057292177,10.890085379012383,11,6,5,35.52258770901244
TIC_414870287,10788,10788,False,13.371229867428772,6.59205411268315,8.0032e-05,11.518420910921751,0.1368085213848635,2863.222406251333,0.0871392030969622,0.9987539180236612,0.998722279735828,7.011219839119773e-05,0.998722279735828,,,0.0317453744404441,18.63398235899232,2,1,1,28.26311183301732
TIC_415741431,17991,17991,False,5.277658029969954,4.326033200410396,,1.2787926570205306,0.0036494675826517,2854.087210905113,0.0205589796284546,0.9996054239098848,0.9996365676054992,9.042339839839697e-05,0.999652584433081,0.999620873264379,0.1239793350589503,0.0178637457684707,4.280948195014208,22,20,2,39.60910016595153
TIC_415969574,9619,9619,False,3.936521308988824,4.145727555143113,,5.303442999099378,0.0306472496326812,2450.5276359185164,0.0247218516972283,0.9972827931526582,0.9965248457038977,0.0009549905710951,0.9954914783861476,0.9975582130216478,0.780943459955229,0.046877937644351,3.588623023992223,4,2,2,23.343220332986675
TIC_416624606,18881,18881,False,16.38026509780032,15.444961488527388,8.0032e-05,2.512754005958778,0.0143008809145122,2799.1825851191397,0.0873567707753605,0.9988438760670472,0.9990235155255682,5.3665290545748155e-05,0.999035188872656,0.9990117675884034,0.1543075922175752,0.0305780187516378,18.43677252764222,10,10,0,32.501808832981624
TIC_416987878,841,841,False,10.693462469681783,9.626742733805967,8.0032e-05,2.8679077062957137,0.0237195791766604,1712.7782775460114,0.1182159405690643,0.9990846557119422,0.9990863539698044,7.004007631172311e-05,0.9989695946918415,0.9992104107026398,1.272399153605123,0.02720817327508,12.279368754735556,9,6,3,3.009027459018398
TIC_417705690,16710,16710,False,10.699461178001972,9.744987271862096,8.0032e-05,2.371878222181609,0.0143551547885778,1817.9732082129608,0.1198634671880683,0.9996586810424134,0.9997029781735968,3.603616814891416e-05,0.9996629506684525,0.9997426350536937,0.7823275680964991,0.0166145029100531,8.112888242137108,10,10,0,20.517819083004724
TIC_41865539,1195,1195,False,4.669561065882777,4.008008323380854,,3.068978581244671,0.0123284163959085,1356.9464255629275,0.024681812732534,0.998513143050548,0.9984520655458224,0.0002322212345915,0.998267039518911,0.9986833480794616,0.660769764214421,0.0346770177187897,4.189707531910569,8,8,0,3.5212225840077735
TIC_418866096,2521,2521,False,4.2840131252569025,3.577382627303394,,6.008308511867487,0.0763061623321625,2799.2351097017704,0.2500013612861907,0.9985469248116752,0.9988520431052784,0.0001551675807394,0.9986654454581504,0.9994118360466624,1.5212507301492773,0.0342808191057009,7.193311982492254,5,4,1,10.6637122919783
TIC_418959198,13652,13652,False,11.025603190396923,10.010902419968094,8.0032e-05,4.8908524770970505,0.0274281338670965,1740.544749918521,0.0660583185676479,0.9992244105433776,0.9992718801029604,9.693314711355028e-05,0.9992082662171672,0.9993348313441102,0.4621513349597698,0.0250451187468405,7.3460837236743775,5,4,1,33.55340166698443
TIC_418971787,18286,18286,False,12.965347896960576,12.46513926655573,8.0032e-05,1.0635408122175547,0.0059118924055426,3690.6299435073215,0.1172120340243369,0.9978518835991448,0.9980827109158256,0.0002111344589011,0.9977848538121392,0.9983722942110764,0.9844853180462492,0.0416808006064141,9.249733917832357,26,24,2,54.54204395902343
TIC_418987806,1000,1000,False,14.432364099981186,14.263900632328546,8.0032e-05,0.8852067271497186,0.0040926630164121,1791.080536098194,0.0924990791828804,0.9993355673331438,0.999410411667748,2.6211924209212386e-05,0.999474473083554,0.9993276656723316,2.0812251919689224,0.0231810249842403,29.5536957049445,27,25,2,6.225982167001348
TIC_419419534,15638,15638,False,12.017559260636254,11.331857828660633,8.0032e-05,0.841249564866264,0.0037495837079753,2964.2829980601264,0.0528371462350565,0.9991872998776654,0.99927655240106,6.405073916176397e-05,0.9990254051835056,0.999564452869964,3.001778759358775,0.0256373014168437,11.837662555965478,29,27,2,38.257714250008576
TIC_419858461,18852,18852,False,14.202787520939763,13.303447814158304,8.0032e-05,2.5472022093756506,0.0146213592011685,3041.957407169939,0.0725233949414979,0.9651642557377366,0.9688652154350048,0.0013640111150032,0.9693711101386554,0.9683709061062472,0.2592376232704064,0.1678493615481022,24.40652597817762,11,10,1,54.27509895799449
TIC_420112587,18415,18415,False,5.305204369421026,5.117985899316358,,5.703902105364726,0.0287007806748014,1684.7004733900271,0.0373715679364139,0.9968300203490792,0.9973502225393752,0.0005239122956311,0.9974483314805374,0.9972048759598756,0.1621961142833426,0.050633200991861,4.609164931499749,5,5,0,55.354794374958146
TIC_42015200,14361,14361,False,4.9421157939694815,3.8412115010603674,,6.549670065955643,0.0584005744619449,2091.8671326918325,0.0524085278038599,0.9908383686484118,0.99054137627491,0.0011670636917095,0.998093987342946,0.982886702895143,6.444845627275246,0.0860782745853851,30.43778027218654,4,4,0,36.75546837504953
TIC_420288086,850,850,False,6.4155920560875375,5.177870735496113,0.025370148,6.519487238914735,0.0400768342827997,1769.6446375667704,0.0578228298306379,0.9986809030109712,0.9988324319371972,0.0002852949219323,0.9988324319371972,,,0.0326622058329948,4.7979263893690725,3,2,1,2.3580970419570804
TIC_420645189,16838,16838,False,6.029990600023649,4.347882559107426,0.053621449,11.378639620170194,0.077213496493119,1826.084103728175,0.158446298936056,0.9991328088319756,0.9992151617315036,8.29727380374505e-05,0.9998084382063964,0.9985803559033686,6.144484674657575,0.0264828408056934,10.254863795095227,2,2,0,39.65412337501766
TIC_420803693,16746,16746,False,6.893627023460983,6.228106921198498,0.011204482,0.9144721243150284,0.0027462476191262,2719.410827679239,0.0566414627492203,0.9996475358920544,0.9996789022526836,6.569670868833473e-05,0.9996300406318293,0.9997280642523552,0.5276936185990946,0.016883582182139,4.805106203483861,26,24,2,32.254364916996565
TIC_42123111,18322,18322,False,6.162099956684042,5.740037308335013,0.042016807,5.481183627861097,0.0274839502680683,2422.697470600585,0.0498134915714608,0.9994616311563616,0.9995300875686288,8.003896440187847e-05,0.9994487919130484,0.9996113832242092,0.733074271307747,0.020866379712171,5.911182574944988,5,4,1,45.611134250008035
TIC_421308357,19606,19606,False,4.1885205189052614,3.8564218468052185,,9.727726909385696,0.055681448090481,2392.639894756283,0.0583462346396433,0.9986892569461968,0.9987398649857848,0.0001733739977264,0.9996356288277618,0.9970155195899792,7.298283077003999,0.0325586155228264,10.142147777949445,3,3,0,52.430306208960246
TIC_422653398,15372,15372,False,15.80701274571211,9.449748511324731,8.0032e-05,8.331095892695435,0.0526107199069016,3211.3045899297053,0.0611709984845071,0.9952898520499648,0.995331877488242,0.000180855035218,0.995331877488242,,,0.0617197873829048,23.51425727162342,3,2,1,42.85928466700716
TIC_422838133,18214,18214,False,5.448308004176561,4.592225449362632,,0.7848161549635636,0.0020668868749713,1956.3149416734443,0.0097181500056932,0.9998041986949612,0.9997509258687252,6.543363071559978e-05,0.999615435227032,0.9998783789299792,1.4340451824409577,0.0125838907119474,3.810042909282034,34,33,1,37.52871924999636
TIC_423903685,18138,18138,False,16.149073930307214,14.554944705818128,8.0032e-05,4.09636322361559,0.0286664625884043,3537.384869255627,0.1314093770345145,0.9928133353738636,0.9935040477652142,0.000201999659347,0.9935054242899424,0.9935031268507832,0.0039979926608253,0.0762378843908178,30.749617024841193,6,5,1,45.25810024997918
